Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;
ЧИСЛЕННОСТЬ ЗРИТЕЛЕЙ ТЕАТРОВ И ЧИСЛО ПОСЕЩЕНИЙ МУЗЕЕВ на 1000 человек населения ;;;;;;;;
6.1.2. Число посещений музеев1);;;;;;;;
(человек)  ;;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;527;567;629;668;703;813;842;800
Центральный  федеральный округ;617;647;760;823;883;1111;1140;977
Белгородская область;376;436;483;549;579;603;655;688
Брянская область;551;786;707;740;780;796;778;786
Владимирская область;1105;1376;1103;1178;1232;1487;1104;1112
Воронежская область;208;220;236;246;273;269;280;285
Ивановская область;456;409;406;423;421;420;391;424
Калужская область;424;464;531;560;601;664;884;781
Костромская область;421;573;611;647;710;729;679;678
Курская область;278;309;305;329;371;414;436;437
Липецкая область;149;186;216;257;278;296;271;274
Московская область;383;378;422;413;473;517;534;572
Орловская область;346;314;324;347;391;391;368;408
Рязанская область;543;494;540;593;664;727;700;699
Смоленская область;351;441;519;494;509;572;590;587
Тамбовская область;214;290;350;403;554;632;612;637
Тверская область;357;334;302;342;377;387;390;428
Тульская область;574;608;661;742;868;980;1074;1101
Ярославская область;1287;1402;1487;1608;1712;1681;1737;1798
г. Москва;1020;993;1309;1440;1509;2131;2217;1656
Северо-Западный    федеральный округ;1616;1779;2026;2140;2235;2382;2433;2450
Республика Карелия;587;683;649;695;669;695;725;702
Республика Коми;290;388;355;396;371;425;364;354
Архангельская область;469;550;612;719;816;818;881;850
в том числе:;;;;;;;;
Ненецкий автономный округ;520;522;279;310;345;631;435;359
Архангельская область без автономного округа;;;;734;833;825;898;869
Вологодская область;840;895;976;988;1012;1040;1048;1072
Калининградская область;781;981;1028;1013;1122;1269;1176;1145
Ленинградская область;508;731;638;645;729;429;606;480
Мурманская область;317;389;443;352;450;482;585;500
Новгородская область;1035;1095;1296;1223;1743;1981;2111;1914
Псковская область;763;954;1134;1294;1472;1677;1803;1814
г. Санкт-Петербург;3573;3669;4227;4452;4495;4860;4871;4969
Южный                  федеральный округ;482;519;507;519;519;704;742;730
Республика Адыгея;119;141;141;173;174;178;198;266
Республика Калмыкия;118;126;95;96;102;159;162;159
Республика Крым;;;;;…;1383;1507;1596
Краснодарский край;302;397;400;408;415;403;366;372
Астраханская область;490;359;434;342;517;302;302;325
Волгоградская область;1110;1205;1092;1157;1213;1235;1225;1226
Ростовская область;370;351;367;377;388;391;378;377
г. Севастополь;;;;;2061;3468;4980;3868
Северо-Кавказский      федеральный округ;132;174;146;154;187;216;209;235
Республика Дагестан;123;171;144;150;148;175;171;175
Республика Ингушетия ;104;654;179;107;221;522;320;342
Кабардино-Балкарская Республика;58;101;105;188;228;244;251;310
Карачаево-Черкесская Республика;48;47;59;51;61;56;56;58
Республика Северная  Осетия – Алания;79;54;56;70;77;77;78;95
Чеченская Республика ;16;13;23;26;175;184;197;199
Ставропольский край;244;253;252;257;264;277;282;343
Приволжский        федеральный округ;281;332;374;400;436;484;558;544
Республика Башкортостан;118;136;168;167;190;204;208;214
Республика Марий Эл;410;553;662;681;756;768;834;803
Республика Мордовия;248;266;234;197;239;275;244;264
Республика Татарстан;245;455;628;779;920;1151;1507;1518
Удмуртская Республика;446;472;459;463;449;480;491;458
Чувашская Республика;186;229;284;274;295;326;332;368
Пермский край;268;403;363;364;365;401;415;387
Кировская область;489;530;565;594;651;671;717;580
Нижегородская область;283;348;432;446;472;534;611;661
Оренбургская область;153;100;123;161;177;178;176;189
Пензенская область;389;376;384;359;442;454;757;480
Самарская область;294;260;269;280;315;306;307;330
Саратовская область;354;325;335;339;314;321;328;330
Ульяновская область;435;567;606;638;623;625;612;488
Уральский      федеральный округ;285;287;310;324;322;354;356;366
Курганская область;227;307;334;365;361;363;388;395
Свердловская область;369;377;407;419;415;454;465;476
Тюменская область;320;279;301;326;325;375;381;404
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ – Югра;286;291;303;308;296;297;282;278
Ямало-Ненецкий автономный округ;229;281;312;337;335;395;415;382
Тюменская область без автономных округов;;;;342;354;457;480;552
Челябинская область;163;178;192;194;196;206;185;183
Сибирский    федеральный округ;362;374;372;377;391;395;391;398
Республика Алтай;131;25;117;243;209;227;207;229
Республика Бурятия;391;436;415;419;459;416;412;349
Республика Тыва;532;148;140;148;147;160;127;169
Республика Хакасия;671;439;627;644;653;651;625;669
Алтайский край;228;244;217;208;204;198;180;187
Забайкальский край;128;195;236;214;222;216;199;220
Красноярский край;594;610;607;631;647;622;609;613
Иркутская область;412;403;386;390;413;410;408;424
Кемеровская область;399;465;448;471;486;506;484;485
Новосибирская область;186;207;199;172;196;216;254;246
Омская область;457;423;439;448;454;469;449;505
Томская область;156;285;266;288;312;378;425;391
Дальневосточный   федеральный округ;442;400;402;426;438;442;398;380
Республика Саха (Якутия);649;433;468;535;508;533;576;485
Камчатский край;253;250;276;282;344;289;329;334
Приморский край;433;484;483;484;401;364;211;217
Хабаровский край;375;332;337;350;362;365;352;356
Амурская область;551;407;341;393;610;612;647;577
Магаданская область;107;124;129;133;148;164;191;185
Сахалинская область;355;403;431;457;522;568;591;619
Еврейская автономная область;270;209;214;241;341;622;286;285
Чукотский автономный округ;816;601;670;811;819;930;888;980
??????;;;;;;;;
1) Расчет осуществлен на основе данных Минкультуры России. ;;;;;;;;
