Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;
ОБЩЕДОСТУПНЫЕ БИБЛИОТЕКИ;;;;;;;;
6.3.1.  Библиотечный фонд на 1000 человек населения 1);;;;;;;;
"(на конец года; экземпляров)";;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;6820;6459;6027;5921;5838;5727;5663;5570
Центральный федеральный округ;7347;6934;6632;6521;6351;6024;5915;5873
Белгородская область;7199;6973;6816;6780;6697;6607;6493;6378
Брянская область;8256;7473;7307;7300;7221;7166;7126;7152
Владимирская область;6953;6989;6991;7009;7063;6904;6731;6755
Воронежская область;6952;6833;6757;6654;6556;4185;4139;4089
Ивановская область;8840;8340;6327;6311;6358;6368;6334;6611
Калужская область;8200;7775;7617;7514;7324;7217;7142;7127
Костромская область;12348;11982;11191;11020;10784;10620;10360;10221
Курская область;10765;10485;10163;9867;9526;8891;8661;8525
Липецкая область;7510;7505;7560;7526;7416;6296;6190;6191
Московская область;4078;3658;3342;3216;3100;2977;2930;2875
Орловская область;8013;6839;6025;5807;5807;6610;6511;6438
Рязанская область;6288;6049;5869;5764;5746;5708;5687;5703
Смоленская область;8660;9660;9533;9444;9225;9167;8954;9298
Тамбовская область;9089;9119;8876;8823;8815;8834;8914;8959
Тверская область;9693;9026;8644;8420;8209;7887;7761;7814
Тульская область;6958;6143;5261;4863;4598;4644;4571;4577
Ярославская область;8366;7502;7142;7012;6843;6680;6544;6442
г. Москва;7879;7458;7252;7188;6929;6653;6516;6434
Северо-Западный   федеральный округ;9090;8486;8117;8014;7850;7971;7662;7663
Республика Карелия;8544;8320;6525;6453;6272;6389;6240;6126
Республика Коми;8027;8141;8096;8107;8021;7905;7841;7787
Архангельская область;8162;7527;6638;6543;6615;6605;6946;6970
в том числе:;;;;;;;;
Ненецкий автономный округ;10669;4689;7416;7450;7121;7197;8888;8994
Архангельская область    без автономного округа;;;;6509;6596;6582;6870;6890
Вологодская область;7724;7298;7124;7051;6865;6445;6300;6173
Калинингpадская область;6636;5158;4227;4388;4589;4863;4576;4474
Ленинградская область;4777;3212;2924;2852;2717;4038;2521;3743
Мурманская область;10538;10157;9994;9824;7947;7867;7765;7658
Новгородская область;8831;8940;8774;8631;8571;8223;8101;8060
Псковская область;13275;12327;11643;11293;10983;10739;10608;7837
г. Санкт-Петербург ;11166;10737;10621;10446;10393;10388;10161;10156
Южный             федеральный округ;5900;5441;4854;4767;4787;4713;4586;4578
Республика Адыгея;6174;6019;5810;5751;5676;5541;5476;5448
Республика Калмыкия;10361;10157;10002;9991;9746;9665;9497;9549
Республика Крым;;;;;5900;5875;5442;5163
Краснодарский край;4649;4378;3821;3722;3690;3661;3574;3544
Астраханская область;6673;6310;6173;6054;5967;5919;5876;5835
Волгоградская область;6242;5667;4266;4232;3880;3764;3763;3741
Ростовская область;6665;6019;5747;5663;5555;5456;5332;5512
г. Севастополь;;;;;4646;4418;4233;4100
Северо-Кавказский        федеральный округ;4102;3895;3459;3404;3350;3745;3768;3545
Республика Дагестан;3195;2826;2824;2735;2704;2673;2755;2672
Республика Ингушетия ;2762;2991;1448;1443;1421;1411;1378;1363
Кабардино-Балкарская Республика;5942;5785;5810;5815;5806;5796;5782;5980
Карачаево-Черкесская Республика;6203;5852;5786;5725;5709;5649;5630;5600
Республика Северная       Осетия – Алания;5564;5465;5377;5320;5249;5132;5085;5063
Чеченская Республика ;1262;1158;1108;1174;1173;1186;1245;1330
Ставропольский край;5081;5080;3963;3893;3796;5266;5290;4544
Приволжский федеральный округ;7162;6844;6390;6270;6372;6246;6182;6107
Республика Башкортостан;7304;8204;7823;7773;7757;7709;7674;7609
Республика Марий Эл;8825;8235;8030;7914;7883;7753;7611;7567
Республика Мордовия;8524;8494;8415;8401;8346;8284;8176;7960
Республика Татарстан;6810;6318;6238;6192;6176;6074;6006;6002
Удмуртская Республика;4777;3826;3624;3575;3556;3557;3498;3345
Чувашская Республика;8547;7841;4566;3981;7775;7744;7740;7817
Пермский край;5799;5093;4493;4397;4361;4217;4248;4196
Кировская область;12047;11042;10748;10568;10538;10254;10138;10049
Нижегородская область;7142;6724;6504;6361;6293;6227;6226;6179
Оренбургская область;7034;6862;6726;6216;6045;5753;5737;6322
Пензенская область;7539;6814;6789;6717;6623;6543;6428;5471
Самарская область;6413;6016;4962;5048;4976;4817;4621;4411
Саратовская область;6796;6408;6211;6070;5959;5897;5818;5807
Ульяновская область;7350;7303;7276;7205;7149;6652;6555;6274
Уральский            федеральный округ;5292;4976;4823;4771;4684;4430;4754;4703
Курганская область;10040;9984;9922;9974;9833;7892;7504;8242
Свердловская область;4660;4302;4104;4013;3915;3835;3729;3772
Тюменская область;4377;4029;4055;4100;4152;4050;5442;5195
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ – Югра;2852;2929;2968;3016;3071;2835;2853;2858
Ямало-Ненецкий     автономный округ;2828;2914;2968;2992;3073;3107;3120;3145
Тюменская область    без автономных округов;;;;5763;5778;5756;9167;8513
Челябинская область;5634;5427;5193;5083;4898;4705;4633;4477
Сибирский          федеральный округ;6472;6453;5722;5551;5430;5410;5360;5015
Республика Алтай;8795;8467;8296;8059;7995;6870;6259;7173
Республика Бурятия;6552;6322;5025;4900;4698;5390;5265;5191
Республика Тыва;9391;9343;9372;9422;9455;9468;9430;9369
Республика Хакасия;6563;6523;6444;6404;6079;6156;6147;6054
Алтайский край;6024;6162;5130;5125;5145;5379;5454;3535
Забайкальский край;7817;7321;7115;7050;6973;6785;6744;5683
Красноярский край;7356;7461;7412;7386;7313;7230;7148;7052
Иркутская область;5844;5503;3886;3485;3302;3212;3158;2753
Кемеровская область;5487;6263;5890;5859;5539;5399;5248;5186
Новосибирская область;5868;5675;4035;3602;3610;3531;3548;3689
Омская область;7564;7470;7419;7246;7094;6941;6906;6909
Томская область;5810;5082;4706;4359;4235;4366;4355;4322
Дальневосточный        федеральный округ;6979;6289;5788;5740;5745;5695;5704;5687
Республика Саха (Якутия);8828;8904;8614;8547;8563;8670;8682;8681
Камчатский край;8501;8282;7980;7681;7643;7599;7533;7312
Приморский край;4562;3548;3445;3231;3111;3265;3124;3065
Хабаровский край;6851;6463;6408;6597;6603;6388;6542;6560
Амурская область;6918;6294;4264;4332;4750;4332;4341;4421
Магаданская область;15128;11381;10697;10671;10707;10804;11592;11676
Сахалинская область;8046;6901;6550;6436;6371;6362;6335;6241
Еврейская автономная область;8819;8551;5690;5776;5429;5495;5530;5555
Чукотский автономный округ;16984;15640;14980;15002;14904;12990;12857;12829
??????;;;;;;;;
1) Расчет осуществлен на основе данных Минкультуры России.;;;;;;;;
