Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
13.  ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО;;;;;;;;
ОБЪЕМ ОТГРУЖЕННЫХ ТОВАРОВ СОБСТВЕННОГО ПРОИЗВОДСТВА, ВЫПОЛНЕННЫХ РАБОТ И УСЛУГ СОБСТВЕННЫМИ СИЛАМИ ПО ВИДАМ ЭКОНОМИЧЕСКОЙ ДЕЯТЕЛЬНОСТИ;;;;;;;;
"13.1.6. «Обеспечение электрической энергией, газом и паром; кондиционирование воздуха» в соответствии с ОКВЭД21)";;;;;;;;
"(в фактически действовавших ценах; миллионов рублей)";;;;;;;;
;2017;;;;;;;
Российская Федерация;5379682;;;;;;;
"Центральный
федеральный округ";1691479;;;;;;;
Белгородская область;27031;;;;;;;
Брянская область;16064;;;;;;;
Владимирская область;33308;;;;;;;
Воронежская область;88207;;;;;;;
Ивановская область;32003;;;;;;;
Калужская область;23200;;;;;;;
Костромская область;39628;;;;;;;
Курская область;60309;;;;;;;
Липецкая область;25921;;;;;;;
Московская область;279036;;;;;;;
Орловская область;13353;;;;;;;
Рязанская область;37935;;;;;;;
Смоленская область;54534;;;;;;;
Тамбовская область;16099;;;;;;;
Тверская область;94874;;;;;;;
Тульская область;49630;;;;;;;
Ярославская область;43671;;;;;;;
г. Москва;756675;;;;;;;
"Северо-Западный
федеральный округ";582716;;;;;;;
Республика Карелия;26676;;;;;;;
Республика Коми;47108;;;;;;;
Архангельская область;36674;;;;;;;
в том числе:;;;;;;;;
Ненецкий автономный округ;3832;;;;;;;
Архангельская область без автономного округа;32842;;;;;;;
Вологодская область;40646;;;;;;;
Калининградская область;28773;;;;;;;
Ленинградская область;99029;;;;;;;
Мурманская область;58976;;;;;;;
Новгородская область;19405;;;;;;;
Псковская область;11491;;;;;;;
г. Санкт-Петербург;213938;;;;;;;
Южный            федеральный округ;384785;;;;;;;
Республика Адыгея;2346;;;;;;;
Республика Калмыкия;2054;;;;;;;
Республика Крым;35383;;;;;;;
Краснодарский край;110399;;;;;;;
Астраханская область;27700;;;;;;;
Волгоградская область;66847;;;;;;;
Ростовская область;133563;;;;;;;
г. Севастополь;6492;;;;;;;
Северо-Кавказский       федеральный округ;142494;;;;;;;
Республика Дагестан;19315;;;;;;;
Республика Ингушетия;1345;;;;;;;
Кабардино-Балкарская Республика;8733;;;;;;;
Карачаево-Черкесская Республика;9061;;;;;;;
Республика Северная           Осетия – Алания;6697;;;;;;;
Чеченская Республика;14379;;;;;;;
Ставропольский край;82964;;;;;;;
Приволжский федеральный округ;911282;;;;;;;
Республика Башкортостан ;122987;;;;;;;
Республика Марий Эл;11546;;;;;;;
Республика Мордовия;11745;;;;;;;
Республика Татарстан;126863;;;;;;;
Удмуртская Республика ;37608;;;;;;;
Чувашская Республика;24578;;;;;;;
Пермский край ;118342;;;;;;;
Кировская область;39382;;;;;;;
Нижегородская область;99013;;;;;;;
Оренбургская область ;57928;;;;;;;
Пензенская область;22153;;;;;;;
Самарская область;115780;;;;;;;
Саратовская область;96236;;;;;;;
Ульяновская область;27120;;;;;;;
Уральский        федеральный округ;712098;;;;;;;
Курганская область ;20540;;;;;;;
Свердловская область ;235726;;;;;;;
Тюменская область;318850;;;;;;;
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ – Югра;215479;;;;;;;
Ямало-Ненецкий автономный округ;58693;;;;;;;
Тюменская область без автономных округов;44678;;;;;;;
Челябинская область ;136982;;;;;;;
Сибирский           федеральный округ;676760;;;;;;;
Республика Алтай ;2822;;;;;;;
Республика Бурятия;26888;;;;;;;
Республика Тыва;4669;;;;;;;
Республика Хакасия;47622;;;;;;;
Алтайский край ;45807;;;;;;;
Забайкальский край;31144;;;;;;;
Красноярский край;163533;;;;;;;
Иркутская область;111750;;;;;;;
Кемеровская область ;96518;;;;;;;
Новосибирская область ;59641;;;;;;;
Омская область ;50397;;;;;;;
Томская область ;35969;;;;;;;
Дальневосточный федеральный округ;278068;;;;;;;
Республика Саха (Якутия);61133;;;;;;;
Камчатский край;21588;;;;;;;
Приморский край;62629;;;;;;;
Хабаровский край;53619;;;;;;;
Амурская область;36087;;;;;;;
Магаданская область;14541;;;;;;;
Сахалинская область;16465;;;;;;;
Еврейская автономная область;4209;;;;;;;
Чукотский автономный округ;7796;;;;;;;
?????;;;;;;;;
1) Данные сформированы по кругу крупных, средних и малых организаций по фактическим видам экономической деятельности  в соответствии с Общероссийским классификатором видов экономической деятельности ОК 029-2014 (КДЕС РЕД. 2) (ОКВЭД2).;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
