Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
23. ФИНАНСЫ;;;;;;;;
ОТДЕЛЬНЫЕ ПОКАЗАТЕЛИ ДЕЯТЕЛЬНОСТИ СТРАХОВЩИКОВ1);;;;;;;;
20.24.2.  Выплаты по договорам страхования;;;;;;;;
(миллионов рублей);;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;308484,4;774830,6;376601,8;419850,7;473469,1;513954,7;514070,3;513205,4
Центральный   федеральный округ;199662,3;582914,3;335399,5;379744,1;429358,1;467825,4;472327,7;469383,8
Белгородская область;-;439,1;-;-;21,1;-;-;-
Брянская область;1,2;-;-;-;-;-;-;-
Владимирская область;2536;115,6;140,5;163;262,4;489,6;758,5;1321,8
Воронежская область;2456,3;3624,7;106,8;98,4;120,5;179,2;338,1;391,3
Калужская область;22,5;2,1;-;-;-;-;-;-
Костромская область;-;5,5;0,2;0,2;-;-;-;-
Курская область;117,2;1262,9;71,5;70,4;60,2;54,1;52,1;37,9
Липецкая область;1910,8;3650,7;132,6;156,5;208,7;163,5;36,3;-
Московская область;16725;63329,5;44326,7;49938,5;59019,3;85585;98677,7;79781,4
Орловская область;52,3;17,8;765,5;573,7;505;277,9;-;-
Рязанская область;527,1;356,1;314,3;443;758,5;1442,2;2343,9;2822,4
Смоленская область;-;-;-;62,6;129;337,7;482;769,8
Тамбовская область;499,8;-;-;-;-;-;-;-
Тверская область;263,7;9,7;-;-;-;-;-;-
Тульская область;1376,1;3219,3;0,0;0,0;1,5;2,5;1,2;-
Ярославская область;1599,2;1678,2;89,8;147;352;368;9,8;-
г. Москва;171575,1;505203,2;289451,7;328090,9;367919,9;378925,7;369627,9;384259,4
Северо-Западный   федеральный округ;18715,9;26546,5;11039,4;6118;8258,8;8865,4;7831,8;5562,4
Архангельская область;947,8;-;-;-;-;-;-;-
в том числе Архангельская   область без автономного округа;947,8;-;-;-;-;-;-;-
Вологодская область;2973,3;4813,6;6159,3;30,1;57,3;42,7;5,4;0,6
Калининградская область;644;2745,3;6,5;54,5;128,7;86,6;-;-
Ленинградская область;135;-;-;-;-;-;-;-
Мурманская область;0,1;-;-;-;-;-;-;-
Новгородская область;3,4;23;-;-;-;-;-;-
г. Санкт-Петербург;14012,2;18964,6;4873,6;6033,4;8072,9;8736,1;7826,5;5561,9
Южный              федеральный округ;9902,9;9595;1192,8;1445,9;1058,2;507,7;451,1;538,8
Республика Адыгея;0,1;-;-;-;-;-;-;-
Республика Калмыкия;112,6;282,1;-;-;-;-;-;-
Республика Крым;;;;;…;167;150,6;102,1
Краснодарский край;3965,9;1447;0,0;0,1;0,0;7,7;68,6;434,6
Астраханская область;223,8;-;-;-;-;-;-;-
Волгоградская область;631,7;140,7;-;-;0,2;1,2;1,9;2,1
Ростовская область;4968,8;7725,1;1192,8;1445,8;1058;331,8;230;-
г. Севастополь;;;;;…;-;-;-
Северо-Кавказский    федеральный округ;1892,4;5178,6;-;-;-;-;-;-
Республика Дагестан;-;-;-;-;-;-;-;-
Ставропольский край;1892,4;5178,6;-;-;-;-;-;-
Приволжский   федеральный округ;20806,4;31663;9533,4;10877,8;13449,5;11838,4;11530,1;11931,7
Республика Башкортостан;1248,8;864,3;98,5;85,7;95,2;140,4;2,5;1,7
Республика Марий Эл;26,1;-;-;-;-;-;-;-
Республика Мордовия;432,5;-;-;-;-;-;-;-
Республика Татарстан;8930,8;16468,1;5850,3;5522,8;5833,8;6546,4;7527,8;7303,7
Удмуртская Республика;75,6;79,1;8,1;21,2;6,3;5,4;6,4;5,0
Чувашская Республика;1226,8;4614;324,8;184,7;287,9;154,5;49;46,9
Пермский край;767,4;1685,3;86,7;129,6;223,3;277,3;244;313,8
Кировская область;22,2;-;-;-;-;-;-;-
Нижегородская область;2646,9;26,4;47,3;20,6;10,4;7,4;4,2;5,4
Оренбургская область;57,7;-;-;-;-;-;-;-
Самарская область;4898,3;7005,8;2400;4143,7;5961,6;3902,8;3145,7;3506,6
Саратовская область;408,1;829,8;585,9;580,6;823,9;587,2;273,1;147,6
Ульяновская область;65,3;90,2;131,9;188,8;207,1;217;277,4;600,9
Уральский          федеральный округ;23390,2;50078,5;15649,1;17642,6;16632,8;19184,9;15094,7;15829,7
Курганская область;31,1;-;-;-;-;-;-;-
