Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
8. ЗЕМЕЛЬНЫЕ РЕСУРСЫ И ОХРАНА ОКРУЖАЮЩЕЙ ПРИРОДНОЙ СРЕДЫ;;;;;;;;;
8.2. ВЫБРОСЫ ЗАГРЯЗНЯЮЩИХ ВЕЩЕСТВ В АТМОСФЕРНЫЙ ВОЗДУХ, ОТХОДЯЩИХ ОТ СТАЦИОНАРНЫХ ИСТОЧНИКОВ1);;;;;;;;;
(тысяч тонн);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация, млн.т;20,4;19,1;19,2;19,6;18,4;17,5;17,3;17,3;17,5
Центральный федеральный округ;1496;1618;1598;1590;1570;1553;1531;1559;1546
Белгородская область;102;132;134;134;118;127;118;113;117
Брянская область;49;35;37;39;37;36;37;39;47
Владимирская область;29;35;35;32;32;31;30;33;37
Воронежская область;52;77;72;79;76;68;69;73;76
Ивановская область;40;37;37;29;30;33;33;27;23
Калужская область;12;12;13;13;15;19;26;23;27
Костромская область;52;54;50;52;50;49;46;50;54
Курская область;27;41;42;41;38;36;31;39;40
Липецкая область;378;368;345;339;347;330;328;320;326
Московская область;167;205;192;189;199;197;221;253;227
Орловская область;13;23;23;11;24;15;13;21;21
Рязанская область;141;134;122;124;103;108;98;99;96
Смоленская область;34;48;48;46;59;53;59;58;62
Тамбовская область;27;46;48;52;54;45;56;56;63
Тверская область;43;60;67;63;60;69;60;63;74
Тульская область;148;167;193;198;181;181;149;142;120
Ярославская область;93;81;78;77;82;88;91;86;76
г. Москва;89;63;61;72;66;68;63;63;60
Северо-Западный федеральный округ;2254;2389;2293;2193;2317;2264;2142;2024;1915
Республика Карелия;129;108;96;107;119;95;96;116;114
Республика Коми;671;595;712;688;774;707;612;569;451
Архангельская область;314;545;373;271;245;262;260;245;251
в том числе:;;;;;;;;;
Ненецкий автономный округ;56;282;158;69;73;86;102;87;100
Архангельская область  без автономного округа;259;263;215;201;173;176;158;158;151
Вологодская область;478;474;469;473;499;491;461;441;429
Калининградская область;28;29;25;25;21;19;20;21;26
Ленинградская область ;209;226;216;229;245;272;247;243;226
Мурманская область;301;288;263;259;270;276;276;232;243
Новгородская область;55;46;42;45;45;43;70;56;53
Псковская область;17;22;28;28;27;29;27;33;35
г. Санкт-Петербург;53;57;69;69;72;71;73;78;87
Южный                    федеральный округ;617;648;633;731;716;691;673;748;909
Республика Адыгея;2;4;4;6;9;10;11;11;10
Республика Калмыкия;3;3;4;4;7;5;3;2;3
Республика Крым;;;;;;21;23;31;29
Краснодарский край;113;139;161;216;205;189;191;242;427
Астраханская область;131;125;132;134;130;118;119;127;103
Волгоградская область;221;201;178;171;173;154;160;161;138
