Социально-экономические показатели по субъектам Российской Федерации;;;;;;;
25. ВНЕШНЕЭКОНОМИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;;;;;;;
ВНЕШНЯЯ ТОРГОВЛЯ СО СТРАНАМИ ДАЛЬНЕГО ЗАРУБЕЖЬЯ;;;;;;;
22.1.1. Экспорт;;;;;;;
"(в фактически действовавших ценах; миллионов долларов США)";;;;;;;
;2005;2010;2013;2014;2015;2016;2017
Российская Федерация;208846,0;337467,0;452036,0;433173,0;298420,0;247687,0;309687,5
Центральный  федеральный округ;89009,8;143544,4;218273,9;221053,3;147841,1;119140,0;151268,5
Белгородская область;930,1;1914,3;2354,4;2349,7;1881,9;1606,5;2028,0
Брянская область;161,7;60,9;59,5;87,2;102,1;61,7;80,8
Владимирская область;119,3;404,4;479,3;462,5;354,5;356,5;364,8
Воронежская область;441,4;575,3;907,2;811,1;729,2;698,1;842,5
Ивановская область;64,7;60,0;66,2;68,8;57,7;63,0;68,8
Калужская область;86,2;136,4;106,2;103,4;177,0;399,0;922,3
Костромская область;171,8;116,9;163,9;184,8;163,3;162,2;160,1
Курская область;285,5;549,6;466,8;387,1;246,9;314,2;410,1
Липецкая область;2570,9;3656,4;4064,3;4048,4;2998,1;2793,0;3989,3
Московская область;1469,1;1800,8;3399,7;2568,9;2580,7;2442,2;3310,0
Орловская область;119,3;283,6;81,0;86,0;85,5;94,4;120,6
Рязанская область;125,8;162,5;167,8;205,1;217,3;259,8;842,8
Смоленская область;593,7;499,9;622,3;577,5;375,2;402,3;412,2
Тамбовская область;19,6;12,0;38,1;45,9;52,1;67,1;96,4
Тверская область;81,2;175,4;111,2;181,5;117,8;104,2;127,3
Тульская область;1926,8;2236,2;3247,1;3201,2;2504,4;2446,2;3320,1
Ярославская область;198,5;331,8;1520,7;667,3;605,3;406,1;535,8
г. Москва;79644,4;130568,0;200418,1;205016,9;134592,1;106463,3;133636,6
Северо-Западный федеральный округ ;18492,6;34435,0;45456,0;51081,8;35933,0;28353,8;36768,6
Республика Карелия;965,3;1382,7;1018,8;955,2;644,1;640,0;1023,2
Республика Коми;522,6;736,0;3251,6;3023,5;1532,6;697,9;834,1
Архангельская область;972,3;5392,6;2134,7;2155,5;1936,0;1978,8;2286,7
в том числе: ;;;;;;;
Ненецкий автономный округ;12,9;2343,8;0,0;0,1;0,0;0,0;-
Архангельская область без  автономного округа;959,4;3048,8;2134,7;2155,4;1936,0;1978,8;2286,7
Вологодская область;2838,9;3259,9;3280,9;3157,3;2901,2;2464,2;2763,0
Калининградская область;789,4;566,0;1423,0;3499,9;2634,9;1155,6;1196,7
Ленинградская область;5781,3;9638,9;13136,8;15300,5;9616,9;4474,4;5217,1
Мурманская область;1187,3;1731,3;2234,5;2195,9;2169,3;2392,4;3375,3
Новгородская область;721,5;976,2;1115,9;1156,4;927,4;822,9;961,7
Псковская область;388,5;41,4;31,8;45,9;49,2;53,1;56,9
г. Санкт-Петербург;4325,4;10709,8;17828,1;19591,7;13521,3;13674,6;19053,8
Южный              федеральный округ1);4481,3;9038,0;15141,0;17177,4;11247,1;10712,0;13572,0
Республика Адыгея;0,7;4,0;3,1;6,8;15,7;15,3;28,5
Республика Калмыкия;145,5;31,0;0,1;1,3;0,1;0,4;0,3
Республика Крым;;;;78,5;46,0;26,5;13,8
Краснодарский край;1232,1;3950,7;7126,6;9641,0;5852,6;5181,1;6499,1
Астраханская область;163,1;189,3;473,1;742,7;352,2;280,9;646,0
Волгоградская область;1567,8;2106,3;2898,5;2858,2;1158,3;761,9;903,5
Ростовская область;1372,1;2756,7;4639,5;3927,5;3868,2;4443,9;5478,3
г. Севастополь;;;;14,3;13,0;1,9;2,5
Северо-Кавказский     федеральный округ;1112,6;762,8;810,3;797,1;692,6;632,9;716,4
Республика Дагестан;86,9;61,5;9,8;21,9;27,3;16,3;15,6
Республика Ингушетия;495,6;-;1,3;0,0;0,2;0,6;3,1
Кабардино-Балкарская Республика;44,4;10,9;10,4;6,5;5,7;16,4;9,0
Карачаево-Черкесская Республика;1,3;4,0;11,8;10,1;7,1;8,4;8,1
Республика Северная Осетия – Алания;29,0;52,1;38,8;40,4;40,5;45,0;42,2
Чеченская Республика;0,0;0,1;0,1;0,1;0,1;0,3;1,4
Ставропольский край;455,4;634,2;738,1;718,1;611,7;546,0;637,1
Приволжский   федеральный округ;26036,6;41550,6;56341,1;52847,7;33262,7;24543,1;28304,0
Республика Башкортостан;5781,0;8502,0;12564,3;12438,5;6269,2;4858,3;3295,8
Республика Марий Эл;38,8;380,3;400,8;176,5;305,5;155,3;276,4
Республика Мордовия;17,4;106,3;55,3;73,4;64,2;95,1;131,7
Республика Татарстан;7015,7;14594,8;20183,8;16594,9;9839,9;8087,0;11275,9
Удмуртская Республика;309,9;184,1;1116,6;1180,2;603,0;444,3;243,9
Чувашская Республика;121,7;119,6;46,5;38,3;37,9;46,7;54,3
Пермский край;2565,7;3913,1;6610,1;7292,2;5829,2;3776,0;4454,5
Кировская область;329,1;571,8;829,8;851,7;753,4;597,1;698,2
Нижегородская область;1027,8;1984,8;4341,0;4355,8;2267,8;1653,6;2182,9
Оренбургская область;1885,6;2343,3;1695,9;1494,1;1191,8;1204,0;1301,7
Пензенская область;25,9;54,9;71,0;72,7;186,1;84,0;114,8
Самарская область;5334,8;6944,9;6253,3;7033,8;4607,2;2431,6;2803,9
Саратовская область;1501,6;1572,1;1929,0;807,0;919,7;770,0;902,1
Ульяновская область;81,7;278,4;243,8;438,7;387,7;340,1;568,0
Уральский          федеральный округ;37772,7;54613,9;56422,9;31942,9;23081,1;23600,3;27652,5
Курганская область;69,1;129,4;325,9;38,6;156,6;26,5;35,8
Свердловская область;5210,7;7882,9;6882,6;6478,0;5977,8;6201,6;5793,4
Тюменская область;28528,0;42490,9;46424,4;22281,4;14253,9;14809,0;18643,4
в том числе:;;;;;;;
Ханты-Мансийский автономный округ – Югра;11495,7;15882,4;23306,6;19415,8;11699,3;11209,8;13597,3
Ямало-Ненецкий автономный округ;532,0;434,4;2295,0;507,3;659,3;1661,8;2375,7
Тюменская область без    автономных округов;16500,3;26174,1;20822,8;2358,3;1895,3;1937,4;2670,4
Челябинская область;3964,8;4110,7;2789,9;3144,9;2692,9;2563,1;3179,9
Сибирский           федеральный округ;22996,9;34315,3;31599,8;30373,1;26006,8;22594,0;29370,2
Республика Алтай;22,9;44,1;20,4;21,3;38,3;25,9;20,5
Республика Бурятия;207,0;431,6;1246,1;1272,1;1490,3;920,5;749,2
Республика Тыва;3,0;0,4;-;0,3;0,4;0,5;0,2
Республика Хакасия;686,4;1871,7;1719,9;1909,4;1612,0;1413,9;1909,7
Алтайский край;270,5;191,8;347,8;274,5;256,1;316,4;384,3
Забайкальский край;244,1;102,3;178,8;119,0;107,7;108,5;217,6
Красноярский край;6048,4;9712,3;7443,1;7265,5;6305,9;4695,7;5828,9
Иркутская область;3228,7;4873,9;7676,8;6687,1;5946,9;5247,3;6001,2
Кемеровская область;4243,5;9192,1;11186,2;11240,9;8758,2;8381,6;12231,1
Новосибирская область;422,0;972,1;909,1;937,8;963,6;1057,6;1541,6
Омская область;6612,8;6244,7;356,5;353,5;300,0;272,4;348,3
Томская область;1007,6;678,3;515,1;291,6;227,4;153,7;137,6
Дальневосточный      федеральный округ;8918,0;18523,5;27991,3;28483,3;20401,0;18367,7;22035,4
Республика Саха (Якутия);2140,5;3169,0;4694,7;5018,2;3753,2;4388,5;4770,8
Камчатский край;146,7;628,9;614,4;520,3;554,8;570,4;700,3
Приморский край;1048,6;1408,9;3324,5;3963,5;2702,1;2169,6;3065,0
Хабаровский край;2803,9;1222,6;1501,4;1435,3;1142,8;1543,1;2135,5
Амурская область;164,3;158,2;442,2;383,2;397,8;339,5;307,5
Магаданская область;19,9;107,7;298,6;309,3;141,5;228,6;239,0
Сахалинская область;1061,4;11778,5;17008,8;16696,3;11582,7;8998,3;10574,1
Еврейская автономная область;8,3;8,7;17,5;22,8;37,0;34,5;119,2
Чукотский автономный округ;1524,3;41,0;89,2;134,3;88,9;95,1;124,1
?????;;;;;;;
1) 2014, 2015 гг. – без учета данных по Республике Крым и г. Севастополю. ;;;;;;;
