Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
 3. УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;
ЖИЛИЩНЫЕ УСЛОВИЯ НАСЕЛЕНИЯ;;;;;;;;;
ЖИЛИЩНЫЙ ФОНД1);;;;;;;;;
3.23.1.  Всего;;;;;;;;;
"(общая площадь жилых помещений; миллионов квадратных метров)";;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;2955;3231;3288;3349;3359;3473;3581;3653;3708
Центральный        федеральный округ;838;924;940;958;945;979;1022;1039;1041
Белгородская область;35;39;40;42;42;44;45;46;47
Брянская область;31;32;32;33;33;34;34;35;36
Владимирская область;34;36;36;37;36;38;38;39;39
Воронежская область;55;60;61;62;63;65;66;67;69
Ивановская область;24;25;26;26;26;26;26;26;27
Калужская область;23;25;26;26;27;28;29;29;30
Костромская область;17;17;17;17;17;17;17;17;18
Курская область;27;30;30;31;31;32;32;33;33
Липецкая область;27;30;31;31;32;32;33;34;35
Московская область;164;205;213;210;191;213;244;250;238
Орловская область;18;19;20;20;20;20;21;21;21
Рязанская область;28;30;30;31;31;32;33;33;34
Смоленская область;24;25;25;26;25;26;26;27;27
Тамбовская область;26;26;27;27;27;28;28;29;30
Тверская область;36;37;38;38;38;39;39;40;40
Тульская область;37;39;40;40;40;41;41;42;42
Ярославская область;30;31;31;32;32;32;33;34;34
г. Москва;202;216;218;231;233;234;236;237;242
Северо-Западный    федеральный округ;310;336;341;348;340;338;356;366;376
Республика Карелия;16;16;16;16;16;17;16;16;16
Республика Коми;22;22;22;22;22;22;23;23;23
Архангельская область;30;31;31;31;31;31;31;32;32
в том числе: ;;;;;;;;;
Ненецкий автономный округ;1;1;1;1;1;1;1;1;1
Архангельская область      без автономного округа;29;30;30;30;30;30;30;30;31
Вологодская область;29;31;32;32;32;33;34;34;35
Калининградская область;19;22;23;23;24;25;26;27;28
Ленинградская область;39;44;45;47;39;44;46;48;52
Мурманская область;20;19;19;19;19;19;19;19;19
Новгородская область;16;17;18;18;18;18;18;19;19
Псковская область;19;19;19;19;19;19;19;19;19
г. Санкт-Петербург;100;113;115;120;1202);111;123;128;133
Южный            федеральный округ;272;303;308;314;319;364;374;384;396
Республика Адыгея;10;11;11;11;11;11;12;12;12
Республика Калмыкия;6;6;6;6;6;7;7;7;7
Республика Крым;;;;;;29;31;33;33
Краснодарский край;99;117;120;123;126;130;135;139;144
Астраханская область;19;21;22;22;22;23;23;24;24
Волгоградская область;53;56;56;57;57;58;59;60;61
Ростовская область;85;92;93;95;97;98;100;102;104
г. Севастополь;;;;;;83);7;8;11
Северо-Кавказский    федеральный округ;142;170;176;183;189;193;198;202;206
Республика Дагестан;42;47;48;50;51;53;55;57;59
Республика Ингушетия;5;6;6;6;6;6;7;7;7
Кабардино-Балкарская Республика;15;16;16;16;16;16;16;16;17
Карачаево-Черкесская Республика;8;9;9;9;9;10;10;10;10
Республика Северная Осетия - Алания;18;19;19;19;19;19;19;20;20
Чеченская Республика;…;15;18;21;24;25;24;25;26
Ставропольский край;54;59;61;62;63;65;66;67;68
Приволжский      федеральный округ;630;679;691;702;714;729;745;759;772
Республика Башкортостан;78;87;89;92;94;97;98;101;103
Республика Марий Эл;15;16;16;16;16;17;17;18;18
Республика Мордовия;19;20;20;20;21;21;21;22;22
Республика Татарстан;77;86;89;91;93;95;97;100;102
Удмуртская Республика;28;30;31;31;32;32;33;33;33
Чувашская Республика;27;29;30;30;31;31;32;33;33
Пермский  край;54;57;57;58;59;58;60;61;62
Кировская область;30;31;31;31;31;32;32;33;33
Нижегородская область ;75;79;81;82;83;84;85;85;87
Оренбургская область;42;45;46;46;47;48;49;50;51
Пензенская область;31;33;34;35;35;36;37;38;38
Самарская область;66;72;73;74;75;78;80;82;84
Саратовская область;59;64;65;65;66;68;69;70;71
Ульяновская область;29;30;30;31;31;32;33;34;34
Уральский       федеральный округ;246;270;275;280;284;291;298;304;309
Курганская область;19;20;20;20;20;20;21;21;21
