Кабардино-Балкарская Республика;180,7;175,4;182,4;194,6;207,7;207,2;207,8;207,7;210,7;;
Карачаево-Черкесская Республика;57,6;59,0;76,1;75,2;81,6;84,6;93,7;101,9;96,3;;
Республика Северная Осетия – Алания;85,5;107,6;120,2;121,5;130,0;126,7;132,6;127,9;133,1;;
Чеченская Республика ;104,7;100,9;101,3;98,3;110,5;137,0;116,2;147,6;166,2;;
Ставропольский край;1963,0;2146,4;2151,5;2141,3;2293,0;2299,5;2362,0;2431,3;2419,8;;
Приволжский      федеральный округ;13471,7;12949,0;12163,1;12706,9;13162,8;12922,0;12927,2;13011,8;13096,4;;
Республика Башкортостан;1585,3;1760,7;1589,9;1695,4;1740,5;1750,9;1757,1;1810,7;1785,7;;
Республика Марий Эл;188,7;140,9;156,2;145,1;144,8;143,7;134,7;135,5;139,9;;
Республика Мордовия;398,8;430,6;444,5;426,3;446,6;432,5;447,5;442,9;448,4;;
Республика Татарстан;1559,6;1512,4;1652,9;1554,9;1613,4;1572,3;1595,1;1591,7;1534,0;;
Удмуртская Республика;467,7;415,7;375,2;352,5;426,0;358,1;369,1;362,2;353,9;;
Чувашская Республика;216,2;254,9;256,0;229,8;258,6;267,0;284,9;290,6;287,7;;
Пермский край;427,1;285,4;282,1;254,3;268,3;244,0;248,5;247,5;250,4;;
Кировская область;486,1;327,4;349,3;324,3;320,8;319,8;312,0;313,7;310,0;;
Нижегородская область ;548,7;562,4;612,1;535,3;544,2;528,6;561,7;583,5;559,4;;
Оренбургская область;2658,0;2808,0;2628,1;2790,4;2888,5;2966,8;2742,4;2721,1;2692,1;;
Пензенская область;733,9;640,0;570,6;596,8;622,1;549,4;698,2;714,5;721,4;;
Самарская область;1241,3;990,3;818,0;930,0;1042,0;1103,7;1101,7;1129,9;1113,2;;
Саратовская область;2495,1;2224,8;1837,9;2304,8;2266,1;2137,1;2095,1;2110,9;2313,3;;
Ульяновская область;465,3;595,7;590,1;566,9;580,9;548,2;579,2;557,1;586,9;;
Уральский      федеральный округ;3216,4;3639,2;3658,0;3596,1;3604,2;3561,4;3384,0;3488,7;3538,2;;
Курганская область;937,3;1109,9;1136,0;1145,2;1146,7;1134,6;1070,6;1100,4;1107,9;;
Свердловская область ;427,5;350,3;363,9;341,3;349,8;347,2;342,5;338,7;337,3;;
Тюменская область;644,6;708,0;717,0;700,2;694,6;698,5;693,1;696,2;686,8;;
в том числе:;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;-;-;-;-;0,1;0,1;-;0,0;-;;
Ямало-Ненецкий автономный округ;-;-;-;-;-;-;-;-;0,0;;
Тюменская область без автономных округов;644,6;708,0;717,0;700,2;694,4;698,3;693,1;696,2;686,8;;
Челябинская область;1207,0;1470,9;1441,1;1409,4;1413,2;1381,2;1277,9;1353,4;1406,1;;
Сибирский       федеральный округ;10224,0;9484,9;9943,6;9892,2;9863,1;10024,0;9880,3;9936,4;10064,5;;
Республика Алтай;16,5;9,2;8,5;8,6;7,6;6,9;6,5;6,5;6,5;;
Республика Бурятия;120,2;107,0;108,3;100,9;92,7;89,4;85,7;75,7;71,7;;
Республика Тыва;26,0;20,8;22,1;27,5;35,4;12,4;6,6;8,5;7,1;;
Республика Хакасия;97,3;90,9;108,0;114,8;105,2;107,3;92,7;89,6;99,7;;
Алтайский край;3609,2;3393,6;3628,3;3538,1;3536,2;3717,0;3632,1;3646,2;3746,3;;
Забайкальский край;213,2;152,4;155,8;143,2;142,5;144,1;140,5;132,6;126,1;;
Красноярский край;999,9;978,2;999,2;1003,5;1035,9;1042,4;1045,9;1056,1;1048,3;;
Иркутская область;426,3;357,9;377,5;391,2;398,5;406,6;409,4;405,6;427,1;;
Кемеровская область;697,5;679,6;672,4;653,2;621,5;588,9;599,4;598,1;598,6;;
Новосибирская область ;1703,0;1561,3;1658,0;1626,9;1563,7;1548,2;1518,0;1556,1;1605,4;;
Омская область;2069,7;1893,5;1955,2;2031,3;2104,0;2147,1;2146,0;2171,0;2141,2;;
Томская область;245,1;240,4;250,3;252,9;219,9;213,8;197,6;190,5;186,5;;
Дальневосточный      федеральный округ;318,2;320,5;333,8;379,5;313,8;337,8;308,2;352,7;329,5;;
Республика Саха (Якутия);15,2;15,3;14,7;12,2;11,8;10,9;10,7;11,1;11,3;;
Камчатский край;0,6;0,3;0,2;0,1;0,1;0,1;0,1;0,1;0,1;;
Приморский край;107,1;79,8;102,9;118,0;106,0;112,5;100,9;105,7;101,1;;
Хабаровский край ;8,7;6,0;8,3;8,8;8,5;9,5;8,6;9,1;8,5;;
Амурская область;166,7;204,4;189,6;223,4;178,1;194,9;180,7;219,4;201,3;;
Еврейская автономная область;19,9;14,6;18,1;17,1;9,3;9,9;7,1;7,3;7,1;;
Чукотский автономный округ;-;-;-;-;-;-;-;-;-;;
?????;;;;;;;;;;;
1) Данные не публикуются в целях обеспечения конфиденциальности первичных статистических данных, полученных от организаций, в соответствии с Федеральным законом от 29.11.2007 г. № 282-ФЗ «Об официальном статистическом учете и системе государственной статистики в Российской Федерации» (п.5 ст.4, ч.1 ст.9).;;;;;;;;;;;
