Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;
 ВВОД В ДЕЙСТВИЕ МОЩНОСТЕЙ ОБЩЕОБРАЗОВАТЕЛЬНЫХ И ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ;;;;;;;;;
15.9.2.  Дошкольные образовательные организации;;;;;;;;;
(мест);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;5006;22904;44957;53895;90330;128868;143285;63297;40822
Центральный  федеральный округ;2962;7867;10596;17508;27058;34125;32759;16754;12753
Белгородская область;90;790;557;318;965;910;1748;540;306
Брянская область;-;-;170;-;-;670;1378;20;-
Владимирская область;-;70;-;225;600;455;444;560;176
Воронежская область;-;80;480;270;455;2649;502;1705;1780
Ивановская область;30;120;-;-;240;295;600;300;240
Калужская область;-;110;110;80;410;475;805;250;545
Костромская область;10;12;-;-;80;595;600;400;360
Курская область;-;-;560;65;999;1390;855;540;-
Липецкая область;62;-;580;485;448;1018;959;-;40
Московская область;140;2360;3975;3855;13832;17329;15652;5047;5717
Орловская область;-;-;-;300;260;565;910;460;-
Рязанская область;-;160;150;-;1528;1211;551;-;220
Смоленская область;-;-;150;110;-;240;1260;402;390
Тамбовская область;50;-;-;500;1057;1185;-;250;-
Тверская область;-;-;455;120;339;90;620;110;100
Тульская область;-;-;104;-;240;280;600;120;369
Ярославская область;-;140;-;280;640;423;120;1110;250
г. Москва;2580;4025;3305;10900;4965;4345;5155;4940;2260
Северо-Западный   федеральный округ;648;1617;5553;4235;4218;7435;11014;7477;6057
Республика Карелия;-;-;-;-;280;278;300;210;150
Республика Коми;-;27;760;590;605;1215;995;265;40
Архангельская область;-;-;140;437;60;550;1245;400;320
в том числе:;;;;;;;;;
Ненецкий автономный   округ;-;-;30;75;-;-;300;-;220
Архангельская область без автономного округа;-;-;110;362;60;550;945;400;100
Вологодская область;48;395;450;600;410;792;500;440;577
Калининградская область;-;-;295;28;580;1245;2715;832;-
Ленинградская область;-;280;100;940;560;420;2845;1955;1860
Мурманская область;245;115;338;55;150;170;360;360;140
Новгородская область;-;-;120;-;380;75;220;240;160
Псковская область;-;-;-;-;203;175;65;80;-
г. Санкт-Петербург;355;800;3350;1585;990;2515;1769;2695;2810
Южный           федеральный округ;90;120;2220;2205;5547;7696;12981;5804;3002
Республика Адыгея;-;-;480;240;-;930;120;-;-
Республика Калмыкия;-;-;-;-;490;50;767;645;25
Республика  Крым;;;;;;150;520;150;-
Краснодарский край;-;80;695;1460;2724;3391;6142;1507;1030
Астраханская область;-;-;-;-;245;165;340;60;185
Волгоградская область;-;40;425;-;513;1105;1242;812;132
Ростовская область;90;-;620;505;1575;1905;3850;2630;1370
г. Севастополь;;;;;;-;-;-;260
Северо-Кавказский федеральный округ;-;830;2640;1085;8533;8855;6925;5235;1770
Республика Дагестан;-;-;345;430;1709;2875;755;935;370
Республика Ингушетия;-;-;80;320;695;660;560;220;440
Кабардино-Балкарская Республика;-;-;-;-;-;620;820;80;-
Карачаево-Черкесская   Республика;-;-;-;-;-;165;2040;680;540
Республика Северная Осетия – Алания;-;-;-;30;340;400;-;120;300
Чеченская Республика;-;200;1660;-;4380;2140;800;1840;120
Ставропольский край;-;630;555;305;1409;1995;1950;1360;-
Приволжский   федеральный округ;529;4417;10499;12199;16547;33266;28300;10098;6494
Республика Башкортостан;105;350;905;4071;2280;4321;3938;245;1119
Республика Марий Эл;-;-;-;40;-;669;815;136;-
Республика Мордовия;-;-;-;320;305;1085;795;315;490
Республика Татарстан;64;1150;5860;591;1945;10225;9802;3174;570
Удмуртская Республика;130;633;1436;1034;2618;2214;666;80;95
Чувашская Республика;-;270;-;1792;1235;2886;924;40;740
Пермский край;-;513;400;140;1374;1933;2984;1214;1045
Кировская область;50;35;211;590;580;1551;1836;177;20
Нижегородская область ;180;231;504;705;1605;2275;1171;1094;240
Оренбургская область;-;-;258;660;323;950;865;345;45
Пензенская область;-;1215;320;365;580;1605;1696;60;435
Самарская область;-;-;100;1200;1822;570;730;1550;755
Саратовская область;-;20;262;691;1460;2802;1408;1533;460
Ульяновская область;-;-;243;-;420;180;670;135;480
Уральский      федеральный округ;320;4430;5649;6693;12351;15487;20556;8418;4040
Курганская область;-;90;90;-;100;237;335;1860;240
Свердловская область ;50;795;1925;2295;4039;9062;12599;1299;1625
Тюменская область;50;2905;3124;3286;5975;4351;4683;3912;1935
в том числе:;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;-;2285;2434;1755;4175;3026;3723;3432;615
Ямало-Ненецкий автономный округ;50;400;-;655;1470;420;600;480;1320
Тюменская область без  автономных округов;-;220;690;876;330;905;360;-;-
Челябинская область;220;640;510;1112;2237;1837;2939;1347;240
Сибирский       федеральный округ;85;2103;6095;7537;13213;16996;24134;7331;2608
Республика Алтай;-;-;235;65;310;200;730;100;-
Республика Бурятия;-;46;905;186;120;720;450;-;-
Республика Тыва;-;-;-;50;300;335;420;280;320
Республика Хакасия;-;260;300;-;220;680;260;260;-
Алтайский край;-;375;340;425;1085;1046;2082;1771;25
Забайкальский край;50;40;-;118;461;490;1046;395;355
Красноярский край;-;75;540;952;2603;1410;4530;1480;475
Иркутская область;-;-;370;615;1169;2684;3310;1688;-
Кемеровская область;35;692;1501;1755;1620;2532;1034;155;923
Новосибирская область ;-;140;1507;2891;4152;4669;5740;460;220
Омская область;-;255;110;140;623;675;2082;670;110
Томская область;-;220;287;340;550;1555;2450;72;180
Дальневосточный   федеральный округ;372;1520;1705;2433;2863;5008;6616;2180;4098
Республика Саха (Якутия);372;440;845;688;513;1225;2378;555;2163
Камчатский край;-;230;-;290;260;220;220;-;-
Приморский край;-;-;480;360;220;1540;1866;360;240
Хабаровский край ;-;20;105;345;840;470;830;-;650
Амурская область;-;-;-;40;270;603;482;420;230
Магаданская область;-;-;-;-;-;-;-;-;175
Сахалинская область;-;830;275;630;680;950;840;730;640
Еврейская автономная область;-;-;-;-;80;-;-;115;-
Чукотский автономный округ;-;-;-;80;-;-;-;-;-
Чукотский автономный округ;;;;;;;;;
