Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
16. ТОРГОВЛЯ И УСЛУГИ НАСЕЛЕНИЮ;;;;;;;;;;
УСЛУГИ НАСЕЛЕНИЮ;;;;;;;;;;
ОБЪЕМ УСЛУГ СВЯЗИ1);;;;;;;;;;
16.12.2. На душу населения;;;;;;;;;;
(рублей);;;;;;;;;;
;2005;2016;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;2928;6655;7305;7868;8547;8685;8767;8802;8703;
Центральный      федеральный округ;4354;9142;10022;10686;11777;12049;12210;12073;11140;
Белгородская область;1406;4934;5408;5699;6422;6846;6920;7080;6769;
Брянская область;1710;4220;4469;5120;5690;5865;6160;6303;6604;
Владимирская область;1795;5006;4985;5817;6966;6457;6467;6572;6915;
Воронежская область;1939;4932;5672;6165;6652;6944;6910;7238;7019;
Ивановская область;1545;3585;3737;4066;4341;4322;5750;5867;5933;
Калужская область;2165;5912;6596;7213;7729;7720;7534;7289;7549;
Костромская область;1865;4557;5007;5388;6431;6854;6980;7070;6855;
Курская область;1661;4874;5136;5739;6488;6849;6775;6443;6598;
Липецкая область;1962;4435;5393;5912;6544;6943;6867;6858;7330;
Московская область;1061;1798;1943;2162;4482;4452;4518;4544;4232;
Орловская область;2131;4163;4761;5717;6277;6523;6734;6507;6828;
Рязанская область;2084;5400;5665;6127;6615;7344;6994;7394;7766;
Смоленская область;2054;4292;4638;5073;5642;6312;6189;6212;6392;
Тамбовская область;1580;4357;4818;5316;5835;5938;5928;5845;6021;
Тверская область;2589;5329;5541;5895;6182;6170;6524;6508;6519;
Тульская область;2061;5023;6201;6589;6976;7137;6912;6942;7397;
Ярославская область;1627;4814;4896;5328;5847;6348;6448;6608;6929;
г. Москва;11088;21222;23167;23844;24935;25355;25611;24987;21929;
Северо-Западный      федеральный округ;3392;7688;8383;9032;9858;10440;10352;10697;10888;
Республика Карелия;1652;3919;3877;5000;5627;7638;8143;7999;8603;
Республика Коми;2899;6610;7587;8303;8166;8260;8086;8022;8307;
Архангельская область;1560;4416;5169;5468;6276;7678;8075;8088;7935;
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;1526;3098;3075;3644;5958;7024;7114;7257;6078;
Архангельская область     без автономного округа;;;;;6287;7703;8112;8120;8008;
Вологодская область;1053;3277;3741;3929;4402;6541;6314;6225;6135;
Калинингpадская область;2605;6280;6507;6345;7547;7685;7664;7754;7913;
Ленинградская область;1217;1276;1430;1723;1859;1819;1844;1939;1490;
Мурманская область;2729;6185;6859;7123;8161;10495;10269;10065;10071;
Новгородская область;1484;3553;5244;5902;6247;6576;6863;6573;6504;
Псковская область;1932;3859;4336;4848;5204;5372;5821;5722;5750;
г. Санкт-Петербург;6422;14156;15033;16078;17317;17255;16825;17753;18244;
Южный        федеральный округ;2370;5357;5963;6400;7196;6585;7289;7512;7725;
Республика Адыгея;1242;3486;3941;4164;4312;4791;4984;4844;5235;
Республика Калмыкия;599;3705;4101;4485;4633;4810;4825;4589;4852;
Республика Крым;;;;;;163;2521;2721;3142;
Краснодарский край;3054;5918;6580;7071;8355;9040;10091;10824;10680;
Астраханская область;2307;5177;6024;6138;5983;5941;5804;5617;6369;
Волгоградская область;1884;4883;5789;6331;7213;7501;7480;7134;7586;
Ростовская область;2109;5307;5630;6029;6485;6768;6895;6874;7036;
г. Севастополь;;;;;;389;2707;3739;5011;
Северо-Кавказский     федеральный округ;1778;4898;4999;5257;5727;6021;5811;5842;5564;
Республика Дагестан;1309;4176;3675;3893;4183;5064;5140;5118;5043;
Республика Ингушетия;204;10088;10447;10220;9843;10434;9215;9059;3678;
Кабардино-Балкарская Республика;1515;4104;5051;5671;6245;5872;5872;6021;6160;
Карачаево-Черкесская Республика;1469;3974;4444;4871;4903;4850;4667;4715;4882;
Республика Северная      Осетия – Алания;2047;6647;7038;7022;6872;7142;7127;7052;7006;
Чеченская Республика;…;5032;4657;4490;5287;5449;4706;5218;5535;
Ставропольский край;3283;4774;5280;5770;6601;6553;6349;6217;6041;
Приволжский     федеральный округ;1993;5003;5528;5865;6107;6221;6279;6267;6667;
Республика Башкортостан;1822;4364;4596;4824;5105;5225;5281;5488;6846;
Республика Марий Эл;1441;4016;4471;4773;4969;4935;5320;5332;5657;
Республика Мордовия;1157;3900;4418;5007;5086;5036;5125;5153;5366;
Республика Татарстан;2180;5566;5637;6059;6429;6619;6802;6739;6938;
Удмуртская Республика;1408;4044;4792;4922;5202;4819;4950;5229;5339;
Чувашская Республика;1691;3980;4310;4604;5214;5283;5350;5503;5907;
Пермский край;2091;5334;6394;6416;6552;6863;6594;6733;7064;
Кировская область;1517;4666;5037;5493;5698;5806;5800;5955;6087;
Нижегородская область;2003;5144;5870;6620;7645;7536;7464;6885;7222;
Оренбургская область;1724;4387;4743;5145;5792;6069;6032;6089;6227;
Пензенская область;1605;4344;4773;5325;5804;6112;6440;6500;6554;
Самарская область;3386;7349;8032;8070;7067;7297;7424;7297;7518;
Саратовская область;1687;4582;5555;5681;5763;5904;5995;6077;6513;
Ульяновская область;2153;4713;5068;5936;6166;6210;6299;6077;6257;
Уральский      федеральный округ;2693;6430;7124;7805;8549;8822;8846;8587;8745;
Курганская область;1294;4125;4721;5107;5300;5267;5288;5259;5715;
Свердловская область;2453;5684;6236;6604;7711;8025;8083;7950;8163;
Тюменская область;4016;9752;10555;11414;12458;12668;12739;12410;12281;
в том числе:;;;;;;;;;;
Ханты-Мансийский автономный     округ – Югра;4570;10055;10613;12222;13380;13785;13893;13616;13983;
Ямало-Ненецкий автономный округ;5509;12982;13905;13798;15103;15216;15965;15404;14275;
Тюменская область без автономных округов;;;;;10384;10437;10242;9973;9674;
Челябинская область;2140;4721;5460;6369;6453;6773;6667;6219;6482;
Сибирский     федеральный округ;2117;5180;5708;6367;6881;7114;6909;6927;7025;
Республика Алтай;1051;2940;3247;3499;3676;3678;4000;4065;4014;
Республика Бурятия;1581;3888;5361;5700;7380;7719;7398;7624;7643;
Республика Тыва;588;2325;2571;3016;3233;3460;3784;3660;3484;
Республика Хакасия;1956;5481;5717;5999;6074;6432;6434;6226;6661;
Алтайский край;1527;4463;4622;4737;5069;5677;5769;6109;6131;
Забайкальский край;1534;5259;6869;8678;9087;9379;9893;9068;8154;
Красноярский край;2833;5950;6343;6827;7535;7713;7469;7304;7270;
Иркутская область;2156;5550;6566;7504;7553;7627;6580;6580;7035;
Кемеровская область;1895;4393;4783;5835;6233;6068;5918;6115;6476;
Новосибирская область;2737;6703;6871;7746;8539;9315;8742;8563;8563;
Омская область;1930;4437;4773;5040;5480;5243;5137;5494;5863;
Томская область;2729;5753;6226;6526;7085;7285;8024;8076;7968;
Дальневосточный     федеральный округ;3665;7531;8448;9433;9724;9738;9609;10378;10786;
Республика Саха (Якутия);3322;7629;8593;8904;9209;9385;9846;10639;10739;
Камчатский край;4995;10453;11861;12818;13361;13626;13560;15008;15997;
Приморский край;3951;6639;7426;8514;8754;8765;8261;8950;9633;
Хабаровский край;3939;7782;8872;10648;11022;11077;11150;11819;12099;
Амурская область;2270;5813;6838;7476;7655;7435;7343;7989;8287;
Магаданская область;3847;10190;9926;11124;11489;11574;11285;13872;15020;
Сахалинская область;4396;10847;11878;13036;12740;12326;11723;12544;12699;
Еврейская автономная область;1617;4629;4846;5243;5532;5631;5878;6093;5876;
Чукотский автономный округ;5293;12298;12783;6922;12134;13926;14463;13914;13208;
?????;;;;;;;;;;
1) 2017 г. – телекоммуникационные услуги (услуги без учета почтовой связи и курьерских услуг).;;;;;;;;;;
;;;;;;;;;;
