Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;
Животноводство;;;;;;;;;;
14.27. ПОГОЛОВЬЕ ОВЕЦ И КОЗ;;;;;;;;;;
"(в хозяйствах всех категорий; на конец года; тысяч голов)";;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;18581,4;21733,7;22726,9;23998,9;24131,4;24445,4;24606,5;24716,9;24389,1;
Центральный федеральный округ;780,3;957,8;990,9;1053,5;1072,2;1110,6;1166,3;1172,4;1128,2;
Белгородская область;51,9;84,8;91,1;104,0;108,0;99,8;98,7;101,0;98,4;
Брянская область;30,0;34,3;33,3;31,7;29,0;29,4;31,1;32,1;29,8;
Владимирская область;30,2;21,0;21,9;21,0;22,7;21,9;24,8;25,8;28,4;
Воронежская область;125,4;173,8;181,7;191,3;203,0;230,9;244,6;245,1;235,1;
Ивановская область;41,9;26,0;24,8;24,2;22,4;23,1;23,0;24,7;25,6;
Калужская область;32,3;36,8;36,5;34,5;35,0;35,4;42,1;40,0;38,2;
Костромская область;24,9;21,8;20,6;19,6;18,9;19,1;20,2;19,3;18,6;
Курская область;59,1;96,4;98,7;106,2;111,5;109,7;117,5;122,6;122,8;
Липецкая область;32,0;55,2;57,6;63,5;71,3;80,0;87,3;92,0;84,6;
Московская область;52,5;57,2;70,8;66,1;70,1;77,8;56,2;61,9;63,6;
Орловская область;37,7;58,7;57,8;61,5;63,4;63,2;66,7;66,9;66,9;
Рязанская область;42,7;55,7;59,1;66,8;65,6;62,6;59,2;61,5;59,9;
Смоленская область;31,6;35,2;33,5;34,8;31,4;31,8;32,1;31,1;28,2;
Тамбовская область;56,9;67,5;71,5;70,3;71,6;73,2;76,8;78,5;79,7;
Тверская область;56,4;52,7;53,4;47,8;45,1;48,0;51,3;53,0;50,2;
Тульская область;41,1;53,2;50,2;56,8;53,0;56,1;65,8;60,6;44,4;
Ярославская область;33,5;27,6;28,4;27,6;30,3;31,2;33,5;34,1;33,1;
г. Москва;;;;25,9;19,9;17,3;35,4;22,1;20,9;
Северо-Западный федеральный округ;243,9;218,5;217,6;216,1;201,5;207,5;226,2;237,1;224,2;
Республика Карелия;12,0;6,3;5,5;5,3;5,0;5,2;5,6;5,4;5,1;
Республика Коми;21,9;18,6;18,4;17,3;15,1;14,6;14,6;13,9;13,0;
Архангельская область;33,3;18,1;16,3;15,0;12,8;11,9;11,7;9,4;7,9;
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;0,3;0,1;0,2;0,2;0,1;0,1;0,1;0,1;0,1;
Архангельская область без автономного округа;33,0;18,0;16,2;14,8;12,7;11,8;11,6;9,3;7,8;
Вологодская область;31,8;21,0;18,5;18,6;15,8;16,3;16,6;16,9;14,3;
Калининградская область;41,6;75,3;80,7;82,7;76,8;80,5;88,2;96,3;93,4;
Ленинградская область;23,2;19,4;20,3;21,1;21,2;22,1;28,8;32,3;32,8;
Мурманская область;0,6;0,8;0,8;0,8;0,7;0,8;0,8;0,9;0,6;
Новгородская область;25,4;18,5;19,1;20,0;19,4;20,9;22,5;22,2;19,9;
Псковская область;54,2;40,5;37,9;35,2;34,6;35,2;37,4;39,7;37,1;
г. Санкт-Петербург;-;-;-;-;-;-;-;-;-;
Южный            федеральный округ;4304,9;5637,5;5898,7;6283,8;6606,1;6784,3;6827,2;7016,6;6935,4;
Республика Адыгея;23,0;40,9;39,0;39,1;40,8;43,0;47,1;47,1;51,4;
Республика Калмыкия;1863,5;2304,8;2411,3;2554,9;2672,2;2671,2;2712,0;2843,5;2799,7;
Республика Крым;;;;;;165,1;172,9;179,1;184,1;
Краснодарский край;100,0;151,5;153,9;156,1;180,0;197,1;207,9;227,0;224,4;
Астраханская область;988,8;1406,1;1454,4;1522,5;1525,6;1474,9;1462,3;1425,2;1404,0;
Волгоградская область;606,2;812,9;828,8;946,1;1023,1;1011,7;1007,0;1073,1;1045,4;
Ростовская область;723,3;921,2;1011,3;1065,2;1164,3;1220,1;1217,0;1220,5;1225,5;
г. Севастополь;;;;;;1,1;1,1;1,0;0,9;
Северо-Кавказский федеральный округ;7430,8;8140,8;8679,0;9324,0;9124,7;9221,6;9229,7;9175,4;8952,8;
Республика Дагестан;4737,7;4391,4;4631,8;5061,2;4986,7;5140,6;5306,3;5379,0;5339,5;
Республика Ингушетия;66,4;93,0;87,2;71,4;78,3;104,0;134,2;141,5;152,2;
Кабардино-Балкарская Республика;283,8;340,9;386,7;414,4;384,1;388,8;380,6;362,2;364,0;
Карачаево-Черкесская Республика;541,5;947,8;1152,4;1279,1;1237,9;1188,8;1143,4;1125,2;1080,1;
Республика Северная Осетия – Алания;58,7;86,3;85,8;85,1;81,2;81,4;71,4;57,3;58,9;
Чеченская Республика ;170,1;194,5;215,5;210,1;217,2;229,2;236,2;253,2;248,3;
Ставропольский край;1572,6;2086,8;2119,5;2202,8;2139,2;2088,7;1957,6;1857,0;1709,9;
Приволжский федеральный округ;2648,1;2925,4;2938,4;2935,6;2947,1;2948,3;2936,3;2937,0;2930,4;
Республика Башкортостан;778,1;781,0;785,9;807,3;823,3;834,6;836,1;836,3;820,9;
Республика Марий Эл;59,6;64,6;62,8;59,7;50,8;44,8;40,5;39,1;37,9;
Республика Мордовия;39,3;41,7;42,0;42,2;40,8;41,3;42,5;44,7;44,0;
Республика Татарстан;403,6;402,0;392,7;372,1;355,2;360,4;356,3;356,5;356,2;
Удмуртская Республика;85,3;71,3;75,7;76,3;73,7;75,1;76,5;77,5;77,5;
Чувашская Республика;154,7;175,8;179,7;176,1;179,8;177,4;180,3;173,6;168,4;
Пермский край;91,8;75,2;77,9;79,5;80,7;81,8;81,9;80,2;78,8;
Кировская область;74,9;56,6;55,5;50,7;46,7;44,6;44,4;42,8;42,3;
Нижегородская область ;86,5;77,7;74,9;75,0;73,9;72,2;72,3;68,3;71,9;
Оренбургская область;236,8;280,1;287,0;298,0;315,8;319,7;335,2;331,5;329,7;
Пензенская область;114,3;125,8;118,0;118,8;117,3;117,6;117,7;113,6;107,7;
Самарская область;77,4;105,0;117,2;130,1;142,4;154,4;155,0;143,7;147,3;
Саратовская область;397,1;604,6;602,8;576,2;572,4;552,1;522,3;549,9;566,9;
Ульяновская область;48,7;64,0;66,4;73,5;74,3;72,4;75,2;79,5;80,8;
Уральский          федеральный округ;382,1;475,0;467,6;512,6;523,3;506,4;503,5;485,8;475,9;
Курганская область;93,1;135,9;142,7;140,4;149,5;139,2;138,3;125,5;118,2;
Свердловская область ;71,7;69,8;44,8;74,4;67,5;59,2;60,5;60,8;57,2;
Тюменская область;104,3;125,7;133,3;141,0;141,8;147,2;147,3;144,5;148,5;
