Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
 2. ТРУД;;;;;;;;;;
ЗАНЯТОСТЬ И БЕЗРАБОТИЦА;;;;;;;;;;
2.10. ПОТРЕБНОСТЬ В РАБОТНИКАХ, ЗАЯВЛЕННАЯ РАБОТОДАТЕЛЯМИ В ОРГАНЫ СЛУЖБЫ ЗАНЯТОСТИ НАСЕЛЕНИЯ1);;;;;;;;;;
"(на конец года; человек)";;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;816744;981948;1160791;1298347;1377500;1396439;1135168;1175612;1392177;
Центральный федеральный округ;285743;291898;316016;333039;384699;363291;338196;319760;377517;
Белгородская область;7435;9967;11073;10235;12444;22626;18673;20711;21162;
Брянская область;4329;5235;7095;7277;10574;9568;7388;10144;9331;
Владимирская область;7176;8175;9302;10631;14465;13221;9556;14272;14602;
Воронежская область;9090;10453;13280;11071;20201;16786;44473;29020;23495;
Ивановская область;6284;7897;9260;13544;14213;11425;6407;6445;7803;
Калужская область;5785;7165;9158;9956;12686;9208;6443;7735;8842;
Костромская область;5141;4606;4896;4891;6466;6745;4757;5478;5659;
Курская область;3789;2847;3014;4267;4594;5506;4770;6362;7020;
Липецкая область;4607;7508;8671;8619;7606;9273;6688;8000;9647;
Московская область;43979;42462;47024;50386;62489;51700;36520;38119;39602;
Орловская область;2581;2923;4087;5741;6303;6480;2954;4010;4355;
Рязанская область;6195;6562;7565;9707;8999;9154;7054;8105;10101;
Смоленская область;3935;3083;4776;5908;6761;6895;4208;4604;6188;
Тамбовская область;1638;8421;10593;5731;7767;7936;15392;10302;8655;
Тверская область;5635;8447;11849;11089;11974;10891;7407;8099;11216;
Тульская область;6164;6930;9171;19254;14388;16161;12679;13292;14156;
Ярославская область;9008;5930;7213;10588;13220;10422;8355;9964;11181;
г. Москва;152972;143287;137989;134144;149549;139294;134472;115098;164502;
Северо-Западный  федеральный округ;107072;122044;128888;142634;153931;167146;116885;124647;126739;
Республика Карелия;3296;2737;3780;4305;3897;3559;4078;3899;3850;
Республика Коми;4532;4974;10143;10643;10935;12148;7764;8570;8932;
Архангельская область;4619;8078;7683;9006;9112;11433;8326;9220;12607;
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;127;133;253;354;480;376;294;629;597;
Архангельская область без автономного округа;4492;7945;7430;8652;8632;11057;8032;8591;12010;
Вологодская область;7644;7763;8842;10808;8668;7826;8090;15007;13234;
Калининградская область;8250;4980;7179;9358;10979;9556;6896;11039;12937;
Ленинградская область;11494;12287;14013;12956;15720;17947;12764;15114;18683;
Мурманская область;5463;5829;7618;7833;10357;8549;7621;9626;9838;
Новгородская область;4294;6016;5935;6247;7770;6688;2916;3768;3554;
Псковская область;2234;3521;5203;5691;6020;6552;4680;6212;5166;
г. Санкт-Петербург;55246;65859;58492;65787;70473;82888;53750;42192;37938;
Южный                      федеральный округ;80619;100826;126391;131528;125724;120005;101404;105849;123918;
Республика Адыгея;1501;2780;4771;4744;4464;3659;3576;2197;2258;
Республика Калмыкия;389;347;457;963;1001;1656;1702;1731;1803;
Республика Крым;;;;;;…;8168;10248;11589;
Краснодарский край;31578;53219;67266;61908;54281;40158;19679;29783;40213;
Астраханская область;3417;3173;5425;5671;7921;7451;6216;6078;5800;
Волгоградская область;18259;17719;18489;25002;24927;29010;34369;19423;24736;
Ростовская область;25475;23588;29983;33240;33130;38071;24139;33197;34343;
г. Севастополь;;;;;;…;3555;3192;3176;
Северо-Кавказский федеральный округ;16141;14885;18800;24933;27414;30221;24158;31410;36418;
Республика Дагестан;510;426;487;445;585;669;726;979;915;
Республика Ингушетия;75;70;204;174;500;128;125;508;361;
Кабардино-Балкарская     Республика;1772;2640;3278;2775;3335;3379;3345;3497;4098;
Карачаево-Черкесская Республика;627;905;737;1716;1670;1443;1353;1523;1678;
Республика Северная Осетия – Алания;918;827;1892;1533;904;2491;766;777;956;
Чеченская Республика;127;658;1048;1508;1313;3067;2693;1898;1724;
Ставропольский край;12112;9359;11154;16782;19107;19044;15150;22228;26686;
Приволжский федеральный округ;130163;156558;212981;265914;266222;257334;195573;220361;238275;
Республика Башкортостан;16579;19417;24323;31175;32847;28677;23164;32358;42923;
Республика Марий Эл;2768;2460;3498;6339;4735;5189;4531;4827;5431;
Республика Мордовия;2773;2945;4296;8248;8690;8439;6746;5871;5678;
Республика Татарстан;15005;8918;21755;28656;32523;35211;24362;26144;34764;
Удмуртская Республика;7640;11024;13848;14610;12124;17058;8533;8450;9691;
Чувашская Республика;6144;5426;13574;16635;16331;14573;12471;16016;16404;
Пермский край;8745;14202;28186;32642;32887;28739;13513;13057;14151;
Кировская область;7771;7253;8464;8954;9748;10480;8264;9454;10717;
Нижегородская область ;13014;29381;26763;35615;32575;21275;18621;22813;23967;
Оренбургская область;6204;5041;8415;9462;8836;8609;8049;6123;7295;
Пензенская область;6808;7626;10763;10845;11055;11852;7887;9185;9080;
Самарская область;12882;17906;22058;26637;29639;29131;28932;32581;25818;
Саратовская область;20007;17895;20617;29363;27654;29914;22283;25896;23979;
Ульяновская область;3823;7064;6421;6733;6578;8187;8217;7586;8377;
Уральский      федеральный округ;69122;76832;98998;110708;119290;121450;89100;92233;117127;
Курганская область;2906;2682;3827;4719;5371;5639;4199;4974;6024;
Свердловская область ;33873;26207;29939;35750;39167;38951;30143;26360;30401;
Тюменская область;20490;33668;47435;50606;51471;53945;38293;45126;59721;
в том числе:;;;;;;;;;;
Ханты-Мансийский автономный округ - Югра;9252;15615;22060;20618;13439;14155;10060;12358;13615;
Ямало-Ненецкий автономный округ;2553;5633;6245;7438;9050;12920;8819;10356;14648;
Тюменская область без автономных округов;8685;12420;19130;22550;28982;26870;19414;22412;31458;
Челябинская область;11853;14275;17797;19633;23281;22915;16465;15773;20981;
Сибирский       федеральный округ;96039;124264;159208;177472;174481;200994;170882;182926;223620;
Республика Алтай;597;710;1289;1413;1672;1148;1160;1329;1197;
Республика Бурятия;3416;4701;6594;8386;7415;5607;5042;6389;9287;
Республика Тыва;350;584;693;734;942;1178;2139;1755;1794;
Республика Хакасия;2263;2713;3479;4339;4381;2802;2019;2931;3524;
Алтайский край;5170;5867;10983;9788;17234;18516;17568;16909;17328;
Забайкальский край;460;1313;2431;3413;5640;4563;10394;11132;13762;
Красноярский край;10587;13056;15613;21230;24274;29641;26240;33853;51358;
Иркутская область;12578;30029;32947;41209;32105;57171;39952;32380;35895;
Кемеровская область;24354;24763;35040;29403;25589;22031;16231;21417;24847;
Новосибирская область ;24524;22720;25340;27930;27956;23833;21678;19533;24772;
Омская область;7910;9966;14876;18174;19294;18509;17047;22135;26436;
Томская область;3830;7842;9923;11453;7979;15995;11412;13163;13420;
Дальневосточный    федеральный округ;31845;94641;99509;112119;125739;135998;98970;98426;148563;
Республика Саха (Якутия);3294;4704;8696;10706;13223;10628;7777;6822;8849;
Камчатский край;3309;4515;4359;4739;5060;3738;6545;5564;4469;
Приморский край;10908;47452;49475;44927;55237;57935;33168;34893;60790;
Хабаровский край ;6438;15114;15317;18677;19317;18334;17370;19602;17610;
Амурская область;2596;11827;8588;13477;11921;7322;6246;5104;29710;
Магаданская область;661;1968;3185;4790;2870;3726;2291;2344;2575;
Сахалинская область;3378;5706;6425;8746;8170;25100;18407;15767;17548;
Еврейская автономная область;382;2767;2807;5076;8782;7897;6301;7524;6135;
Чукотский автономный округ;879;588;657;981;1159;1318;865;806;877;
?????;;;;;;;;;;
1) По данным Федеральной службы по труду и занятости.;;;;;;;;;;
