Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;
Животноводство;;;;;;;;;;
14.36. РАСХОД КОРМОВ В РАСЧЕТЕ НА ОДНУ УСЛОВНУЮ ГОЛОВУ КРУПНОГО СКОТА В СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЯХ;;;;;;;;;;
(центнеров кормовых единиц);;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;30,1;28,4;28,3;28,8;28,0;29,2;28,6;28,9;28,6;
Центральный    федеральный округ;31,0;27,0;26,6;26,4;25,9;28,7;27,1;27,5;25,9;
Белгородская область;26,4;20,7;20,6;21,3;20,8;20,4;20,5;20,2;20,0;
Брянская область;32,3;26,9;28,6;28,6;30,2;67,6;50,3;49,4;33,8;
Владимирская область;32,0;29,5;31,0;33,4;33,1;34,4;33,8;35,4;36,8;
Воронежская область;30,8;27,0;27,2;27,3;28,2;30,2;29,7;30,6;30,4;
Ивановская область;29,6;29,1;27,8;29,2;28,1;26,1;30,5;31,0;31,5;
Калужская область;31,3;32,2;33,7;35,8;35,5;34,6;33,1;34,6;34,9;
Костромская область;26,4;26,8;26,9;26,0;25,0;25,7;25,3;26,3;27,3;
Курская область;28,4;29,8;30,3;26,8;23,8;22,1;22,2;22,8;22,1;
Липецкая область;30,4;24,1;22,2;23,3;23,5;23,0;22,6;22,2;23,0;
Московская область;36,7;33,5;32,9;32,4;32,5;33,7;31,1;31,2;33,3;
Орловская область;29,6;29,9;30,6;29,9;29,4;29,4;29,0;32,3;32,9;
Рязанская область;35,2;35,0;33,3;31,0;33,2;34,8;35,3;37,0;36,7;
Смоленская область;33,9;36,0;34,4;34,6;33,6;30,9;30,6;30,8;30,6;
Тамбовская область;28,1;26,3;28,5;20,3;19,7;22,0;20,5;21,3;19,7;
Тверская область;33,8;33,6;30,2;30,4;30,2;29,4;26,7;26,1;25,2;
Тульская область;30,1;29,1;30,1;31,0;29,4;32,6;32,6;32,7;29,6;
Ярославская область;27,9;29,3;27,1;27,5;27,0;26,3;26,8;27,6;27,7;
г. Москва;;;;40,5;41,6;46,2;28,6;25,7;30,2;
Северо-Западный      федеральный округ;29,0;27,1;26,4;26,8;26,8;24,7;26,4;26,7;27,1;
Республика Карелия;33,5;33,6;34,7;36,7;34,7;35,2;40,7;38,4;44,1;
Республика Коми;25,6;23,9;22,6;23,6;21,9;24,7;25,2;24,9;22,1;
Архангельская область;29,8;27,8;25,9;25,9;26,5;26,5;30,6;37,6;37,8;
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;36,1;31,0;32,5;33,6;36,0;34,2;37,3;37,1;36,7;
Архангельская область без    автономного округа;…;27,8;25,8;25,8;26,3;26,3;30,4;37,6;37,9;
Вологодская область;32,3;32,1;32,9;32,3;32,4;34,1;36,5;37,5;38,5;
Калининградская область;28,6;26,3;27,1;26,4;26,2;27,5;28,4;27,3;31,0;
Ленинградская область;27,2;25,2;24,2;24,9;26,0;24,7;23,8;24,8;25,4;
Мурманская область;26,1;27,7;27,0;26,5;24,9;20,8;24,6;36,5;37,6;
Новгородская область;27,4;22,5;22,0;20,0;18,3;13,2;21,6;21,9;22,6;
Псковская область;30,9;32,3;32,4;37,5;34,4;28,5;27,8;25,3;24,0;
г. Санкт-Петербург;-;-;-;-;-;-;-;-;-;
Южный              федеральный округ;;27,4;28,1;27,8;27,4;27,9;28,1;27,8;29,0;
Республика Адыгея;16,4;11,7;10,9;18,6;22,1;18,1;26,0;19,9;25,6;
Республика Калмыкия;24,2;23,3;28,9;19,8;21,6;23,3;24,3;25,1;24,5;
Республика Крым;;;;;;34,4;34,4;35,0;35,0;
Краснодарский край;33,7;33,4;33,4;33,9;31,6;32,0;30,8;31,1;30,9;
Астраханская область;31,8;26,9;26,2;25,3;25,1;24,9;23,5;22,5;24,5;
Волгоградская область;24,2;22,5;25,3;24,5;23,6;22,9;22,8;23,2;23,5;
Ростовская область;28,5;22,5;22,8;22,9;24,8;24,8;25,1;23,7;28,6;
г. Севастополь;;;;;;…1);…1);…1);…1);
Северо-Кавказский       федеральный округ;;24,8;26,0;26,3;28,1;28,1;26,8;26,1;25,7;
Республика Дагестан;21,4;25,1;29,1;27,8;29,4;30,5;29,8;29,8;30,2;
Республика Ингушетия ;35,4;30,3;34,3;37,0;46,3;42,0;36,6;46,1;39,0;
Кабардино-Балкарская Республика;26,0;26,9;29,6;36,0;38,8;38,0;37,5;36,3;36,1;
Карачаево-Черкесская Республика;24,9;23,8;26,5;25,6;32,0;36,8;34,7;37,0;36,1;
Республика Северная Осетия – Алания;23,3;23,7;24,0;24,4;25,4;24,6;26,2;23,0;24,8;
Чеченская Республика ;21,7;24,7;23,7;24,3;21,7;21,7;26,1;26,5;29,0;
Ставропольский край;30,7;24,5;23,8;23,9;25,0;23,9;22,0;21,7;21,3;
Приволжский     федеральный округ;31,1;29,7;30,5;33,3;31,6;31,8;32,1;32,1;32,2;
Республика Башкортостан;28,2;30,5;30,3;33,3;33,3;33,6;34,7;34,7;33,5;
Республика Марий Эл;29,3;31,6;31,7;34,3;25,8;31,5;26,7;25,4;28,0;
Республика Мордовия;30,3;28,1;28,1;30,1;28,1;26,6;25,9;25,7;25,6;
Республика Татарстан;36,3;32,1;34,8;40,7;37,5;36,4;37,2;37,4;36,4;
