Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
20.  ФИНАНСЫ;;;;;;;;
ИСПОЛНЕНИЕ БЮДЖЕТОВ ТЕРРИТОРИАЛЬНЫХ ФОНДОВ ОБЯЗАТЕЛЬНОГО МЕДИЦИНСКОГО СТРАХОВАНИЯ;;;;;;;;
20.6.2. Расходование;;;;;;;;
(миллионов рублей);;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация1);261831,2;574166,4;1036586,4;1211260,7;1454936,4;1595741,8;1623989,8;1735915,1
Центральный федеральный округ;75898,9;176800,7;275645,6;323271,4;402355,5;441917,2;452591,4;504176,2
Белгородская область;2478,8;4285,7;7694,3;9908,8;12951,8;12995,3;12371,8;14162,2
Брянская область;2188,5;3408,4;7189,4;8032,0;10829,2;10516,1;10690,5;11078,5
Владимирская область;2301,1;5438,6;8521,1;8899,7;10722,0;12286,2;12315,6;12873,0
Воронежская область;3813,8;6715,9;12445,2;14977,6;18145,5;19786,3;20019,9;21247,1
Ивановская область;1581,8;2749,7;5470,1;7152,4;8266,5;9039,9;8859,5;9144,6
Калужская область;1835,4;3152,2;7182,7;7756,0;10158,6;9762,7;9164,1;10176,0
Костромская область;1240,7;2282,4;4407,8;4672,2;5418,4;5844,8;5867,7;6239,3
Курская область;1576,2;3164,5;7146,6;8010,3;8412,0;9632,2;9807,6;10244,9
Липецкая область;2453,3;3774,8;7745,9;8000,8;10407,2;10079,5;10324,0;10943,9
Московская область;11324,2;30560,3;52049,1;64289,0;83149,3;96439,2;96371,7;107822,5
Орловская область;1371,8;2220,7;4282,2;5701,5;6220,3;6725,6;6889,1;7249,5
Рязанская область;1927,3;2484,6;8862,2;9043,5;9399,9;9784,8;9876,5;10351,8
Смоленская область;1362,1;3063,2;6844,6;6430,4;9153,2;8297,1;8493,3;8859,4
Тамбовская область;1810,7;3330,1;6450,6;6400,5;9908,8;8941,9;9038,2;9727,3
Тверская область;2106,6;4311,5;8325,3;9453,1;10211,7;11519,3;11762,4;12223,9
Тульская область;2292,5;5004,0;10571,4;10732,9;12550,7;12853,2;13133,2;14007,9
Ярославская область;2730,9;4499,5;10058,1;9579,8;11047,6;12026,9;11315,5;11939,0
г. Москва;31503,2;85354,6;100398,9;124230,8;155402,9;175386,3;186290,8;215885,5
Северо-Западный   федеральный округ;27245,7;62871,0;114080,9;128346,5;157024,9;171555,5;175757,8;194579,5
Республика Карелия;1268,0;3130,1;6255,4;6820,6;10027,0;9237,8;9391,4;9594,1
Республика Коми;2541,2;6213,4;10779,6;11948,6;13252,2;14297,8;14367,5;14905,2
Архангельская область;2663,3;5798,6;11103,4;14403,3;18534,2;19903,8;18193,3;19881,2
в том числе: ;;;;;;;;
Ненецкий автономный округ;147,7;415,9;775,8;805,7;984,2;1274,7;1368,3;1429,9
Архангельская область    без автономного округа;2515,6;5382,7;10327,6;13597,6;17550,0;18629,1;16825,1;18451,3
Вологодская область;2680,6;4311,3;8005,7;9005,2;10471,7;11312,4;11671,9;12276,6
Калининградская область;1287,9;4463,5;7831,0;7647,2;8820,4;9577,0;9751,1;10318,6
Ленинградская область ;2243,8;7166,7;11911,6;13006,9;16447,5;17238,4;17810,2;20342,2
Мурманская область;2334,9;5031,9;8712,0;10547,2;12618,4;13389,3;13377,0;13920,4
Новгородская область;1348,2;2011,6;4162,2;4361,0;4879,1;5369,1;5557,9;5881,6
Псковская область;1112,2;1784,7;4450,2;4864,9;7576,5;5590,9;5661,5;5824,5
г. Санкт-Петербург;9765,6;22959,3;40869,7;45741,7;54397,8;65639,1;69975,9;81635,1
Южный               федеральный округ;20247,7;41764,8;77205,2;90448,7;105430,9;135394,5;140289,4;146737,4
Республика Адыгея;852,1;1406,1;2403,9;3098,4;3440,1;3740,2;3846,2;4011,2
Республика Калмыкия;365,0;759,8;1837,4;1894,9;2149,9;2331,6;2619,6;2705,4
Республика Крым;;;;;59,6;16188,1;16329,4;16228,8
Краснодарский край;7780,1;16421,3;32345,7;36091,1;40863,8;45133,8;47415,3;50151,7
Астраханская область;1151,1;2653,2;5131,6;6609,9;7853,6;8656,6;8790,6;9305,8
Волгоградская область;3535,7;7202,1;13674,3;16044,9;19264,9;21580,8;21999,2;23074,9
Ростовская область;6563,7;13322,3;21812,2;26709,5;31784,0;34473,3;35750,4;37679,8
г. Севастополь;;;;;15,0;3289,9;3538,7;3579,8
Северо-Кавказский      федеральный округ;10455,1;26518,5;48580,0;58009,2;75262,5;74586,5;78779,9;83946,3
Республика Дагестан;3298,0;7430,0;12967,2;16872,8;22068,7;21072,8;23595,2;25180,1
Республика Ингушетия ;333,6;1172,1;2482,5;2551,1;5116,2;3596,4;3567,5;3898,4
Кабардино-Балкарская Республика;1271,3;2276,9;3948,3;4884,4;6693,6;6498,9;6571,4;6810,2
Карачаево-Черкесская Республика;696,1;1465,3;2805,6;2733,0;3180,6;3480,7;3549,8;3773,2
Республика Северная Осетия – Алания;791,1;1864,5;3214,2;4468,0;5191,4;5980,3;6152,7;6397,9
