Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
20.  ФИНАНСЫ;;;;;;;;;
 ДЕБИТОРСКАЯ ЗАДОЛЖЕННОСТЬ ОРГАНИЗАЦИЙ;;;;;;;;;
20.20.2. Просроченная;;;;;;;;;
"(на конец года; миллионов рублей)";;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;863283;1048158;1167488;1224705;1482765;2015920;2275556;2240921;2328561
Центральный федеральный округ;245002;401090;383866;454300;585686;909102;928025;891149;989765
Белгородская область;3547;3129;3480;3368;2046;2955;3084;4705;2982
Брянская область;2759;1814;1354;1666;1576;1357;1349;1662;1186
Владимирская область;4692;3645;3960;4648;4854;8790;9572;9997;12802
Воронежская область;6851;9524;7950;7418;8496;10298;14742;11583;7848
Ивановская область;3009;5624;4998;5802;7249;8136;10242;11206;10784
Калужская область;1742;2782;3118;3761;3274;6073;8743;6403;8049
Костромская область;4027;3205;2256;2011;2689;2500;3002;6754;5593
Курская область;7550;5064;8271;11674;5956;9479;7852;9400;8704
Липецкая область;1611;2836;3093;2906;3452;5269;5294;2345;2625
Московская область;56879;37139;49654;31185;33894;45868;86553;100618;85921
Орловская область;3192;3090;1451;1983;2375;1727;2081;2646;1550
Рязанская область;3561;3731;3621;2611;5229;3892;5178;7919;6134
Смоленская область;2623;3206;2498;3545;5026;5941;3774;3561;3402
Тамбовская область;1668;1430;1464;1386;1133;1101;3463;1800;1929
Тверская область;5393;4553;5721;11005;11696;17280;14871;12492;8898
Тульская область;7295;4199;4252;6945;8962;10137;14866;18378;24827
Ярославская область;4937;18043;20594;8986;12283;9925;18408;22259;17682
г. Москва;123666;288076;256131;343400;465496;758374;714951;657421;778849
Северо-Западный федеральный округ;66221;85640;110514;117981;119595;142327;221588;242602;285359
Республика Карелия;5947;4860;6847;4547;5863;6040;5161;4100;5322
Республика Коми;10141;7034;9998;10045;9936;12660;13444;12824;11270
Архангельская область;6818;12323;16246;19141;17043;21943;21505;18916;39208
в том числе: ;;;;;;;;;
Ненецкий автономный округ;1336;450;481;580;3146;1305;1440;1159;3187
Архангельская область без автономного округа;5482;11873;15765;18561;13897;20638;20065;17757;36021
Вологодская область;4429;7142;7541;12089;14482;12477;14939;9418;14425
Калининградская область;2438;5259;3125;3406;2442;2522;3268;4172;3025
Ленинградская область;4680;5782;8263;7940;12502;16689;23971;23690;10539
Мурманская область;9406;10494;13950;14191;15525;14975;16028;19458;19601
Новгородская область;1897;2490;3038;4301;4273;4113;4536;4037;5273
Псковская область;1258;619;543;842;1005;1146;1125;1592;1711
г. Санкт-Петербург;19207;29637;40963;41479;36524;49762;117611;144395;174985
Южный федеральный округ;28908;43644;47005;56671;70147;70999;79168;118162;80935
Республика Адыгея;643;666;1651;1728;2342;1817;2141;879;599
Республика Калмыкия;1141;615;674;715;745;1133;260;304;468
Республика Крым;;;;;;;2468;3111;4203
Краснодарский край;8507;13591;14892;17478;23089;23452;25236;27677;17687
Астраханская область;3697;2344;2529;3551;3183;5572;5469;41732;10449
Волгоградская область;7696;14354;16824;22674;28591;23793;22719;19520;17654
Ростовская область;7224;12074;10435;10525;12197;15232;20346;23771;29026
г. Севастополь;;;;;;;529;1168;849
Северо-Кавказский федеральный округ;30137;34521;37769;40452;48056;44598;56735;55306;48581
Республика Дагестан;2419;1965;5860;3685;3330;6816;7153;6358;6664
Республика Ингушетия;567;607;717;1537;1101;2661;3372;3347;296
Кабардино-Балкарская Республика;3332;2265;1488;2724;5299;4903;6574;6365;6361
Карачаево-Черкесская Республика;1356;1085;881;720;817;439;5335;6596;4259
Республика Северная Осетия – Алания;3153;3041;2897;1818;1223;875;1645;807;726
Чеченская Республика;7285;17658;18444;15482;18273;16001;16342;17363;18564
Ставропольский край;12025;7900;7482;14486;18013;12903;16314;14470;11711
Приволжский федеральный округ;133265;195187;209387;207049;240738;308131;328820;269024;279491
Республика Башкортостан;21943;20354;18319;16307;18815;26556;23947;39173;36268
Республика Марий Эл;2934;1199;1224;1390;1508;1934;1982;2636;3137
Республика Мордовия;1753;1872;4308;3198;2526;2402;3544;4150;3600
Республика Татарстан;14266;31186;34402;29806;31363;45072;22434;22621;33430
Удмуртская Республика;11022;21382;26862;11728;14820;22965;23897;11239;11232
Чувашская Республика;2667;9873;5361;3893;3119;4191;4779;8368;30262
Пермский край;12228;13722;27335;26910;35390;30707;24398;25044;25008
Кировская область;6350;8957;6452;6634;5417;5400;5612;6754;5672
Нижегородская область;15766;29006;33450;42410;47894;51478;59948;57973;64730
Оренбургская область;6967;6719;8453;5047;14891;11473;15679;14396;10864
Пензенская область;3119;2344;1879;1649;2367;2153;2267;2170;2158
Самарская область;12572;31456;24501;42967;47239;82885;118598;47953;30102
Саратовская область;10615;5804;5017;4945;5484;8721;12007;17040;11997
Ульяновская область;11063;11313;11824;10165;9905;12194;9728;9507;11031
Уральский федеральный округ;224497;140787;194324;168552;185334;266800;373559;333625;300243
Курганская область;3789;2668;4026;4868;4804;2813;4253;11132;10040
Свердловская область;29258;28196;34989;38664;46962;47664;63243;70560;82400
Тюменская область;172646;88306;132441;97209;108668;181907;273411;216179;182473
в том числе:;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;127154;60525;94813;36334;35784;68647;121523;91286;81770
Ямало-Ненецкий автономный округ;40458;23151;30285;52415;50373;39802;58940;41325;49107
Тюменская область без автономных округов;5034;4630;7343;8460;22511;73458;92948;83568;51596
Челябинская область;18804;21617;22868;27811;24900;34416;32652;35754;25330
Сибирский федеральный округ;84531;105037;140012;133239;183624;210203;225139;219659;216133
Республика Алтай;109;91;352;581;194;219;210;286;731
Республика Бурятия;2914;1751;1936;4001;2048;3406;3823;2961;7342
Республика Тыва;923;1114;1249;1139;1245;1557;1710;2724;2661
Республика Хакасия;1117;5893;7342;1820;8738;5551;3486;2020;3250
Алтайский край;9249;3167;3126;3745;4453;3382;3683;4941;5134
Забайкальский край;2228;2365;2749;3762;5854;7768;5853;5587;6803
Красноярский край;14614;27482;35822;36316;67545;65769;91137;74489;78776
Иркутская область;10739;16842;14002;15528;17099;17366;15031;10914;10033
Кемеровская область;17668;29794;50707;51577;58075;74606;81597;94013;73261
Новосибирская область;6602;10024;9389;7975;8145;16422;4630;4639;11759
Омская область;8155;3140;2579;4176;5389;5408;3897;6995;5692
Томская область;10213;3374;10759;2619;4839;8749;10082;10090;10691
Дальневосточный федеральный округ;49634;42252;44611;46461;49585;63760;62522;111394;128054
Республика Саха (Якутия);10874;10106;11715;8099;9176;16814;10900;10738;9485
