Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
23. ФИНАНСЫ;;;;;;;;;
20.23. ПРОСРОЧЕННАЯ ЗАДОЛЖЕННОСТЬ ПО ЗАРАБОТНОЙ ПЛАТЕ В РАСЧЕТЕ НА ОДНОГО РАБОТНИКА, ПЕРЕД КОТОРЫМ ИМЕЕТСЯ ПРОСРОЧЕННАЯ ЗАДОЛЖЕННОСТЬ;;;;;;;;;
"(на конец года; рублей)";;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;7012;21716;25681;29384;35912;41012;54205;55506;62277
Центральный     федеральный округ;6941;18696;35446;35254;50255;39221;57951;78641;68110
Белгородская область;3590;36681;32878;11955;20386;21383;57282;425720;160500
Брянская область;4064;25444;10668;16529;31030;34413;161832;64672;76667
Владимирская область;4046;24626;16304;10767;7160;18654;-;-;-
Воронежская область;4680;23972;30500;13381;27114;-;30091;84200;142229
Ивановская область;5375;25612;-;12391;-;15597;47905;18222;32180
Калужская область;4745;34769;54739;77780;90149;66274;46564;124500;104401
Костромская область;5974;17763;15468;14734;23228;55927;41521;-;38911
Курская область;6364;10575;68365;17575;14956;16134;-;-;-
Липецкая область;5403;39893;-;-;38829;16813;15205;91857;63875
Московская область;14411;32717;42197;46428;77636;71170;13046;29799;105018
Орловская область;4180;7547;3810;21980;27008;9221;46423;145511;137510
Рязанская область;5606;15574;20264;22021;21602;94761;93102;75143;123964
Смоленская область;4944;42309;49265;13791;20928;50965;57687;43529;24160
Тамбовская область;5851;-;-;-;56659;-;64343;101500;38676
Тверская область;5979;15072;23401;-;54146;68599;59012;97936;51380
Тульская область;8567;18998;17450;26018;40261;51725;24461;150666;26158
Ярославская область;12543;28680;31688;28043;14373;30275;22597;32295;26854
г. Москва;41640;12865;53636;47563;84183;57746;141240;35445;46633
Северо-Западный     федеральный округ;7175;28603;25566;32411;38023;55022;76458;59722;64413
Республика Карелия;8177;35375;30234;24875;52371;51855;30133;21793;39398
Республика Коми;7277;41049;29798;87177;34634;38566;41766;43059;34508
Архангельская область;7279;40664;34088;24725;35292;46172;24580;58196;38001
в том числе: ;;;;;;;;;
Ненецкий автономный округ;20633;121500;-;-;-;-;9905;98133;104391
Архангельская область без автономного округа;;;;;35292;46172;24781;51978;28760
Вологодская область;4686;27650;9584;12704;25803;36093;37079;32368;112474
Калининградская область;4563;37700;29940;21980;12966;24829;21250;46086;42419
Ленинградская область;5670;-;20801;11694;54905;83697;47326;165969;112586
Мурманская область;10918;47069;59163;84211;88148;113886;110257;93519;56669
Новгородская область;3747;10733;10901;-;-;-;75956;97450;36721
Псковская область;5012;14083;14727;19241;22385;22642;27180;41009;90932
г. Санкт-Петербург;15469;17242;19221;19540;65663;35781;113840;70662;97747
Южный             федеральный округ;6077;35557;27401;40770;30105;45809;36271;41121;57867
Республика Адыгея;9298;9596;-;-;-;37873;-;-;-
Республика Калмыкия;4333;5105;24675;19973;33701;17990;9372;97385;42517
Республика Крым;;;;;;…;24842;59037;50987
Краснодарский край;5919;10701;6019;33433;11467;56815;34145;5097;66012
Астраханская область;5724;-;24870;27829;36177;39169;39131;32611;62990
Волгоградская область;5544;51638;32830;32830;29460;19502;23942;18673;35990
Ростовская область;8063;-;-;61315;37306;104325;77990;53000;46173
г. Севастополь;;;;;;…;33679;53725;224417
Северо-Кавказский    федеральный округ;5861;15865;77241;51498;51936;30643;40156;70361;81527
Республика Дагестан;3912;21947;35604;-;63479;19686;25461;71746;73996
Республика Ингушетия;-;-;-;-;14799;-;-;-;23942
Кабардино-Балкарская Республика;8544;-;-;61812;39105;60558;70470;30037;-
Карачаево-Черкесская Республика;5524;7941;4429;-;-;-;-;-;-
Республика Северная  Осетия – Алания;8945;21630;21692;45670;304667;56223;56453;58966;152451
Чеченская Республика;…;-;-;-;-;-;-;116149;-
Ставропольский край;5278;-;94210;-;124453;32467;-;90633;37026
Приволжский     федеральный округ;4973;20824;22832;25564;26752;37154;34606;31361;32739
Республика Башкортостан;4252;18347;19671;27630;7778;28958;21507;18203;40180
Республика Марий Эл;1969;16579;27328;7338;7280;31523;18393;12753;14740
Республика Мордовия;5207;13552;46548;32293;56429;11778;-;23527;-
Республика Татарстан;4209;15770;15654;17822;25267;50023;14613;14150;60770
Удмуртская Республика;4448;9028;19909;23805;5552;18179;32429;51086;35411
Чувашская Республика;3527;21536;21095;23545;13431;32824;55240;54235;80206
Пермский край;6658;24317;25192;22441;29473;34246;36753;15238;11480
Кировская область;4566;21971;30281;31288;31656;23464;25454;40597;53638
Нижегородская область;5187;36863;24982;45177;27151;55293;54262;40178;31976
Оренбургская область;4458;27082;30689;15974;27917;21952;21310;21201;32376
Пензенская область;4594;19681;80885;13135;53080;88341;93760;30210;41617
Самарская область;7063;25576;21696;95269;96667;81839;92129;37589;36441
Саратовская область;12922;15140;19533;22705;25877;32703;21594;20739;23864
Ульяновская область;5146;21989;17346;19814;12412;48820;42137;13147;73116
Уральский   федеральный округ;8543;23751;10217;11482;12307;10958;51249;68606;30825
Курганская область;8005;23848;22106;19442;33566;33566;-;21000;-
Свердловская область;6449;46847;3123;11222;11101;-;29709;42014;23431
Тюменская область;12482;-;-;-;-;-;62192;70671;55799
в том числе:;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;19336;-;-;-;-;-;33036;70671;-
Ямало-Ненецкий автономный округ;10747;-;-;-;-;-;86139;-;55799
Тюменская область   без автономных округов;;;;;-;-;31031;-;-
Челябинская область;7782;19308;10157;9703;10571;7993;41938;91986;188444
Сибирский  федеральный округ;7098;20565;25477;26040;29176;37796;38971;39336;32495
Республика Алтай;3678;11850;17337;14737;60007;6124;-;-;-
