Республика Адыгея;68,07;69,95;70,99;71,68;71,80;72,01;72,22;72,59;73,25;;
Республика Калмыкия;67,24;69,35;70,80;71,22;71,35;72,03;72,15;73,35;73,54;;
Республика Крым;;;;;;70,74;70,52;70,74;72,00;;
Краснодарский край;67,55;70,95;71,15;71,74;72,29;72,28;72,53;72,83;73,42;;
Астраханская область;65,36;69,08;69,84;70,36;71,34;70,76;71,36;72,20;73,35;;
Волгоградская область;67,02;69,66;70,50;70,99;71,42;71,62;71,98;72,49;73,54;;
Ростовская область;66,99;69,72;70,28;71,02;71,39;71,30;71,90;72,20;73,03;;
г. Севастополь;;;;;;72,28;70,67;71,64;73,37;;
Северо-Кавказский   федеральный округ;69,93;72,20;72,62;73,22;74,00;74,10;74,63;75,13;75,86;;
Республика Дагестан;73,13;73,87;74,26;74,90;75,63;75,83;76,39;77,23;77,79;;
Республика Ингушетия ;73,45;74,71;76,29;77,80;78,84;79,42;80,05;80,82;81,59;;
Кабардино-Балкарская Республика;68,90;72,11;72,44;73,27;73,71;74,20;74,61;75,12;75,81;;
Карачаево-Черкесская Республика;69,61;72,44;72,85;73,38;73,94;73,90;74,44;74,72;75,94;;
Республика Северная Осетия - Алания;69,60;72,65;72,59;73,41;73,94;73,80;74,20;75,05;75,51;;
Чеченская Республика ;72,07;71,55;72,13;71,88;73,20;73,06;73,45;74,20;74,84;;
Ставропольский край;67,76;71,01;71,57;72,15;72,75;72,75;73,36;73,40;74,19;;
Приволжский                          федеральный округ;65,29;68,40;69,24;69,79;70,10;70,20;70,71;71,39;72,26;;
Республика Башкортостан;66,59;68,89;69,04;69,32;69,63;69,76;70,08;71,00;71,73;;
Республика Марий Эл;63,53;67,34;68,31;69,04;69,30;69,42;69,80;70,75;72,24;;
Республика Мордовия;66,66;69,25;70,11;70,72;70,56;71,38;72,06;72,25;73,40;;
Республика Татарстан;67,93;70,42;71,30;71,80;72,12;72,17;72,81;73,64;74,20;;
Удмуртская Республика;64,43;68,10;68,88;69,73;69,92;70,03;70,46;70,86;72,06;;
Чувашская Республика;66,34;68,54;69,66;70,31;70,79;70,62;71,35;71,52;72,73;;
Пермский край;62,28;66,57;67,52;68,28;68,75;69,04;69,09;69,74;70,79;;
Кировская область;64,12;68,24;69,32;69,79;70,26;70,59;71,11;71,71;72,72;;
Нижегородская область ;63,42;67,01;68,48;68,98;69,42;69,53;70,17;70,75;71,88;;
Оренбургская область;64,86;67,95;68,31;68,64;68,90;68,73;69,63;70,57;70,94;;
Пензенская область;65,61;69,28;70,23;70,87;71,54;71,63;72,12;72,53;73,34;;
Самарская область;66,05;68,13;69,02;69,65;69,40;69,63;70,35;71,08;71,73;;
Саратовская область;65,87;68,89;69,86;70,27;70,67;70,95;71,40;72,07;72,88;;
Ульяновская область;65,38;68,54;69,50;70,62;70,50;70,37;70,46;70,97;72,34;;
Уральский    федеральный округ;65,15;68,82;69,42;69,65;70,06;70,20;70,38;70,82;71,85;;
Курганская область;64,09;67,66;68,36;68,35;68,27;68,75;69,03;69,43;70,80;;
Свердловская область ;64,47;68,81;69,29;69,50;69,81;69,76;69,83;70,02;71,23;;
Тюменская область;66,66;69,46;70,45;70,80;71,35;71,50;71,76;72,33;73,10;;
в том числе:;;;;;;;;;;;
Ханты-Мансийский   автономный округ – Югра;67,82;70,30;70,91;71,79;72,20;72,30;72,58;73,50;73,87;;
Ямало-Ненецкий автономный округ;67,58;70,05;70,16;70,66;71,23;71,90;71,70;72,13;73,53;;
Тюменская область без автономных округов;64,95;68,10;69,41;69,45;70,10;70,30;70,58;71,03;72,06;;
Челябинская область;64,76;68,41;68,79;68,97;69,52;69,71;69,90;70,50;71,53;;
Сибирский                                       федеральный округ;62,70;67,10;67,72;67,99;68,63;68,90;69,31;69,81;70,50;;
Республика Алтай;60,38;65,68;65,40;66,80;67,34;67,76;68,44;70,13;71,15;;
Республика Бурятия;60,96;66,05;66,09;66,79;67,67;68,54;69,15;69,61;70,69;;
Республика Тыва;55,84;60,45;61,39;61,09;61,79;61,79;63,13;64,21;66,29;;
Республика Хакасия;61,11;67,10;67,75;67,64;68,57;68,83;68,68;69,33;70,21;;
Алтайский край;64,62;68,36;68,97;69,11;69,77;70,01;70,44;70,74;71,10;;
Забайкальский край;59,33;64,82;65,75;66,24;67,11;67,38;67,34;68,33;69,64;;
Красноярский край;63,02;67,57;68,27;68,42;69,06;69,23;69,69;70,01;70,61;;
Иркутская область;60,32;65,26;65,93;66,32;66,72;66,87;67,37;68,20;69,19;;
Кемеровская область;61,43;65,42;66,18;66,76;67,72;67,80;68,31;68,72;69,35;;
Новосибирская область ;65,11;69,28;69,68;69,72;70,19;70,28;70,86;71,20;71,57;;
Омская область;65,15;68,78;69,50;69,25;69,74;70,13;70,41;70,78;71,49;;
Томская область;65,11;68,83;69,53;70,07;70,33;70,67;71,25;71,66;72,02;;
Дальневосточный федеральный округ;62,18;65,80;66,36;67,00;67,80;68,20;68,68;69,22;70,09;;
Республика Саха (Якутия);64,68;66,75;67,67;67,93;69,13;69,81;70,29;70,84;71,68;;
Камчатский край;63,24;65,82;66,57;67,29;67,98;68,06;68,56;68,66;70,06;;
Приморский край;62,84;66,63;67,17;67,79;68,19;68,74;69,21;69,66;70,36;;
Хабаровский край ;61,72;65,68;66,00;67,13;67,92;68,01;68,72;69,13;69,74;;
Амурская область;60,22;64,36;64,82;65,12;66,38;67,00;67,27;68,28;69,06;;
Магаданская область;62,53;65,07;65,99;66,15;67,12;67,19;68,11;69,00;69,37;;
Сахалинская область;60,57;64,90;65,68;66,63;67,70;67,89;67,99;68,66;70,19;;
Еврейская автономная область;59,20;63,67;63,35;64,14;64,94;65,20;65,04;65,88;68,83;;
Чукотский автономный округ;58,48;57,49;61,58;60,79;62,11;62,32;64,16;64,42;66,10;;
?????;;;;;;;;;;;
1) 2014, 2015 гг. – без учета данных по Республике Крым  и г. Севастополю.;;;;;;;;;;;
;;;;;;;;;;;
