Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
19. НАУКА И ИННОВАЦИИ;;;;;;;;
ОРГАНИЗАЦИИ, ВЕДУЩИЕ ПОДГОТОВКУ ДОКТОРАНТОВ;;;;;;;;
19.10.2. Численность докторантов;;;;;;;;
"(на конец года; человек)";;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;4282;4418;4554;4572;3204;2007;921;1059
Центральный  федеральный округ;1543;1545;1601;1604;1149;750;335;404
Белгородская область;36;48;36;32;22;15;12;16
Брянская область;20;15;12;9;5;3;2;3
Владимирская область;16;19;11;11;8;4;-;1
Воронежская область;65;64;71;74;48;31;19;13
Ивановская область;44;50;56;59;38;18;-;1
Калужская область;1;1;-;-;2;3;4;5
Костромская область;32;32;35;32;21;9;-;-
Курская область;18;22;22;23;20;11;4;-
Липецкая область;18;18;20;8;14;11;4;3
Московская область;63;52;52;59;38;24;7;8
Орловская область;34;95;113;110;77;46;34;38
Рязанская область;9;16;23;21;10;4;-;2
Тамбовская область;32;37;37;34;24;20;11;10
Тверская область;14;18;14;13;8;4;1;1
Тульская область;10;16;19;20;13;11;9;11
Ярославская область;49;56;54;46;29;16;7;11
г. Москва;1082;986;1026;1053;772;520;221;281
Северо-Западный        федеральный округ;683;672;652;676;443;249;97;127
Республика Карелия;3;1;4;4;3;1;-;-
Республика Коми;11;8;8;5;2;-;-;-
Архангельская область;14;16;20;18;12;6;-;2
Вологодская область;7;12;8;6;3;1;1;-
Калининградская область;6;21;22;23;13;7;1;1
Мурманская область;-;2;3;5;2;8;3;3
Новгородская область;29;20;15;17;11;5;2;1
г. Санкт-Петербург;613;592;572;598;397;221;90;120
Южный          федеральный округ;367;400;404;428;297;197;105;123
Республика Адыгея;17;37;25;19;14;7;-;-
Республика Калмыкия ;-;3;13;24;13;9;-;-
Республика Крым;;;;;14;6;1;3
Краснодарский край;52;56;67;81;53;36;8;14
Астраханская область;16;29;23;26;18;10;2;3
Волгоградская область;97;102;105;86;57;40;26;26
Ростовская область;185;173;171;192;127;89;68;77
г. Севастополь;;;;;1;-;-;-
Северо-Кавказский    федеральный округ ;174;138;139;138;89;42;13;15
Республика Дагестан;54;49;36;35;20;8;2;3
Кабардино-Балкарская    Республика;34;29;31;31;20;10;2;2
Карачаево-Черкесская    Республика;-;2;7;7;4;2;-;-
Республика Северная   Осетия – Алания;19;25;33;40;32;12;3;1
Чеченская Республика;…;…;…;…;-;-;-;-
Ставропольский край;67;33;32;25;13;10;6;9
Приволжский    федеральный округ;623;735;795;797;574;354;131;134
Республика Башкортостан;80;61;77;75;52;26;6;10
Республика Марий Эл;19;22;13;9;6;5;3;6
Республика Мордовия;62;62;77;82;65;47;23;21
Республика Татарстан;82;116;153;152;105;60;15;14
Удмуртская Республика;23;31;26;25;17;9;-;-
Чувашская Республика;14;28;27;20;11;5;-;-
Пермский край;54;65;46;39;26;10;3;7
Кировская область;8;17;19;19;11;6;-;-
Нижегородская область;56;79;103;108;75;51;12;12
Оренбургская область;19;16;7;10;7;3;7;12
Пензенская область;22;27;28;36;31;19;2;5
Самарская область;70;99;110;111;68;35;10;11
Саратовская область;101;81;85;91;86;67;43;30
Ульяновская область;13;31;24;20;14;11;7;6
Уральский        федеральный округ;211;178;215;207;148;101;86;102
Курганская область;-;-;-;-;-;-;-;1
Свердловская область;144;93;109;100;75;58;53;67
Тюменская область;35;29;21;19;10;5;4;5
Челябинская область;32;56;85;88;63;38;29;29
Сибирский     федеральный округ;588;660;665;645;460;266;104;97
Республика Бурятия;12;24;30;30;21;11;8;5
Республика Хакасия;-;6;5;4;2;1;-;-
Алтайский край;81;82;78;74;48;26;9;7
Забайкальский край;9;35;27;25;16;8;-;-
Красноярский край;62;80;79;83;58;32;7;7
Иркутская область;67;68;70;69;44;31;14;15
Кемеровская область;43;46;43;41;29;18;11;12
Новосибирская область;103;97;120;112;90;51;25;19
Омская область;49;55;45;48;30;15;8;14
Томская область;162;167;168;159;122;73;22;18
Дальневосточный федеральный округ;93;90;83;77;44;48;50;57
Республика Саха (Якутия);11;11;10;6;2;2;5;8
Камчатский край;-;1;3;3;2;1;-;-
Приморский край;37;35;40;39;26;37;43;47
Хабаровский край;43;38;26;25;11;8;2;2
Амурская область;2;5;4;4;3;-;-;-
Магаданская область;-;-;1;1;-;-;-;-
