Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
4. ОБРАЗОВАНИЕ;;;;;;;;;
ОРГАНИЗАЦИИ, ОСУЩЕСТВЛЯЮЩИЕ ОБРАЗОВАТЕЛЬНУЮ ДЕЯТЕЛЬНОСТЬ ПО ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ, ПРИСМОТР И УХОД ЗА ДЕТЬМИ  И ЧИСЛЕННОСТЬ ВОСПИТАННИКОВ В НИХ;;;;;;;;;
4.1.1. Число организаций1);;;;;;;;;
(на конец года);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;46518;45111;44884;44326;43187;50979;50115;49370;48644
Центральный федеральный округ;10698;10372;10347;10011;9129;10499;10254;10089;10088
Белгородская область;487;514;530;536;540;662;676;676;678
Брянская область;407;391;393;394;390;507;512;496;489
Владимирская область;595;558;561;560;550;589;553;522;520
Воронежская область;584;513;525;527;534;690;696;685;682
Ивановская область;409;385;381;381;378;444;445;442;436
Калужская область;266;264;267;273;271;330;308;300;314
Костромская область;385;304;286;279;271;402;394;386;376
Курская область;232;237;235;238;243;265;290;301;303
Липецкая область;385;360;353;357;344;464;477;470;471
Московская область;1927;1968;1984;1956;2027;2123;2099;2109;2134
Орловская область;270;199;198;215;222;327;292;294;309
Рязанская область;411;410;405;393;400;449;443;415;412
Смоленская область;292;288;288;289;286;366;364;368;341
Тамбовская область;302;259;240;224;203;333;467;468;466
Тверская область;619;504;495;487;487;629;623;586;575
Тульская область;555;525;520;501;494;569;360;330;336
Ярославская область;475;483;476;470;467;592;584;571;569
г. Москва;2097;2210;2210;1931;1022;758;671;670;677
Северо-Западный федеральный округ;4420;4233;4159;4118;3972;4461;4268;4174;4124
Республика Карелия;273;216;209;211;210;290;292;283;271
Республика Коми;515;537;520;505;472;498;485;472;462
Архангельская область;386;319;290;263;233;269;261;257;257
в том числе: ;;;;;;;;;
Ненецкий автономный округ;40;40;40;39;38;41;40;38;34
Архангельская область без автономного округа;;;;;195;228;221;219;223
Вологодская область;643;600;585;576;560;622;576;533;516
Калининградская область;280;283;281;285;271;286;286;272;270
Ленинградская область;464;432;430;425;411;477;485;482;489
Мурманская область;309;311;310;312;307;311;277;269;252
Новгородская область;241;281;268;267;229;258;239;235;231
Псковская область;202;183;183;182;182;266;182;179;180
г. Санкт-Петербург;1107;1071;1083;1092;1097;1184;1185;1192;1196
Южный               федеральный округ;3969;3996;3963;3943;3943;5061;5036;4988;4982
Республика Адыгея;123;126;130;129;130;145;140;134;134
Республика Калмыкия;117;100;101;100;106;120;121;130;133
Республика Крым;…;…;…;…;…;527;543;534;527
Краснодарский край;1440;1474;1487;1480;1482;1490;1512;1526;1537
Астраханская область;272;242;204;193;172;325;317;310;329
Волгоградская область;760;774;770;779;778;921;882;838;802
Ростовская область;1257;1280;1271;1262;1275;1445;1432;1426;1429
г. Севастополь;…;…;…;…;…;88;89;90;91
Северо-Кавказский      федеральный округ;1855;2011;2039;2099;2120;2399;2557;2675;2761
Республика Дагестан;596;663;665;693;696;715;746;757;780
Республика Ингушетия ;25;26;26;32;34;45;56;64;67
Кабардино-Балкарская Республика;89;39;42;41;43;218;223;231;238
Карачаево-Черкесская    Республика;104;112;113;111;117;131;139;144;148
Республика Северная     Осетия - Алания;216;212;211;215;189;191;245;273;241
Чеченская Республика ;…;154;171;191;215;258;293;339;421
Ставропольский край;825;805;811;816;826;841;855;867;866
Приволжский     федеральный округ;11967;11150;10989;10756;10666;12401;12128;11851;11605
Республика Башкортостан;1894;1771;1630;1644;1630;1947;1786;1687;1568
Республика Марий Эл;263;247;249;255;256;343;337;330;325
Республика Мордовия;231;231;234;235;222;373;386;353;320
Республика Татарстан;1978;1858;1891;1916;1958;1987;2016;1997;1971
Удмуртская Республика;770;752;754;758;755;851;844;825;819
Чувашская Республика;430;438;435;433;434;630;592;564;561
Пермский край;1145;833;803;784;766;851;829;822;814
Кировская область;569;486;484;489;488;714;717;695;686
Нижегородская область ;1330;1341;1374;1395;1375;1408;1349;1334;1327
Оренбургская область;824;779;788;777;781;903;912;906;910
Пензенская область;360;354;311;307;271;243;230;220;219
Самарская область;696;641;629;378;367;513;498;500;497
Саратовская область;1070;1033;1025;1004;989;1140;1137;1134;1112
Ульяновская область;407;386;382;381;374;498;495;484;476
Уральский          федеральный округ;4432;4263;4298;4274;4195;4706;4562;4329;4255
Курганская область;387;405;404;404;363;538;512;480;470
Свердловская область ;1449;1421;1457;1462;1452;1456;1408;1383;1392
Тюменская область;1093;895;909;882;869;1098;1039;935;903
в том числе:;;;;;;;;;
Ханты-Мансийский     автономный округ – Югра;420;404;414;413;403;461;431;416;414
Ямало-Ненецкий       автономный округ;204;188;198;198;201;211;212;201;200
Тюменская область      без автономных округов;;;;;265;426;396;318;289
Челябинская область;1503;1542;1528;1526;1511;1614;1603;1531;1490
Сибирский       федеральный округ;6763;6642;6652;6685;6713;8799;8717;8663;8229
Республика Алтай;131;38;40;39;39;147;151;163;160
Республика Бурятия;427;413;413;414;413;484;486;589;563
Республика Тыва;217;218;219;220;220;263;244;207;231
Республика Хакасия;154;163;167;163;171;290;293;281;281
