Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;;;
ЧИСЛО СПОРТИВНЫХ СООРУЖЕНИЙ;;;;;;;;;;
6.2.1. Стадионы с трибунами на 1500 мест и более;;;;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017;;
Российская Федерация;2081;1903;1805;1807;1959;1877;1771;1729;;
Центральный    федеральный округ;563;531;465;464;467;465;440;414;;
Белгородская область;47;19;19;23;23;25;24;23;;
Брянская область;37;19;33;31;30;30;30;24;;
Владимирская область;33;33;33;33;33;33;33;33;;
Воронежская область;24;29;24;22;23;25;18;4;;
Ивановская область;26;25;22;22;22;21;21;21;;
Калужская область;25;25;21;18;18;18;18;17;;
Костромская область;16;17;6;7;6;6;6;7;;
Курская область;16;15;12;14;14;13;11;11;;
Липецкая область;16;21;21;21;21;21;21;21;;
Московская область;128;129;127;125;125;126;122;119;;
Орловская область;20;14;14;14;14;14;5;4;;
Рязанская область;21;13;14;14;15;15;15;14;;
Смоленская область;28;24;24;25;25;24;24;24;;
Тамбовская область;17;19;20;20;21;21;21;21;;
Тверская область;24;19;19;19;19;18;17;17;;
Тульская область;30;29;20;20;20;20;20;20;;
Ярославская область;19;18;16;16;16;13;13;13;;
г. Москва;36;63;20;20;22;22;21;21;;
Северо-Западный    федеральный округ;118;104;104;98;98;91;90;87;;
Республика Карелия;4;4;4;4;4;4;4;4;;
Республика Коми;8;8;8;8;8;7;7;6;;
Архангельская область;13;13;10;10;11;9;10;11;;
в том числе:;;;;;;;;;;
Ненецкий автономный округ;-;-;-;-;-;-; -;-;;
Архангельская область      без автономного округа;13;13;10;10;11;9;10;11;;
Вологодская область;16;15;16;15;14;13;11;9;;
Калинингpадская область;5;5;6;6;6;6;6;6;;
Ленинградская область;25;25;26;26;26;26;25;24;;
Мурманская область;12;7;7;6;7;7;7;7;;
Новгородская область;4;4;4;4;4;3;3;3;;
Псковская область;12;10;11;10;11;9;9;9;;
г. Санкт-Петербург;19;13;12;9;7;7;8;8;;
Южный         федеральный округ;196;174;184;184;297;231;232;237;;
Республика Адыгея;2;3;3;3;3;3;3;3;;
Республика Калмыкия;2;2;1;1;2;2;2;2;;
Республика Крым;;;;;45;37;37;35;;
Краснодарский край;83;74;75;76;80;80;82;83;;
Астраханская область;9;6;7;7;8;8;7;13;;
Волгоградская область;44;35;44;43;104;41;40;39;;
Ростовская область;56;54;54;54;54;54;55;56;;
г. Севастополь;;;;;1;6;6;6;;
Северо-Кавказский    федеральный округ;101;89;96;98;100;100;100;101;;
Республика Дагестан;16;12;11;12;12;12;12;12;;
Республика Ингушетия;4;4;4;4;4;4;4;4;;
Кабардино-Балкарская  Республика;12;12;12;12;12;12;12;12;;
Карачаево-Черкесская    Республика;5;4;4;4;4;4;4;4;;
Республика Северная Осетия – Алания;13;13;13;13;15;15;15;15;;
Чеченская Республика;3;3;13;13;13;13;13;13;;
Ставропольский край;48;41;39;40;40;40;40;41;;
Приволжский федеральный округ;431;414;385;387;380;380;375;371;;
Республика Башкортостан;39;36;35;35;30;30;30;29;;
Республика Марий Эл;5;10;6;6;6;6;6;6;;
Республика Мордовия;15;22;5;5;6;7;6;5;;
Республика Татарстан;35;40;44;45;45;44;43;46;;
Удмуртская Республика;24;35;32;31;31;31;32;33;;
Чувашская Республика;10;11;11;11;11;11;11;11;;
Пермский край;35;34;33;31;29;29;27;27;;
Кировская область;27;28;28;28;28;28;28;28;;
Нижегородская область;70;60;54;53;53;53;51;50;;
Оренбургская область;40;28;32;35;34;34;33;33;;
Пензенская область;26;25;25;26;26;26;26;26;;
Самарская область;42;40;41;41;41;41;40;38;;
Саратовская область;34;27;25;26;26;26;26;25;;
Ульяновская область;29;18;14;14;14;14;16;14;;
Уральский     федеральный округ;208;159;152;156;207;204;140;133;;
Курганская область;21;21;19;19;19;19;19;19;;
Свердловская область;85;58;58;62;113;111;60;53;;
Тюменская область;34;24;25;25;25;24;23;23;;
в том числе:;;;;;;;;;;
Ханты-Мансийский   автономный округ – Югра;7;7;7;7;7;6;5;5;;
Ямало-Ненецкий автономный округ;-;-;-;-;-;-;-;-;;
Тюменская область    без автономных округов;27;17;18;18;18;18;18;18;;
Челябинская область;68;56;50;50;50;50;38;38;;
Сибирский     федеральный округ;357;325;317;321;311;308;300;292;;
Республика Алтай;10;5;5;5;5;7;7;7;;
Республика Бурятия;17;17;17;17;17;17;16;17;;
Республика Тыва;10;13;9;10;6;10;10;10;;
Республика Хакасия;16;18;20;21;22;22;22;21;;
Алтайский край;89;81;79;82;82;77;77;73;;
Забайкальский край;21;25;25;25;19;15;15;12;;
Красноярский край;27;30;26;26;25;25;21;20;;
Иркутская область;47;25;25;25;25;25;25;25;;
Кемеровская область;36;29;29;29;28;28;26;28;;
Новосибирская область;26;24;24;24;25;25;25;24;;
Омская область;39;41;40;40;40;40;40;40;;
Томская область;19;17;18;17;17;17;16;15;;
Дальневосточный   федеральный округ;107;107;102;99;99;98;94;94;;
Республика Саха (Якутия);19;19;20;20;21;21;21;22;;
Камчатский край;4;2;1;1;1;1;-;-;;
Приморский край;28;31;30;29;28;29;26;25;;
Хабаровский край;21;15;15;15;14;13;15;15;;
Амурская область;23;26;26;26;26;26;26;26;;
Магаданская область;1;1;1;1;1;1;1;1;;
Сахалинская область;9;9;5;3;4;3;3;3;;
Еврейская автономная область;2;4;4;4;4;4;2;2;;
Чукотский автономный округ;-;-;-;-;-;-;-;-;;
