Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
5. ЗДРАВООХРАНЕНИЕ;;;;;;;;;
ЗАБОЛЕВАЕМОСТЬ на 1000 человек населения ПО ОСНОВНЫМ КЛАССАМ БОЛЕЗНЕЙ1);;;;;;;;;
5.9.9. Болезни органов дыхания;;;;;;;;;
(зарегистрировано заболеваний у пациентов с диагнозом, установленным впервые в жизни);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;294,4;324,0;338,8;330,9;338,4;333,4;337,9;351,6;353,5
Центральный федеральный округ;307,1;326,2;334,9;327,8;327,2;324,9;321,9;335,5;332,9
Белгородская область;255,0;256,3;258,4;253,3;256,5;252,1;257,4;271,7;270,8
Брянская область;297,1;313,6;330,9;319,1;327,5;325,6;320,5;333,7;334,7
Владимирская область;390,8;414,5;434,9;423,6;424,9;424,6;442,0;465,9;453,1
Воронежская область;201,9;229,6;230,0;224,3;214,7;219,0;220,3;234,3;235,0
Ивановская область;371,5;418,4;440,3;443,1;461,0;458,4;463,2;478,3;500,3
Калужская область;343,4;356,4;343,3;342,6;342,6;334,0;345,4;369,6;368,8
Костромская область;318,0;408,0;420,7;381,3;397,9;390,2;398,0;381,9;397,9
Курская область;236,5;254,8;278,2;256,9;256,0;247,9;249,6;258,8;273,3
Липецкая область;326,1;303,9;326,5;305,1;303,1;303,4;274,0;291,3;293,0
Московская область;293,5;315,9;328,0;323,5;324,8;345,3;336,3;336,7;336,0
Орловская область;290,1;341,7;354,3;374,6;386,0;395,1;417,8;441,9;452,6
Рязанская область;245,3;291,4;290,3;289,7;297,1;292,1;295,9;305,5;305,0
Смоленская область;328,1;351,8;348,0;335,2;333,3;327,1;328,9;348,5;342,5
Тамбовская область;315,5;327,6;315,6;306,1;298,9;309,0;319,6;330,6;327,9
Тверская область;333,7;351,6;386,9;397,6;399,8;379,8;401,3;418,2;414,7
Тульская область;319,4;325,3;323,7;312,4;326,8;322,3;331,7;343,8;346,5
Ярославская область;390,0;415,3;416,9;418,8;411,8;408,6;427,1;464,9;466,1
г. Москва;320,1;332,4;339,9;330,6;324,4;309,8;295,8;314,0;303,8
Северо-Западный федеральный округ;314,1;379,2;389,1;387,1;391,5;385,3;405,8;447,0;448,6
Республика Карелия;391,6;449,4;464,6;429,1;476,4;481,5;512,5;527,0;572,8
Республика Коми;420,5;479,1;476,9;476,6;484,4;484,6;495,6;534,5;556,1
Архангельская область;374,7;435,6;450,8;456,9;449,7;440,8;454,4;455,3;464,4
в том числе: ;;;;;;;;;
Ненецкий автономный округ;566,6;661,1;689,3;679,5;685,4;665,4;668,1;661,2;702,7
Архангельская область без автономного округа;368,3;427,7;442,2;448,7;440,9;432,3;446,2;447,3;455,0
Вологодская область;364,9;411,5;412,3;409,1;412,2;401,2;438,0;469,7;498,5
Калининградская область;283,0;344,8;366,7;351,0;368,8;319,7;319,5;380,7;408,8
Ленинградская область;230,3;248,8;258,7;248,0;242,0;256,2;281,1;316,1;307,5
Мурманская область;344,2;387,2;364,8;371,3;380,6;376,2;376,5;423,2;381,7
Новгородская область;337,1;406,5;425,3;410,1;409,9;418,8;411,8;452,7;434,7
Псковская область;266,6;311,7;320,0;313,7;328,7;298,0;320,1;339,0;346,9
г. Санкт-Петербург;285,8;386,1;401,1;408,5;409,8;405,3;432,7;489,2;480,9
Южный           федеральный округ;258,4;273,4;294,8;286,3;291,5;280,9;279,8;289,3;288,5
Республика Адыгея;186,5;219,9;217,1;215,2;207,4;199,5;203,7;220,8;215,2
Республика Калмыкия;332,5;311,9;314,6;320,5;326,3;331,1;302,5;358,0;355,9
Республика Крым;;;;;;219,5;236,2;235,1;222,5
Краснодарский край;199,5;214,4;239,6;241,4;247,0;250,1;248,7;260,6;260,7
Астраханская область;275,5;307,6;322,7;302,8;277,8;266,8;258,7;281,0;269,5
Волгоградская область;286,7;302,0;321,8;294,1;305,2;285,2;279,3;292,7;300,9
Ростовская область;308,9;322,9;346,4;338,8;349,0;356,4;356,8;360,1;362,6
г. Севастополь;;;;;;252,0;224,6;227,9;221,6
