Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
5. ЗДРАВООХРАНЕНИЕ;;;;;;;;;
ЗАБОЛЕВАЕМОСТЬ на 1000 человек населения ПО ОСНОВНЫМ КЛАССАМ БОЛЕЗНЕЙ1);;;;;;;;;
5.9.5 Болезни нервной системы;;;;;;;;;
(зарегистрировано заболеваний у пациентов с диагнозом, установленным впервые в жизни);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;15,3;16,4;16,5;16,3;16,5;16,2;15,4;15,2;15,0
Центральный федеральный округ;12,8;12,8;12,8;12,6;12,4;12,1;11,5;11,3;11,1
Белгородская область;28,2;22,8;23,8;23,8;24,0;20,3;19,1;19,3;18,1
Брянская область;18,1;24,1;21,5;22,7;21,0;18,2;15,3;13,2;14,2
Владимирская область;16,7;12,7;12,4;12,3;12,4;11,8;12,2;13,3;12,0
Воронежская область;12,1;14,5;14,0;12,3;11,4;11,3;10,7;11,6;11,2
Ивановская область;15,8;15,0;14,5;14,5;14,6;11,5;9,5;9,8;10,8
Калужская область;25,2;20,3;18,4;18,5;18,0;17,0;17,9;18,7;15,3
Костромская область;11,4;10,4;9,3;9,2;8,6;9,0;9,3;8,8;11,2
Курская область;10,9;9,8;12,7;13,3;12,5;13,3;11,7;10,8;12,0
Липецкая область;6,8;5,6;5,7;5,2;5,1;4,8;4,3;3,8;5,2
Московская область;11,4;13,1;14,0;13,3;13,6;14,4;12,6;11,6;11,0
Орловская область;13,3;15,4;14,1;16,4;16,4;15,8;15,6;13,1;15,2
Рязанская область;9,5;12,5;13,4;12,4;12,1;12,1;11,7;12,7;12,4
Смоленская область;12,0;10,0;10,2;10,6;11,2;11,1;10,6;10,5;10,3
Тамбовская область;15,9;15,7;12,6;12,3;11,4;12,0;12,7;11,1;10,8
Тверская область;20,8;20,7;19,4;22,2;20,6;19,9;18,4;17,5;18,8
Тульская область;14,6;14,0;14,3;13,2;13,2;11,9;12,3;13,1;12,1
Ярославская область;16,0;11,0;9,9;10,0;9,4;9,6;10,0;9,7;9,5
г. Москва;8,2;8,7;9,1;9,0;9,1;9,1;8,9;9,2;9,0
Северо-Западный федеральный округ;12,4;15,1;14,7;14,1;14,2;14,7;15,3;15,4;15,5
Республика Карелия;17,2;20,6;20,5;21,6;19,3;19,6;18,4;17,5;17,7
Республика Коми;11,6;15,2;15,9;14,5;13,5;13,3;13,6;15,1;15,6
Архангельская область;10,6;14,5;15,2;16,3;15,4;14,8;15,1;14,3;14,1
в том числе: ;;;;;;;;;
Ненецкий автономный округ;20,0;18,1;18,2;35,0;30,2;19,8;21,2;21,8;22,7
Архангельская область без автономного округа;10,3;14,4;15,1;15,6;15,0;14,7;14,8;14,0;13,8
Вологодская область;13,4;17,8;16,5;16,6;15,2;14,5;14,9;17,3;17,7
Калининградская область;13,2;15,4;16,2;17,7;16,1;14,5;14,3;13,4;14,3
Ленинградская область;7,6;8,7;8,4;8,8;9,7;11,9;12,8;11,6;15,1
Мурманская область;11,8;13,4;11,0;11,1;12,3;12,7;12,6;12,9;13,6
Новгородская область;18,9;15,1;16,7;16,0;20,7;21,5;16,8;15,3;14,3
Псковская область;16,1;24,0;14,8;12,4;15,4;15,7;11,7;12,2;11,2
г. Санкт-Петербург;12,2;15,2;15,3;13,4;13,9;14,6;17,0;17,3;16,2
Южный           федеральный округ;17,7;18,0;18,4;18,7;18,3;16,6;15,1;16,1;16,3
Республика Адыгея;20,9;27,2;24,7;23,4;22,1;22,6;23,8;25,6;25,9
Республика Калмыкия;21,0;17,0;16,1;16,0;12,5;10,8;10,3;10,5;12,2
Республика Крым;;;;;;5,6;5,7;6,0;6,4
Краснодарский край;13,6;16,5;17,8;19,1;19,5;19,7;17,8;18,3;18,4
Астраханская область;16,7;19,7;19,0;18,4;16,6;16,1;15,6;15,4;13,5
Волгоградская область;12,0;10,1;10,1;9,9;10,2;9,7;8,1;8,4;9,4
Ростовская область;25,8;23,4;23,5;23,4;22,1;22,1;19,9;22,1;22,3
г. Севастополь;;;;;;9,4;11,3;12,6;13,8
Северо-Кавказский федеральный округ;16,0;19,6;22,3;22,2;23,9;21,2;20,3;19,6;19,4
Республика Дагестан;22,0;27,3;29,3;29,4;28,6;27,6;27,0;25,9;28,0
Республика Ингушетия;21,0;50,1;52,8;43,9;39,1;30,2;18,3;18,6;18,4
Кабардино-Балкарская Республика;13,1;8,3;9,6;8,4;9,8;9,0;11,2;10,9;9,3
Карачаево-Черкесская Республика;11,8;14,5;13,9;15,7;20,7;20,7;17,5;17,6;16,0
Республика Северная Осетия - Алания;18,3;14,7;17,8;17,8;17,0;18,9;20,3;16,2;18,0
Чеченская Республика;…;24,0;28,7;30,4;44,2;30,6;27,9;28,3;23,0
Ставропольский край;10,4;10,7;13,8;13,7;13,5;12,7;12,9;12,6;12,6
Приволжский федеральный округ;17,7;20,0;19,6;18,8;18,7;18,6;17,7;16,7;15,9
Республика Башкортостан;25,3;27,7;27,1;25,7;25,3;23,4;20,6;19,8;19,6
Республика Марий Эл;15,0;26,7;25,1;22,6;24,5;25,0;19,6;21,4;21,7
Республика Мордовия;18,9;17,8;16,8;16,8;22,8;22,6;17,0;15,8;14,6
Республика Татарстан;16,1;18,6;18,1;16,8;17,7;16,1;16,0;15,1;13,6
Удмуртская Республика;13,0;17,9;17,6;18,2;16,4;16,4;16,8;15,3;15,0
Чувашская Республика;24,9;30,5;28,5;28,1;27,3;24,6;24,0;22,2;20,8
Пермский край;14,1;14,9;15,4;15,1;14,9;15,9;15,3;14,4;14,4
Кировская область;8,8;11,7;12,0;12,1;12,3;11,0;11,3;10,1;9,0
Нижегородская область ;19,5;21,4;21,4;20,3;20,2;20,2;18,1;17,4;16,0
Оренбургская область;16,5;14,9;13,7;13,4;12,8;15,1;15,5;14,3;18,4
Пензенская область;19,1;16,1;17,3;13,2;12,1;13,1;15,1;12,4;11,6
Самарская область;14,1;18,9;18,4;17,9;18,8;20,9;20,5;16,9;14,8
Саратовская область;17,5;18,1;17,1;17,6;17,3;17,7;17,7;18,9;16,4
Ульяновская область;20,7;23,1;24,4;22,8;19,2;18,3;18,3;18,3;17,4
Уральский         федеральный округ;17,3;16,9;16,2;16,3;16,3;15,8;16,1;16,3;15,6
Курганская область;21,9;21,0;19,4;18,7;15,8;18,9;22,0;21,5;20,1
Свердловская область ;15,9;16,0;15,7;15,6;16,5;15,6;16,5;17,1;15,7
Тюменская область;23,2;18,0;16,7;17,4;17,9;10,7;15,8;15,8;15,2
в том числе:;;;;;;;;;
Ханты-Мансийский автономный округ - Югра;21,4;15,7;15,1;17,1;18,4;15,4;16,9;16,9;16,9
Ямало-Ненецкий автономный округ;30,8;29,7;27,0;24,0;24,2;24,6;23,2;24,3;24,7
Тюменская область без автономных округов;22,2;15,9;14,4;15,2;15,0;14,1;11,8;11,5;9,9
Челябинская область;12,4;15,7;15,5;15,4;14,4;14,8;14,7;14,6;14,7
Сибирский         федеральный округ;15,6;16,3;16,5;16,8;17,9;19,1;17,4;17,6;18,1
Республика Алтай;20,5;15,9;20,7;22,0;19,7;20,1;19,1;17,3;19,2
Республика Бурятия;14,5;15,6;16,1;15,5;16,1;15,7;11,7;12,5;12,9
Республика Тыва;13,3;6,0;5,2;8,4;8,6;6,4;7,4;7,7;10,4
Республика Хакасия;21,2;23,0;23,8;22,9;25,3;23,1;22,2;22,6;32,1
Алтайский край;22,4;20,3;21,2;21,9;22,7;22,6;22,3;24,8;23,3
Забайкальский край;10,7;9,2;8,5;8,9;8,0;8,1;8,9;10,2;10,7
Красноярский край;14,5;20,2;20,0;18,1;19,0;19,1;16,8;17,6;18,5
Иркутская область;19,4;18,6;18,8;20,5;20,7;21,3;21,2;20,7;19,2
Кемеровская область;11,2;15,6;15,3;16,8;22,5;30,9;24,6;25,7;27,3
Новосибирская область ;11,1;10,0;9,8;9,4;9,8;10,4;10,2;9,2;11,1
Омская область;17,6;16,6;15,7;17,2;16,9;17,1;16,2;14,6;13,9
Томская область;16,1;15,6;20,5;18,7;18,9;17,3;16,4;14,7;13,3
Дальневосточный федеральный округ;13,9;15,7;15,0;15,2;15,7;16,5;13,8;12,8;12,4
Республика Саха (Якутия);27,8;32,0;32,6;33,9;36,7;36,6;28,7;22,7;18,7
Камчатский край;13,3;11,3;9,2;7,8;7,9;8,3;8,4;7,9;10,2
Приморский край;13,0;14,9;14,8;14,1;15,1;16,9;12,4;13,1;13,6
Хабаровский край ;7,6;8,0;7,0;6,9;6,9;7,1;6,1;6,4;5,8
Амурская область;12,9;18,1;14,7;16,3;15,8;16,6;17,0;14,8;15,3
Магаданская область;16,2;9,1;9,0;9,1;9,3;8,0;6,3;8,2;8,7
Сахалинская область;11,0;12,0;11,3;12,5;10,2;11,2;13,5;11,7;11,8
Еврейская автономная область;8,5;7,8;8,2;7,6;9,3;7,5;8,3;6,7;6,4
Чукотский автономный округ;24,0;24,0;22,6;26,3;19,6;26,2;19,8;21,9;19,2
?????;;;;;;;;;
1) По данным Минздрава России.;;;;;;;;;
