Социально-экономические показатели по субъектам Российской Федерации;;;;;;;
25. ВНЕШНЕЭКОНОМИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ;;;;;;;
ВНЕШНЯЯ ТОРГОВЛЯ СО СТРАНАМИ СНГ;;;;;;;
22.2.1.  Экспорт;;;;;;;
"(в фактически действовавших ценах; миллионов долларов США)";;;;;;;
;2005;2010;2013;2014;2015;2016;2017
Российская Федерация;32627,0;59601,0;73940,0;64186,0;45092,0;37966,0;48079,4
Центральный  федеральный округ;7429,6;18289,3;37871,6;34299,3;21034,8;18149,2;23646,7
Белгородская область;488,0;789,9;1060,3;826,4;544,2;579,2;762,0
Брянская область;98,7;120,8;300,8;275,5;249,9;152,7;191,7
Владимирская область;117,3;131,9;470,9;518,4;315,9;277,2;305,6
Воронежская область;179,2;348,4;684,2;731,3;627,3;447,4;480,4
Ивановская область;59,5;41,0;112,4;114,3;80,4;83,4;95,4
Калужская область;81,6;234,4;594,8;523,4;324,3;308,7;408,7
Костромская область;24,0;57,3;185,6;178,9;123,0;124,2;118,8
Курская область;58,5;121,8;229,2;189,6;149,4;138,5;211,9
Липецкая область;224,2;250,7;427,7;330,4;205,0;243,5;335,2
Московская область;622,3;1392,1;3415,8;3173,4;2305,8;2318,9;3270,0
Орловская область;62,5;91,5;151,9;102,6;76,3;82,5;101,4
Рязанская область;46,4;92,6;248,5;170,3;140,9;139,8;153,9
Смоленская область;83,6;132,0;718,3;626,0;516,5;548,1;682,3
Тамбовская область;31,1;25,3;70,3;55,3;44,3;55,1;72,2
Тверская область;42,0;61,5;209,4;162,3;120,9;96,9;111,6
Тульская область;202,1;257,6;675,2;533,3;459,1;414,8;446,5
Ярославская область;156,8;108,8;481,3;361,9;206,2;220,6;289,0
г. Москва;4851,8;14031,7;27834,9;25426,2;14545,5;11917,7;15610,0
Северо-Западный      федеральный округ ;1435,1;2455,8;6838,1;4668,5;3764,7;3501,2;4595,6
Республика Карелия;33,3;43,2;52,1;44,4;46,0;29,8;37,8
Республика Коми;173,7;304,2;322,5;225,4;142,0;140,7;144,9
Архангельская область;65,0;117,0;149,4;147,1;112,0;109,6;119,7
в том числе: ;;;;;;;
Ненецкий автономный округ;-;-;-;-;-;-;0,0
Архангельская область без  автономного округа;65,0;117,0;149,4;147,1;112,0;109,6;119,7
Вологодская область;177,4;379,7;825,4;381,0;457,9;417,3;656,2
Калининградская область;70,2;63,6;110,1;196,5;107,0;83,3;72,6
Ленинградская область;267,6;307,1;511,7;467,1;388,0;334,2;435,8
Мурманская область;3,4;52,0;111,5;84,9;36,3;73,2;117,7
Новгородская область;41,7;50,1;158,0;137,8;112,7;114,9;93,1
Псковская область;13,6;23,0;236,6;249,5;157,3;69,9;156,6
г. Санкт-Петербург;589,1;1115,8;4360,9;2735,0;2205,5;2128,2;2761,2
Южный              федеральный округ1);1226,5;1513,1;4075,9;3038,1;2335,2;2137,9;2620,2
Республика Адыгея;2,4;5,0;5,2;7,0;16,3;8,6;10,2
Республика Калмыкия;3,1;0,1;0,8;0,1;1,1;1,1;0,1
Республика Крым;;;;19,4;33,5;21,3;16,3
Краснодарский край;193,8;313,8;765,6;558,9;423,2;407,7;501,9
Астраханская область;83,9;191,5;412,1;251,6;64,5;39,9;74,1
Волгоградская область;499,4;458,9;1726,6;1417,9;893,7;553,5;648,3
Ростовская область;443,9;543,8;1165,5;802,5;936,4;1101,8;1366,3
г. Севастополь;;;;1,6;5,0;4,1;3,0
Северо-Кавказский     федеральный округ;278,2;224,1;469,5;489,3;415,8;349,0;450,4
Республика Дагестан;37,0;19,5;32,4;29,3;28,1;31,0;39,7
Республика Ингушетия;1,9;-;0,1;-;0,1;0,6;0,6
Кабардино-Балкарская Республика;3,0;5,7;13,2;20,5;17,3;9,2;16,1
Карачаево-Черкесская Республика;16,0;30,9;38,1;23,7;8,3;7,7;8,4
Республика Северная Осетия – Алания;34,5;19,6;6,6;7,7;7,8;14,0;22,0
Чеченская Республика;-;-;0,3;0,1;1,7;0,7;0,5
Ставропольский край;185,8;148,4;378,8;408,1;352,5;285,7;363,1
Приволжский   федеральный округ;5417,5;5070,2;12497,9;10879,8;8781,3;6923,3;8795,7
Республика Башкортостан;674,6;857,2;2061,2;1415,8;1249,0;854,1;975,1
Республика Марий Эл;15,2;27,5;69,9;53,6;105,8;65,6;62,4
Республика Мордовия;41,2;30,3;94,5;155,0;56,8;63,3;84,2
Республика Татарстан;1946,5;1007,2;2137,8;1510,9;1568,4;1229,3;1830,8
Удмуртская Республика;102,8;46,3;143,1;130,4;81,3;67,5;84,1
Чувашская Республика;66,7;53,2;176,7;141,2;105,2;99,1;119,5
Пермский край;415,0;397,6;795,3;697,0;527,1;407,3;527,0
Кировская область;60,7;75,8;196,4;179,7;153,1;113,2;110,6
Нижегородская область;645,1;536,0;1260,3;1151,3;895,2;1108,2;1736,7
Оренбургская область;191,4;647,1;1770,3;1625,1;1272,1;948,8;1154,0
Пензенская область;40,9;60,7;146,4;117,2;92,7;120,8;132,0
Самарская область;925,2;989,5;2765,3;2983,2;2129,1;1395,2;1457,3
Саратовская область;180,3;249,2;697,2;575,4;455,8;366,1;402,9
Ульяновская область;111,9;92,6;183,7;144,0;89,6;84,7;119,2
Уральский          федеральный округ;4054,4;5049,9;7536,1;5792,6;4201,1;3304,7;4198,2
Курганская область;113,0;91,7;143,1;288,1;123,0;178,3;75,7
Свердловская область;803,0;1154,3;1851,5;2049,8;1346,2;917,2;1130,5
Тюменская область;2197,0;2776,5;2957,9;1356,6;1048,3;870,9;1201,9
в том числе:;;;;;;;
Ханты-Мансийский автономный округ – Югра;119,5;187,2;1363,0;1061,7;805,5;739,3;901,6
Ямало-Ненецкий автономный округ;0,2;1,1;31,1;0,5;9,7;16,5;30,4
Тюменская область без    автономных округов;2077,3;2588,2;1563,9;294,3;233,2;115,1;269,8
Челябинская область;941,5;1027,4;2583,6;2098,1;1683,6;1338,2;1790,1
Сибирский           федеральный округ;2636,5;3388,1;4451,4;4597,3;4214,6;3092,4;3563,6
Республика Алтай;9,2;0,2;6,3;4,3;7,0;3,9;4,4
Республика Бурятия;21,3;17,7;53,5;6,8;77,2;39,5;6,9
Республика Тыва;-;2,6;0,2;0,2;19,4;53,2;41,4
Республика Хакасия;17,4;21,4;22,4;20,5;18,4;5,0;9,8
Алтайский край;473,6;323,0;485,7;461,2;407,4;350,3;567,3
Забайкальский край;2,6;28,0;99,0;98,6;96,3;106,3;69,3
Красноярский край;166,5;168,5;397,0;465,5;249,8;129,1;127,3
Иркутская область;78,7;237,8;479,6;446,8;249,3;126,0;140,8
Кемеровская область;662,3;1131,3;1456,7;1500,3;1588,4;1220,9;1642,1
Новосибирская область;532,1;708,8;801,0;956,0;928,2;754,4;570,5
Омская область;567,5;667,3;520,7;489,0;490,4;226,6;265,6
Томская область;105,3;81,4;129,4;148,3;82,7;77,2;118,0
Дальневосточный      федеральный округ;20,1;78,2;196,2;198,0;232,4;272,6;209,0
Республика Саха (Якутия);11,3;67,5;39,6;32,0;32,4;75,0;29,4
Камчатский край;1,9;3,5;3,3;0,4;0,1;0,2;0,1
Приморский край;0,6;2,9;10,6;9,1;5,8;5,9;8,2
Хабаровский край;4,6;3,2;6,7;2,4;2,6;3,1;3,3
Амурская область;0,4;0,6;4,2;0,2;0,8;0,7;1,3
Магаданская область;0,0;0,2;130,7;152,8;189,4;187,1;166,0
Сахалинская область;1,3;0,1;0,7;0,4;1,0;0,4;0,5
Еврейская автономная область;0,1;-;0,4;0,7;0,3;0,0;0,0
Чукотский автономный округ;0,0;0,2;-;-;-;0,3;0,1
?????;;;;;;;
1) 2014, 2015 гг. – без учета данных по Республике Крым и г. Севастополю. ;;;;;;;
