Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
17. ТРАНСПОРТ;;;;;;;;;
17.4. ПЕРЕВОЗКИ ГРУЗОВ АВТОМОБИЛЬНЫМ  ТРАНСПОРТОМ ОРГАНИЗАЦИЙ ВСЕХ ВИДОВ ДЕЯТЕЛЬНОСТИ1);;;;;;;;;
(миллионов тонн);;;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017;
Российская Федерация;6684,6;5236,4;5841,6;5635,3;5416,7;5356,7;5396,8;5403,9;
Центральный федеральный округ;471,8;418,7;475,9;430,6;441,3;446,3;389,0;456,7;
Белгородская область;51,7;36,9;41,9;45,4;43,3;41,0;39,3;45,5;
Брянская область;15,1;7,8;8,5;8,7;9,7;13,1;27,3;44,1;
Владимирская область;18,9;9,7;9,2;9,3;8,8;7,8;7,3;7,6;
Воронежская область;37,1;31,7;31,3;29,9;35,9;37,1;25,9;24,6;
Ивановская область;13,1;5,4;5,7;6;6,1;5,1;5,3;4,8;
Калужская область;14,5;7,0;8,9;11,2;12,7;10,4;7,4;6,7;
Костромская область;14,2;6,0;5,4;7,6;5,0;4,8;5,0;5,5;
Курская область;16,3;14,5;19,2;21,2;25,3;19,7;19,6;21,8;
Липецкая область;40,3;29,4;32,2;33,3;32,1;33,2;19,1;19,9;
Московская область;69,2;84,5;119,9;88,7;98,7;125,7;97,1;133,4;
Орловская область;17,3;9,8;12,1;11,8;11,9;11,4;9,2;10,2;
Рязанская область;13,6;7,5;8,6;8,9;8,9;8,3;7,9;7,7;
Смоленская область;11,4;8,4;8,8;8,4;7,0;6,4;6,6;6,1;
Тамбовская область;11,3;7,2;10,4;11,9;14,9;20,7;25,6;32,2;
Тверская область;16,1;21,4;28,5;26,9;27,5;25,2;29,3;25,6;
Тульская область;17,2;10,4;11,1;11,2;11,5;10,2;11,4;11,6;
Ярославская область;23,3;15,9;27,3;21,7;21,4;22,5;11,6;16,1;
г. Москва;71;105,1;86,9;68,4;60,6;43,7;34,1;33,7;
Северо-Западный федеральный округ;282,2;203,4;247,1;250,3;244;204,5;173,6;194,1;
Республика Карелия;25,9;13,5;34,8;27,2;18,9;9,1;8,0;8,7;
Республика Коми;39,6;26,0;33,5;34,2;31,5;28,7;28,1;28,4;
Архангельская область;33,9;35,1;40,5;54,9;61,7;41,6;24,7;26,7;
в том числе:;;;;;;;;;
Ненецкий   автономный округ;1,0;1,3;1,5;2,1;1,3;1,6;0,9;3,0;
Архангельская область без автономного округа;32,9;33,8;39,0;52,8;60,4;40;23,8;23,6;
Вологодская область;47,7;37,2;37,3;36,4;38;34;35,4;50,4;
Калининградская область;7,0;6,7;7,4;6,8;7,4;7,3;5,3;4,9;
Ленинградская область;53,9;30,2;29,6;29,1;34,3;25,2;22,1;29,5;
Мурманская область;18,3;4,5;4,2;4,5;3,8;3,5;3,3;3,5;
Новгородская область;21,8;12,3;14,3;15;15,7;16,7;17,8;18,5;
Псковская область;8,2;7,1;7,5;6,1;6,3;5,9;4,3;4,1;
г. Санкт-Петербург;26,0;30,7;38,0;35,9;26,4;32,5;24,7;19,4;
Южный           федеральный округ;262,5;200,1;216,3;216,7;191;181,1;170,9;158,4;
Республика Адыгея;14,7;6,3;6,3;6,8;7,5;6,8;7,4;6,3;
Республика Калмыкия;4,4;1,9;1,9;1,5;1,3;1,2;0,6;0,5;
Республика Крым;;;;;6,2;5,0;3,5;8,6;
Краснодарский край;99,1;112,9;121,6;119,7;88,3;84,6;78,8;69,4;
Астраханская область;7,9;5;5,3;5,4;6,3;4,9;4,3;3,5;
Волгоградская область;22,7;15;21,2;21,9;20,3;17,9;15,4;14,9;
Ростовская область;113,6;58,9;60,1;61,4;60,3;60,0;60,4;54,6;
г. Севастополь;;;;;0,8;0,7;0,3;0,4;
Северо-Кавказский федеральный округ;187,1;75,2;82,0;76,9;71,3;54,3;52,3;48,6;
Республика Дагестан;8,2;8,1;9,3;8,6;6,9;3,4;4,2;5,4;
Республика Ингушетия;0,5;0,7;0,3;0,5;1,8;2,1;0,2;0,2;
Кабардино-Балкарская  Республика;4,8;4,4;2,4;2,2;1,5;1,4;1,1;1,1;
Карачаево-Черкесская   Республика;2,9;2,2;4,2;5,2;3,0;3,0;2,9;2,7;
Республика Северная Осетия – Алания;6,8;4,4;4,0;3,9;3,8;2,1;1,7;1,2;
Чеченская Республика;121,5;20,5;21,2;21,8;13,4;9,5;11,6;9,7;
Ставропольский край;42,4;35;40,5;34,8;40,9;32,8;30,5;28,3;
Приволжский федеральный округ;638,3;392,5;432;420,2;399,1;367,2;327,4;329,5;
Республика Башкортостан;91,9;47,9;62,2;62,3;63;44,6;41,2;43,1;
Республика Марий Эл;11,6;4,8;7,5;6,9;8,0;7,7;6,7;6,7;
Республика Мордовия;16,6;16,6;25,0;28,6;24,7;22,3;21,3;20,7;
Республика Татарстан;100,7;78,3;88,1;86,8;75,3;67,6;68,1;67,5;
Удмуртская Республика;58,2;20,3;19,4;20,2;22,9;24,3;20,1;19,5;
Чувашская Республика;17,0;7,5;9,1;9,5;8,8;11,1;8,4;8,2;
Пермский край;96,5;48,9;68,7;61,9;49,9;41,1;30,7;32,4;
Кировская область;28,3;15,1;14,1;12,3;13,0;11,9;11,9;12,4;
Нижегородская область;39,2;27,6;27,1;29,4;31,8;43,6;28,4;23,9;
Оренбургская область;40,4;21,3;16,0;14,0;14,7;13,8;14,5;14,6;
Пензенская область;14,2;10,2;11,0;13,7;13,0;11,5;15,0;14,9;
Самарская область;77,8;60,1;49,0;42,6;43,6;40,6;35,0;42,2;
Саратовская область;31,2;17,5;19,0;17,7;16,3;15,1;14,9;14,7;
Ульяновская область;14,9;16,4;15,9;14,5;14,1;12;11,3;8,9;
Уральский        федеральный округ;436,5;362,1;550,8;425,4;471,9;433,8;367;350,4;
Курганская область;9,7;6,4;6,8;7,0;7,7;7,3;7,2;6,5;
Свердловская область;128,3;62,9;66,2;58,7;49,8;45,5;44,2;44,0;
Тюменская область;216,2;249,7;429,2;312,1;371,5;341,9;282,5;268,3;
в том числе:;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;139,5;173,3;251,2;193,2;210,8;154,2;148,3;135,1;
Ямало-Ненецкий     автономный округ;32,7;37,5;78,9;42,4;42,9;46,4;26,4;29,9;
Тюменская область      без автономных округов;44,0;38,9;99,1;76,5;117,8;141,3;107,7;103,2;
Челябинская область;82,3;43,2;48,6;47,6;42,9;39,1;33,3;31,7;
