Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;
17. ТРАНСПОРТ;;;;;;;;;;;;;;
17.12. ЧИСЛО ДОРОЖНО-ТРАНСПОРТНЫХ ПРОИСШЕСТВИЙ на 100 000 человек населения1);;;;;;;;;;;;;;
Северо-Западный      федеральный округ;181,9;168,5;172,6;175,1;172,1;169,8;149,8;134,2;130,7;;;;;
Республика Карелия;177,1;122,2;132,7;134,9;137,8;139,7;126,8;109,9;100,8;;;;;
Республика Коми;177;161,2;184,2;189,2;181,9;164;129,3;128,7;126,3;;;;;
Архангельская область;200,4;186,6;187,9;180,1;175,3;166,3;145,3;138,1;134,5;;;;;
в том числе:;;;;;;;;;;;;;;
Ненецкий автономный округ;131,2;90,2;106,5;100,9;121,2;131,9;89;82;90,9;;;;;
Архангельская область    без автономного округа;202,7;190;190,8;183;177,4;167,6;147,5;140,3;136,3;;;;;
Вологодская область;242;173,7;170,7;165,9;157,6;144,7;139,6;134,2;127,0;;;;;
Калининградская область;150,6;138,3;140,7;139,6;136,4;128,4;124,9;140,3;132,5;;;;;
Ленинградская область ;177,9;194;203,1;205,2;215,9;230,2;193;166,1;153,9;;;;;
Мурманская область;120,3;129,7;130,5;123,6;118,9;122,8;99,2;111,5;106,8;;;;;
Новгородская область;177,9;245,8;247,4;234,2;223,7;231,6;225,7;194,6;189,2;;;;;
Псковская область;197,3;228,5;258,6;246,2;222,9;235,7;219,3;175,5;169,7;;;;;
г. Санкт-Петербург ;179,8;154,8;153,3;166,1;164,2;159,3;139,1;116,2;118,6;;;;;
Южный              федеральный округ;130,1;132,6;135,6;136,3;133,8;131,1;116,8;116,5;112,7;;;;;
Республика Адыгея;138,6;130,7;126;121,8;119;117,7;114,6;111,8;124,4;;;;;
Республика Калмыкия;144,2;136,5;165,7;242,5;238,1;239,3;198,8;181,1;174,6;;;;;
Республика Крым;;;;;;…;92,8;108,2;108,4;;;;;
Краснодарский край;140,7;128,9;128;126,4;130,9;125,8;114,6;115,2;114,8;;;;;
Астраханская область;128,4;122;168,3;173,8;177,9;181,1;152,1;128,1;121,6;;;;;
Волгоградская область;124,4;116,7;114;117,9;111;104;98,6;105,7;102,1;;;;;
Ростовская область;119,6;149,1;149,4;145,2;135,3;136,6;123,6;117,6;109,5;;;;;
г. Севастополь;;;;;;…;161,6;157,9;124,1;;;;;
Северо-Кавказский     федеральный округ;78;74,9;73,8;75,7;75,2;75,5;74,3;74,5;76,6;;;;;
Республика Дагестан;53,9;58,4;54;48,3;46,9;43,1;52,8;50,6;60,4;;;;;
Республика Ингушетия;45,1;52,8;45,2;53,9;45,8;50,6;37,8;40,9;49,2;;;;;
Кабардино-Балкарская Республика;90,6;85,3;99,5;97,4;93,9;90,2;83,1;76,9;78,9;;;;;
Карачаево-Черкесская Республика;115,4;129,7;120,6;135,7;124,7;125;109,7;114,1;130,4;;;;;
Республика Северная       Осетия – Алания;85,3;90,2;86,5;108,7;118,1;113,1;100,8;107,2;104,2;;;;;
Чеченская Республика;40,7;29,5;33;29,5;34,8;36,1;28,8;26,8;19,5;;;;;
Ставропольский край;110,1;99,3;98,7;104,4;104,1;111;110,6;114,4;111,4;;;;;
Приволжский     федеральный округ;142,7;135;135,1;140;148,9;144,6;131,7;130,1;125,9;;;;;
Республика Башкортостан;139,3;126,8;126,8;125,9;122,5;120,7;112,1;111,8;107,9;;;;;
Республика Марий Эл;167,5;155,6;142,2;161;168,2;166,3;150,7;120,7;113,8;;;;;
Республика Мордовия;138,7;120,3;119,9;134,3;123,3;126,6;115,9;140,5;132,7;;;;;
Республика Татарстан;176,3;141,1;146,7;143,8;141,2;140,4;128,7;130,8;120,6;;;;;
Удмуртская Республика;123,3;109,6;106,5;100,4;100,2;92,1;90,9;131,3;131,5;;;;;
Чувашская Республика;132,8;138,7;144,1;165,5;164,9;155,9;130,4;116;111,2;;;;;
Пермский край;151,1;146,8;144,7;148,1;198,7;184,9;157,9;147,3;131,6;;;;;
Кировская область;205,2;174;168,4;158,1;153,6;149,6;129,9;125;124,1;;;;;
Нижегородская область;149,7;167,2;160,3;158,3;186,5;185;163,6;163,5;164,1;;;;;
Оренбургская область;148,8;142,4;132;121,2;135,9;133,6;118,2;116,4;116,6;;;;;
Пензенская область;115;118,6;132,4;164;178,1;167,1;155,1;142,7;145,4;;;;;
Самарская область;139,4;132,6;131;143,1;148,1;136,1;121;120,2;116,4;;;;;
Саратовская область;91,3;99,4;100,4;103,9;113,8;124,3;136,6;128,4;127,1;;;;;
Ульяновская область;105,6;101,8;124,6;172;159,5;146,8;132,5;116,9;116,9;;;;;
Уральский   федеральный округ;193,4;153,3;149;150,8;141,1;133,8;117,9;107,7;108,4;;;;;
Курганская область;143,2;153,1;152,7;158,2;157,5;148,5;131,7;125,2;130,5;;;;;
Свердловская область;214,3;143;127,8;124,9;110,4;93,4;81;68,9;59,2;;;;;
Тюменская область;225,2;175,7;180;190,4;177,5;169,1;146,4;139,9;138,4;;;;;
в том числе:;;;;;;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;206,1;161,9;163,1;156,6;149,9;131,4;125,5;123,2;109,4;;;;;
Ямало-Ненецкий        автономный округ;155;117,1;129,1;137,8;123,6;118,2;114,7;105,8;92,9;;;;;
Тюменская область    без автономных округов;274,1;214,4;219,3;249,8;229,8;231,1;181,7;171,1;186,8;;;;;
Челябинская область;151,6;144,3;143,8;141,4;138,2;144,3;130,9;117,7;132,5;;;;;
Сибирский        федеральный округ;153;137,3;140,6;144,8;148;140,5;136;128,3;123,5;;;;;
Республика Алтай;232,7;136;192,8;208,2;237,4;198,9;172;126,8;126,0;;;;;
Республика Бурятия;180,1;157,4;162,4;150,6;164,1;157,6;139,1;129,4;130,1;;;;;
Республика Тыва;108,4;110,8;107,2;108,7;124,1;128,5;165,3;167,1;168,4;;;;;
Республика Хакасия;230,6;215,2;236,2;219,7;209,5;192,7;167,6;139,2;116,3;;;;;
Алтайский край;186;144,2;142,2;157,2;179,4;168,7;146,7;135,2;131,8;;;;;
Забайкальский край;131,6;129;125,8;117,3;141,8;136,9;132,4;129;129,5;;;;;
Красноярский край;160,9;176,1;174,6;180,7;182;167,4;156,4;143,9;131,4;;;;;
Иркутская область;167,9;141,1;148,5;141,1;141,1;142,7;138,6;144,4;140,6;;;;;
Кемеровская область;128,2;123,1;126,9;142,5;135,5;129,2;118,8;112,6;109,3;;;;;
Новосибирская область;122,4;104,4;103,5;97,7;104,5;94,6;107,1;98,5;97,7;;;;;
Омская область;177,9;138,1;148,7;171;153,3;151,3;169;156,6;150,6;;;;;
Томская область;66,6;84,9;88,9;89,7;86,4;81,9;79,1;81;76,9;;;;;
Дальневосточный    федеральный округ;177;155,8;160,1;176,2;177,1;175,6;152,6;146,1;142,0;;;;;
Республика Саха (Якутия);86,2;94,2;96;97,5;107,4;112;104,1;102,8;104,2;;;;;
Камчатский край;187,8;171,8;196;204,5;188;174,2;175,5;174,7;172,6;;;;;
Приморский край;212;190,1;193,8;224,2;213,3;223,8;171,9;156,6;145,3;;;;;
Хабаровский край;165,7;145,5;141,5;164,1;166,3;151,1;139;143,1;145,0;;;;;
Амурская область;158,5;140,4;149,9;166,9;183,5;185,9;173,1;155,4;151,9;;;;;
Магаданская область;228,8;208,5;218;204,7;175,1;198,4;173,3;181,6;186,2;;;;;
Сахалинская область;260,3;174,1;158,6;153,7;179,6;167,4;165,6;162,1;157,7;;;;;
Еврейская автономная область;162,8;167,3;242,4;232,2;217,5;173;148,3;150,8;133,6;;;;;
Чукотский автономный округ;51,8;39,4;59,2;47,2;61,2;47,5;57,6;50;62,8;;;;;
?????;;;;;;;;;;;;;;
1) По данным МВД России о числе дорожно-транспортных происшествий и погибших в них.;;;;;;;;;;;;;;
