Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;
КОЛЛЕКТИВНЫЕ СРЕДСТВА РАЗМЕЩЕНИЯ;;;;;;;;
6.6.2. Численность размещенных лиц;;;;;;;;
(тысяч человек);;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;28411;34746;41065;42635;44219;49284;54431;61615
Центральный  федеральный округ;8452;9982;11924;12509;12784;14540;18291;20705
Белгородская область;175;205;196;190;211;163;255;295
Брянская область;114;137;141;134;134;153;182;211
Владимирская область;311;491;550;516;504;624;666;646
Воронежская область;212;234;378;337;383;523;601;657
Ивановская область;145;174;227;199;230;229;226;250
Калужская область;166;283;373;422;463;520;452;525
Костромская область;192;202;226;195;182;152;245;272
Курская область;124;143;166;153;158;202;201;200
Липецкая область;131;149;157;151;154;161;196;216
Московская область;1843;2136;2508;2899;2708;3895;3489;3478
Орловская область;127;103;124;129;129;111;111;116
Рязанская область;110;241;267;262;274;263;350;410
Смоленская область;168;218;198;194;209;187;214;225
Тамбовская область;95;109;153;162;198;172;142;174
Тверская область;339;422;366;438;425;366;426;533
Тульская область;194;209;214;249;306;267;308;351
Ярославская область;323;364;450;486;498;683;666;746
г. Москва;3681;4162;5229;5392;5619;5870;9560;11402
Северо-Западный     федеральный округ;4116;5113;5786;5980;6135;6740;7152;8889
Республика Карелия;182;300;336;372;377;412;420;415
Республика Коми;157;204;226;222;200;272;213;198
Архангельская область;245;291;297;282;286;353;282;272
в том числе:;;;;;;;;
Ненецкий автономный округ;6;20;15;18;18;21;13;8
Архангельская область без автономного округа;238;270;281;263;269;332;269;265
Вологодская область;316;331;340;354;318;412;382;455
Калининградская область;179;170;307;337;465;535;520;549
Ленинградская область;353;571;629;549;668;635;640;739
Мурманская область;272;236;201;216;215;216;240;302
Новгородская область;241;293;286;300;317;363;335;339
Псковская область;206;304;325;316;302;372;344;375
г. Санкт-Петербург;1965;2413;2839;3033;2988;3170;3776;5245
Южный              федеральный округ;3720;4012;4634;4785;6449;9213;9530;10508
Республика Адыгея;42;60;81;78;80;82;92;108
Республика Калмыкия;14;20;31;42;35;40;32;35
Республика Крым;;;;;489;1626;1700;1591
Краснодарский край;2645;2726;3073;3227;4419;5560;5806;6623
Астраханская область;101;158;191;205;194;208;264;268
Волгоградская область;348;398;477;441;413;513;583;617
Ростовская область;570;650;780;792;786;883;925;1086
г. Севастополь;;;;;33;301;127;179
Северо-Кавказский     федеральный округ;874;1189;1366;1375;1388;1370;1418;1449
Республика Дагестан;42;99;148;145;125;137;139;116
Республика Ингушетия ;2;4;5;6;9;4;3;8
Кабардино-Балкарская  Республика;110;127;175;150;152;105;107;123
Карачаево-Черкесская    Республика;47;144;145;158;159;193;115;100
Республика Северная Осетия - Алания;58;41;58;72;65;49;43;53
Чеченская Республика ;-;1;1;26;34;33;33;49
Ставропольский край;614;774;834;818;845;849;977;1001
Приволжский  федеральный округ;4295;5547;6820;7047;7168;7095;7405;8250
Республика Башкортостан;642;762;876;915;864;892;1028;1123
Республика Марий Эл;94;105;107;103;95;111;125;127
Республика Мордовия;58;81;91;96;98;102;103;116
Республика Татарстан;638;1114;1430;1570;1641;1782;1861;2096
Удмуртская Республика;188;292;277;293;301;265;267;285
Чувашская Республика;176;259;263;247;264;237;269;279
Пермский край;410;472;589;609;549;642;662;663
Кировская область;232;230;250;247;251;249;300;285
Нижегородская область ;506;615;855;845;982;1089;975;1067
Оренбургская область;314;447;540;595;532;373;341;371
Пензенская область;123;127;156;164;162;137;201;215
Самарская область;492;540;825;811;805;662;699;873
Саратовская область;244;295;359;326;333;329;333;436
Ульяновская область;177;211;200;226;292;225;242;313
Уральский         федеральный округ;2453;2762;3446;3459;3322;3212;3553;3811
Курганская область;85;86;113;117;128;149;164;141
Свердловская область ;811;959;1315;1325;1275;1160;1345;1355
Тюменская область;1030;967;1194;1218;1084;1054;1223;1384
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ - Югра;455;429;448;507;462;435;526;580
Ямало-Ненецкий автономный округ;116;99;165;146;116;159;140;156
Тюменская область    без автономных округов;459;438;581;565;506;460;557;647
Челябинская область;527;749;824;800;835;849;821;931
Сибирский         федеральный округ;3037;3966;4738;5336;4893;4829;4679;5282
Республика Алтай;80;87;146;146;136;183;209;165
Республика Бурятия;172;262;393;402;331;325;334;390
Республика Тыва;25;39;48;61;49;35;31;36
Республика Хакасия;104;115;117;105;133;157;99;115
Алтайский край;384;465;620;618;581;661;611;694
Забайкальский край;197;200;242;245;222;205;201;209
Красноярский край;463;777;790;1010;816;644;673;696
Иркутская область;430;614;756;897;902;973;725;817
Кемеровская область;275;330;369;377;329;486;440;554
Новосибирская область ;444;462;550;742;677;560;784;877
Омская область;301;451;544;569;583;489;355;511
Томская область;162;165;162;162;136;110;218;218
Дальневосточный     федеральный округ;1464;2176;2352;2145;2079;2284;2402;2721
Республика Саха (Якутия);128;132;152;150;147;191;178;191
Камчатский край;65;105;120;147;152;133;118;148
Приморский край;495;914;924;741;752;959;895;1064
Хабаровский край ;364;474;504;496;488;490;584;585
Амурская область;211;263;328;307;288;240;320;358
Магаданская область;35;49;67;66;62;65;73;66
Сахалинская область;99;183;204;187;157;166;189;261
Еврейская автономная область;39;32;26;24;23;31;32;30
Чукотский автономный округ;27;24;27;27;10;10;13;18
;;;;;;;;
