Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;
Растениеводство;;;;;;;;;;
14.5. ВАЛОВОЙ СБОР САХАРНОЙ СВЕКЛЫ1);;;;;;;;;;
"(в хозяйствах всех категорий; тысяч тонн)";;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация, млн. т;21,3;22,2;47,6;45,0;39,3;33,5;39,0;51,3;51,9;
Центральный федеральный округ;10859,7;10163,0;27284,1;26362,5;21949,1;18025,6;21702,8;28423,4;28459,4;
Белгородская область;2519,2;1784,7;4326,4;4291,4;3047,9;2808,1;2731,2;4104,5;3004,3;
Брянская область;71,4;103,0;136,0;182,8;175,5;…2);…2);191,5;206,0;
Владимировская область;-;-;-;-;-;-;-;-;-;
Воронежская область;2946,2;1793,0;6991,6;6167,3;4455,7;3973,2;4916,2;5836,6;6234,6;
Ивановская область;-;-;-;-;-;-;-;-;-;
Калужская область;-;-;-;-;-;-;-;-;-;
Костромская область;-;-;-;-;-;-;-;-;-;
Курская область;1235,2;2161,6;4416,6;4739,8;3708,6;3313,9;3357,4;5583,7;5545,8;
Липецкая область;1666,4;1259,7;3499,3;4022,0;3730,1;2626,3;4068,1;5149,0;5291,9;
Московская область;-;-;-;-;-;-;-;-;-;
Орловская область;335,1;716,2;1716,2;1827,6;2022,9;1604,2;1733,8;2230,0;2255,6;
Рязанская область;235,4;212,8;648,7;556,7;249,8;238,0;…2);339,5;352,7;
Смоленская область;-;-;-;-;-;-;-;-;-;
Тамбовская область;1629,8;1905,9;5093,5;4304,4;4382,6;3122,9;4187,5;4506,2;5107,9;
Тверская область;-;-;-;-;-;-;-;-;-;
Тульская область;221,1;226,3;455,9;270,4;175,8;…2);276,0;482,5;460,6;
Ярославская область;-;-;-;-;-;-;-;-;-;
г. Москва;-;-;-;-;-;-;-;-;-;
Северо-Западный федеральный округ;-;-;-;-;0,3;-;-;-;-;
Республика Карелия;-;-;-;-;-;-;-;-;-;
Республика Коми;-;-;-;-;-;-;-;-;-;
Архангельская область;-;-;-;-;-;-;-;-;-;
  в том числе:;-;-;-;-;-;-;-;-;-;
 Ненецкий автономный округ;-;-;-;-;-;-;-;-;-;
