Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;
ЧИСЛЕННОСТЬ РОССИЙСКИХ ТУРИСТОВ, ОБСЛУЖЕННЫХ ТУРИСТСКИМИ ФИРМАМИ;;;;;;;;
6.8.1. Численность российских туристов, отправленных туристскими фирмами, в туры по России;;;;;;;;
(тысяч человек);;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;1696,5;1741,3;1792,3;1916,4;1974,2;2628,2;3284,2;3285,4
Центральный   федеральный округ;562,4;417,2;417,6;408,2;462,3;900,3;644,7;767,0
Белгородская область;4,4;4,1;4,1;2,5;5,2;24,2;10,1;7,3
Брянская область;7,6;9,3;10,1;8,5;9,5;9,0;16,5;14,8
Владимирская область;67,0;49,5;58,6;57,2;54,7;61,0;34,1;28,5
Воронежская область;6,3;5,0;5,6;6,4;6,9;7,2;10,1;14,3
Ивановская область;13,5;9,8;8,0;9,5;12,9;16,4;17,9;13,7
Калужская область;6,4;15,0;36,5;33,2;34,5;72,1;64,3;68,5
Костромская область;23,7;9,5;6,8;7,3;6,2;5,8;12,2;14,6
Курская область;6,1;9,9;4,9;4,6;8,1;10,5;9,8;9,4
Липецкая область;4,7;6,2;9,7;8,7;12,2;9,3;9,3;9,8
Московская область;142,6;63,6;51,3;72,2;90,9;83,3;119,2;112,3
Орловская область;3,0;4,2;3,5;3,5;5,9;11,6;6,8;8,3
Рязанская область;6,9;7,3;8,4;7,3;8,6;8,6;10,8;11,1
Смоленская область;8,4;13,0;9,8;9,9;11,5;10,7;9,4;8,3
Тамбовская область;2,8;3,6;2,7;3,0;3,3;3,5;3,1;2,5
Тверская область;38,2;26,4;20,3;25,4;23,3;6,4;41,4;60,1
Тульская область;21,2;8,6;12,0;10,1;15,5;6,6;20,9;23,2
Ярославская область;26,6;38,8;21,0;22,0;16,1;20,7;48,3;37,1
г. Москва;173,1;133,5;144,2;116,8;136,8;533,5;200,4;323,2
Северо-Западный    федеральный округ;267,9;226,9;299,0;456,5;324,9;291,7;664,2;720,4
Республика Карелия;21,8;19,8;26,3;39,6;51,2;41,0;87,9;58,0
Республика Коми;7,7;6,6;5,6;8,4;8,8;8,7;12,4;6,7
Архангельская область;11,8;16,8;12,7;10,2;12,6;28,9;22,0;26,4
в том числе:;;;;;;;;
Ненецкий автономный округ;0,2;0,1;0,2;0,2;0,3;0,3;0,6;0,4
Архангельская область без автономного округа;11,6;16,7;12,4;9,9;12,2;28,6;21,4;26,0
Вологодская область;26,9;40,5;46,9;43,0;38,5;36,8;52,7;43,3
Калининградская область;1,2;10,5;17,9;7,5;10,4;11,9;28,0;19,8
Ленинградская область;20,8;12,8;10,0;12,2;11,9;5,2;8,8;19,5
Мурманская область;4,4;4,7;2,8;2,4;3,5;2,7;4,9;7,5
Новгородская область;14,2;9,1;30,6;30,2;31,6;25,7;10,9;11,8
Псковская область;51,3;11,1;12,4;8,6;12,9;11,1;10,9;16,7
г. Санкт-Петербург;107,8;95,0;133,8;294,4;143,5;119,6;425,9;510,6
Южный               федеральный округ;144,0;237,1;206,9;218,5;311,4;431,6;709,6;581,8
Республика Адыгея;8,8;2,4;1,8;1,6;2,1;1,7;5,1;4,1
Республика Калмыкия;1,0;1,9;1,5;1,3;1,5;1,3;0,4;0,9
Республика Крым;;;;;28,9;29,8;157,7;90,6
Краснодарский край;76,6;133,1;85,3;105,6;162,1;196,2;294,0;289,8
Астраханская область;9,0;25,1;36,2;35,4;34,9;35,6;31,9;43,2
Волгоградская область;15,6;19,0;23,6;25,9;23,8;43,5;29,6;34,6
Ростовская область;33,0;55,5;58,6;48,6;53,5;51,2;65,9;67,5
г. Севастополь;;;;;4,6;72,3;125,0;51,3
Северо-Кавказский        федеральный округ;23,6;27,0;41,0;54,5;41,4;22,6;58,9;84,0
Республика Дагестан;0,6;-;0,4;0,0;0,6;0,5;0,2;0,2
Республика Ингушетия ;-;-;-;-;-;-;0,8;3,2
Кабардино-Балкарская      Республика;1,3;0,4;0,3;0,2;1,0;2,2;2,0;1,6
Карачаево-Черкесская        Республика;0,9;0,4;0,5;0,2;0,2;0,0;1,4;0,3
Республика Северная Осетия - Алания;0,6;0,9;1,1;2,4;1,5;1,7;0,8;3,2
Чеченская Республика ;-;-;-;-;0,8;0,5;2,4;1,6
Ставропольский край;20,1;25,3;38,7;51,7;37,3;17,7;51,5;73,9
Приволжский    федеральный округ;314,8;397,6;437,4;394,6;454,0;558,2;596,0;561,0
Республика Башкортостан;28,2;28,4;52,4;50,5;51,9;42,4;51,7;33,6
Республика Марий Эл;1,9;2,8;2,8;3,0;3,1;3,1;7,6;8,4
Республика Мордовия;2,1;4,2;5,6;6,7;6,0;10,1;14,9;18,0
Республика Татарстан;89,9;60,6;60,9;67,6;95,4;178,2;110,0;120,5
Удмуртская Республика;10,9;10,4;14,4;13,1;14,3;22,9;24,2;20,6
Чувашская Республика;20,5;56,6;58,1;12,6;11,8;10,8;17,5;20,6
Пермский край;34,6;47,8;44,2;53,0;57,9;47,3;104,3;81,6
Кировская область;7,1;9,3;15,3;12,2;16,4;29,4;25,8;23,0
Нижегородская область ;60,6;70,2;76,2;70,1;104,4;104,5;105,9;97,6
Оренбургская область;4,3;7,1;6,0;4,6;8,5;12,3;11,5;7,0
Пензенская область;5,6;10,3;9,0;7,4;9,3;3,1;23,3;18,3
Самарская область;25,0;59,4;61,3;64,3;48,3;65,9;78,2;77,5
Саратовская область;15,1;23,0;19,9;22,5;15,6;20,3;12,1;23,6
Ульяновская область;8,8;7,5;11,2;7,2;11,0;8,0;9,0;10,6
Уральский            федеральный округ;136,5;118,2;129,8;130,3;144,6;180,3;230,7;208,2
Курганская область;1,7;2,9;1,8;2,6;7,9;9,0;8,3;8,7
Свердловская область ;78,4;57,5;70,2;65,4;69,0;73,0;128,6;103,5
Тюменская область;17,5;18,8;19,2;19,0;27,7;50,4;31,6;40,0
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ - Югра;5,6;7,1;5,8;6,8;11,7;9,3;15,5;20,1
Ямало-Ненецкий автономный округ;0,8;0,5;3,1;1,6;3,0;4,2;2,8;2,6
Тюменская область     без автономных округов;11,1;11,1;10,3;10,6;13,1;37,0;13,2;17,3
Челябинская область;38,8;39,1;38,5;43,3;39,9;47,8;62,3;56,0
Сибирский       федеральный округ;206,5;272,2;221,1;214,5;187,6;184,9;328,7;292,1
Республика Алтай;0,3;38,5;21,6;23,3;10,2;12,4;15,8;11,6
Республика Бурятия;12,9;6,9;9,2;3,6;6,2;9,1;19,8;9,9
Республика Тыва;0,2;0,3;0,1;0,2;0,4;0,3;0,7;3,5
Республика Хакасия;1,6;4,6;4,2;2,8;3,6;6,5;2,4;2,9
Алтайский край;34,4;54,3;33,2;31,4;25,6;23,3;40,1;43,0
Забайкальский край;6,9;10,3;11,3;11,9;12,7;7,7;6,3;8,1
Красноярский край;54,8;30,0;30,9;24,3;18,4;16,5;29,7;23,9
Иркутская область;10,6;24,3;21,1;25,3;20,5;11,9;33,8;24,8
Кемеровская область;10,8;21,4;21,5;22,4;24,0;28,6;34,1;30,2
Новосибирская область ;36,1;41,6;33,1;35,7;31,8;29,9;97,3;75,6
Омская область;27,0;29,1;28,1;26,8;28,4;29,8;41,6;49,7
Томская область;10,9;10,9;6,9;6,8;5,7;8,8;7,0;8,9
Дальневосточный      федеральный округ;40,9;45,1;39,6;39,3;48,1;58,6;51,4;71,1
Республика Саха (Якутия);6,7;8,3;9,6;8,7;12,7;13,8;10,4;10,1
Камчатский край;4,3;8,5;5,9;3,7;4,9;10,3;11,8;5,2
Приморский край;2,2;4,5;4,7;9,1;10,0;13,7;7,3;38,5
Хабаровский край ;21,9;19,8;15,2;13,3;15,3;15,6;16,8;12,1
Амурская область;3,9;2,6;2,2;2,8;2,6;2,3;2,7;2,7
Магаданская область;0,7;0,6;0,5;0,4;0,5;0,5;0,8;0,5
Сахалинская область;1,3;0,7;1,2;0,8;1,9;2,3;1,2;1,8
Еврейская автономная область;0,1;0,1;0,2;0,4;0,2;0,2;0,3;0,2
Чукотский автономный округ;-;0,1;0,0;0,0;0,1;0,0;0,1;0,0
