Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;;
ВВОД В ДЕЙСТВИЕ ЖИЛЫХ ДОМОВ;;;;;;;;;;
15.4.2.  На 1000 человек населения;;;;;;;;;;
( м2 общей площади жилых помещений);;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация ;304;409;436;459;491;576;583;547;540;
Центральный федеральный округ;401;455;469;471;523;631;655;612;619;
Белгородская область;550;718;748;790;839;950;1004;870;838;
Брянская область;148;305;332;360;422;445;524;544;459;
Владимирская область;219;333;305;356;366;430;461;471;502;
Воронежская область;332;450;427;476;579;675;698;719;723;
Ивановская область;95;179;205;211;222;243;252;172;333;
Калужская область;256;495;593;609;654;802;788;728;871;
Костромская область;165;226;236;310;347;501;494;476;480;
Курская область;251;337;351;380;443;502;507;523;528;
Липецкая область;425;627;652;693;739;871;917;932;940;
Московская область;783;1124;1153;945;1045;1385;1323;1209;1216;
Орловская область;299;316;426;462;490;611;629;476;356;
Рязанская область;252;403;416;447;484;530;588;627;634;
Смоленская область;262;352;378;267;423;464;534;659;509;
Тамбовская область;306;520;555;589;657;723;782;797;809;
Тверская область;205;333;313;307;380;408;424;381;454;
Тульская область;122;253;170;202;329;382;510;414;466;
Ярославская область;169;229;324;363;383;546;563;627;594;
г. Москва;429;154;156;256;261;275;320;274;275;
Северо-Западный  федеральный округ;289;408;426;426;464;606;653;639;644;
Республика Карелия;128;221;277;306;344;380;429;467;356;
Республика Коми;164;89;129;99;164;179;244;281;263;
Архангельская область;91;234;232;251;273;300;334;313;364;
в том числе:;;;;;;;;;;
Ненецкий автономный округ;778;1005;719;786;809;808;814;535;635;
Архангельская область без автономного округа;68;207;215;231;253;281;316;304;354;
Вологодская область;236;340;362;325;482;650;726;652;459;
Калининградская область;283;558;577;612;666;1155;1241;1232;911;
Ленинградская область;317;610;623;660;774;1010;1307;1216;1456;
Мурманская область;10;35;29;31;32;33;44;78;78;
Новгородская область;214;366;429;499;518;570;582;589;380;
Псковская область;137;221;266;323;280;456;540;423;316;
г. Санкт-Петербург;484;546;549;516;509;632;582;593;665;
Южный         федеральный округ;318;491;500;571;553;659;639;547;585;
Республика Адыгея;162;307;277;220;240;605;658;520;539;
Республика Калмыкия;166;302;361;299;392;445;451;254;348;
Республика Крым;;;;;;337;133;150;436;
Краснодарский край;379;690;702;824;736;877;847;812;846;
Астраханская область;645;495;498;504;586;612;564;592;475;
Волгоградская область;194;255;242;342;315;435;357;297;288;
Ростовская область;273;423;441;466;502;548;568;542;552;
г. Севастополь;;;;;;633;258;517;403;
Северо-Кавказский федеральный округ;200;323;337;394;433;521;516;516;519;
Республика Дагестан;235;389;415;489;520;553;603;615;655;
Республика Ингушетия;57;383;194;205;560;566;560;570;639;
Кабардино-Балкарская Республика;263;307;318;328;339;382;435;478;493;
Карачаево-Черкесская Республика;137;148;173;186;240;370;393;353;433;
Республика Северная Осетия – Алания;168;278;282;291;298;242;247;252;274;
Чеченская Республика;35;91;59;241;274;839;682;742;750;
Ставропольский край;255;396;455;478;492;462;446;393;315;
Приволжский федеральный округ;299;416;456;476;513;567;569;545;529;
Республика Башкортостан;395;493;518;572;611;651;661;663;605;
Республика Марий Эл;254;435;454;508;536;604;640;680;688;
Республика Мордовия;208;346;359;323;374;396;402;407;409;
Республика Татарстан;436;535;631;629;627;625;623;621;619;
Удмуртская Республика;240;317;332;340;351;417;427;429;435;
Чувашская Республика;570;698;710;657;674;696;673;509;490;
Пермский край;233;288;284;314;381;422;438;403;419;
Кировская область;180;281;304;309;370;523;559;511;424;
Нижегородская область ;218;438;445;456;466;485;386;391;404;
Оренбургская область;276;288;367;349;393;575;596;485;450;
Пензенская область;222;450;486;539;609;665;689;659;664;
Самарская область;282;324;414;462;541;588;689;585;559;
Саратовская область;262;453;465;493;526;610;458;521;490;
Ульяновская область;217;360;431;475;499;568;742;770;781;
Уральский          федеральный округ;293;399;451;523;538;651;647;518;510;
Курганская область;127;175;202;280;317;446;338;345;320;
Свердловская область ;253;411;424;434;406;561;572;487;495;
Тюменская область;402;535;626;736;780;887;944;732;671;
в том числе:;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;397;369;489;650;656;695;598;456;492;
Ямало-Ненецкий  автономный округ;354;266;316;366;455;502;553;426;439;
Тюменская область     без автономных округов;425;831;904;980;1047;1250;1478;1151;954;
Челябинская область;289;308;378;481;513;573;509;376;405;
Сибирский       федеральный округ;225;343;373;386;414;460;485;448;380;
Республика Алтай;169;332;369;385;425;472;530;577;602;
Республика Бурятия;208;280;313;349;391;419;423;342;273;
Республика Тыва;56;161;170;179;253;296;346;340;315;
Республика Хакасия;226;264;293;326;380;490;562;357;439;
Алтайский край;158;272;264;269;278;316;374;318;267;
Забайкальский край;116;248;251;276;270;324;217;270;251;
Красноярский край;270;349;370;379;398;420;458;479;367;
Иркутская область;121;258;311;359;402;346;382;379;405;
Кемеровская область;227;362;393;395;398;402;368;401;370;
Новосибирская область ;265;518;562;582;634;840;940;800;621;
Омская область;373;357;423;374;419;429;397;391;233;
Томская область;312;418;435;462;498;577;650;444;443;
Дальневосточный     федеральный округ;144;261;308;318;348;393;358;354;320;
Республика Саха (Якутия);273;316;333;373;437;496;570;645;658;
Камчатский край;38;179;214;226;258;275;228;238;212;
Приморский край;122;273;303;313;316;347;258;255;215;
Хабаровский край ;140;234;299;256;242;331;337;275;203;
Амурская область;144;200;292;387;447;424;323;275;227;
Магаданская область;52;101;117;130;101;87;141;36;44;
Сахалинская область;84;404;483;435;592;622;640;685;711;
Еврейская автономная область;88;297;302;312;368;614;356;460;309;
Чукотский автономный округ;455;6;43;24;8;36;44;50;83;
