Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
20.  ФИНАНСЫ;;;;;;;;;
КРЕДИТОРСКАЯ ЗАДОЛЖЕННОСТЬ ОРГАНИЗАЦИЙ;;;;;;;;;
20.19.2.  Просроченная;;;;;;;;;
"(на конец года; миллионов рублей)";;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;970833;1005998;1208299;1188416;1469645;1881316;2428757;2656177;2616343
Центральный федеральный округ;229215;377254;479761;458707;630845;960741;1161082;1382554;1266192
Белгородская область;4762;3368;1856;2526;4672;1965;2110;4645;3406
Брянская область;5429;3912;2565;3800;7878;7602;3848;2249;2314
Владимирская область;7360;4630;4542;5409;4732;8665;7350;6182;8670
Воронежская область;11296;10834;4635;6365;9858;11293;10519;3995;7771
Ивановская область;6546;7515;6373;7110;9223;9175;13134;15574;14780
Калужская область;2441;2655;2371;3482;2763;3677;5551;2796;5847
Костромская область;3889;2638;3129;3666;2727;2296;2693;2332;2826
Курская область;7508;10545;17168;17672;9910;7304;9028;12007;7219
Липецкая область;3593;3216;4836;3347;4002;5252;5132;3301;3489
Московская область;40619;80701;96431;27369;44416;42457;58409;85444;56435
Орловская область;3471;2170;839;1298;1391;1980;2035;2334;1341
Рязанская область;4296;5050;4974;4719;6339;5471;5059;4797;8729
Смоленская область;5108;3694;2784;4120;7629;10570;5209;5186;4168
Тамбовская область;4365;1343;1333;2226;3383;2578;2558;2051;2360
Тверская область;8972;6419;8785;13234;11971;21429;26710;30885;21734
Тульская область;12916;5112;5379;7257;10065;12985;17444;21473;27248
Ярославская область;9807;10114;12605;12060;15622;17190;22921;32434;27128
г. Москва;86837;213338;299156;333047;474264;788852;961372;1144869;1060727
Северо-Западный федеральный округ;77417;91388;108115;94630;112110;128081;344122;302549;315168
Республика Карелия;5362;5563;4959;6335;9514;10884;10074;11767;9180
Республика Коми;16655;14869;16792;8525;11039;16893;19635;21159;20511
Архангельская область;11631;13514;17904;14458;15761;16394;13410;12526;18185
в том числе: ;;;;;;;;;
Ненецкий автономный округ;812;410;245;256;883;1134;1576;2163;7566
Архангельская область без автономного округа;10819;13104;17659;14202;14878;15260;11834;10363;10619
Вологодская область;6437;5293;6252;7688;9684;13089;16080;7506;8945
Калининградская область;1912;5945;2666;1925;3658;3543;3619;8222;4177
Ленинградская область;7558;7962;13489;14465;13187;17291;16431;15482;9839
Мурманская область;9407;9413;11649;11302;18686;15228;13633;12211;9419
Новгородская область;2408;1666;2374;4032;4505;2770;3024;3808;5772
Псковская область;1542;938;1239;1689;1558;1909;1811;2312;2881
г. Санкт-Петербург;14505;26225;30791;24211;24518;30080;246405;207556;226259
Южный федеральный округ;52167;44631;45222;46808;61693;70294;103083;101750;103645
Республика Адыгея;1258;1220;2602;2395;2093;2998;3472;3086;3100
Республика Калмыкия;2321;3109;1089;1670;2072;1914;2219;1770;2505
Республика Крым;;;;;;;3482;4561;5735
Краснодарский край;14918;11583;18087;16020;18004;21500;13527;11110;17013
Астраханская область;3349;1070;844;1399;1694;3880;3128;2974;3632
Волгоградская область;9169;12670;12839;15471;21992;25145;29098;26462;23953
Ростовская область;21152;14979;9761;9853;15838;14857;47365;51450;47331
