Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
11. ИНВЕСТИЦИИ ;;;;;;;;;;
ИНВЕСТИЦИИ В ОСНОВНОЙ КАПИТАЛ;;;;;;;;;;
11.2. ИНВЕСТИЦИИ В ОСНОВНОЙ КАПИТАЛ на душу населения;;;;;;;;;;
"(в фактически действовавших ценах;  рублей)";;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;25161;64068;77194;87891;93725;95165;94922;100555 ;108734;
Центральный федеральный округ;25322;54697;63866;76709;85979;91819;91683;96928 ;106289;
Белгородская область;23167;62865;82123;88929;83891;78044;95036;92679 ;89733;
Брянская область;6360;32780;37810;36974;48764;53375;50641;55754 ;45050;
Владимирская область;11613;34652;41607;42761;46104;52451;51030;50752 ;57484;
Воронежская область;12126;53890;66539;78223;93139;103119;113475;116084 ;126004;
Ивановская область;10879;28160;30625;27353;32444;31803;24882;22686 ;26595;
Калужская область;13286;73599;76686;95312;97589;99042;91777;83429 ;80228;
Костромская область;19951;22549;26575;32059;33853;41978;41881;40673 ;31967;
Курская область;15054;40779;52083;59477;63932;65908;65920;83515 ;89888;
Липецкая область;25339;86502;96265;80173;87071;91113;100377;110617 ;121313;
Московская область;26812;55806;62869;73822;82874;89780;85764;84272 ;90880;
Орловская область;11597;27175;43491;51928;56593;61985;62927;57570 ;60338;
Рязанская область;19788;35115;46223;58179;66096;53208;47839;45101 ;56768;
Смоленская область;13968;49429;57933;57714;57569;58558;57234;61437 ;60442;
Тамбовская область;12840;49312;62886;76839;91600;103781;111365;100481 ;107701;
Тверская область;16746;60851;70034;60131;60569;63658;56082;71825 ;77473;
Тульская область;12814;45924;50214;54637;59625;62756;69953;74894 ;84956;
Ярославская область;32140;56674;63245;63726;67899;69624;59317;69505 ;62939;
г. Москва;42127;63932;73976;102374;117329;126874;125866;138582 ;158500;
Северо-Западный федеральный округ;35134;83320;97484;108512;102922;101754;103799;125563 ;134426;
Республика Карелия;22377;35310;46232;53183;53808;52725;51865;55213 ;66755;
Республика Коми;51812;124022;226406;262327;227258;231540;197456;234582 ;152907;
Архангельская область;36969;80967;110500;134541;131388;132811;146111;144824 ;211708;
в том числе:;;;;;;;;;;
Ненецкий автономный округ;536044;1010808;1046759;1385107;1431281;1827626;2625864;1952758 ;3232648;
Архангельская область    без автономного округа;;;;;83062;68832;50849;74358 ;92737;
Вологодская область;48885;56915;95809;126129;63125;66878;73245;96271 ;110825;
Калинингpадская область;31894;59429;66896;75471;71642;65956;70953;91162 ;120039;
Ленинградская область;49221;162912;177089;189795;144304;96343;127119;147986 ;187806;
Мурманская область;23600;48450;70757;92389;90984;111680;131399;112508 ;146528;
Новгородская область;20887;62011;60245;71679;85018;98892;112340;128222 ;112872;
Псковская область;7623;24676;37188;50682;43932;45589;42179;42330 ;45275;
г. Санкт-Петербург;33375;82518;73152;70556;93534;101385;92811;129176 ;123863;
Южный               федеральный округ;17692;65545;77827;90303;108060;85123;79359;70302 ;85020;
Республика Адыгея;8149;31911;42393;38120;41810;38310;34988;42292 ;50419;
Республика Калмыкия;10440;24095;33979;48439;53986;80376;59380;32842 ;37770;
Республика Крым;;;;;;14034;25023;39167 ;102134;
Краснодарский край;22236;112909;135379;150448;177970;138196;107029;78503 ;86646;
Астраханская область;21545;59243;68179;80505;120785;114688;110955;115828 ;141519;
Волгоградская область;16137;30041;40013;52591;54610;71315;78455;72284 ;75456;
Ростовская область;13850;37159;38889;48838;59675;62249;72997;69557 ;75555;
г. Севастополь;;;;;;8758;16088;43897 ;70213;
Северо-Кавказский федеральный округ;10351;33356;36711;42326;46617;51357;49116;49862 ;51415;
Республика Дагестан;10090;41727;46920;51981;60598;67933;65791;65886 ;65310;
Республика Ингушетия;8063;18039;14439;33864;42791;35334;42190;43287 ;28057;
Кабардино-Балкарская Республика;6688;24379;24267;29863;25703;25766;32883;41970 ;47247;
Карачаево-Черкесская Республика;13798;19218;28591;38195;45777;47256;41944;44004 ;38193;
Республика Северная Осетия – Алания;8432;22755;28036;30882;40860;43996;36134;36294 ;38158;
Чеченская Республика;11537;39896;40067;41417;33410;42293;42572;43106 ;45867;
Ставропольский край;11555;31865;35267;41349;46777;51148;45081;43863 ;49949;
Приволжский федеральный округ;19940;48017;57044;67565;77340;80208;82956;82215 ;81522;
Республика Башкортостан;20735;37743;46337;57521;65529;69653;78046;87271 ;64179;
