Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;
ВВОД В ДЕЙСТВИЕ ЖИЛЫХ ДОМОВ;;;;;;;;;
15.4.1.  Всего ;;;;;;;;;
(тысяч  м2 общей площади жилых помещений);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация ;43560;58431;62265;65742;70485;84191;85350;80240;79224
Центральный федеральный округ;15257;17461;18064;18179;20255;24547;25550;23982;24285
Белгородская область;831;1100;1148;1215;1295;1469;1555;1350;1301
Брянская область;198;391;421;453;527;551;644;665;558
Владимирская область;327;481;438;508;519;606;647;656;695
Воронежская область;784;1050;996;1110;1349;1573;1627;1679;1687
Ивановская область;106;191;217;222;232;253;260;177;340
Калужская область;263;501;598;613;657;808;796;737;882
Костромская область;117;151;156;205;228;328;322;309;310
Курская область;298;381;394;426;496;561;567;587;591
Липецкая область;508;737;762;807;858;1009;1061;1078;1084
Московская область;5297;7939;8244;6620;7407;9945;9623;8914;9078
Орловская область;248;249;334;359;379;469;479;360;268
Рязанская область;301;466;478;512;553;603;667;708;713
Смоленская область;270;348;371;261;411;449;514;630;484
Тамбовская область;350;569;603;636;704;771;826;833;839
Тверская область;291;452;422;410;505;538;556;496;585
Тульская область;199;395;263;310;503;580;771;623;697
Ярославская область;224;292;411;461;487;694;717;797;754
г. Москва;4649;1768;1808;3050;3146;3342;3920;3385;3419
Северо-Западный федеральный округ;3981;5555;5809;5835;6380;8370;9042;8862;8967
Республика Карелия;88;143;178;195;219;241;271;293;222
Республика Коми;159;80;116;88;144;156;210;240;223
Архангельская область;118;288;283;303;327;356;394;366;423
в том числе:;;;;;;;;;
Ненецкий автономный округ;33;42;30;34;35;35;36;24;28
Архангельская область без автономного округа;85;246;253;269;292;321;358;343;395
Вологодская область;293;410;434;389;576;774;864;773;542
Калининградская область;266;525;545;582;639;1116;1207;1209;902
Ленинградская область;533;1044;1076;1149;1360;1788;2323;2172;2626
Мурманская область;8;28;23;24;25;25;33;59;59
Новгородская область;143;233;271;313;323;354;359;362;232
Псковская область;100;150;178;215;185;298;351;272;202
г. Санкт-Петербург;2273;2657;2706;2577;2584;3262;3031;3116;3536
Южный        федеральный округ;4409;6803;6931;7934;7706;10098;9321;8962;9622
Республика Адыгея;72;135;122;98;107;271;297;235;244
Республика Калмыкия;49;87;104;85;111;125;126;71;96
Республика Крым;;;;;;634;253;286;834
Краснодарский край;1940;3606;3692;4371;3949;4759;4644;4502;4728
Астраханская область;648;500;504;511;595;624;575;603;484
Волгоградская область;515;667;629;885;810;1115;912;754;728
Ростовская область;1186;1809;1880;1984;2134;2325;2409;2293;2334
г. Севастополь;;;;;;245;105;219;174
Северо-Кавказский     федеральный округ;1804;3031;3193;3749;4142;5012;4997;5031;5082
Республика Дагестан;628;1124;1212;1436;1536;1648;1810;1862;2000
Республика Ингушетия;24;158;82;89;251;260;262;272;309
Кабардино-Балкарская Республика;229;264;273;282;291;328;375;412;427
Карачаево-Черкесская Республика;62;70;82;88;113;174;184;165;202
Республика Северная Осетия – Алания;119;198;200;206;210;171;174;178;192
Чеченская Республика;41;115;76;316;366;1140;943;1042;1069
Ставропольский край;701;1101;1267;1333;1375;1292;1248;1101;882
Приволжский федеральный округ;9142;12440;13602;14182;15260;16856;16889;16162;15641
Республика Башкортостан;1608;2007;2109;2324;2485;2652;2691;2698;2461
Республика Марий Эл;182;304;315;351;370;416;440;466;470
Республика Мордовия;181;289;298;266;305;321;325;329;330
Республика Татарстан;1642;2027;2396;2400;2400;2405;2406;2407;2408
Удмуртская Республика;372;482;505;516;533;633;649;650;659
Чувашская Республика;733;875;886;819;837;862;833;630;605
