Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
10. ОСНОВНЫЕ ФОНДЫ;;;;;;;;;;
10.1. СТОИМОСТЬ ОСНОВНЫХ ФОНДОВ1) ;;;;;;;;;;
"(на конец года; по полной учетной стоимости; миллионов рублей)";;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;41493568;93185612;108001247;121268908;133521531;147429656;160725261;183403693;194649464;
Центральный федеральный округ;11481926;30674303;34970822;38981428;43531550;47270685;50049197;58400591;60640167;
Белгородская область;295272;671563;797428;921456;1035534;1152400;1289717;1400837;1501847;
Брянская область;218523;384939;431052;468273;518609;571616;627396;733055;794829;
Владимирская область;219803;421136;506112;550984;585987;649970;705136;787525;842074;
Воронежская область;428766;788059;1019463;1078383;1158136;1233526;1401937;1534644;1841669;
Ивановская область;146922;350925;564135;468173;483179;516607;536739;553289;550729;
Калужская область;202519;449711;513811;559089;665178;722223;834822;912722;989602;
Костромская область;189028;295091;312406;323157;345022;360520;377650;419515;436507;
Курская область;259718;435966;494722;541986;607109;664050;705845;805024;878321;
Липецкая область;330185;635096;717970;770538;879524;997633;1066160;1178985;1268311;
Московская область;1762773;4442527;5012245;5109551;5538512;6072686;6635124;7237874;8044098;
Орловская область;135776;258382;298079;319948;349432;394020;427523;472195;496312;
Рязанская область;289479;577233;673713;609793;671471;748637;807575;927211;1010570;
Смоленская область;276228;477280;543205;598129;635456;715711;764441;829388;857817;
Тамбовская область;243714;467691;521673;560953;622355;709051;739324;798260;844454;
Тверская область;368001;729864;825225;960495;1008414;988296;1029363;1212653;1250215;
Тульская область;287642;562328;635993;699627;765072;858386;946661;1033088;1116603;
Ярославская область;480593;821370;934472;994998;1115615;1024943;1075784;1226233;1311286;
г. Москва;5346984;17905142;20169118;23445895;26546945;28890410;30078000;36338093;36604923;
Северо-Западный федеральный округ;4134214;9107642;10905713;12675792;14411740;16021207;17400366;20330095;21841648;
Республика Карелия;214925;393841;408974;443696;485437;521336;550036;675940;700701;
Республика Коми;578010;1245540;1365693;1717183;1937731;2387770;2604880;3051661;3207276;
Архангельская область;452384;1068113;1161604;1259415;1399524;1508181;1621368;1957337;2174492;
в том числе:;;;;;;;;;;
Ненецкий автономный округ;56407;317535;347152;409702;433177;483967;551986;755231;887421;
Архангельская область без автономного округа;;;;;966347;1024214;1069382;1202106;1287071;
Вологодская область;400094;828642;1018443;1144210;1236470;1347451;1403785;1549344;1712354;
Калининградская область;178685;398091;447257;506873;582994;592394;613338;756096;846685;
Ленинградская область;546302;1210457;1506817;1919269;2275653;2449066;2670754;2923887;3060457;
Мурманская область;344444;799454;1163343;1298653;1432787;1563764;1814839;1891317;1970650;
Новгородская область;162501;284453;316982;364604;393450;458879;494468;608528;617821;
Псковская область;144880;243124;272812;294598;318266;322068;337713;369971;387327;
г. Санкт-Петербург;1111989;2635927;3243788;3727291;4349428;4870298;5289185;6546014;7163885;
Южный            федеральный округ;2752590;5706003;6548818;7222089;8347529;10498325;12418091;14201426;15326866;
Республика Адыгея;51313;109480;118216;136241;159192;161605;169377;183383;202111;
Республика Калмыкия;58485;119600;113426;113022;124357;151392;175274;195857;203657;
Республика Крым;;;;;;1233700;2033676;2055242;2212391;
Краснодарский край;1079840;2139060;2471453;2821779;3639608;4208926;4770758;5481558;5937791;
Астраханская область;275408;623538;747640;808160;850132;912745;1053750;1357230;1498692;
Волгоградская область;540678;1200283;1346669;1462441;1570668;1735392;1818202;2069566;2180917;
Ростовская область;746866;1514042;1751414;1880446;2003572;2085372;2355619;2583782;2786870;
г. Севастополь;;;;;;9193;41435;274808;304437;
Северо-Кавказский    федеральный округ;1053567;2317317;2637978;2933644;3272961;3601090;4032053;4515820;4816874;
Республика Дагестан;312331;702603;821966;877939;985711;1213120;1355843;1570561;1627996;
Республика Ингушетия ;24538;45758;40918;49517;65741;73001;88438;101859;119375;
Кабардино-Балкарская Республика;85088;158744;185443;202099;217265;223801;240069;253447;272146;
Карачаево-Черкесская Республика;64592;116719;126319;142438;158477;166250;189172;198664;210594;
Республика Северная Осетия – Алания;96529;171315;182119;187258;197435;204596;232170;247890;271077;
Чеченская Республика ;…;231128;300776;330596;404275;413687;425937;468184;538579;
Ставропольский край;470489;891050;980437;1143797;1244057;1306635;1500424;1675215;1777107;
Приволжский   федеральный округ;7462180;14792989;17166375;17906759;19684669;20928321;23031982;25329929;27117289;
Республика Башкортостан;868425;1604725;1703359;1799031;2105770;2306755;2519215;2868186;3121321;
Республика Марий Эл;133723;225000;264186;286499;314647;330932;358656;404552;418477;
Республика Мордовия;183836;353809;390900;406047;433918;477197;528791;599727;628911;
Республика Татарстан;1090879;2526863;3461464;3110418;3342559;3431206;3921931;4256272;4658900;
Удмуртская Республика;368307;650857;753970;817042;870234;974795;1040617;1169614;1245800;
Чувашская Республика;253775;493286;561249;589437;654078;664956;715778;760719;790343;
