Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;;
 ВВОД В ДЕЙСТВИЕ КВАРТИР;;;;;;;;;;
15.5.2. На 1000 человек населения;;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;3,6;5,0;5,5;5,9;6,5;7,7;8,2;8,0;7,8;
Центральный   федеральный округ;4,6;5,3;5,6;5,7;6,8;8,5;8,8;8,5;8,4;
Белгородская область;6,4;7,1;6,9;7,2;8,2;9,6;9,9;8,4;8,2;
Брянская область;1,6;3,9;4,4;4,8;5,9;6,3;7,6;9,1;7,5;
Владимирская область;2,9;4,1;3,5;3,9;4,6;5,2;5,8;6,1;6,0;
Воронежская область;4,2;6,2;5,4;6,7;8,3;9,9;10,4;11,5;10,4;
Ивановская область;1,1;2,1;2,2;2,3;2,7;3,4;3,7;2,8;4,1;
Калужская область;3,0;5,7;7,5;7,8;8,2;9,9;10,5;10,1;11,4;
Костромская область;2,1;2,9;3,0;4,1;4,4;7,0;7,6;6,9;6,9;
Курская область;3,4;4,8;5,6;5,7;5,9;7,7;6,6;7,0;7,2;
Липецкая область;4,8;4,4;5,0;4,6;5,1;6,1;8,4;8,7;7,4;
Московская область;7,3;12,6;13,6;11,5;14,7;20,5;18,6;17,2;17,4;
Орловская область;4,0;4,4;6,0;6,0;6,9;8,2;8,6;7,0;5,1;
Рязанская область;3,2;5,4;5,6;6,5;6,4;7,6;8,2;9,7;8,6;
Смоленская область;3,6;4,3;4,4;3,1;5,5;5,9;5,8;8,2;6,7;
Тамбовская область;3,1;4,9;5,4;4,8;6,0;6,6;8,2;7,1;6,6;
Тверская область;2,3;3,9;3,4;3,6;4,5;4,7;6,1;6,1;7,1;
Тульская область;1,3;3,1;1,5;1,9;3,5;4,1;5,8;6,0;6,5;
Ярославская область;2,2;3,3;5,5;5,6;5,1;8,3;8,5;9,7;8,7;
г. Москва;5,8;2,0;2,0;3,6;3,8;3,8;4,6;4,2;4,3;
Северо-Западный федеральный округ;4,0;6,0;6,6;6,4;7,3;9,2;10,8;11,3;12,0;
Республика Карелия;1,6;3,3;3,9;4,3;5,5;5,9;7,7;8,1;6,0;
Республика Коми;2,9;1,4;2,3;1,6;2,8;3,3;4,6;5,6;4,4;
Архангельская область;1,3;3,2;3,3;3,6;4,0;4,4;4,7;4,5;5,5;
в том числе:;;;;;;;;;;
Ненецкий автономный округ;11,1;16,6;11,5;11,4;11,3;11,6;12,4;6,4;8,6;
Архангельская область  без автономного округа;1,0;2,8;4,2;3,3;3,7;4,1;4,4;4,4;5,4;
Вологодская область;3,5;5,4;5,9;5,0;8,1;10,7;12,8;11,5;7,7;
Калининградская область;3,0;7,1;7,7;8,7;9,1;13,4;16,6;17,7;13,1;
Ленинградская область;3,2;7,1;8,6;8,5;12,0;14,7;22,4;23,9;29,9;
Мурманская область;0,1;0,5;0,3;0,6;0,6;0,5;0,8;1,2;1,4;
Новгородская область;3,4;5,8;5,9;6,9;7,8;7,5;8,4;9,0;5,5;
Псковская область;2,0;3,2;4,0;4,7;3,9;6,4;8,5;7,0;4,6;
г. Санкт-Петербург;7,1;8,8;9,1;8,4;8,4;10,6;10,0;10,9;13,1;
Южный          федеральный округ;3,0;5,1;5,3;6,3;6,3;8,4;8,1;7,5;8,0;
