Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;
ОЖИДАЕМАЯ ПРОДОЛЖИТЕЛЬНОСТЬ ЖИЗНИ ПРИ РОЖДЕНИИ;;;;;;;;;;
1.16.3. Женщины;;;;;;;;;;
(число лет);;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;72,47;74,88;75,61;75,86;76,30;76,47;76,71;77,06;77,64;
Центральный федеральный округ;73,53;75,65;76,71;76,81;77,21;77,45;77,71;77,90;78,49;
Белгородская область;75,02;76,47;77,11;77,18;77,32;77,48;77,73;77,88;78,40;
Брянская область;72,22;74,75;75,71;75,77;76,32;75,99;76,37;76,81;77,23;
Владимирская область;71,58;73,81;74,42;74,88;75,44;75,58;75,59;75,95;76,84;
Воронежская область;73,99;75,68;76,44;76,86;77,03;77,12;77,70;77,94;78,45;
Ивановская область;70,38;73,36;74,79;75,06;75,42;75,71;76,14;76,21;76,66;
Калужская область;72,14;74,76;75,63;75,26;75,51;76,76;76,28;76,87;77,27;
Костромская область;70,47;73,91;74,27;75,32;75,29;76,00;75,68;75,98;77,15;
Курская область;73,12;74,94;75,67;75,90;76,00;76,56;76,78;76,58;77,11;
Липецкая область;73,80;75,44;76,41;76,39;76,77;76,68;76,77;77,11;78,01;
Московская область;73,28;74,92;75,85;75,91;76,30;76,39;77,12;77,32;77,84;
Орловская область;72,78;74,78;75,82;76,02;75,92;76,56;76,83;76,49;77,16;
Рязанская область;72,80;74,83;75,80;75,96;76,61;76,78;77,08;77,65;78,08;
Смоленская область;70,63;73,58;74,58;74,63;74,97;75,62;75,34;75,63;76,30;
Тамбовская область;73,78;75,82;76,68;76,89;77,15;77,03;77,51;77,78;78,54;
Тверская область;69,88;72,81;73,48;74,18;74,03;74,70;74,85;75,00;75,83;
Тульская область;71,06;73,67;74,77;75,05;75,57;75,57;76,01;76,13;76,48;
Ярославская область;71,97;75,06;76,26;75,90;76,37;76,92;76,69;76,74;77,14;
г. Москва;76,31;78,14;79,81;79,59;80,17;80,38;80,36;80,43;81,11;
Северо-Западный      федеральный округ;71,60;74,82;75,81;76,08;76,57;76,73;76,83;77,20;77,81;
Республика Карелия;69,85;73,41;74,23;74,70;75,05;75,69;75,50;75,74;76,15;
Республика Коми;69,46;73,32;74,58;74,54;75,39;75,12;75,66;75,30;76,60;
Архангельская область;71,12;74,50;75,00;75,67;76,27;76,34;76,60;76,72;77,71;
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;72,43;71,36;73,47;75,86;75,21;76,21;76,90;78,36;77,18;
Архангельская область   без автономного округа;71,08;74,59;75,06;75,64;76,30;76,32;76,60;76,65;77,72;
Вологодская область;71,72;74,17;75,06;75,52;75,63;75,93;76,47;76,42;76,88;
Калининградская область;69,35;74,16;75,26;75,17;75,68;75,58;75,40;76,54;77,29;
Ленинградская область;70,21;74,14;75,48;75,57;76,05;75,87;76,60;76,82;77,57;
Мурманская область;70,46;73,90;74,62;75,34;75,26;75,72;75,72;75,61;76,28;
Новгородская область;70,12;72,15;73,61;74,24;74,75;74,49;74,93;75,39;75,34;
Псковская область;68,15;72,05;73,10;73,37;74,05;74,21;74,27;75,19;75,84;
г. Санкт-Петербург;74,28;76,79;77,71;77,81;78,38;78,68;78,38;78,94;79,35;
Южный                    федеральный округ1);73,66;75,59;75,96;76,46;76,79;76,83;77,06;77,17;77,77;
Республика Адыгея;74,59;75,74;76,14;76,96;76,97;77,06;77,51;77,35;78,13;
Республика Калмыкия;73,87;75,08;76,62;76,83;77,25;77,03;77,31;78,94;78,43;
Республика Крым;;;;;;75,62;75,63;75,76;76,63;
Краснодарский край;73,91;76,22;76,16;76,70;77,27;77,23;77,35;77,64;78,04;
Астраханская область;72,98;74,98;75,55;75,84;76,72;75,97;76,58;77,43;78,14;
Волгоградская область;73,81;75,28;76,10;76,59;76,57;77,04;77,13;77,53;78,18;
Ростовская область;73,26;75,19;75,68;76,14;76,28;76,37;76,73;76,85;77,53;
г. Севастополь;;;;;;77,04;76,17;77,06;78,02;
Северо-Кавказский   федеральный округ;75,32;76,78;77,06;77,29;77,93;78,10;78,55;78,91;79,43;
Республика Дагестан;77,07;77,68;77,85;78,10;78,82;78,95;79,47;80,12;80,42;
Республика Ингушетия ;76,75;78,03;79,66;80,72;81,32;81,99;83,02;83,62;84,06;
Кабардино-Балкарская Республика;75,19;76,84;77,19;77,72;78,08;78,69;79,10;79,09;79,56;
Карачаево-Черкесская Республика;75,69;77,34;77,80;77,98;78,33;78,47;78,66;78,90;80,04;
Республика Северная Осетия - Алания;76,01;78,16;78,19;78,60;79,06;78,48;79,42;79,92;80,02;
Чеченская Республика ;76,55;74,70;75,57;74,64;76,01;75,99;76,44;76,78;77,48;
Ставропольский край;73,88;76,30;76,53;76,75;77,27;77,42;77,82;77,95;78,62;
Приволжский                          федеральный округ;72,63;74,72;75,44;75,84;76,10;76,26;76,55;77,00;77,55;
Республика Башкортостан;73,29;74,95;75,17;75,53;75,84;75,99;76,03;76,77;77,21;
Республика Марий Эл;71,37;74,30;75,08;75,55;76,13;76,39;76,36;76,93;77,87;
Республика Мордовия;74,01;75,27;76,23;76,94;76,39;77,66;77,54;77,66;78,49;
Республика Татарстан;75,01;76,47;77,18;77,53;77,73;77,83;78,38;78,83;79,17;
Удмуртская Республика;72,19;74,76;75,26;76,07;76,33;76,52;76,64;77,08;77,96;
Чувашская Республика;73,44;75,17;76,17;76,48;77,19;77,02;77,24;77,57;78,44;
Пермский край;69,89;73,19;73,86;74,30;74,89;74,84;75,09;75,38;76,23;
Кировская область;71,48;74,76;75,43;75,80;76,29;76,89;77,09;77,65;78,28;
Нижегородская область ;71,45;73,79;74,93;75,30;75,75;75,69;76,14;76,61;77,16;
Оренбургская область;71,92;74,31;74,47;74,63;74,82;74,87;75,47;76,18;76,24;
Пензенская область;73,37;75,81;76,79;76,80;77,52;77,51;77,58;78,04;78,60;
Самарская область;73,24;74,32;75,16;75,77;75,50;75,93;76,28;76,58;77,03;
Саратовская область;72,83;74,85;75,59;75,94;76,19;76,48;76,78;76,97;77,61;
Ульяновская область;72,80;74,91;75,90;76,43;76,30;76,20;76,45;76,67;77,37;
Уральский    федеральный округ;72,25;74,86;75,31;75,43;75,93;76,04;76,15;76,50;77,24;
Курганская область;71,78;74,30;75,01;74,87;74,97;75,20;75,51;75,71;76,50;
Свердловская область ;71,87;74,91;75,27;75,34;75,86;75,68;75,83;76,02;77,03;
Тюменская область;73,32;75,14;75,89;76,24;76,72;76,84;77,01;77,30;77,96;
в том числе:;;;;;;;;;;
Ханты-Мансийский   автономный округ – Югра;74,01;75,41;75,73;76,64;77,08;77,13;77,47;77,89;78,30;
Ямало-Ненецкий автономный округ;73,72;74,57;74,88;75,15;75,88;76,86;76,37;77,01;77,93;
Тюменская область без автономных округов;72,19;74,55;75,60;75,63;76,13;76,14;76,26;76,55;77,43;
Челябинская область;71,77;74,54;74,78;74,82;75,46;75,76;75,75;76,34;76,85;
Сибирский                                       федеральный округ;70,13;73,37;73,79;74,01;74,58;74,83;75,02;75,50;75,91;
Республика Алтай;67,64;71,70;71,28;73,05;73,44;73,86;74,19;75,11;76,24;
Республика Бурятия;68,68;72,46;72,26;72,89;73,06;74,51;74,54;74,95;75,97;
Республика Тыва;61,57;66,61;66,58;66,91;67,51;67,22;68,29;69,35;71,16;
Республика Хакасия;68,15;72,58;73,51;73,47;74,14;74,66;73,83;74,99;75,28;
Алтайский край;71,73;74,17;74,72;74,79;75,44;75,72;75,84;76,34;76,39;
