Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
3.  УРОВЕНЬ ЖИЗНИ НАСЕЛЕНИЯ;;;;;;;;;
ПОТРЕБЛЕНИЕ ПРОДУКТОВ ПИТАНИЯ;;;;;;;;;
3.20. ПОТРЕБЛЕНИЕ САХАРА на душу населения1);;;;;;;;;
"(в год; килограммов)";;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;38;39;40;40;40;40;39;39;39
Центральный федеральный округ;40;43;44;44;44;44;43;42;42
Белгородская область;48;49;50;49;48;47;47;47;47
Брянская область;36;33;34;34;33;34;32;33;32
Владимирская область;35;38;39;39;36;36;33;30;31
Воронежская область;52;50;50;48;47;49;50;52;52
Ивановская область;32;31;30;30;29;30;30;28;28
Калужская область;29;30;30;30;31;30;29;30;31
Костромская область;26;25;25;26;26;27;27;28;28
Курская область;48;48;49;50;50;50;50;53;55
Липецкая область;56;54;54;54;55;55;55;55;55
Московская область;40;49;53;56;56;56;55;45;44
Орловская область;37;37;38;40;40;40;39;39;40
Рязанская область;35;34;36;36;36;35;34;35;37
Смоленская область;43;45;44;45;45;44;40;39;38
Тамбовская область;60;58;57;57;57;56;56;54;54
Тверская область;41;42;44;44;42;43;43;44;42
Тульская область;33;31;33;33;32;32;34;36;34
Ярославская область;42;45;46;47;48;47;47;47;47
г. Москва;38;42;42;42;41;41;40;41;41
Северо-Западный    федеральный округ;39;38;38;39;38;38;38;38;38
Республика Карелия;40;40;42;42;42;42;42;42;43
Республика Коми;46;39;39;40;38;38;35;35;36
Архангельская область;38;39;39;40;40;40;38;40;39
Вологодская область;36;36;37;40;41;41;40;40;42
Калининградская область;41;42;42;43;43;43;44;45;45
Ленинградская область;45;41;40;41;40;38;39;40;39
Мурманская область;35;37;37;37;36;36;34;34;34
Новгородская область;40;38;40;40;40;41;40;41;39
Псковская область;45;37;37;37;36;37;36;35;36
г. Санкт-Петербург;37;35;35;36;36;37;37;37;37
Южный              федеральный округ;42;42;42;43;43;42;41;41;42
Республика Адыгея;56;52;52;49;50;48;47;48;47
Республика Калмыкия;28;28;28;28;27;26;26;27;26
Республика Крым;;;;;;38;38;38;38
Краснодарский край;50;49;49;49;49;49;49;50;50
Астраханская область;45;41;40;41;42;42;40;40;42
Волгоградская область;28;32;32;34;34;34;34;34;35
Ростовская область;38;40;40;40;40;40;39;37;39
г. Севастополь;;;;;;31;29;27;27
Северо-Кавказский       федеральный округ;44;44;45;44;43;43;43;42;42
Республика Дагестан;39;37;38;39;39;39;39;40;40
Республика Ингушетия;47;39;41;41;40;41;40;40;41
Кабардино-Балкарская         Республика;41;40;41;41;41;45;45;45;45
Карачаево-Черкесская        Республика;31;41;40;44;38;39;35;34;34
Республика Северная       Осетия - Алания;49;48;48;47;47;47;46;45;45
Чеченская Республика;…;39;40;40;41;41;41;41;41
Ставропольский край;51;54;55;50;50;49;48;45;45
Приволжский     федеральный округ;37;36;37;38;38;38;36;36;36
Республика      Башкортостан;42;35;39;41;41;41;38;37;37
Республика Марий Эл;32;39;40;40;40;40;37;36;35
Республика Мордовия;43;47;47;47;46;45;45;45;45
Республика Татарстан;45;41;41;42;42;42;42;42;43
Удмуртская Республика;30;31;31;32;32;32;32;32;32
Чувашская Республика;32;28;31;31;30;28;27;26;27
Пермский край;37;36;36;37;37;37;37;34;31
Кировская область;31;38;41;41;41;40;36;37;36
Нижегородская область ;35;38;39;40;39;39;37;38;37
Оренбургская область;31;31;33;34;34;34;35;35;36
Пензенская область;43;36;37;37;36;37;35;39;38
Самарская область;36;38;39;40;39;39;39;38;39
Саратовская область;29;26;27;28;28;27;26;27;29
Ульяновская область;44;43;43;43;42;41;40;42;42
Уральский      федеральный округ;34;37;38;40;40;38;37;37;37
Курганская область;38;37;38;39;38;37;33;34;35
Свердловская область ;35;37;39;39;39;38;39;40;39
Тюменская область;34;39;41;46;46;43;40;39;38
Челябинская область;33;33;35;35;35;35;34;34;33
Сибирский    федеральный округ;34;34;35;35;35;34;34;34;34
Республика Алтай;33;35;37;38;37;34;33;33;33
Республика Бурятия;26;28;30;30;31;29;30;29;29
Республика Тыва;25;24;25;25;25;25;25;25;24
Республика Хакасия;34;30;31;32;32;32;32;30;32
Алтайский край;42;38;40;38;39;39;37;37;38
Забайкальский край;34;33;33;33;33;33;33;34;34
Красноярский край;25;28;27;27;27;28;28;28;28
Иркутская область;29;32;34;34;33;32;31;32;31
Кемеровская область;33;32;34;33;34;33;33;33;32
Новосибирская область ;35;36;35;36;36;36;36;35;26
Омская область;50;47;47;48;48;48;44;42;42
Томская область;33;32;34;35;34;34;35;36;37
Дальневосточный     федеральный округ;35;36;36;37;37;37;37;36;36
Республика Саха (Якутия);34;35;36;36;36;36;36;36;36
Камчатский край;34;35;35;35;36;36;34;30;29
Приморский край;39;40;39;39;40;41;42;41;40
Хабаровский край ;34;35;36;36;35;35;33;33;33
Амурская область;31;31;33;36;36;37;35;36;37
Магаданская область;36;35;36;35;36;36;36;37;37
Сахалинская область;32;33;32;32;32;32;32;31;33
Еврейская автономная    область;42;39;38;39;38;37;37;36;37
Чукотский автономный округ;37;33;34;43;43;34;32;30;30
??????;;;;;;;;;
1) Данные по автономным округам, входящим в состав областей, не разрабатывались в связи с отсутствием информационной базы.;;;;;;;;;
