Астраханская область;5,3;7,1;7,4;7,3;8,3;6,3;6,0
Волгоградская область;18,8;25,4;24,1;20,8;19,1;18,1;14,1
Ростовская область;37,0;43,4;39,1;38,3;45,0;39,5;32,1
г. Севастополь;…;…;…;4,2;2,3;2,8;2,5
Северо-Кавказский      федеральный округ;58,3;74,9;68,0;64,0;73,3;64,7;50,0
Республика Дагестан;18,4;22,2;19,4;17,6;19,5;18,3;14,1
Республика Ингушетия ;1,2;2,1;2,0;2,4;2,9;2,0;1,5
Кабардино-Балкарская     Республика;4,7;5,7;4,3;4,0;4,7;4,2;3,0
Карачаево-Черкесская       Республика;2,8;3,2;2,8;2,9;3,2;3,0;2,3
Республика Северная      Осетия - Алания;5,3;6,7;6,3;5,4;7,1;5,0;5,4
Чеченская Республика ;3,8;5,3;6,1;6,1;6,6;8,6;5,7
Ставропольский край;22,3;29,7;27,1;25,5;29,4;23,6;17,9
Приволжский        федеральный округ;233,8;291,0;257,8;240,4;255,2;222,9;186,9
Республика Башкортостан;29,3;32,6;31,1;28,4;34,7;28,6;25,7
Республика Марий Эл;4,8;5,8;5,4;5,4;4,4;4,3;3,8
Республика Мордовия;6,7;9,0;7,7;7,2;7,3;6,1;6,2
Республика Татарстан;32,7;45,2;38,7;38,3;43,8;40,4;33,7
Удмуртская Республика;12,1;15,9;13,8;13,4;12,1;13,0;9,4
Чувашская Республика;13,0;14,9;13,2;12,0;10,8;8,4;7,9
Пермский край;16,6;18,9;17,8;16,1;17,1;14,6;12,4
Кировская область;11,6;11,4;9,6;9,4;8,8;7,2;6,4
Нижегородская область ;29,6;40,4;31,4;29,0;27,4;24,3;19,3
Оренбургская область;13,3;16,1;14,2;13,6;14,7;13,3;9,0
Пензенская область;8,8;10,7;10,9;9,3;11,0;8,3;7,2
Самарская область;28,4;33,9;30,5;28,0;28,6;26,7;22,3
Саратовская область;18,9;24,8;22,7;20,3;23,5;20,2;16,9
Ульяновская область;8,1;11,4;11,0;10,0;11,0;7,5;6,8
Уральский       федеральный округ;97,5;113,7;103,8;103,6;101,7;83,0;68,0
Курганская область;5,1;7,6;6,5;5,6;5,7;5,3;3,7
Свердловская область ;39,3;42,3;38,4;39,6;35,9;32,2;25,0
Тюменская область;26,5;31,1;27,4;26,8;26,5;20,1;18,4
в том числе:;;;;;;;
Ханты-Мансийский     автономный округ – Югра;5,8;6,5;5,5;7,1;7,1;5,1;5,0
Ямало-Ненецкий       автономный округ;1,5;0,8;0,8;1,0;1,3;0,2;0,4
Тюменская область     без автономных округов;;;21,2;18,7;18,1;14,7;13,0
Челябинская область;26,6;32,8;31,6;31,6;33,7;25,5;20,7
Сибирский        федеральный округ;156,5;180,2;153,0;146,4;150,8;136,0;113,1
Республика Алтай;1,0;1,0;1,3;0,9;0,8;0,7;0,7
Республика Бурятия;6,0;10,2;8,6;7,6;7,9;7,3;5,4
Республика Тыва;0,8;1,0;1,0;1,2;1,4;1,0;0,9
Республика Хакасия;3,6;3,9;3,1;2,3;2,0;2,1;1,8
Алтайский край;14,3;17,8;14,3;14,8;15,1;13,3;10,5
Забайкальский край;7,0;7,5;5,9;6,8;5,8;6,2;4,5
Красноярский край;22,8;22,5;20,2;19,4;20,1;18,9;15,2
Иркутская область;20,5;27,2;23,3;20,1;22,5;17,6;14,1
Кемеровская область;18,4;18,1;15,8;15,1;15,0;13,1;10,5
Новосибирская область ;31,5;32,3;26,8;25,5;26,2;24,0;21,9
Омская область;15,3;21,0;18,0;19,0;20,2;18,2;16,3
Томская область;15,2;17,7;14,6;13,7;13,9;13,7;11,4
Дальневосточный      федеральный округ;49,0;56,3;50,4;45,9;49,2;38,7;31,1
Республика Саха (Якутия);7,4;6,7;7,2;6,7;7,4;4,7;4,5
Камчатский край;2,8;3,0;2,6;2,1;2,1;1,6;1,2
Приморский край;13,7;17,0;15,3;14,3;15,1;12,1;8,9
Хабаровский край ;14,1;17,8;15,3;14,9;14,8;12,6;10,5
Амурская область;5,5;5,5;5,3;4,3;5,6;3,8;3,3
Магаданская область;1,6;1,7;1,7;1,4;1,2;1,0;0,7
Сахалинская область;2,5;3,1;2,1;1,3;1,9;1,9;1,4
Еврейская автономная      область;1,6;1,5;0,8;0,8;1,0;0,9;0,7
Чукотский автономный округ;-;-;0,2;0,1;0,1;0,1;0,0
