Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
18. ИНФОРМАЦИОННЫЕ И КОММУНИКАЦИОННЫЕ ТЕХНОЛОГИИ;;;;;;;;;
ИСПОЛЬЗОВАНИЕ ИНФОРМАЦИОННЫХ И КОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ В ОРГАНИЗАЦИЯХ ;;;;;;;;;
18.1.2. Организации, использовавшие серверы1);;;;;;;;;
(в процентах от общего числа обследованных организаций  соответствующего субъекта Российской федерации);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;9,3;18,2;19,7;18,9;19,7;26,6;47,7;50,8;50,6
Центральный  федеральный округ;10,5;17,2;20,7;20,3;21,8;30,3;52,0;54,9;55,3
Белгородская область;7,7;19,3;21,2;19,0;18,9;28,8;47,9;52,6;53,7
Брянская область;5,9;11,6;13,1;12,4;12,6;21,7;44,6;45,3;46,8
Владимирская область;6,5;20,7;22,1;17,6;18,4;28,8;52,5;55,8;52,4
Воронежская область;9,6;17,2;18,2;19,0;20,1;31,1;50,3;52,2;55,3
Ивановская область;7,1;15,6;16,9;17,5;20,7;29,6;50,5;56,1;51,8
Калужская область;6,7;14,8;19,8;19,9;22,0;30,6;48,7;54,1;53,9
Костромская область;5,2;11,8;15,6;14,3;16,2;24,1;38,4;40,8;42,9
Курская область;5,6;9,7;13,0;14,2;14,9;28,4;36,5;39,2;39,6
Липецкая область;9,9;13,6;20,3;19,6;20,6;32,0;47,8;49,9;47,8
Московская область;11,5;9,1;20,1;20,1;23,1;30,8;55,7;57,0;59,5
Орловская область;5,1;10,7;12,6;12,3;12,5;23,2;38,9;42,5;43,5
Рязанская область;11,3;20,6;22,7;21,0;21,0;24,0;43,4;47,9;44,9
Смоленская область;5,8;12,8;15,8;13,9;15,8;25,5;42,4;47,9;51,0
Тамбовская область;5,6;12,5;14,5;15,6;16,4;16,0;35,6;42,6;42,4
Тверская область;7,2;14,3;16,6;13,8;14,2;16,3;36,7;38,1;40,7
Тульская область;7,4;13,0;15,4;15,3;19,5;30,4;49,6;54,8;53,0
Ярославская область;9,8;18,7;20,2;20,0;23,1;29,8;57,6;62,9;60,8
г. Москва;24,0;41,7;42,0;42,5;44,1;54,0;83,7;79,1;74,8
Северо-Западный     федеральный округ;8,9;18,3;20,2;18,6;18,9;28,7;53,4;58,0;57,4
Республика Карелия;15,9;27,1;28,6;14,4;7,4;8,7;59,2;52,0;51,0
Республика Коми;9,4;9,4;8,7;7,2;5,7;4,2;36,7;44,7;46,4
Архангельская область;8,9;21,2;20,6;20,6;20,6;33,4;46,8;49,0;48,2
в том числе: ;;;;;;;;;
Ненецкий автономный округ;8,0;27,7;27,3;23,6;24,7;49,0;43,9;53,6;55,1
Архангельская область     без автономного округа;9,0;20,3;19,7;20,2;20,1;31,3;47,2;48,5;47,5
