Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
13. ПРЕДПРИЯТИЯ И ОРГАНИЗАЦИИ;;;;;;;;;
ОБЩАЯ ХАРАКТЕРИСТИКА ПРЕДПРИЯТИЙ И ОРГАНИЗАЦИЙ;;;;;;;;;
12.1. ЧИСЛО ПРЕДПРИЯТИЙ И ОРГАНИЗАЦИЙ1);;;;;;;;;
 (на конец года);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федеpация;4767260;4823304;4866620;4886432;4843393;4886007;5043553;4764483;4561737
"Центральный
федеральный округ";1879575;1870987;1933634;1991669;1900574;1883549;1930934;1748045;1714654
Белгоpодская область;25857;32748;33462;33469;34821;36123;37331;37351;38507
Бpянская область;20209;21810;21807;21601;22152;22744;22723;22072;20515
Владимиpская область;27868;35952;35422;34833;35383;35413;35718;34662;32376
Воpонежская область;55317;52941;54221;54218;56126;57592;58568;60358;57411
Ивановская область;29121;32341;30890;30533;32911;34453;35612;34209;31698
Калужская область;27880;27135;26761;26766;27462;28157;28634;27930;26696
Костpомская область;17274;17407;17552;17916;18060;17642;17836;17256;16464
Куpская область;25744;23130;23089;23156;23424;24523;25085;23467;22347
Липецкая область;21240;21902;21074;20731;21341;21766;22283;22458;22285
Московская область;195025;224181;236263;235814;243124;250244;259804;240423;239276
Оpловская область;15793;16509;16231;16259;16564;16630;16928;16685;15195
Рязанская область;31931;33642;33594;33048;33252;33926;33873;32556;29801
Смоленская область;23632;25578;25728;25363;26407;27041;27754;28339;28220
Тамбовская область;16216;19063;17926;17724;17924;17908;18414;18345;17833
Твеpская область;48075;42301;37768;35291;35614;36127;36149;35462;34273
Тульская область;35768;37821;37591;37220;36942;35213;35991;36939;35360
Яpославская область;41111;45021;45599;46070;45897;45492;46924;47136;45321
г. Москва;1221514;1161505;1218656;1281657;1173170;1142555;1171307;1012397;1001076
"Северо-Западный
федеральный округ";610736;631766;622277;601863;612415;616159;640810;616017;590793
Республика Каpелия;21073;22430;23110;24034;23290;23561;24341;24356;22822
Республика Коми;21812;23290;22513;21142;21679;21158;21569;21052;19534
Аpхангельская область;24779;26489;26121;26068;26752;25758;26196;24291;23153
в том числе: ;;;;;;;;;
Ненецкий автономный округ;982;1145;1129;1109;1138;1127;1147;1079;1046
Архангельская область без автономного округа;23797;25344;24992;24959;25614;24631;25049;23212;22107
Вологодская область;31420;38566;39375;40316;42148;43302;45435;47729;42054
Калинингpадская область;46304;51420;52004;50840;52688;53023;54541;55261;53028
Ленингpадская область;43662;41260;39772;38947;38070;37907;38320;37057;36028
Муpманская область;22010;22957;21418;21236;21575;21810;22579;18958;18247
Новгоpодская область;13191;14909;15178;15270;15967;16461;16379;15762;14819
Псковская область;17494;15986;15329;15529;15892;16055;16451;15796;15831
г. Санкт-Петеpбуpг;368991;374459;367457;348481;354354;357124;374999;355755;345277
Южный            федеральный округ;352185;311626;310244;308641;309042;338163;363775;359312;348715
Республика Адыгея;7093;7140;6969;7141;7349;7535;7688;7402;7263
Республика Калмыкия;17330;8223;8003;7153;5823;5503;5433;4739;4252
Республика Крым;;;;;;13990;28632;31880;33077
Кpаснодаpский кpай;138270;130889;132681;135717;134477;141784;146267;144864;141322
Астpаханская область;19100;18204;17880;17952;18515;18736;18904;18063;17139
Волгоградская область;63277;56467;52909;53221;54734;55452;55720;51219;46631
Ростовская область;107115;90703;91802;87457;88144;89473;91701;90596;87817
г. Севастополь;;;;;;5690;9430;10549;11214
Северо-Кавказский федеральный округ;152887;129687;131407;134139;136960;137127;138169;131984;125802
Республика Дагестан;37456;28034;29837;32048;33558;34115;34012;35262;33312
Республика Ингушетия ;8020;4004;4106;4206;4707;5526;5576;5240;5066
Кабаpдино-Балкаpская Республика;11558;12149;12295;12616;12677;12392;12593;12740;12681
Каpачаево-Чеpкесская Республика;9248;6716;6632;6709;6946;6961;7088;6895;6750
Республика Севеpная Осетия –Алания;14898;11401;11541;11481;11638;11696;11112;10476;9580
Чеченская Республика ;7277;10108;10430;10289;9836;9656;9876;10441;10118
Ставpопольский кpай;64430;57275;56566;56790;57598;56781;57912;50930;48295
