Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
20.  ФИНАНСЫ;;;;;;;;;;
20.11. ВКЛАДЫ (ДЕПОЗИТЫ) ФИЗИЧЕСКИХ ЛИЦ НА РУБЛЕВЫХ СЧЕТАХ В СБЕРБАНКЕ РОССИИ;;;;;;;;;;
"(на начало года; миллионов рублей)";;;;;;;;;;
;2006;2011;2012;2013;2014;2015;2016;2017;2018;
Российская Федерация;1224638;4183518;4924923;5626853;6757880;6442162;7583714;9071156;9841153;
Центральный      федеральный округ;523769;1839079;2143131;2413878;2866223;2742630;3266878;3838119;4175170;
Белгородская область;11727;43004;50369;58600;71018;68474;82917;93390;97261;
Брянская область;6713;22921;27397;31513;39486;35208;65172;51404;54789;
Владимирская область;11009;36363;40795;44823;52513;50756;56945;69355;75432;
Воронежская область;22790;85111;94972;108458;127906;123215;143088;161404;172503;
Ивановская область;6978;22463;25766;27514;32359;31467;37776;45854;49657;
Калужская область;9027;31068;35856;40115;48056;46701;41401;65332;70706;
Костромская область;4457;15207;17119;18159;20861;19535;21072;26772;29157;
Курская область;6476;22928;26003;30167;36145;34033;39749;45100;48490;
Липецкая область;8905;31726;36547;41038;48747;48631;56111;63961;67478;
Московская область;75787;296873;345968;392967;464224;461300;563319;663242;712813;
Орловская область;5402;18916;20928;25707;29812;28549;34213;38981;42486;
Рязанская область;8660;29475;34329;39527;48334;45506;55810;67045;70799;
Смоленская область;7690;26043;29747;32641;40127;35686;61205;50015;53268;
Тамбовская область;7219;25842;30970;35862;41858;40502;49236;55271;59058;
Тверская область;8351;33417;39520;44980;54830;51831;55953;70551;74545;
Тульская область;11589;37183;42874;49076;61120;56596;42815;79957;84209;
Ярославская область;14244;42782;47995;52358;60782;56568;61114;81441;90229;
г. Москва;296745;1017757;1195977;1340373;1588044;1508069;1798981;2109045;2322289;
Северо-Западный      федеральный округ;141093;500806;585879;668792;800363;778617;900359;1088177;1182304;
Республика Карелия;4668;15071;17633;19126;22125;29870;34326;40581;42768;
Республика Коми;11191;34033;40978;46638;55691;49124;55320;69657;73411;
Архангельская область;10987;42418;49450;55818;65621;61743;70717;89443;96509;
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;675;2605;3253;3184;3985;3895;4379;4822;5154;
Архангельская область     без автономного округа;10312;39814;46197;52634;61636;57848;66338;84621;91355;
Вологодская область;9553;29371;33494;37140;43636;43322;47545;62228;67473;
Калининградская область;7210;24871;28241;32277;41929;48376;54659;62487;66019;
Ленинградская область;11031;37269;41691;47489;54528;53835;80078;100227;106909;
Мурманская область;11785;34756;39122;43068;49934;70482;77896;87771;93544;
Новгородская область;3705;12178;13927;15457;17369;22814;25272;30010;32302;
Псковская область;3832;12480;14062;15365;18016;23777;26032;30654;33303;
г. Санкт-Петербург;67130;258359;307281;356414;431514;375274;428514;515120;570067;
Южный             федеральный округ;80685;277047;331306;391799;480582;469973;557874;646707;695061;
Республика Адыгея;1482;5677;6972;8052;9953;9388;11065;12381;13780;
Республика Калмыкия;557;2669;3286;3950;4771;4234;5326;6189;6899;
Республика Крым;;;;;;-;-;-;-;
Краснодарский край;34045;115633;137277;164409;204490;198231;231829;274979;295664;
Астраханская область;6004;19826;23611;27708;33674;31510;36690;42017;44595;
Волгоградская область;17020;55433;64398;74288;86302;85810;102548;115831;123207;
Ростовская область;21576;77809;95762;113392;141392;140800;170415;195310;210916;
г. Севастополь;;;;;;-;-;-;-;
Северо-Кавказский        федеральный округ;28202;96373;118639;142754;182377;174270;206463;247695;265342;
Республика Дагестан;1515;9559;12441;16068;27925;27534;36452;40821;44575;
Республика Ингушетия;500;1399;1894;2422;3041;2664;3506;3720;3985;
Кабардино-Балкарская        Республика;2384;8518;10259;12744;15408;14831;17780;21146;22320;
Карачаево-Черкесская          Республика;1058;4471;5553;6543;8005;7348;8548;10478;11522;
Республика Северная Осетия –   Алания;3531;9947;12109;14805;17990;17991;21609;24408;26404;
Чеченская Республика;136;268;967;1209;2615;3031;3661;4086;4809;
Ставропольский край;19077;62210;75416;88963;107393;100871;114907;143036;151726;
Приволжский       федеральный округ;200772;643740;751082;857827;1023529;957111;1118363;1375541;1494386;
Республика Башкортостан;18277;59875;71515;82430;102149;96205;108153;138640;150685;
Республика Марий Эл;3072;11095;12670;14330;17688;16293;19154;23926;25236;
Республика Мордовия;3408;12094;13968;15836;18790;17618;21310;25817;28097;
Республика Татарстан;21421;61582;71192;80885;101638;95988;117827;159052;192925;
Удмуртская Республика;8291;28731;33845;37693;44118;40491;44359;57061;61376;
Чувашская Республика;7367;25592;29644;32127;37534;33183;38800;50672;54334;
Пермский край;25021;80234;94166;109186;127529;118138;131205;167385;175096;
Кировская область;9004;25632;28830;32437;37574;35322;41071;48859;52593;
Нижегородская область ;30043;95473;107518;121542;142953;131112;151328;191014;207886;
Оренбургская область;10954;33309;40624;47843;57082;54182;62237;71627;76078;
Пензенская область;8588;30337;35092;42072;49898;46116;53256;61465;66045;
Самарская область;31066;102698;121402;132561;156441;147614;180658;211602;223251;
Саратовская область;16173;50930;59111;71324;84052;81248;96870;109818;116860;
Ульяновская область;8086;26157;31504;37560;46082;43599;52136;58603;63926;
Уральский         федеральный округ;80197;273202;328858;377057;461438;427066;487625;597305;654485;
Курганская область;4014;14505;16558;18786;22267;20425;22283;28480;30668;
Свердловская область ;25320;93822;111795;128223;161394;154007;176064;209801;228689;
Тюменская область;33237;101162;123661;141467;170386;156514;175658;217481;241635;
в том числе:;;;;;;;;;;
Ханты-Мансийский      автономный округ – Югра;16701;47546;58252;66040;78416;71753;82027;100929;115896;
Ямало-Ненецкий       автономный округ;6419;22256;27154;29862;36437;32382;35174;42662;45467;
