Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;
РАСПРЕДЕЛЕНИЕ ЧИСЛА ВЫБЫВШИХ ПО НАПРАВЛЕНИЯМ ПЕРЕДВИЖЕНИЯ;;;;;;;;;
1.22.1. В пределах региона;;;;;;;;;
(в процентах от общего числа выбывших);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;55,3;53,3;55,1;51,9;50,1;47,5;45,7;45,9;43,9
Центральный федеральный округ;49,4;45,7;48,3;43,9;40,9;37,9;34,2;33,8;31,7
Белгородская область;66,0;57,8;61,7;57,5;56,5;49,5;46,1;46,5;43,5
Брянская область;67,9;70,7;68,7;67,1;65,2;64,0;61,8;59,5;54,3
Владимирская область;46,0;46,0;47,3;44,2;44,6;44,1;41,1;44,0;41,9
Воронежская область;58,2;59,8;60,3;56,8;54,5;55,3;50,5;49,4;46,3
Ивановская область;57,6;55,5;56,3;54,5;52,4;50,8;49,9;51,7;50,7
Калужская область;38,2;33,3;36,9;34,0;37,9;34,0;27,7;30,2;27,2
Костромская область;61,0;52,7;59,9;59,3;59,5;59,2;57,0;56,5;53,7
Курская область;47,2;56,4;59,5;59,1;62,2;55,2;51,6;45,8;41,4
Липецкая область;54,9;48,6;47,4;53,8;51,1;49,9;46,5;49,5;45,1
Московская область;45,7;44,3;46,8;38,6;34,2;33,3;29,1;29,4;25,9
Орловская область;62,9;56,8;62,5;59,5;58,0;54,4;51,4;51,8;46,9
Рязанская область;48,4;48,0;56,7;52,9;51,2;48,4;47,9;49,0;48,7
Смоленская область;54,1;46,9;56,4;47,0;42,5;41,9;38,7;40,9;40,6
Тамбовская область;50,3;48,6;49,6;42,6;37,1;34,2;32,5;36,8;37,1
Тверская область;47,5;41,8;47,1;44,4;42,5;39,0;38,4;40,3;37,3
Тульская область;51,1;48,3;55,7;49,0;48,7;49,1;45,4;46,6;44,5
Ярославская область;59,2;50,9;61,6;58,6;55,4;52,5;51,7;52,1;49,4
г. Москва;-; - ; - ;5,6;0,2;1,5;1,3;0,3;1,7
Северо-Западный федеральный округ;41,7;40,9;47,9;44,9;41,6;36,2;35,8;38,9;38,3
Республика Карелия;69,3;54,7;60,1;58,7;59,0;58,8;56,8;55,4;54,0
Республика Коми;42,3;43,4;46,2;43,0;42,1;43,6;43,5;45,9;44,2
Архангельская область;43,4;38,0;53,6;52,3;51,7;49,0;48,5;50,2;49,6
в том числе:;;;;;;;;;
Ненецкий автономный округ;44,5;51,5;60,0;61,4;58,4;53,1;48,2;48,3;47,3
Архангельская область без автономного округа;43,4;37,4;53,3;51,9;51,3;48,7;48,5;50,3;49,7
Вологодская область;60,0;65,2;66,5;62,4;62,8;61,6;60,6;60,3;57,0
Калининградская область;55,6;55,4;58,0;57,2;54,7;52,7;53,9;54,2;52,1
Ленинградская область;31,6;25,1;30,6;25,1;21,1;20,5;20,2;22,2;22,1
Мурманская область;27,6;28,5;26,9;24,9;23,0;25,2;25,1;24,8;25,2
Новгородская область;52,5;59,2;60,7;59,1;57,2;52,8;48,4;48,1;45,5
Псковская область;50,3;43,0;56,5;55,3;53,5;47,2;48,0;43,4;41,0
г. Санкт-Петербург;23,4;31,8;45,6;43,4;37,9;27,1;26,6;32,7;34,1
Южный                 федеральный округ;52,9;51,8;51,2;45,8;46,9;44,8;44,7;44,9;42,1
Республика Адыгея;43,4;34,8;34,1;30,2;29,0;28,2;28,8;25,7;22,7
Республика Калмыкия;53,5;54,0;55,5;52,1;47,6;48,4;50,9;53,7;48,7
Республика Крым;;;;;;…;40,1;44,6;44,5
Краснодарский край;55,0;54,8;55,0;45,9;48,4;43,0;44,2;42,5;37,8
Астраханская область;51,3;45,3;42,4;33,3;37,8;34,3;29,7;30,5;29,1
Волгоградская область;50,3;45,9;41,3;38,4;40,0;40,7;42,5;46,2;45,8
Ростовская область;53,8;55,1;55,3;54,5;53,4;54,9;53,5;53,8;51,2
г. Севастополь;;;;;;…;41,8;39,4;35,2
Северо-Кавказский     федеральный округ;55,5;54,8;47,7;44,0;41,8;41,6;40,5;39,2;36,7
Республика Дагестан;62,7;60,3;47,2;41,1;38,8;39,6;38,1;38,1;36,6
Республика Ингушетия ;59,1;58,0;69,3;55,0;53,7;55,2;57,1;44,9;44,2
Кабардино-Балкарская Республика;49,9;44,1;38,0;33,3;30,2;27,6;25,1;26,2;26,0
Карачаево-Черкесская Республика;43,5;51,1;47,0;44,2;37,4;37,8;38,5;39,0;37,1
Республика Северная Осетия - Алания;43,8;28,6;25,3;22,8;24,1;25,6;23,5;23,2;21,6
Чеченская Республика;50,5;68,3;48,4;43,5;42,2;42,0;46,5;47,0;41,4
Ставропольский край;57,5;53,3;52,9;52,1;49,5;47,6;45,3;42,7;39,8
Приволжский федеральный округ;63,6;61,9;63,8;62,5;61,9;59,8;58,2;58,9;56,5
Республика Башкортостан;71,8;70,7;67,0;66,8;67,6;63,1;63,9;64,4;63,4
Республика Марий Эл;63,1;56,7;61,3;57,8;55,5;51,2;51,8;52,0;49,8
Республика Мордовия;55,3;51,4;53,5;49,5;45,2;44,0;37,4;36,8;32,0
Республика Татарстан;73,0;74,6;72,8;70,7;68,3;67,0;63,7;63,7;61,4
Удмуртская Республика;63,8;54,1;60,6;60,7;63,3;63,9;64,3;65,0;63,3
Чувашская Республика;71,5;68,1;67,2;62,3;59,9;58,9;60,9;64,7;59,5
Пермский край;64,6;64,6;72,8;72,1;71,0;67,7;67,3;69,4;68,3
Кировская область;57,1;58,2;63,4;64,1;64,1;64,0;63,1;63,3;63,6
Нижегородская область ;67,0;63,4;69,6;67,8;66,0;60,6;58,3;58,4;56,7
Оренбургская область;54,2;48,8;56,2;56,4;55,4;56,0;54,6;54,2;50,2
Пензенская область;59,7;55,3;58,9;55,2;59,8;55,4;51,5;49,2;45,8
Самарская область;53,9;57,6;56,3;53,0;51,7;50,1;47,8;51,0;48,4
Саратовская область;64,0;58,6;60,4;61,2;58,6;58,3;52,5;49,9;46,6
Ульяновская область;39,3;31,8;42,4;40,1;39,2;40,5;39,6;42,2;41,3
Уральский        федеральный округ;53,4;53,4;55,4;52,9;52,2;51,2;49,8;50,2;48,9
Курганская область;49,7;41,6;44,3;48,5;49,7;48,2;46,7;42,9;41,9
Свердловская область ;68,1;65,9;66,3;64,0;63,3;63,4;60,6;59,2;59,0
Тюменская область;40,1;43,3;46,5;42,8;41,2;39,1;39,5;41,5;40,2
в том числе:;;;;;;;;;
Ханты-Мансийский    автономный округ - Югра;30,7;37,7;42,1;39,3;37,2;35,6;36,9;37,6;34,7
Ямало-Ненецкий    автономный округ;24,9;24,5;28,5;22,9;21,7;20,9;21,7;26,4;26,6
Тюменская область  без автономных округов;67,9;72,5;69,7;67,5;66,2;62,2;62,3;61,5;60,3
Челябинская область;55,4;60,6;63,6;61,7;61,8;60,1;57,3;56,8;53,3
Сибирский       федеральный округ;60,3;60,4;61,5;59,3;58,0;56,2;55,2;54,0;52,1
Республика Алтай;62,3;62,4;65,7;58,8;58,9;64,1;63,8;65,2;62,6
Республика Бурятия;59,4;57,9;60,5;60,1;61,3;63,5;64,5;63,3;60,8
Республика Тыва;77,0;71,0;59,9;60,1;57,5;54,8;50,2;55,3;54,6
Республика Хакасия;54,3;51,5;52,0;52,1;52,5;51,2;51,2;49,9;48,5
Алтайский край;59,9;61,9;65,2;63,5;61,8;59,2;57,1;52,9;50,3
Забайкальский край;56,7;55,8;54,2;52,7;49,3;52,2;51,9;49,4;49,1
Красноярский край;62,8;63,8;65,2;62,5;60,8;60,4;60,0;59,8;57,4
Иркутская область;60,3;58,1;59,3;57,2;58,2;54,7;55,1;55,9;57,3
Кемеровская область;64,7;62,2;61,1;58,3;56,7;55,6;56,2;56,2;54,4
Новосибирская область ;56,9;61,5;62,7;59,6;57,4;49,4;45,8;41,7;39,4
Омская область;59,1;56,1;60,0;57,4;55,2;54,6;51,9;48,4;45,0
Томская область;53,3;60,6;61,9;57,1;55,0;53,1;51,9;51,9;51,7
Дальневосточный федеральный округ;52,6;45,9;52,1;50,1;47,1;47,1;47,0;46,5;47,3
Республика Саха (Якутия);53,9;43,3;49,9;52,6;52,5;51,9;55,6;55,7;59,8
Камчатский край;26,9;28,0;22,1;20,8;19,9;19,7;21,9;17,7;18,0
Приморский край;55,8;50,5;62,5;59,6;55,3;57,2;56,3;54,9;55,9
Хабаровский край ;50,0;45,9;51,6;47,2;44,2;43,5;40,8;40,5;39,1
Амурская область;70,8;57,4;58,2;57,3;55,4;55,4;51,3;52,9;54,2
Магаданская область;35,9;29,8;34,5;31,4;29,6;25,2;22,7;29,1;28,4
Сахалинская область;42,0;42,3;46,9;44,0;40,3;41,5;44,0;43,1;42,2
Еврейская автономная область;31,8;43,4;40,4;33,8;26,1;24,7;30,6;28,8;24,8
Чукотский автономный округ;22,3;12,5;18,9;19,5;22,2;17,1;16,7;15,7;13,7
