Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
15. СТРОИТЕЛЬСТВО;;;;;;;;;;
ЖИЛИЩНОЕ И СОЦИАЛЬНО-КУЛЬТУРНОЕ СТРОИТЕЛЬСТВО;;;;;;;;;;
 ВВОД В ДЕЙСТВИЕ КВАРТИР;;;;;;;;;;
15.5.1. Всего;;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;515304;716930;785561;838029;929371;1124446;1195042;1167142;1138997;
Центральный   федеральный округ;175892;202683;213985;221038;265279;331076;343321;334314;331105;
Белгородская область;9624;10898;10538;11104;12662;14801;15323;13044;12721;
Брянская область;2111;5008;5647;6084;7389;7789;9309;11101;9076;
Владимирская область;4306;5947;4980;5626;6450;7396;8187;8448;8250;
Воронежская область;9943;14533;12700;15581;19411;23021;24309;26924;24356;
Ивановская область;1176;2217;2369;2414;2841;3572;3863;2823;4148;
Калужская область;3060;5805;7532;7827;8254;10022;10647;10188;11590;
Костромская область;1513;1941;1968;2693;2870;4556;4990;4477;4424;
Курская область;3999;5466;6280;6359;6590;8567;7436;7905;8110;
Липецкая область;5761;5217;5854;5377;5951;7077;9746;10004;8576;
Московская область;49217;89283;97348;80339;104309;147523;135639;127079;129498;
Орловская область;3333;3458;4673;4633;5369;6260;6522;5285;3837;
Рязанская область;3806;6211;6462;7400;7363;8652;9290;10993;9703;
Смоленская область;3741;4206;4346;2985;5295;5721;5621;7827;6328;
Тамбовская область;3545;5321;5859;5204;6451;7012;8655;7466;6863;
Тверская область;3228;5275;4530;4782;5929;6231;7950;7872;9171;
Тульская область;2173;4807;2357;2907;5274;6266;8793;9011;9738;
Ярославская область;2852;4266;6955;7171;6519;10531;10871;12383;11049;
г. Москва;62504;22825;23587;42551;46352;46080;56171;51483;53667;
Северо-Западный федеральный округ;55131;81683;89430;87285;100881;127489;149002;157225;166751;
Республика Карелия;1119;2129;2502;2773;3525;3706;4888;5094;3751;
Республика Коми;2854;1232;2038;1392;2450;2887;3966;4785;3693;
Архангельская область;1668;3987;4048;4365;4778;5181;5539;5283;6393;
в том числе:;;;;;;;;;;
Ненецкий автономный округ;466;701;488;485;485;502;542;282;379;
Архангельская область  без автономного округа;1202;3286;3560;3880;4293;4679;4997;5001;6014;
Вологодская область;4306;6494;7044;6027;9664;12774;15188;13682;9086;
Калининградская область;2843;6709;7294;8235;8751;12927;16164;17329;12944;
Ленинградская область;5328;12122;14813;14824;21149;26010;39812;42589;53985;
Мурманская область;116;397;263;436;471;398;626;945;1046;
Новгородская область;2253;3706;3720;4358;4866;4664;5161;5555;3379;
Псковская область;1454;2146;2649;3116;2589;4194;5500;4542;2965;
г. Санкт-Петербург;33190;42761;45058;41758;42638;54748;52157;57421;69508;
Южный          федеральный округ;42080;70812;73217;87651;87203;118038;117530;122376;131657;
Республика Адыгея;611;1608;1398;1298;1210;3028;4259;3277;4192;
Республика Калмыкия;484;1216;1247;993;1412;1548;1681;884;1184;
