Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;
КОЛЛЕКТИВНЫЕ СРЕДСТВА РАЗМЕЩЕНИЯ;;;;;;;;
6.6.1. Число коллективных средств размещения;;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;9269;12585;14019;14583;15590;20135;20534;25291
Центральный  федеральный округ;1632;2067;2306;2684;2786;3498;3836;4355
Белгородская область;63;78;118;113;113;114;144;171
Брянская область;55;71;65;72;68;91;82;107
Владимирская область;90;148;169;163;158;232;198;239
Воронежская область;109;128;133;134;135;216;218;254
Ивановская область;52;55;77;68;83;75;78;102
Калужская область;59;80;119;124;125;179;175;183
Костромская область;71;75;68;73;65;81;87;90
Курская область;69;75;74;67;81;99;112;135
Липецкая область;54;59;61;64;67;83;91;117
Московская область;299;342;411;379;384;574;571;568
Орловская область;35;37;46;47;49;56;60;72
Рязанская область;61;132;132;145;148;135;143;153
Смоленская область;53;78;84;90;100;114;110;121
Тамбовская область;62;66;73;73;80;80;89;100
Тверская область;108;206;200;212;214;218;194;238
Тульская область;92;100;121;123;142;147;153;179
Ярославская область;79;98;104;111;120;175;161;203
г. Москва;221;239;251;626;654;829;1170;1323
Северо-Западный     федеральный округ;948;1454;1561;1504;1556;1942;1970;2543
Республика Карелия;66;105;128;129;133;182;198;213
Республика Коми;76;97;80;86;87;132;134;139
Архангельская область;105;124;112;112;145;166;152;150
в том числе:;;;;;;;;
Ненецкий автономный округ;4;4;5;5;7;7;7;5
Архангельская область без автономного округа;101;120;107;107;138;159;145;145
Вологодская область;95;145;134;131;120;200;210;266
Калининградская область;65;57;100;109;109;201;209;221
Ленинградская область;165;265;302;253;269;274;212;272
Мурманская область;105;136;128;118;119;143;117;197
Новгородская область;62;92;100;110;111;126;119;124
Псковская область;56;73;79;74;74;106;111;116
г. Санкт-Петербург;153;360;398;382;389;412;508;845
Южный        федеральный округ;1663;2106;2447;2484;3058;5463;5616;7480
Республика Адыгея;16;23;41;43;38;54;53;71
Республика Калмыкия;21;14;16;21;24;24;39;45
Республика Крым;;;;;392;1149;1134;1257
Краснодарский край;1150;1355;1583;1609;1684;2922;3106;4641
Астраханская область;74;123;135;140;172;313;265;334
Волгоградская область;138;205;242;232;238;325;381;433
Ростовская область;264;386;430;439;451;495;525;568
г. Севастополь;;;;;59;181;113;131
Северо-Кавказский     федеральный округ;332;455;501;499;571;711;689;791
Республика Дагестан;34;57;87;69;93;89;78;88
Республика Ингушетия ;5;3;3;4;4;3;3;4
Кабардино-Балкарская  Республика;56;72;95;86;87;125;102;113
Карачаево-Черкесская    Республика;32;73;51;53;76;82;71;86
Республика Северная Осетия - Алания;28;25;28;30;31;33;28;41
Чеченская Республика ;-;2;2;7;12;14;19;29
Ставропольский край;177;223;235;250;268;365;388;430
Приволжский  федеральный округ;1916;2359;2547;2556;2783;3236;3037;3951
Республика Башкортостан;347;379;374;382;390;404;374;534
Республика Марий Эл;44;54;49;47;50;60;62;83
Республика Мордовия;38;44;47;49;46;60;60;70
Республика Татарстан;242;311;316;335;350;385;392;547
Удмуртская Республика;73;122;140;132;129;172;153;175
Чувашская Республика;71;93;97;100;118;118;120;163
Пермский край;164;231;275;262;269;348;356;434
Кировская область;114;101;112;120;131;159;175;192
Нижегородская область ;173;207;258;278;360;458;417;486
Оренбургская область;136;230;235;236;242;243;203;264
Пензенская область;55;70;79;81;94;114;93;119
Самарская область;197;234;282;265;304;399;324;423
Саратовская область;174;187;186;170;191;201;208;317
Ульяновская область;88;96;97;99;109;115;100;144
Уральский         федеральный округ;837;1303;1336;1363;1409;1378;1430;1615
Курганская область;54;61;70;77;83;92;94;112
Свердловская область ;304;517;496;500;520;458;432;477
Тюменская область;248;327;385;395;401;467;531;577
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ - Югра;116;153;178;195;194;213;251;273
Ямало-Ненецкий автономный округ;57;69;74;65;66;84;89;93
Тюменская область    без автономных округов;75;105;133;135;141;170;191;211
Челябинская область;231;398;385;391;405;361;373;449
Сибирский  федеральный округ;1331;1950;2320;2455;2343;2739;2670;3146
Республика Алтай;104;177;228;228;190;211;199;223
Республика Бурятия;117;218;301;332;296;334;342;414
Республика Тыва;20;21;33;48;43;48;42;45
Республика Хакасия;28;61;59;46;61;91;82;91
Алтайский край;156;256;338;342;316;393;351;512
Забайкальский край;129;135;148;147;151;153;151;156
Красноярский край;171;310;335;374;329;339;325;369
Иркутская область;154;241;289;316;346;322;282;332
Кемеровская область;146;166;183;173;168;302;275;323
Новосибирская область ;138;168;203;237;235;249;243;335
Омская область;100;115;121;130;133;215;215;181
Томская область;68;82;82;82;75;82;163;165
Дальневосточный     федеральный округ;610;891;1001;1038;1084;1168;1286;1410
Республика Саха (Якутия);97;131;153;157;166;167;192;195
Камчатский край;40;54;66;78;74;70;86;108
Приморский край;162;312;360;347;379;422;458;465
Хабаровский край ;114;167;175;208;213;224;232;235
Амурская область;72;100;119;126;138;149;159;202
Магаданская область;21;27;29;31;31;33;30;30
Сахалинская область;85;74;75;67;62;73;87;113
Еврейская автономная область;11;15;12;13;14;19;19;26
Чукотский автономный округ;8;11;12;11;7;11;23;36
