Республика Дагестан;559;2235;2452;2930;3624;4303;4990;5438;6325;;
Республика Ингушетия;68;214;260;274;353;417;757;749;773;;
Кабардино-Балкарская Республика;842;2046;2494;2727;3232;3422;3549;3901;4173;;
Карачаево-Черкесская Республика;1403;3516;3642;3738;4153;4269;4458;4524;4675;;
Республика Северная  Осетия – Алания;863;1706;1982;1978;2142;2439;2868;3198;3431;;
Чеченская Республика;…;154;1062;1123;5876;5630;6221;7616;7863;;
Ставропольский край;1054;2488;3077;4384;7316;8282;8477;8572;8780;;
Приволжский     федеральный округ;1364;3413;3853;4354;5202;5554;5675;5830;5971;;
Республика Башкортостан;1547;5413;6105;6815;7513;8123;7971;8141;8153;;
Республика Марий Эл;1140;2589;2969;3271;3339;3633;3481;3608;3654;;
Республика Мордовия;740;1810;1942;2133;2482;2560;2501;2557;2532;;
Республика Татарстан;2122;6660;7968;8517;9076;9522;10270;10335;10498;;
Удмуртская Республика;898;1928;2078;2684;3916;4235;4222;4626;4738;;
Чувашская Республика;1325;2480;2731;2960;3198;3568;3957;4570;4856;;
Пермский край;1679;3670;4147;4954;5706;5949;5805;5776;5981;;
Кировская область;1423;2705;3004;3421;4626;5057;5183;5373;5606;;
Нижегородская область;827;2228;2391;3022;4876;5266;5187;5403;5694;;
Оренбургская область;962;2846;3173;3545;4221;4537;4647;4793;4682;;
Пензенская область;1480;2823;2869;3265;3466;3688;4020;4234;4457;;
Самарская область;1672;2207;2417;2642;3874;4090;4193;4082;4173;;
Саратовская область;986;2085;2334;2767;3310;3492;3548;3762;3956;;
Ульяновская область;948;2128;2202;2483;3283;3553;3720;4051;4196;;
Уральский      федеральный округ;1224;3178;3374;3802;4624;5122;5479;5751;5948;;
Курганская область;639;1737;1840;2109;2986;3196;3384;3570;3725;;
Свердловская область;1462;4299;4687;5040;5802;6495;7191;7608;7813;;
Тюменская область;1209;2561;2702;3086;3756;4150;4447;4777;5022;;
в том числе:;;;;;;;;;;;
Ханты-Мансийский автономный    округ – Югра;1321;2007;2343;2705;3610;4114;4344;4782;5091;;
Ямало-Ненецкий автономный округ;867;3037;2346;2521;3130;3280;3418;3653;3827;;
Тюменская область без автономных    округов;;;;;4166;4521;4946;5181;5377;;
Челябинская область;1104;2772;2812;3420;4456;4894;4940;5003;5155;;
Сибирский    федеральный округ;1290;2422;2563;2932;3714;3954;4135;4405;4787;;
Республика Алтай;275;716;793;941;1209;1291;1550;1732;1816;;
Республика Бурятия;584;2379;2674;3386;5052;5305;5638;6171;6382;;
Республика Тыва;291;1109;1317;1380;1621;1581;1646;1708;1552;;
Республика Хакасия;1382;2547;2863;3105;3414;3479;3651;3678;3873;;
Алтайский край;1117;2751;3019;3270;3696;4059;4343;3878;3981;;
Забайкальский край;593;1808;1944;2140;2603;2965;3046;3302;3446;;
Красноярский край;1614;2570;2665;3331;4464;4664;4782;5287;6322;;
Иркутская область;1113;2091;2225;2379;2842;3130;3296;3599;3785;;
Кемеровская область;1557;1861;2003;2314;3150;3461;3874;4306;4807;;
Новосибирская область;1312;2280;2740;3393;3969;3806;3572;4151;4506;;
Омская область;1411;2762;2943;3224;4397;5055;5461;5828;6202;;
Томская область;2081;4585;3429;3406;4441;4522;4708;4495;4674;;
Дальневосточный    федеральный округ;1414;3294;3634;4069;5240;5533;6180;6510;7040;;
Республика Саха (Якутия);2026;4591;4789;5007;5700;6121;7468;7934;8455;;
Камчатский край;1277;3280;3514;3648;4255;4668;4810;5090;5494;;
Приморский край;1348;2531;2913;3420;4628;4928;5517;5842;6726;;
Хабаровский край;1403;2907;3221;3735;5392;5641;5952;6238;6482;;
Амурская область;601;2141;2493;2730;3844;4093;4402;4521;4590;;
Магаданская область;524;2879;3078;3597;4558;5112;5519;5815;6383;;
Сахалинская область;2634;7063;7793;8838;8765;9777;11075;11736;12201;;
Еврейская автономная область;752;2706;2788;3176;4247;4388;5120;5365;5865;;
Чукотский автономный округ;459;3835;3718;2417;15831;7201;8296;7976;10905;;
