Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;
Растениеводство;;;;;;;;;;
14.19. ВАЛОВОЙ СБОР КАРТОФЕЛЯ1);;;;;;;;;;
"(в хозяйствах всех категорий; тысяч тонн)";;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация, млн. т;28,1;18,5;28,0;24,5;24,0;24,3;25,4;22,5;21,7;
Центральный     федеральный округ;7811,5;4570,8;8399,6;7853,5;7521,0;7573,7;8670,9;7397,1;7293,3;
Белгородская область;576,2;231,4;457,7;413,3;391,2;484,3;507,2;438,2;435,4;
Брянская область;513,7;633,0;1076,9;864,4;817,3;949,6;1101,3;1144,9;1229,8;
Владимирская область;335,0;116,0;277,3;240,1;190,5;217,8;229,4;203,8;164,0;
Воронежская область;1166,9;634,5;1159,2;1279,6;1536,2;1512,9;1522,3;1282,5;1244,2;
Ивановская область;123,9;85,7;118,6;115,1;93,1;98,4;99,2;91,7;78,5;
Калужская область;304,8;223,4;283,1;254,2;171,0;170,4;215,9;183,9;197,4;
Костромская область;173,3;86,4;149,6;132,2;120,8;123,0;118,0;102,6;86,5;
Курская область;859,5;459,7;909,7;658,6;632,5;630,0;581,0;467,8;543,5;
Липецкая область;451,7;304,1;589,4;590,8;550,2;531,0;584,4;458,8;500,8;
Московская область;638,6;484,4;825,8;753,4;573,1;634,2;762,4;671,8;620,8;
Орловская область;424,2;180,1;367,5;388,7;344,7;266,4;311,2;277,2;282,3;
Рязанская область;488,7;200,8;363,6;390,5;332,2;335,5;410,1;341,0;325,3;
Смоленская область;238,8;149,5;209,9;176,6;177,4;166,7;182,4;133,2;138,7;
Тамбовская область;528,5;212,2;500,1;538,6;610,1;486,4;706,3;442,7;451,5;
Тверская область;191,3;133,7;273,8;223,0;274,2;263,3;327,8;266,1;171,5;
Тульская область;583,5;324,0;647,7;627,1;519,1;511,2;805,5;695,6;685,5;
Ярославская область;213,1;112,1;189,8;191,7;174,3;181,7;195,7;185,6;129,3;
