Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
5. ЗДРАВООХРАНЕНИЕ;;;;;;;;
МОЩНОСТЬ АМБУЛАТОРНО-ПОЛИКЛИНИЧЕСКИХ ОРГАНИЗАЦИЙ;;;;;;;;
5.3.2. На 10 000 человек населения;;;;;;;;
"(на конец года; посещений в смену)";;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;256,0;257,9;263,7;264,5;263,8;263,5;266,6;270,1
Центральный федеральный округ;268,9;268,8;269,7;270,8;270,5;271,3;271,4;272,7
Белгородская область;224,2;232,4;257,4;259,3;242,6;241,7;241,4;243,3
Брянская область;224,5;243,1;263,2;284,2;272,3;279,9;284,4;284,8
Владимирская область;299,8;314,9;320,7;323,7;328,7;341,4;345,9;352,0
Воронежская область;208,5;241,3;241,2;239,4;240,1;241,4;247,8;254,0
Ивановская область;207,7;276,0;233,5;228,4;230,1;240,4;243,7;245,8
Калужская область;253,2;257,6;263,4;260,5;258,6;256,7;260,1;281,2
Костромская область;214,9;234,2;255,4;259,3;258,7;269,1;272,8;276,6
Курская область;226,9;241,4;245,5;250,1;247,6;252,1;253,7;257,9
Липецкая область;302,5;320,8;328,7;333,0;337,3;340,7;340,0;342,4
Московская область;259,1;219,8;218,6;216,4;214,5;214,3;210,3;209,5
Орловская область;230,3;254,2;256,1;260,4;264,3;275,5;272,2;275,0
Рязанская область;228,5;236,5;247,8;248,4;252,8;253,8;263,7;257,7
Смоленская область;250,4;262,0;276,3;282,7;280,3;281,4;287,5;296,2
Тамбовская область;242,8;250,5;259,8;261,7;263,6;268,1;273,3;276,3
Тверская область;202,2;209,9;220,7;223,6;225,8;219,6;222,0;228,2
Тульская область;229,2;244,2;247,8;248,1;249,4;252,5;258,2;261,5
Ярославская область;257,0;273,3;267,7;267,0;268,0;267,6;269,7;270,9
г. Москва;335,2;322,5;314,2;314,9;316,5;313,7;311,1;309,3
Северо-Западный   федеральный округ;293,6;297,0;302,1;303,4;305,4;304,7;317,1;319,9
Республика Карелия;243,1;248,9;269,9;293,4;273,1;274,3;283,6;289,1
Республика Коми;343,4;367,9;374,6;380,4;390,5;397,2;404,1;404,7
Архангельская область;338,1;355,2;367,2;376,1;377,4;378,9;382,4;389,6
в том числе: ;;;;;;;;
Ненецкий автономный округ;205,9;262,4;267,4;271,2;281,1;266,7;250,1;272,5
Архангельская область без автономного округа;342,6;358,5;370,9;380,0;381,1;383,3;387,6;394,3
Вологодская область;276,7;287,4;300,9;308,1;302,5;300,9;308,6;300,2
Калининградская область;217,2;218,3;243,3;251,6;247,3;260,7;258,7;264,0
Ленинградская область;245,6;241,5;237,8;240,1;240,2;244,3;254,4;253,7
Мурманская область;267,2;297,9;298,2;302,6;307,3;293,3;295,9;296,6
Новгородская область;290,7;320,5;323,8;336,3;326,0;330,3;332,3;351,3
Псковская область;241,7;258,4;261,7;252,9;256,7;267,5;277,5;280,4
г. Санкт-Петербург;328,3;314,7;315,0;307,7;315,8;309,4;332,8;336,8
Южный         федеральный округ;227,4;235,6;241,5;240,7;226,6;231,7;232,2;237,6
Республика Адыгея;241,0;244,2;245,5;244,4;244,7;243,7;241,3;253,2
Республика Калмыкия;255,6;241,2;272,4;275,3;279,7;271,2;272,4;276,6
Республика Крым;;;;;131,5;174,8;176,9;188,6
Краснодарский край;210,2;219,9;226,6;225,3;224,1;224,3;223,3;234,5
Астраханская область;290,3;281,4;279,5;276,9;272,1;271,1;271,1;275,3
Волгоградская область;238,4;255,1;262,9;258,8;260,0;262,5;260,8;262,9
Ростовская область;223,1;231,0;235,8;238,0;237,5;238,1;242,7;239,5
г. Севастополь;;;;;208,3;200,6;191,6;198,8
Северо-Кавказский федеральный округ;161,9;168,8;178,4;169,4;174,7;176,7;178,4;182,8
Республика Дагестан;113,4;118,9;113,0;113,1;113,7;115,0;119,4;124,9
Республика Ингушетия ;136,6;139,0;130,4;128,2;135,3;149,3;151,4;151,5
Кабардино-Балкарская Республика;181,2;183,9;199,8;204,0;208,6;208,1;222,5;219,6
Карачаево-Черкесская Республика;187,2;179,0;181,0;189,6;229,5;230,0;224,9;233,4
Республика Северная Осетия – Алания;260,0;218,0;240,6;241,6;241,9;264,8;262,6;267,9
Чеченская Республика ;…;191,5;217,4;184,5;184,6;183,6;180,0;177,0
Ставропольский край;177,7;196,2;213,9;196,5;204,9;203,6;203,6;213,6
Приволжский федеральный округ;236,2;245,0;255,4;257,8;262,2;261,4;266,2;268,6
Республика Башкортостан;235,1;239,9;246,6;253,6;255,6;256,6;259,4;261,3
Республика Марий Эл;304,5;292,3;308,7;311,1;309,4;311,4;319,4;320,6
Республика Мордовия;201,5;213,6;230,4;230,3;244,3;244,4;247,8;244,9
Республика Татарстан;226,8;223,9;248,3;243,5;264,7;238,3;240,5;242,6
Удмуртская Республика;260,2;278,5;279,4;280,7;280,0;278,4;302,9;274,9
Чувашская Республика;296,1;300,8;311,2;313,3;313,8;324,1;324,7;331,6
Пермский край;198,9;210,6;217,9;215,8;216,9;219,5;229,3;238,7
Кировская область;243,1;254,1;273,2;272,4;278,7;280,2;279,7;288,4
Нижегородская область ;239,2;255,6;263,9;272,3;277,1;290,3;302,7;292,6
Оренбургская область;255,2;270,0;270,3;268,5;273,5;271,5;272,4;273,0
Пензенская область;209,9;217,3;229,0;236,6;238,2;234,2;247,3;262,3
Самарская область;225,1;239,0;247,9;248,9;246,1;247,0;248,7;259,9
Саратовская область;240,3;250,7;264,4;267,9;270,9;276,1;269,1;276,3
Ульяновская область;245,0;251,3;250,4;263,8;262,0;263,2;267,4;276,8
Уральский       федеральный округ;268,4;275,3;282,7;282,5;283,3;279,4;281,0;285,4
Курганская область;214,0;237,0;240,9;235,0;246,3;241,6;251,0;256,7
Свердловская область ;263,2;279,2;297,4;298,8;295,7;286,4;285,9;287,6
Тюменская область;282,0;267,0;262,9;262,0;262,0;261,5;263,1;261,0
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ – Югра;268,0;253,8;252,8;245,6;247,8;244,3;246,8;241,2
Ямало-Ненецкий автономный округ;243,9;206,5;194,5;201,1;211,1;242,1;249,1;246,0
Тюменская область без автономных округов;312,7;305,8;301,2;303,9;297,3;287,9;286,3;288,2
Челябинская область;277,1;288,6;295,2;294,9;299,1;298,5;300,9;315,5
Сибирский        федеральный округ;284,7;276,5;279,6;282,9;281,1;275,6;279,6;286,4
Республика Алтай;317,6;301,5;291,8;297,7;312,1;311,9;307,2;308,0
Республика Бурятия;228,4;228,9;237,0;331,1;262,3;263,3;257,6;265,8
Республика Тыва;303,5;329,2;335,6;341,3;339,0;328,8;326,4;315,1
Республика Хакасия;323,2;322,3;330,6;325,4;327,4;326,8;324,3;332,6
Алтайский край;281,1;347,8;292,6;294,3;298,8;300,5;305,5;302,5
Забайкальский край;228,7;247,7;258,4;246,5;276,5;229,3;246,0;253,8
Красноярский край;309,5;301,6;319,4;321,8;321,5;318,3;324,1;327,5
Иркутская область;253,6;282,4;286,3;288,2;283,9;281,6;288,9;290,5
Кемеровская область;248,0;248,9;283,6;286,9;295,3;287,1;291,1;300,7
Новосибирская область ;402,3;254,0;256,0;240,2;239,0;231,5;229,8;253,2
Омская область;233,7;237,1;240,6;242,4;240,8;246,7;250,9;258,3
Томская область;278,9;266,2;267,9;267,0;248,9;239,3;246,5;249,6
Дальневосточный федеральный округ;260,1;261,1;275,7;277,9;280,7;283,0;287,2;291,1
Республика Саха (Якутия);272,9;270,0;279,2;284,6;283,1;286,0;294,5;303,0
Камчатский край;296,9;274,5;275,7;276,0;279,9;281,3;290,6;286,4
Приморский край;220,3;224,9;236,7;244,4;246,2;246,3;250,3;256,3
Хабаровский край ;265,4;272,8;290,1;286,7;312,7;305,1;331,6;328,5
Амурская область;282,5;280,2;318,2;315,5;293,2;315,7;282,9;289,3
Магаданская область;384,7;389,4;411,8;444,7;436,6;431,0;431,1;431,4
Сахалинская область;259,2;257,5;258,5;249,5;245,3;249,1;246,0;251,1
Еврейская автономная область;211,2;236,2;247,5;249,4;254,4;266,0;264,2;274,1
Чукотский автономный округ;581,8;504,3;497,6;483,6;483,8;486,5;489,7;507,6
