Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
20.  ФИНАНСЫ;;;;;;;;;
 ЗАДОЛЖЕННОСТЬ ПО КРЕДИТАМ В ИНОСТРАННОЙ ВАЛЮТЕ, ПРЕДОСТАВЛЕННЫМ КРЕДИТНЫМИ ОРГАНИЗАЦИЯМИ ФИЗИЧЕСКИМ ЛИЦАМ1);;;;;;;;;
20.16.1. Всего;;;;;;;;;
"(исходя из местонахождения заемщиков на начало года;  миллионов рублей)";;;;;;;;;
;2006;2011;2014;2015;2016;2017;2018;;
Российская Федерация;168613;348777;226975;289482;267205;154524;99713;;
Центральный    федеральный округ;125913;245904;171103;223182;205318;119681;75305;;
Белгородская область;159;844;373;459;506;201;138;;
Брянская область;259;453;247;299;278;143;304;;
Владимирская область;352;1028;520;641;544;217;150;;
Воронежская область;346;1053;722;826;874;507;321;;
Ивановская область;131;598;218;1079;1781;1473;415;;
Калужская область;637;1365;892;1137;984;590;310;;
Костромская область;52;236;110;69;51;21;8;;
Курская область;154;546;253;305;271;99;55;;
Липецкая область;157;535;248;285;280;82;68;;
Московская область;25695;55617;35657;45571;41984;27802;14434;;
Орловская область;154;450;310;457;276;107;71;;
Рязанская область;238;1083;329;469;354;206;142;;
Смоленская область;597;1327;651;835;436;212;149;;
Тамбовская область;79;423;190;244;225;97;69;;
Тверская область;358;1125;644;767;746;313;207;;
Тульская область;443;1305;637;740;665;340;243;;
Ярославская область;272;774;336;375;370;170;119;;
г. Москва;95830;177142;128766;168624;154693;87102;58104;;
Северо-Западный     федеральный округ;24729;50038;29338;32253;30268;18285;12914;;
Республика Карелия;223;344;173;197;179;82;52;;
Республика Коми;200;498;162;173;138;65;42;;
Архангельская область;181;576;298;449;359;171;115;;
в том числе: ;;;;;;;;;
Ненецкий автономный округ;0,0;7;27;42;0,0;0,0;0,0;;
Архангельская область     без автономного округа;181;569;271;407;359;171;115;;
Вологодская область;229;660;303;366;306;187;124;;
Калининградская область;1084;4240;2693;3603;3955;2722;2336;;
Ленинградская область;1179;3908;2767;3030;2144;1235;980;;
Мурманская область;712;605;222;266;236;147;118;;
Новгородская область;179;356;155;163;143;66;45;;
Псковская область;110;241;104;138;117;34;26;;
г. Санкт-Петербург;20632;38610;22461;23868;22691;13577;9076;;
Южный        федеральный округ;2587;8037;5003;7329;6913;3615;2455;;
Республика Адыгея;17;208;131;132;111;42;29;;
Республика Калмыкия;22;118;99;126;113;53;43;;
Республика Крым;;;;317;337;319;239;;
Краснодарский край;1246;3563;2450;2632;2801;1396;950;;
