Республика Марий Эл;30,6;49,1;122,3;136,0;78,9;45,8;68,7
Республика Мордовия;83,2;98,2;126,8;85,2;104,6;120,4;137,1
Республика Татарстан;473,8;2138,0;4241,8;3600,7;2246,2;2442,9;3497,2
Удмуртская Республика;160,7;180,4;341,6;382,6;242,9;254,6;263,9
Чувашская Республика;77,0;100,9;255,5;225,3;165,4;177,0;266,4
Пермский край;247,4;578,7;1002;1000,7;553,4;601,7;542,0
Кировская область;33,2;127,2;246,4;246,6;141,0;176,9;334,8
Нижегородская область;852,5;2322,8;3223,1;2930,7;1903,6;1824,9;2474,3
Оренбургская область;101,8;347,6;319,4;565,2;297,7;85,0;167,0
Пензенская область;69,0;134,8;226,1;178,4;142,5;130,8;225,1
Самарская область;873,6;1352,4;3000;3194,4;2100,6;1708,2;2029,5
Саратовская область;244,8;485,9;667,4;617,1;458,4;411,9;516,5
Ульяновская область;50,9;268,6;397,3;413,5;434,2;380,9;477,4
Уральский        федеральный округ;2139,5;6054,2;7325;6552,1;5342,7;9183,1;11835,3
Курганская область;24,2;118,5;98,3;124,8;54,2;49,3;54,5
Свердловская область;993,1;2697,9;3368,3;2933,3;2453,3;1876,8;2808,9
Тюменская область;585,7;1581,5;1780,4;1947,6;1922,5;6320,5;7374,3
в том числе:;;;;;;;
Ханты-Мансийский автономный округ – Югра;383,5;961,9;1038,4;1238,3;800,5;716,1;486,9
Ямало-Ненецкий автономный округ;97,9;138,2;300,6;157,1;715,9;5082,3;5106,2
Тюменская область без автономных округов;104,3;481,4;441,4;552,2;406,1;522,2;1781,3
Челябинская область;536,5;1656,3;2078;1546,4;912,7;936,5;1597,5
Сибирский    федеральный округ;2549,4;5883,7;6701,5;5847,6;4634,6;4426,8;5801,5
Республика Алтай;101,2;29,7;6,9;34,9;9,5;9,8;13,5
Республика Бурятия;38,7;99,6;70,8;59,4;50,0;52,7;70,9
Республика Тыва;4,2;6,2;0;10,4;2,6;4,0;9,7
Республика Хакасия;56,9;304,5;315,5;318,9;281,1;246,4;297,3
Алтайский край;37,4;238,7;253,5;215,8;135,8;152,0;205,2
Забайкальский край;165,0;374,1;534,2;548,7;461,0;409,9;587,4
Красноярский край;485,5;1081,3;1612,6;1037,8;983,0;1037,6;1064,7
Иркутская область;598,1;1026,5;1063,2;1083,5;961,0;679,6;819,0
Кемеровская область;425,0;490,1;602,2;510,0;395,1;444,6;560,8
Новосибирская область;484,9;1874,9;1830,2;1569,6;1041,2;1123,3;1796,2
Омская область;115,2;264,9;252,1;246,7;185,0;149,3;215,0
Томская область;37,3;93,1;160,3;211,8;129,4;117,6;161,6
Дальневосточный     федеральный округ;5622,5;7676,2;11989,7;10436,2;5702,6;5717,8;6166,7
Республика Саха (Якутия);68,9;84,6;173;68,5;181,7;93,3;140,2
Камчатский край;39,9;67,3;85,3;85,7;62,5;87,4;107,4
Приморский край;2206,2;5038,2;8446,2;7487,1;3588,0;3156,6;3692,5
Хабаровский край;548,9;930,7;919,4;792,0;458,5;406,3;483,4
Амурская область;113,8;283,4;465,9;397,1;167,3;148,4;203,4
Магаданская область;80,2;128,6;457,9;112,5;45,2;48,2;69,3
Сахалинская область;2486,3;987,3;1189,8;1298,3;1087,9;1698,3;1379,7
Еврейская автономная область;8,8;37,7;80,8;68,7;40,6;27,0;34,8
Чукотский автономный округ;69,4;118,4;171,2;126,4;70,9;52,3;56,1
?????;;;;;;;
1) 2014, 2015 гг. – без учета данных по Республике Крым и г. Севастополю. ;;;;;;;
