Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
17. ТРАНСПОРТ;;;;;;;;;
17.2. ОТПРАВЛЕНИЕ  ПАССАЖИРОВ ЖЕЛЕЗНОДОРОЖНЫМ ТРАНСПОРТОМ ОБЩЕГО ПОЛЬЗОВАНИЯ;;;;;;;;;
(тысяч человек);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация1);1338723;946510;993144;1058799;1079565;1076407;1024645;1039993;1121283
Центральный     федеральный округ;719119;557013;616779;681016;718565;720062;696821;712943;803143
Белгородская область;9345;5359;4581;3871;3130;2141;1625;1648;1689
Брянская область;11229;5391;6568;7434;7859;7038;6573;6223;6165
Владимирская область;16987;6362;6667;6957;7459;7367;7399;8073;8836
Воронежская область;14878;9689;9253;9751;9806;8878;8048;7783;7601
Ивановская область;2833;1800;1778;1661;1387;1169;1060;986;917
Калужская область;9790;5008;5373;5785;5641;5402;5593;5232;5279
Костромская область;3952;2350;2245;2429;2210;1784;1426;1347;1369
Курская область;6011;2373;2554;2511;2529;2239;2127;2169;2173
Липецкая область;2697;1397;1260;1387;1464;1086;1068;1137;1164
Московская область;237277;217285;254404;291006;311435;318701;305840;296557;300100
Орловская область;3771;1647;1794;1778;1791;1783;1788;1791;1780
Рязанская область;6333;3097;3583;3625;3749;3870;3852;3731;3656
Смоленская область;5267;2192;2373;2554;2421;2386;2331;2134;2062
Тамбовская область;6303;3388;3066;3007;3023;2473;2056;2072;2033
Тверская область;9615;6328;6910;7281;8428;8305;7091;7112;7291
Тульская область;12333;3144;3370;3394;3377;3307;3513;2952;3093
Ярославская область;10520;6226;6255;6150;5406;5069;4916;4592;4280
г. Москва;349978;273977;294745;320435;337450;337064;330515;357404;443655
Северо-Западный     федеральный округ;168813;108348;102081;105239;101479;97526;96083;98139;98110
Республика Карелия;3208;1535;1480;1482;1360;1294;1170;1185;1178
Республика Коми;3241;3051;3014;3106;2996;2473;2145;2107;2034
Архангельская область;6614;4605;4495;4421;4009;3622;3364;3207;3118
в том числе Архангельская область без автономного округа;6614;4605;4495;4421;4009;3622;3364;3207;3118
Вологодская область;4292;3244;3337;3272;2404;1973;1468;1542;1512
Калининградская область;6291;2836;2927;2986;3327;2948;3122;3262;3358
Ленинградская область;40097;27712;25674;26874;25948;26201;26538;26597;26517
Мурманская область;1435;1036;996;972;842;760;670;669;664
Новгородская область;2805;1485;1411;1571;1482;1206;1188;1159;1152
Псковская область;4693;2283;2046;1831;1391;1109;798;754;730
г. Санкт-Петербург;96137;60561;56701;58724;57720;55940;55620;57657;57847
Южный         федеральный округ;42716;36431;37629;40271;42741;57309;42927;41390;37108
Республика Адыгея;164;134;100;129;245;220;214;215;195
Республика Калмыкия;58;12;4;2;2;3;3;3;1
Республика Крым и г. Севастополь;;;;;;6033;4162;2935;3302
Краснодарский край;16733;15837;15714;16177;17155;27560;18993;19691;18843
Астраханская область;2597;1606;1300;1394;1250;1166;1149;1118;1146
Волгоградская область;7376;4314;4334;4900;4877;4618;4117;4080;3462
Ростовская область;15788;14528;16177;17669;19212;17709;14289;13348;10159
Северо-Кавказский      федеральный округ;12059;10180;10439;10460;9695;7296;6737;6837;6713
Республика Дагестан;1000;869;716;797;883;595;506;574;662
Республика Ингушетия;46;41;41;39;55;50;47;47;44
Кабардино-Балкарская Республика;390;781;624;517;537;410;492;401;377
Карачаево-Черкесская Республика;45;67;56;59;63;55;53;35;36
Республика Северная Осетия – Алания;431;391;540;408;428;277;255;267;266
Чеченская Республика;248;371;382;361;325;151;111;112;96
Ставропольский край;9899;7660;8080;8279;7404;5758;5273;5401;5232
Приволжский      федеральный округ;155059;87695;86323;86683;83907;78331;71022;70830;69058
Республика Башкортостан;10159;5887;5974;6059;5578;5184;4640;4754;4681
Республика Марий Эл;1548;379;406;280;151;112;92;102;92
Республика Мордовия;2312;1420;1469;1502;1326;1081;904;887;937
Республика Татарстан;18042;10002;10330;9663;9421;8523;8088;7927;7719
Удмуртская Республика;7209;3923;3917;3973;4249;3584;3645;3690;2859
Чувашская Республика;3409;1386;1446;1269;1291;1339;1314;1102;952
Пермский край;23044;8561;8771;8704;8537;8503;8497;8623;8242
Кировская область;10658;6998;6531;6464;5910;5162;4730;4477;4073
Нижегородская область;35740;20876;20747;20970;20981;20577;19970;19208;19004
Оренбургская область;5608;4072;3544;3721;3736;3501;2543;2297;2297
Пензенская область;3975;3076;3004;2900;2645;2258;1523;1568;1554
Самарская область;18376;11791;10654;10882;10489;10142;9375;9930;10658
Саратовская область;12687;7859;7849;8405;7910;7087;5287;5273;5013
Ульяновская область;2292;1465;1681;1891;1683;1278;1000;992;977
Уральский       федеральный округ;44877;41604;39250;39645;33666;30855;30019;30053;29449
Курганская область;5033;3327;3008;2969;1953;1783;1721;1715;1686
Свердловская область;31038;20686;20020;20755;18450;16872;16299;16715;16184
Тюменская область;7939;8286;7999;7884;7379;7054;6722;6786;6845
в том числе:;;;;;;;;;
Ханты Мансийский автономный     округ - Югра;2653;2665;2585;2532;2420;2359;2260;2296;2327
Ямало-Ненецкий автономный округ;867;988;713;919;1010;978;945;945;930
Тюменская область без     автономных округов;4419;4633;4701;4433;3949;3717;3517;3545;3558
Челябинская область;16062;9305;8223;8037;5884;5146;4691;4837;4734
Сибирский       федеральный округ;148748;86325;80966;77413;74688;70394;67172;67004;65814
Республика Бурятия;4470;2423;2265;2051;1683;1032;905;1068;1115
Республика Хакасия;952;783;791;773;655;581;555;545;539
Алтайский край;20764;12561;10756;9767;9533;9267;9060;8907;8767
Забайкальский край;7529;3731;3256;3113;2856;2451;1856;1938;1898
Красноярский край;16851;8553;8219;7770;7290;6965;7115;6989;7057
Иркутская область;26247;19774;18059;17266;14930;14161;12967;12998;12003
Кемеровская область;20695;9037;8500;7776;6915;6134;5926;5834;5591
Новосибирская область;38712;24053;23758;23557;25345;24631;23653;23553;23729
Омская область;11125;4493;4419;4483;4691;4432;4436;4467;4421
Томская область;1403;917;943;857;790;740;699;705;694
Дальневосточный     федеральный округ;30632;18676;18638;16197;13984;12576;11327;10848;10626
Республика Саха (Якутия);188;169;169;169;139;165;167;176;186
Приморский край;17836;10537;10737;8746;7555;6891;6002;5730;5533
Хабаровский край;5325;3184;3108;2905;2798;2595;2492;2324;2346
Амурская область;4621;3192;3009;2801;2014;1534;1333;1298;1291
Сахалинская область;1066;798;794;798;749;716;704;713;738
Еврейская автономная область;1596;796;821;778;729;675;629;607;532
?????;;;;;;;;;
1) Включая данные, не распределенные по субъектам Российской Федерации.;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
?????;;;;;;;;;
1) Включая данные, не распределенные по субъектам Российской Федерации.;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
