Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;
ТУРИСТСКИЕ ФИРМЫ;;;;;;;;
6.7.1. Число туристских фирм;;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;5079;9133;10773;11324;11614;11893;12395;13580
Центральный     федеральный округ;1557;2547;2626;2777;2741;2897;2646;3139
Белгородская область;44;70;79;86;97;97;98;100
Брянская область;38;62;57;60;60;92;75;84
Владимирская область;78;142;200;200;191;180;168;197
Воронежская область;28;67;74;76;79;129;82;119
Ивановская область;53;121;127;115;121;119;120;135
Калужская область;40;121;127;140;141;147;133;137
Костромская область;34;79;83;68;68;75;70;82
Курская область;21;66;68;72;77;79;83;77
Липецкая область;28;81;103;109;120;115;99;103
Московская область;176;461;463;533;603;600;604;704
Орловская область;22;57;55;60;73;80;69;78
Рязанская область;22;75;79;73;74;80;86;90
Смоленская область;28;65;78;88;97;89;90;87
Тамбовская область;18;44;46;53;55;59;51;54
Тверская область;59;126;105;127;131;111;131;130
Тульская область;78;107;159;175;189;169;191;190
Ярославская область;88;87;109;109;100;99;175;165
г. Москва;702;716;614;633;465;577;321;607
Северо-Западный      федеральный округ;519;1116;1238;1228;1194;1233;1623;1847
Республика Карелия;62;43;76;85;102;104;171;140
Республика Коми;41;97;116;127;135;115;110;114
Архангельская область;43;123;136;127;136;132;132;157
в том числе:;;;;;;;;
Ненецкий автономный округ;1;4;4;5;7;5;3;4
Архангельская область без автономного округа;42;119;132;122;129;127;129;153
Вологодская область;50;159;147;132;145;90;103;116
Калининградская область;35;87;90;92;111;90;98;88
Ленинградская область;39;75;96;77;87;119;101;105
Мурманская область;55;71;75;65;81;58;71;87
Новгородская область;20;66;96;98;100;100;103;83
Псковская область;22;49;49;41;50;44;49;53
г. Санкт-Петербург;152;346;357;384;247;381;685;904
Южный            федеральный округ;487;896;1041;1109;1245;1259;1579;1446
Республика Адыгея;8;33;37;39;41;26;32;21
Республика Калмыкия;3;5;10;12;14;12;8;13
Республика Крым;;;;;71;48;346;214
Краснодарский край;231;413;395;400;408;386;518;537
Астраханская область;37;94;123;137;153;149;125;139
Волгоградская область;59;65;148;173;207;255;189;174
Ростовская область;149;286;328;348;328;320;268;267
г. Севастополь;;;;;23;63;93;81
Северо-Кавказский     федеральный округ;75;164;256;270;306;337;341;340
Республика Дагестан;7;6;6;8;11;22;12;20
Республика Ингушетия ;-;1;1;2;4;3;3;5
Кабардино-Балкарская    Республика;5;8;12;20;22;28;35;24
Карачаево-Черкесская       Республика;5;19;12;14;14;13;15;15
Республика Северная Осетия - Алания;3;19;24;26;35;29;25;28
Чеченская Республика ;-;2;5;8;8;7;8;12
Ставропольский край;55;109;196;192;212;235;243;236
Приволжский    федеральный округ;966;1845;2446;2574;2582;2708;2565;2779
Республика Башкортостан;127;273;311;314;302;297;263;284
Республика Марий Эл;14;31;37;42;44;48;49;53
Республика Мордовия;6;18;21;27;30;16;29;28
Республика Татарстан;172;296;389;408;399;598;470;465
Удмуртская Республика;51;112;154;195;198;182;172;187
Чувашская Республика;33;71;85;93;99;87;97;99
Пермский край;88;158;371;356;332;191;335;369
Кировская область;61;66;120;140;153;157;155;154
Нижегородская область ;97;184;271;289;281;399;269;344
Оренбургская область;49;101;133;136;141;158;115;147
Пензенская область;46;85;89;91;91;85;80;87
Самарская область;130;242;227;249;261;241;357;307
Саратовская область;66;123;137;123;129;110;74;148
Ульяновская область;26;85;101;111;122;139;100;107
Уральский   федеральный округ;492;825;982;1011;1159;1230;1424;1546
Курганская область;11;53;46;54;51;56;51;64
Свердловская область ;228;245;317;298;363;411;704;719
Тюменская область;123;217;298;347;406;362;290;387
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ - Югра;43;88;114;148;161;118;121;149
Ямало-Ненецкий автономный округ;6;8;18;25;27;26;20;22
Тюменская область   без автономных округов;74;121;166;174;218;218;149;216
Челябинская область;130;310;321;312;339;401;379;376
Сибирский       федеральный округ;622;1267;1678;1816;1865;1733;1665;1868
Республика Алтай;12;61;57;60;61;79;73;29
Республика Бурятия;23;58;57;42;42;51;54;43
Республика Тыва;8;15;7;9;9;9;12;14
Республика Хакасия;13;26;25;31;43;43;37;49
Алтайский край;76;110;144;147;161;167;133;155
Забайкальский край;31;50;59;65;61;26;57;45
Красноярский край;59;145;283;314;335;330;343;351
Иркутская область;90;145;158;202;182;135;197;248
Кемеровская область;66;183;289;315;310;303;235;254
Новосибирская область ;84;236;277;283;286;268;222;327
Омская область;98;143;191;209;226;206;186;220
Томская область;62;95;131;139;149;116;116;133
Дальневосточный      федеральный округ;361;473;506;539;522;496;552;615
Республика Саха (Якутия);33;66;74;83;76;90;82;60
Камчатский край;44;69;66;68;82;79;90;84
Приморский край;115;107;126;147;128;87;123;159
Хабаровский край ;104;129;126;123;117;121;146;184
Амурская область;24;31;39;44;47;50;46;60
Магаданская область;9;12;12;13;16;16;12;11
Сахалинская область;25;40;42;45;44;44;43;44
Еврейская автономная область;7;18;18;13;9;6;7;11
Чукотский автономный округ;-;1;3;3;3;3;3;2
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
