Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;
13.  ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО ;;;;;;;;;;
13.9. ПРОИЗВОДСТВО ЭЛЕКТРОЭНЕРГИИ;;;;;;;;;;
(миллиардов киловатт-часов);;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017;
Российская Федерация;953,1;1038,0;1054,9;1069,3;1059,1;1064,2;1067,5;1091,0;1094,2;
"Центральный
федеральный округ";209,8;228,8;232,2;235,8;227,5;230,9;227,2;225,8;228,9;
Белгородская область;0,4;0,8;0,9;0,9;1,0;0,9;0,9;0,8;1,0;
Брянская область;0,3;0,1;0,1;0,1;0,1;0,0;0,3;0,1;0,1;
Владимирская область;2,2;2,0;1,8;1,7;1,5;1,9;2,2;1,9;1,4;
Воронежская область;9,3;12,8;9,9;14,8;15,8;14,8;14,4;16,7;18,1;
Ивановская область;1,8;2,3;2,1;2,1;1,9;1,8;1,6;2,1;1,5;
Калужская область;0,2;0,2;0,2;0,2;0,3;0,4;0,3;0,3;0,3;
Костромская область;13,2;13,6;14,8;15,2;15,2;16,5;15,0;15,3;16,5;
Курская область;28,3;29,4;30,1;30,6;25,0;30,6;30,9;28,6;29,8;
Липецкая область;4,1;4,4;4,8;5,3;5,3;5,1;5,4;5,2;5,1;
Московская область;23,8;30,1;31,9;28,3;28,3;25,6;23,3;23,5;21,2;
Орловская область;1,5;1,3;1,2;1,3;1,3;1,3;1,1;1,3;1,3;
Рязанская область;10,6;10,3;11,5;10,2;9,7;8,4;6,4;6,9;5,4;
Смоленская область;23,4;24,3;23,9;23,9;23,3;26,7;27,3;25,1;25,1;
Тамбовская область;1,4;1,1;1,3;1,2;1,0;1,2;1,1;1,1;1,1;
Тверская область;26,3;32,9;33,9;37,9;39,7;39,3;42,5;36,8;41,1;
Тульская область;6,8;7,0;6,7;6,4;6,1;6,2;5,7;6,0;5,1;
Ярославская область;4,3;4,3;4,1;4,2;4,2;3,2;3,0;3,6;6,0;
г. Москва;51,7;52,0;53,0;51,5;47,6;47,1;46,1;50,5;48,9;
"Северо-Западный
федеральный округ";95,0;110,7;115,3;114,4;111,0;114,0;114,5;121,5;120,8;
Республика Карелия;4,2;4,8;4,0;5,1;4,4;4,7;5,0;4,9;5,3;
Республика Коми;8,4;9,3;10,0;9,8;9,6;10,1;10,3;10,0;10,1;
Архангельская область;7,1;8,0;7,7;8,0;7,9;8,0;7,8;8,3;8,5;
в том числе: ;;;;;;;;;;
Ненецкий автономный округ;0,4;1,1;1,1;1,2;1,3;1,4;1,4;1,5;1,9;
Архангельская область     без автономного округа;;6,9;6,5;6,7;6,6;6,6;6,4;6,7;6,6;
Вологодская область;6,8;7,9;7,9;7,5;8,1;9,2;10,8;11,7;9,9;
