Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
2. ТРУД;;;;;;;;
ЗАНЯТОСТЬ И БЕЗРАБОТИЦА;;;;;;;;
УРОВЕНЬ БЕЗРАБОТИЦЫ;;;;;;;;
2.9.2. Уровень  зарегистрированной безработицы1);;;;;;;;
"(на конец года; в процентах)";;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;2,5;2,1;1,4;1,2;1,2;1,3;1,2;1,0
Центральный федеральный округ;1,1;1,2;0,8;0,7;0,7;0,9;0,8;0,6
Белгородская область;1,4;1,5;1,0;0,9;0,9;0,9;0,7;0,7
Брянская область;1,9;1,8;1,3;1,1;1,1;1,3;1,2;0,9
Владимирская область;2,1;2,3;1,3;1,1;1,1;1,4;1,2;1,1
Воронежская область;1,9;1,7;1,1;1,0;1,0;1,1;1,0;0,9
Ивановская область;2,2;2,9;1,5;1,1;1,1;1,3;1,1;0,8
Калужская область;0,7;1,0;0,7;0,6;0,6;0,7;0,7;0,5
Костромская область;1,4;1,3;0,8;0,7;0,7;0,8;0,7;0,6
Курская область;1,5;1,7;1,2;1,0;1,0;1,2;1,0;0,8
Липецкая область;0,8;0,8;0,6;0,6;0,6;0,7;0,6;0,5
Московская область;0,9;0,9;0,5;0,5;0,5;0,8;0,7;0,5
Орловская область;1,7;1,7;1,2;0,9;1,0;1,2;1,2;0,9
Рязанская область;1,2;1,5;0,9;0,8;0,8;0,9;0,9;0,8
Смоленская область;1,0;1,6;1,1;1,1;1,3;1,4;1,3;1,1
Тамбовская область;2,7;1,4;1,0;0,9;0,8;0,9;0,9;0,8
Тверская область;1,0;1,5;1,0;0,9;0,9;1,2;1,0;0,8
Тульская область;1,0;1,6;1,0;0,9;0,9;0,8;0,7;0,5
Ярославская область;1,7;2,8;1,7;1,5;1,3;1,7;1,6;1,3
г. Москва;0,6;0,7;0,4;0,4;0,4;0,6;0,5;0,4
Северо-Западный   федеральный округ;1,7;1,5;1,0;0,9;0,9;0,9;0,9;0,8
Республика Карелия;3,6;2,8;2,0;2,1;2,0;2,4;2,2;1,9
Республика Коми;3,0;2,5;1,7;1,4;1,4;1,6;1,7;1,6
Архангельская область;2,4;2,4;1,7;1,6;1,6;1,9;1,7;1,6
в том числе: ;;;;;;;;
Ненецкий автономный округ;3,7;3,8;2,5;1,7;1,3;2,0;2,5;2,7
Архангельская область    без автономного округа;2,3;2,4;1,7;1,6;1,6;1,9;1,7;1,5
Вологодская область;1,8;2,5;1,5;1,3;1,3;1,7;1,4;1,4
Калининградская область;1,6;2,1;1,3;1,2;1,1;1,2;1,0;0,8
Ленинградская область;1,1;0,7;0,5;0,4;0,4;0,5;0,4;0,3
Мурманская область;3,8;2,7;1,7;1,5;1,5;1,9;1,7;1,6
Новгородская область;1,7;1,6;1,0;1,0;1,0;1,3;1,1;0,9
Псковская область;3,1;2,1;1,4;1,3;1,3;1,5;1,2;1,0
г. Санкт-Петербург;0,7;0,6;0,4;0,3;0,4;0,5;0,4;0,4
Южный              федеральный округ;1,6;1,4;1,0;0,9;0,9;0,9;0,8;0,7
Республика Адыгея;4,4;2,2;1,5;1,2;1,3;1,3;1,2;1,1
Республика Калмыкия;3,0;3,2;2,2;2,3;2,1;2,1;1,9;1,8
Республика Крым;;;;;…;0,8;0,7;0,6
Краснодарский край;0,8;1,0;0,8;0,7;0,7;0,7;0,6;0,5
Астраханская область;2,8;1,9;1,2;1,1;1,0;1,4;1,4;1,2
Волгоградская область;1,7;1,9;1,3;1,1;1,1;1,2;1,0;0,9
Ростовская область;1,8;1,3;0,9;0,8;0,8;0,9;0,8;0,8
г. Севастополь;;;;;…;0,2;0,2;0,2
Северо-Кавказский       федеральный округ;14,6;8,7;6,2;4,9;4,3;3,7;3,2;3,0
Республика Дагестан;4,3;3,2;2,3;2,1;2,0;2,1;2,0;1,8
Республика Ингушетия;27,8;27,2;19,9;13,0;14,4;13,3;10,6;8,6
Кабардино-Балкарская     Республика;9,9;3,2;2,3;2,0;1,9;2,1;1,9;2,1
