Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
5. ЗДРАВООХРАНЕНИЕ;;;;;;;;
ПРЕРЫВАНИЕ БЕРЕМЕННОСТИ (АБОРТЫ);;;;;;;;
5.7.2. На 100 родов;;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;117;67;56;54;48;44;45;46
Центральный       федеральный округ;105;58;50;47;42;37;36;38
Белгородская область;94;46;37;36;30;28;29;30
Брянская область;138;89;73;72;67;65;62;64
Владимирская область;134;79;71;67;60;54;53;56
Воронежская область;151;63;56;52;46;43;44;44
Ивановская область;120;88;68;57;53;46;42;42
Калужская область;127;73;58;47;51;42;40;42
Костромская область;134;82;68;62;58;56;57;58
Курская область;126;68;66;66;59;54;51;59
Липецкая область;120;71;54;55;50;46;45;47
Московская область;101;60;52;49;43;36;33;32
Орловская область;136;79;72;69;64;58;52;57
Рязанская область;138;62;58;55;46;40;46;45
Смоленская область;132;81;69;63;55;51;49;56
Тамбовская область;123;77;67;59;53;46;41;42
Тверская область;117;92;76;71;61;54;48;49
Тульская область;132;81;64;60;46;41;44;42
Ярославская область;152;80;72;66;56;48;50;50
г. Москва;57;29;26;26;24;22;24;28
Северо-Западный     федеральный округ;133;72;64;59;53;49;48;49
Республика Карелия;154;87;79;78;64;58;58;69
Республика Коми;136;80;69;63;58;56;56;67
Архангельская область;153;96;87;73;72;68;59;59
в том числе: ;;;;;;;;
Ненецкий автономный округ;118;85;73;67;58;48;50;57
Архангельская область     без автономного округа;154;97;88;73;73;69;60;59
Вологодская область;206;99;86;83;69;61;64;69
Калининградская область;141;79;71;69;59;54;55;56
Ленинградская область;148;78;67;63;58;57;52;52
Мурманская область;112;58;51;51;50;49;50;53
Новгородская область;135;99;80;75;64;62;59;60
Псковская область;159;104;96;89;86;74;72;75
г. Санкт-Петербург;91;46;42;40;35;34;34;31
Южный            федеральный округ;105;59;48;44;34;37;37;35
Республика Адыгея;85;46;42;41;35;34;33;34
Республика Калмыкия;82;42;33;30;28;24;28;26
Республика Крым;;;;;36;38;39;38
Краснодарский край;104;52;44;40;36;34;35;30
Астраханская область;95;48;40;34;32;29;32;39
Волгоградская область;141;87;73;71;65;63;57;45
Ростовская область;91;57;43;38;33;28;32;33
г. Севастополь;;;;;46;41;39;43
Северо-Кавказский    федеральный округ;44;28;25;24;21;21;22;21
Республика Дагестан;31;19;15;15;12;12;14;12
Республика Ингушетия;15;15;14;15;13;13;14;13
Кабардино-Балкарская   Республика;74;27;20;23;20;20;21;21
Карачаево-Черкесская    Республика;49;28;34;29;26;25;23;28
Республика Северная         Осетия – Алания;65;41;35;32;32;28;26;31
Чеченская Республика;…;12;11;13;11;12;14;12
Ставропольский край;100;62;53;47;43;39;39;41
Приволжский         федеральный округ;127;72;59;56;51;46;47;51
Республика Башкортостан;102;50;41;37;33;32;31;35
Республика Марий Эл;123;86;77;66;60;56;62;69
Республика Мордовия;135;92;79;70;61;46;46;50
Республика Татарстан;126;63;52;48;45;40;40;45
Удмуртская Республика;138;72;56;56;51;44;43;47
Чувашская Республика;136;73;56;54;56;53;54;56
Пермский край;140;78;67;66;59;49;47;64
Кировская область;164;110;91;82;73;67;65;68
Нижегородская область ;132;69;57;62;55;50;51;52
Оренбургская область;167;100;85;83;76;72;72;76
Пензенская область;140;84;60;60;54;48;50;52
Самарская область;102;59;53;49;43;40;41;43
Саратовская область;102;73;59;56;52;46;48;50
Ульяновская область;125;72;54;53;46;42;45;49
Уральский        федеральный округ;134;82;69;66;59;54;56;59
Курганская область;139;96;81;74;69;61;70;70
Свердловская область ;137;93;79;75;68;62;64;66
Тюменская область;119;70;61;60;53;49;51;52
в том числе:;;;;;;;;
Ханты-Мансийский     автономный округ – Югра;115;61;56;54;50;47;46;47
Ямало-Ненецкий автономный округ;133;82;68;67;57;54;63;56
Тюменская область      без автономных округов;117;76;65;64;55;51;53;56
Челябинская область;147;77;63;60;53;49;49;55
Сибирский    федеральный округ;129;80;66;65;60;56;59;64
Республика Алтай;107;75;51;53;54;51;56;63
Республика Бурятия;107;73;64;63;57;53;62;64
Республика Тыва;85;56;57;55;55;51;49;55
Республика Хакасия;117;76;68;67;60;45;43;48
Алтайский край;96;66;49;50;47;45;48;49
Забайкальский край;99;68;63;67;56;55;61;62
Красноярский край;158;91;75;73;68;64;67;72
Иркутская область;128;79;68;65;64;61;64;69
Кемеровская область;124;88;78;78;76;67;69;77
Новосибирская область ;171;105;81;77;73;62;64;70
Омская область;123;56;43;45;33;33;35;42
Томская область;143;90;70;64;56;54;60;64
Дальневосточный    федеральный округ;148;92;78;75;68;62;63;65
Республика Саха (Якутия);124;80;66;71;68;69;72;76
Камчатский край;157;103;78;71;58;51;63;59
Приморский край;125;74;65;57;53;49;52;54
Хабаровский край ;156;103;88;78;73;61;62;68
Амурская область;201;106;90;88;81;68;66;63
Магаданская область;158;129;120;113;105;97;100;88
Сахалинская область;162;115;94;98;83;73;69;70
Еврейская автономная область;153;102;93;98;79;81;79;86
Чукотский автономный округ;122;75;81;106;69;72;73;63
