Республика Мордовия;1;4;5;5;5;5;5;4;5;;;;;
Республика Татарстан;23;32;34;35;34;32;28;29;27;;;;;
Удмуртская Республика;8;6;5;4;4;5;6;6;7;;;;;
Чувашская Республика;8;11;11;11;11;11;12;12;14;;;;;
Пермский край;23;33;29;25;24;21;17;16;13;;;;;
Кировская область;4;5;4;4;6;6;8;7;10;;;;;
Нижегородская область;9;33;32;34;33;34;34;35;43;;;;;
Оренбургская область;8;23;22;22;20;21;22;26;27;;;;;
Пензенская область;5;18;19;18;16;14;15;18;19;;;;;
Самарская область;18;23;22;26;27;28;30;28;28;;;;;
Саратовская область;17;23;22;22;20;20;22;19;26;;;;;
Ульяновская область;10;8;8;7;8;8;10;11;13;;;;;
Уральский   федеральный округ;252;381;380;363;361;337;354;344;346;;;;;
Курганская область;15;27;24;21;23;21;27;29;31;;;;;
Свердловская область;26;44;50;46;41;42;41;34;39;;;;;
Тюменская область;158;240;241;234;231;217;228;224;211;;;;;
в том числе:;;;;;;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;83;118;125;122;123;119;131;123;118;;;;;
Ямало-Ненецкий     автономный округ;38;81;78;77;76;70;68;72;62;;;;;
Тюменская область     без автономных округов;37;41;38;35;32;28;29;29;31;;;;;
Челябинская область;53;70;65;62;66;57;58;57;65;;;;;
Сибирский     федеральный округ;206;320;320;300;293;296;321;342;346;;;;;
Республика Алтай;1;3;2;2;2;2;3;5;9;;;;;
Республика Бурятия;25;42;45;42;40;40;38;37;34;;;;;
Республика Тыва;4;7;8;8;7;7;6;6;6;;;;;
Республика Хакасия;5;4;4;5;6;6;8;11;9;;;;;
Алтайский край;15;32;37;37;35;31;33;40;43;;;;;
Забайкальский край;2;3;4;5;5;4;4;5;4;;;;;
Красноярский край;64;75;76;68;64;64;66;71;72;;;;;
Иркутская область;14;29;25;25;31;34;37;39;36;;;;;
Кемеровская область;7;11;11;10;10;10;11;15;13;;;;;
Новосибирская область;42;77;69;60;58;59;69;67;69;;;;;
Омская область;9;17;18;18;18;17;23;26;29;;;;;
Томская область;18;20;21;20;17;22;23;20;22;;;;;
Дальневосточный  федеральный округ;2661;3015;2839;2715;2679;2641;2639;2659;2745;;;;;
Республика Саха (Якутия);69;127;131;134;134;127;131;138;137;;;;;
Камчатский край;825;962;901;842;827;786;777;743;739;;;;;
Приморский край;507;470;421;415;388;377;355;358;381;;;;;
Хабаровский край;322;403;394;383;404;427;449;469;517;;;;;
Амурская область;-;3;5;5;5;5;6;4;6;;;;;
Магаданская область;140;156;133;101;113;106;104;109;112;;;;;
Сахалинская область;780;873;837;818;792;795;792;807;797;;;;;
Еврейская автономная область;3;2;2;2;2;2;3;1;3;;;;;
Чукотский автономный округ;15;19;15;15;14;16;22;30;53;;;;;
?????;;;;;;;;;;;;;;
1) По данным государственной регистрации.;;;;;;;;;;;;;;
