Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
8. ЗЕМЕЛЬНЫЕ РЕСУРСЫ И ОХРАНА ОКРУЖАЮЩЕЙ ПРИРОДНОЙ СРЕДЫ;;;;;;;;;
8.6. ИСПОЛЬЗОВАНИЕ СВЕЖЕЙ ВОДЫ;;;;;;;;;
(миллионов кубических метров);;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;61335;59455;59544;56864;53551;55973;54576;54693;53542
Центральный федеральный округ;10547;10062;10369;10002;9835;10012;9068;9160;8604
Белгородская область;314;237;236;244;241;239;244;250;233
Брянская область;130;117;111;106;104;98;96;95;94
Владимирская область;189;156;161;153;145;143;134;130;123
Воронежская область;556;460;451;442;378;390;393;398;379
Ивановская область;216;168;156;137;128;155;136;132;124
Калужская область;145;129;126;122;118;113;109;103;110
Костромская область;1574;1800;1905;1907;1982;2076;1781;1988;1865
Курская область;323;248;240;233;229;230;219;202;209
Липецкая область;251;175;169;165;164;156;156;153;157
Московская область;1486;2482;2747;2363;2262;2183;2030;1890;1806
Орловская область;122;84;83;80;78;84;77;77;76
Рязанская область;223;186;181;174;167;163;159;159;153
Смоленская область;214;169;167;160;151;153;148;146;152
Тамбовская область;187;100;99;97;95;95;93;96;99
Тверская область;1288;1494;1501;1368;1399;1561;1328;1369;1224
Тульская область;359;283;271;264;269;253;235;253;215
Ярославская область;334;278;240;225;224;210;190;198;190
г. Москва;2634;1496;1524;1762;1700;1709;1541;1521;1396
Северо-Западный федеральный округ;11366;11671;11507;10304;9340;10042;9911;9981;9589
Республика Карелия;237;203;196;188;191;193;168;162;169
Республика Коми;568;506;495;486;456;463;486;491;485
Архангельская область;684;662;670;651;634;607;584;576;572
в том числе:;;;;;;;;;
Ненецкий автономный округ;11;30;30;29;33;9;14;14;15
Архангельская область без автономного округа;673;633;639;622;601;598;570;562;557
Вологодская область;630;602;537;467;481;481;393;355;227
Калининградская область;174;112;115;117;112;109;104;109;108
Ленинградская область ;5879;6623;6630;5529;4522;5474;5718;5851;5527
Мурманская область;1627;1502;1586;1472;1593;1559;1373;1393;1418
Новгородская область;109;108;102;95;122;89;88;91;91
Псковская область;292;335;266;254;263;174;136;85;141
г. Санкт-Петербург;1168;1017;912;1044;964;893;861;867;852
Южный                  федеральный округ;7602;7465;7687;7271;7108;7193;7092;7474;7594
Республика Адыгея;76;119;124;134;174;145;172;173;164
Республика Калмыкия;371;371;358;325;290;394;397;281;331
Республика Крым;;;;;;217;233;259;262
Краснодарский край;3105;3142;3278;3236;3014;3005;3056;3156;3168
Астраханская область;937;772;1085;850;800;758;731;794;693
Волгоградская область;833;731;710;609;583;582;594;520;526
Ростовская область;2279;2330;2132;2118;2247;2310;2142;2212;2374
г. Севастополь;;;;;;55;54;79;75
Северо-Кавказский федеральный округ;7235;7635;7287;6789;6207;7022;6781;7029;7170
Республика Дагестан;3322;3030;2592;2253;2212;2864;2407;2449;2559
Республика Ингушетия ;65;119;125;125;109;110;107;106;106
Кабардино-Балкарская Республика;463;443;441;447;448;374;375;379;348
Карачаево-Черкесская Республика;53;43;41;114;46;38;123;73;78
Республика Северная Осетия – Алания;218;264;206;187;179;172;149;138;143
Чеченская Республика ;331;362;383;361;383;387;368;409;434
Ставропольский край;2783;3373;3499;3303;2831;3078;3251;3474;3503
Приволжский федеральный округ;10051;9254;9305;8885;8508;8279;7802;7235;6870
Республика Башкортостан;778;745;784;800;784;766;756;784;750
Республика Марий Эл;104;91;87;83;79;75;76;76;75
Республика Мордовия;73;70;66;63;60;58;53;54;48
Республика Татарстан;739;639;622;693;747;724;720;744;691
Удмуртская Республика;289;301;305;291;281;282;294;292;274
Чувашская Республика;131;122;112;108;104;101;97;98;92
Пермский край;2741;2472;2393;1959;2154;2142;1936;1593;1603
Кировская область;256;237;229;220;214;193;184;184;178
Нижегородская область;1197;1112;1064;1041;997;880;858;789;747
Оренбургская область;1598;1653;1920;1973;1495;1487;1315;1194;980
Пензенская область;276;235;241;214;196;194;175;177;202
Самарская область;1026;863;817;763;761;748;720;688;661
Саратовская область;661;532;510;512;479;471;489;438;449
Ульяновская область;181;182;157;166;157;160;128;125;120
Уральский          федеральный округ;3866;3745;3744;3579;3549;4464;4907;5378;5191
Курганская область;70;62;63;64;59;53;54;49;52
Свердловская область;1178;990;977;902;850;804;773;713;675
Тюменская область;1822;1825;2026;1980;2040;3022;3498;4061;3897
в том числе:;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;1199;1185;1439;1388;1468;2411;2819;3468;3337
Ямало-Ненецкий автономный округ;166;235;220;223;225;218;223;213;202
Тюменская область без автономных округов;456;404;367;368;347;393;455;380;358
Челябинская область;796;868;677;633;600;586;581;555;568
Сибирский               федеральный округ;8919;7738;7834;8148;7298;7022;7119;6836;6996
Республика Алтай;8;8;8;10;8;7;9;7;6
Республика Бурятия;414;499;460;508;518;520;534;533;591
Республика Тыва;50;19;49;49;46;44;44;44;48
Республика Хакасия;148;119;93;93;88;83;77;77;80
Алтайский край;451;340;408;407;405;411;387;376;364
Забайкальский край;406;234;252;214;236;236;231;231;229
Красноярский край;2755;2296;2218;2349;2084;1931;2114;1917;2006
Иркутская область;949;1008;1011;1110;921;802;829;802;861
Кемеровская область;2057;1751;2009;1992;1731;1726;1737;1681;1672
Новосибирская область;764;676;599;622;570;567;578;586;564
Омская область;300;258;231;215;201;206;186;184;186
Томская область;618;531;495;581;491;489;392;398;388
Дальневосточный федеральный округ;1749;1885;1811;1887;1706;1668;1609;1599;1527
Республика Саха (Якутия);120;164;159;201;161;161;167;150;153
Камчатский край;218;165;171;173;165;160;151;152;146
Приморский край;501;708;678;689;611;620;579;594;522
