Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
20.  ФИНАНСЫ;;;;;;;;;
ЗАДОЛЖЕННОСТЬ ПО КРЕДИТАМ В РУБЛЯХ, ПРЕДОСТАВЛЕННЫМ КРЕДИТНЫМИ ОРГАНИЗАЦИЯМИ ФИЗИЧЕСКИМ ЛИЦАМ1);;;;;;;;;
20.14.3. По ипотечным жилищным кредитам;;;;;;;;;
"(исходя из местонахождения заемщиков; на начало года;  миллионов рублей)";;;;;;;;;
;2006;2011;2014;2015;2016;2017;2018;;
Российская Федерация;22223;949247;2536869;3391888;3851153;4422239;5144935;;
Центральный  федеральный округ;3325;222806;696766;951937;1078086;1260034;1488287;;
Белгородская область;221;5083;16462;21764;24529;27908;33282;;
Брянская область;46;4037;13879;19036;21953;25089;29229;;
Владимирская область;84;5822;17738;23947;26437;30404;35730;;
Воронежская область;135;9814;29787;41818;48796;56813;65598;;
Ивановская область;41;2961;10663;15904;18308;20482;23424;;
Калужская область;92;5550;19750;27120;30528;35384;42604;;
Костромская область;34;2247;7798;11283;12341;14019;16255;;
Курская область;49;4185;14505;20202;22277;25379;28912;;
Липецкая область;119;4725;13298;18033;20391;23553;27764;;
Московская область;887;57538;182478;270466;287887;341467;405216;;
Орловская область;19;2053;8559;12323;14634;16914;20589;;
Рязанская область;65;6707;17337;24096;27364;31767;37487;;
Смоленская область;52;6821;16988;22007;24050;26771;30245;;
Тамбовская область;12;2367;10454;15530;17798;20565;24086;;
Тверская область;114;8630;22085;28777;32018;36152;42089;;
Тульская область;84;7711;21779;29236;32971;37764;44141;;
Ярославская область;269;6680;17790;24379;27315;30117;34297;;
г. Москва;1002;79875;255416;326016;388491;459485;547339;;
Северо-Западный      федеральный округ;1056;103723;276235;383644;447278;523945;623499;;
Республика Карелия;56;5571;13137;17663;19953;21962;23859;;
Республика Коми;115;8382;22065;30706;37874;41766;45776;;
Архангельская область;52;10114;26844;35155;40800;45870;51932;;
в том числе: ;;;;;;;;;
Ненецкий автономный округ;27;1722;2532;2701;2812;2943;3031;;
Архангельская область    без автономного округа;25;8392;24312;32454;37988;42927;48901;;
Вологодская область;100;8233;24336;31276;35088;39275;42570;;
Калининградская область;84;4082;11658;17458;20613;24733;30591;;
Ленинградская область;57;9513;29881;42128;50883;61757;77825;;
Мурманская область;28;4176;12519;18414;22868;26409;29597;;
Новгородская область;20;2973;8950;11803;13354;15393;17402;;
Псковская область;7;1458;6529;9854;11917;13787;16019;;
г. Санкт-Петербург;537;49221;120316;169187;193928;232992;287927;;
Южный                федеральный округ;1012;60487;166978;234586;258068;301352;362547;;
Республика Адыгея;11;1245;3018;4339;6813;7502;8547;;
Республика Калмыкия;4;809;4008;5837;6867;7706;9330;;
Республика Крым;;;;49;421;1611;3704;;
Краснодарский край;376;22633;65051;92549;95199;113603;139076;;
Астраханская область;44;3700;12525;17901;20914;23814;27363;;
Волгоградская область;155;12550;30438;40988;46556;52594;61909;;
Ростовская область;422;19550;51938;72914;81172;93956;111194;;
г. Севастополь;;;;9;126;566;1424;;
Северо-Кавказский      федеральный округ;277;16076;51081;70827;85372;99117;115807;;
Республика Дагестан;6;1267;5773;8692;11233;13593;16736;;
Республика Ингушетия ;0,0;30;155;274;376;640;813;;
Кабардино-Балкарская     Республика;4;1560;6282;7977;9163;10338;12059;;
Карачаево-Черкесская      Республика;1;295;2707;3993;5182;6056;7045;;
Республика Северная    Осетия – Алания;43;1212;4983;7590;9510;11621;13499;;
Чеченская Республика;1;74;340;892;1422;2115;2859;;
Ставропольский край;222;11638;30841;41409;48486;54754;62796;;
Приволжский     федеральный округ;5592;172964;469804;640677;732296;844873;993964;;
Республика Башкортостан;1084;19542;56198;75043;96027;115393;139986;;
Республика Марий Эл;23;3564;9768;13773;15686;18900;22164;;
Республика Мордовия;33;3103;10098;14003;15494;19508;24025;;
Республика Татарстан;726;20000;60709;84779;92108;112507;139879;;
Удмуртская Республика;384;10505;27167;37242;44336;50753;57960;;
Чувашская Республика;583;8924;24036;33520;37273;43049;51376;;
Пермский край;923;24061;51016;67064;77592;85310;96398;;
Кировская область;88;4249;18950;26060;30578;36213;43421;;
Нижегородская область;341;20436;52827;71217;77375;88217;101501;;
Оренбургская область;515;11413;32897;45313;52745;60064;69705;;
Пензенская область;37;4300;15500;22687;26100;29804;35000;;
Самарская область;731;25655;56943;76068;84343;92151;104675;;
Саратовская область;101;11116;31248;42838;48302;54485;63781;;
Ульяновская область;23;6096;22447;31070;34337;38519;44093;;
Уральский         федеральный округ;5730;160784;368137;449126;512727;569133;637646;;
Курганская область;34;5239;12991;16381;19402;22103;24940;;
Свердловская область;1418;35919;91900;120887;133836;149800;171253;;
Тюменская область;2982;88395;197560;232655;265803;293517;326234;;
в том числе:;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;895;50940;110920;126241;131592;167872;183452;;
Ямало-Ненецкий автономный округ;359;13931;35610;43636;48543;55353;63318;;
Тюменская область без     автономных округов;1728;23524;51030;62778;85668;70292;79464;;
Челябинская область;1296;31231;65686;79203;93685;103714;115219;;
Сибирский     федеральный округ;4580;171281;379549;486047;535133;593558;659046;;
Республика Алтай;2;600;1232;1727;2545;2826;3099;;
Республика Бурятия;49;5306;15129;20152;22038;23569;25128;;
Республика Тыва;0,0;1712;4595;5830;6463;7200;8489;;
Республика Хакасия;137;4492;8652;10229;11981;13201;14978;;
Алтайский край;844;14221;30895;39497;47192;53700;61559;;
Забайкальский край;63;6869;19073;25223;28075;30433;32746;;
Красноярский край;203;33923;74459;95006;104133;115960;126386;;
Иркутская область;332;26308;56912;72820;79507;85763;92794;;
Кемеровская область;1233;17630;40843;52763;59776;66081;73280;;
Новосибирская область;750;32685;69994;90585;95786;108480;123700;;
Омская область;540;15281;31253;38674;44331;49868;57097;;
Томская область;427;12254;26512;33541;33304;36477;39790;;
Дальневосточный      федеральный округ;651;41126;128319;175044;202194;230226;264138;;
Республика Саха (Якутия);89;7245;28554;40290;48014;58945;69680;;
Камчатский край;2;1771;5939;8562;10189;11668;13207;;
Приморский край;174;8805;27963;36977;43178;49675;57644;;
Хабаровский край;168;11899;31207;41215;46004;49185;55384;;
Амурская область;157;4808;16209;22303;25112;27239;29791;;
Магаданская область;8;1289;4045;5818;6756;7824;8782;;
Сахалинская область;51;4083;10856;15127;17338;19523;22794;;
Еврейская автономная область;2;945;2595;3278;3805;4148;4460;;
Чукотский автономный округ;0,0;281;951;1474;1798;2019;2398;;
??????;;;;;;;;;
1) С 2011 г. – без учета индивидуальных предпринимателей. ;;;;;;;;;
