Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;
18. ИНФОРМАЦИОННЫЕ И КОММУНИКАЦИОННЫЕ ТЕХНОЛОГИИ;;;;;;;;;
ИСПОЛЬЗОВАНИЕ СЕТИ ИНТЕРНЕТ В ОРГАНИЗАЦИЯХ;;;;;;;;;
18.2.1. Организации, использовавшие сеть Интернет;;;;;;;;;
(в процентах от общего числа обследованных организаций)  ;;;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016;2017
Российская Федерация;53,3;82,4;84,8;86,9;88,1;89,0;88,1;88,7;88,9
Центральный  федеральный округ;52,7;80,3;82,8;85,9;87,9;90,0;90,8;91,1;92,4
Белгородская область;48,0;85,8;87,6;87,9;89,3;92,7;93,3;94,8;94,4
Брянская область;40,8;69,4;71,8;74,7;80,5;83,7;91,8;93,3;94,5
Владимирская область;48,5;87,9;88,3;90,0;90,6;92,7;93,1;91,9;90,3
Воронежская область;56,9;80,1;78,2;82,1;86,0;89,8;91,4;91,7;97,3
Ивановская область;38,3;78,5;84,7;88,4;91,0;90,8;91,4;94,2;93,9
Калужская область;47,8;73,3;76,9;81,5;83,3;88,0;91,6;91,7;93,9
Костромская область;33,8;76,4;84,9;83,1;84,9;84,1;78,9;81,0;86,5
Курская область;30,8;56,1;64,4;71,9;76,1;84,4;85,6;84,4;85,3
Липецкая область;50,4;78,9;80,7;86,9;90,3;93,7;93,4;94,3;93,2
Московская область;58,1;86,4;86,2;91,1;91,6;91,1;92,4;87,2;89,5
Орловская область;42,2;71,4;74,6;79,9;81,0;87,7;88,8;89,6;91,7
Рязанская область;55,1;84,0;85,8;84,8;87,2;89,0;91,8;93,8;93,0
Смоленская область;33,5;74,9;81,4;89,5;90,5;91,9;92,8;95,0;94,4
Тамбовская область;46,9;65,4;75,1;78,9;81,5;83,9;86,1;90,4;94,6
Тверская область;42,9;82,5;82,6;77,9;81,8;83,0;79,0;82,6;84,8
Тульская область;36,9;71,9;76,8;81,7;84,1;86,1;85,5;88,6;87,7
Ярославская область;52,4;85,8;87,0;89,7;90,5;91,5;91,9;94,8;93,4
г. Москва;87,0;98,5;98,5;98,4;98,7;99,1;99,4;99,1;98,9
Северо-Западный    федеральный округ;59,7;85,7;88,6;91,0;92,3;92,9;92,4;93,4;93,3
Республика Карелия;79,0;93,7;98,1;97,2;97,2;97,1;97,1;93,5;93,3
Республика Коми;59,2;71,3;76,1;84,7;91,3;88,1;89,6;90,9;88,1
Архангельская область;63,5;87,4;90,1;91,4;91,2;91,6;87,5;89,2;89,7
в том числе: ;;;;;;;;;
Ненецкий автономный округ;59,3;82,2;89,4;90,9;92,2;90,7;93,3;94,9;93,4
Архангельская область без автономного округа;64,1;88,1;90,2;91,4;91,1;91,7;86,9;88,7;89,3
Вологодская область;40,2;76,5;80,4;84,5;87,9;90,7;92,3;92,8;94,0
Калининградская область;55,7;82,0;85,0;87,6;90,1;89,2;91,5;95,2;93,3
Ленинградская область;53,3;90,8;93,3;94,3;94,1;94,8;95,2;96,1;96,8
