Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
6. КУЛЬТУРА, ОТДЫХ И ТУРИЗМ;;;;;;;;
ДЕТСКИЕ ОЗДОРОВИТЕЛЬНЫЕ ЛАГЕРЯ;;;;;;;;
6.5.2. Численность детей, отдохнувших в них за лето;;;;;;;;
(тысяч человек);;;;;;;;
;2005;2010;2012;2013;2014;2015;2016;2017
Российская Федерация;5666,8;4893,9;4958,3;4864,8;4829,4;4661,2;4787,1;4422,5
Центральный   федеральный округ;1069,8;856,1;919,9;880,0;856,6;827,3;868,3;827,6
Белгородская область;92,0;86,4;87,4;87,0;85,1;83,4;86,7;84,0
Брянская область;59,4;57,2;56,0;54,8;51,0;46,4;42,7;41,4
Владимирская область;73,5;53,0;54,0;53,0;51,8;49,3;47,7;46,7
Воронежская область;74,6;59,6;63,4;64,2;64,4;61,2;64,2;61,2
Ивановская область;65,0;41,7;44,4;42,8;45,5;39,8;37,4;20,9
Калужская область;28,2;27,9;30,2;30,8;31,5;31,2;34,6;27,0
Костромская область;28,6;20,2;25,9;26,6;24,5;24,3;24,9;22,2
Курская область;52,3;34,4;32,8;32,4;32,9;28,3;33,3;33,9
Липецкая область;71,8;38,4;40,7;40,8;41,8;41,4;42,9;44,2
Московская область;84,9;72,1;92,2;95,0;92,8;98,9;96,4;114,6
Орловская область;46,7;34,3;35,1;33,8;32,8;32,0;30,0;26,9
Рязанская область;30,4;23,8;25,4;26,6;25,4;28,5;29,4;28,8
Смоленская область;56,6;30,3;34,2;32,8;21,2;22,6;22,7;19,0
Тамбовская область;58,5;55,8;54,7;55,3;54,1;55,0;55,0;54,9
Тверская область;53,9;51,3;56,8;56,0;56,3;54,1;53,9;57,1
Тульская область;51,8;55,1;54,2;53,4;55,3;49,6;46,0;43,9
Ярославская область;56,0;51,8;55,4;55,5;54,0;49,5;46,0;37,4
г. Москва;85,7;62,8;77,1;39,2;36,1;31,8;74,3;63,5
Северо-Западный  федеральный округ;433,4;328,8;338,6;337,8;335,3;324,0;335,6;293,2
Республика Карелия;13,8;10,0;11,9;12,1;11,4;9,7;10,6;8,7
Республика Коми;37,0;23,0;24,1;25,9;24,7;24,2;24,7;24,0
Архангельская область;59,9;42,7;40,7;39,9;39,2;41,0;41,6;40,8
в том числе:;;;;;;;;
Ненецкий автономный округ;1,9;1,4;1,4;1,5;1,4;1,4;1,5;1,7
Архангельская область без автономного округа;;;;38,4;37,8;39,6;40,1;39,2
Вологодская область;53,4;42,5;38,4;36,1;34,7;33,8;36,7;32,2
Калининградская область;44,2;41,8;42,9;44,4;46,6;44,7;46,9;42,5
Ленинградская область;48,0;34,5;39,2;41,3;42,2;42,6;46,7;43,6
Мурманская область;18,2;15,2;13,6;13,3;11,0;11,4;12,7;10,6
Новгородская область;24,8;24,7;25,3;25,0;24,0;23,1;24,4;20,9
Псковская область;38,0;22,2;21,5;21,3;20,1;17,6;19,8;13,4
г. Санкт-Петербург;96,1;72,1;81,1;78,6;81,6;75,8;71,5;56,4
Южный          федеральный округ;463,1;502,0;489,0;490,8;476,1;497,0;546,2;508,2
Республика Адыгея;12,8;11,4;14,5;14,4;10,7;9,5;8,5;4,7
Республика Калмыкия;26,8;14,0;8,3;7,6;7,8;8,5;8,7;7,1
Республика Крым;;;;;…;71,1;87,0;77,5
Краснодарский край;205,6;230,9;223,9;215,9;225,3;174,3;206,1;202,4
Астраханская область;29,3;26,8;31,5;27,8;22,9;21,0;23,2;17,9
Волгоградская область;85,1;72,3;74,6;87,3;84,3;84,6;85,5;81,5
Ростовская область;103,4;146,5;136,0;137,9;125,1;120,4;119,0;107,9
г. Севастополь;;;;;…;7,5;8,2;9,2
Северо-Кавказский    федеральный округ;230,5;264,3;212,9;202,5;195,3;144,6;191,0;152,6
Республика Дагестан;52,1;92,3;57,9;46,5;47,0;18,1;41,2;13,6
Республика Ингушетия ;12,7;11,7;5,9;15,2;14,8;13,6;16,7;13,9
Кабардино-Балкарская    Республика;43,7;40,9;24,6;20,2;20,9;12,2;17,9;11,1
Карачаево-Черкесская    Республика;5,2;8,8;11,0;10,8;10,7;8,1;6,7;6,5
Республика Северная Осетия – Алания;18,4;16,6;22,3;23,2;22,2;17,6;25,3;19,6
Чеченская Республика ;-;-;-;-;-;-;3,3;4,8
Ставропольский край;98,4;94,0;91,2;86,6;79,8;75,0;79,9;83,1
Приволжский     федеральный округ;1630,6;1300,3;1246,9;1228,1;1217,2;1170,3;1178,0;1064,0
Республика Башкортостан;292,0;240,0;236,3;223,3;221,2;208,6;209,0;189,1
Республика Марий Эл;39,4;29,0;26,9;26,7;24,5;20,7;20,5;16,6
Республика Мордовия;28,8;24,5;24,6;21,9;23,2;21,2;22,8;21,7
Республика Татарстан;191,0;158,6;161,0;158,2;164,6;164,4;161,9;150,0
Удмуртская Республика;86,1;71,8;65,7;65,5;67,1;64,5;68,3;58,0
Чувашская Республика;80,6;69,3;47,7;52,0;51,1;45,8;45,0;41,9
Пермский край;191,1;144,2;122,2;120,5;122,8;121,3;122,9;106,8
Кировская область;93,9;71,8;68,3;67,7;64,1;52,1;52,1;51,4
Нижегородская область ;144,1;120,6;119,2;121,4;116,0;121,4;121,5;115,9
Оренбургская область;155,3;94,8;97,2;94,8;96,2;89,8;92,8;81,0
Пензенская область;59,1;56,8;57,5;57,0;50,3;49,5;49,7;36,1
Самарская область;99,1;88,9;99,1;101,0;101,5;103,4;103,2;96,1
Саратовская область;116,9;79,1;74,3;72,8;69,4;62,2;62,6;58,0
Ульяновская область;53,2;51,0;46,8;45,5;45,3;45,5;45,8;41,3
Уральский    федеральный округ;639,8;492,8;537,0;519,3;521,2;522,4;515,5;515,8
Курганская область;73,9;47,4;43,6;44,3;44,2;43,4;42,5;42,8
Свердловская область ;232,7;160,4;186,6;183,3;183,5;187,8;183,8;189,9
Тюменская область;153,5;142,9;157,6;149,3;147,1;146,8;146,3;144,1
в том числе:;;;;;;;;
Ханты-Мансийский автономный округ – Югра;37,3;37,4;47,2;42,7;45,6;49,3;49,1;48,6
Ямало-Ненецкий автономный округ;7,1;5,5;9,7;8,3;8,0;8,0;7,1;8,4
Тюменская область    без автономных округов;;;;98,3;93,4;89,5;90,1;87,2
Челябинская область;179,7;142,2;149,2;142,3;146,5;144,5;142,8;138,9
Сибирский   федеральный округ;864,2;867,6;908,0;900,8;934,4;886,1;855,0;778,7
Республика Алтай;9,7;11,4;10,8;11,7;11,5;10,9;11,3;10,5
Республика Бурятия;53,5;45,9;46,5;45,9;44,4;41,7;46,4;37,3
Республика Тыва;31,1;26,0;21,5;21,4;21,0;20,7;30,6;18,0
Республика Хакасия;45,3;36,6;37,6;36,6;34,8;34,6;30,3;27,0
Алтайский край;109,2;113,9;133,9;159,2;191,8;166,7;173,0;136,0
Забайкальский край;59,5;55,1;57,0;55,0;58,0;48,0;47,1;40,9
Красноярский край;88,3;110,3;114,6;115,4;115,5;111,4;105,5;102,1
Иркутская область;100,2;87,0;100,0;98,4;97,1;96,4;99,3;100,1
Кемеровская область;135,7;115,9;123,1;100,7;100,2;99,0;85,9;89,5
Новосибирская область ;118,8;103,8;100,4;101,0;105,2;107,7;108,2;107,9
Омская область;54,3;113,3;110,6;106,1;104,5;99,6;67,8;62,4
Томская область;58,7;48,5;52,1;49,3;50,6;49,6;49,6;47,0
Дальневосточный   федеральный округ;335,6;282,0;305,9;305,5;293,2;289,5;297,5;282,5
Республика Саха (Якутия);47,5;46,7;48,5;48,3;45,2;47,2;48,9;47,0
Камчатский край;21,2;15,3;15,5;15,3;15,6;15,1;16,3;15,8
Приморский край;95,4;81,2;100,6;103,9;102,9;105,4;105,2;95,3
Хабаровский край ;85,6;67,2;63,4;60,9;56,4;53,6;56,8;53,5
Амурская область;36,4;31,8;30,7;30,5;27,8;24,5;24,2;24,4
Магаданская область;9,7;7,5;9,3;9,0;8,9;9,6;9,9;10,2
Сахалинская область;21,7;14,7;16,7;16,3;15,8;15,3;17,5;18,8
Еврейская автономная область;17,9;17,7;17,8;17,7;16,1;15,0;14,6;13,3
Чукотский автономный округ;0,3;-;3,4;3,6;4,6;3,9;4,1;4,1
