Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;
13.  ПРОМЫШЛЕННОЕ ПРОИЗВОДСТВО ;;;;;;;;
ИНДЕКСЫ ПРОИЗВОДСТВА  по виду экономической деятельности «Обрабатывающие производства»;;;;;;;;
13.4.1. В соответствии с ОКВЭД1);;;;;;;;
(в процентах к предыдущему году);;;;;;;;
;2005;2010;2011;2012;2013;2014;2015;2016
Российская Федерация;107,6;110,6;108,0;105,1;100,5;102,1;94,6;100,1
"Центральный
федеральный округ";113,8;105,3;107,8;106,7;102,3;101,7;97,4;104,8
Белгородская область;117,9;114,9;108,5;109,8;104,3;104,5;108,0;109,2
Брянская область;116,7;118,7;113,6;119,8;97,3;103,2;114,6;106,5
Владимирская область;101,8;116,2;106,2;101,8;109,9;110,6;100,1;104,8
Воронежская область;116,2;109,5;119,2;128,0;106,5;110,4;104,7;103,0
Ивановская область;112,5;111,8;109,1;106,9;113,9;96,6;91,7;106,6
Калужская область;105,7;136,8;127,4;111,7;103,9;103,7;95,5;108,2
Костромская область;112,0;120,5;109,4;104,2;106,1;97,7;91,3;101,6
Курская область;106,3;102,8;104,3;105,7;111,8;105,5;105,2;108,6
Липецкая область;103,0;112,2;113,5;108,5;100,9;103,1;100,6;103,9
Московская область;115,0;106,7;110,7;109,1;105,8;104,3;101,8;115,8
Орловская область;112,0;121,4;110,1;106,9;100,1;106,5;102,0;97,4
Рязанская область;107,3;114,2;109,9;103,3;107,5;104,2;99,4;101,2
Смоленская область;104,6;110,4;105,8;108,6;107,8;99,7;101,9;104,8
Тамбовская область;104,0;104,6;117,3;115,5;108,0;108,9;105,4;103,5
Тверская область;106,6;107,5;107,6;110,7;101,4;95,8;93,1;112,0
Тульская область;104,7;111,4;124,0;109,5;112,0;104,7;113,3;113,5
Ярославская область;105,1;107,7;113,2;104,1;98,4;106,9;106,4;105,1
г. Москва;124,9;96,1;100,7;100,8;95,8;99,0;97,4;102,2
"Северо-Западный
федеральный округ";108,8;112,5;113,6;104,7;100,2;96,6;94,4;102,0
Республика Карелия;119,5;106,8;100,9;97,1;86,3;103,2;99,2;106,3
Республика Коми;105,8;102,4;114,8;102,2;107,8;101,3;86,3;95,0
