RU-CE;0.23;881.8;1589.8;2507.7;3807.8;5021;6715.9;8078;9916.7;11762.8;13254.9;13918.7;14431.4
RU-STA;0.283;1438.4;2098.7;2837.4;3512.2;4497.4;5416.3;6732.9;8647.7;11109.5;12647.2;13949;15588.7
RU-BA;0.269;1932.9;2836.8;3717.9;4449.4;5389.4;6612;8632.3;11027.1;14084.1;14951;16377.7;18397
RU-ME;0.254;1164.8;1656.9;2401.5;3105.8;3783.7;4938.2;6343.5;8404.3;10534.6;11374.4;12650.6;14001.2
RU-MO;0.248;1107.6;1635.8;2444.1;3251.6;4013.6;5060.7;6358.4;8103;10530.5;10937.2;11883.1;13305.1
RU-TA;0.269;2010.2;2936.1;3735.6;4530;5452.8;7067.8;8849.9;11468.6;14904;15206.9;17350.1;20009.4
RU-UD;0.287;1741.5;2594.8;3444.6;4349.9;5130.5;6373.3;7798.4;9838.6;12153.8;13099.1;14291.1;15843.3
RU-CU;0.237;1196.2;1726.4;2461.3;3215;4048.2;5073.1;6436.7;8703.2;11146.6;11529;13004.4;14896.3
RU-PER;0.282;2433.7;3421.9;4286.6;5283.5;6211.8;7748.9;9516.2;11856;14774.1;15227.6;17438.3;18773.3
RU-KIR;0.28;1521.7;2121.5;2928.6;3640.9;4540.6;5695.8;6960.3;8861.5;10971;12053.9;13292.6;14579
RU-NIZ;0.266;1697.6;2508.2;3404.1;4205.9;5255.7;6533.4;8111.7;10302;13467.7;14746.5;16327.6;18492.4
RU-ORE;0.282;1848.8;2459.6;3141.8;3898.1;4734.8;6163.5;7685.1;9619.6;12087.2;13520.2;15199.6;17024.9
RU-PNZ;0.251;1258;1752.3;2501.1;3474.4;3911.1;5206.8;6344;8566.4;11723.1;13034.8;14423.6;16362.2
RU-SAM;0.275;2214;3157.3;4228;5138.9;6275.9;7764.9;9614.2;11920.7;14674.9;14915.9;16479.4;18600.3
RU-SAR;0.264;1391.5;1953.3;2706.6;3456.2;4301.4;5439.3;7009.7;9108.3;12008.3;13110.1;14554;16204.7
RU-ULY;0.265;1429;2035.2;2867.1;3621.4;4372.3;5343.8;6708;8412.7;10895;11731.4;13339;15008.6
RU-URFO;0.356;3486.5;5168.6;6588.6;8085.7;9692.5;11679.5;14306.9;17837.6;21826;22269;25034.5;28055.3
RU-KGN;0.291;1461.9;2064.3;2892.3;3664.6;4538.4;5691.5;7295.6;8883.1;11318.8;11942;13227.9;14833.1
RU-SVE;0.301;2273.8;3246.1;4473.1;5607;6928.4;8675.9;10772.3;13986.9;17526.7;17336.3;19756.7;22179.2
RU-TYU;0.499;6706.8;9980;12083.3;14584.1;16956.5;19838.4;23728.7;28565;33876.5;34773;38212.7;42289
RU-KHM;0.574;8492.2;12589.8;14634.3;17209.3;19660;22828.5;26826.3;32227.9;37412;38386.6;41314.6;45498.1
RU-YAN;0.64;8964.7;12577.1;15876.2;20027.2;23890.2;27534.1;32336.4;37363.5;44168.7;46480.5;52618.8;59095.3
RU-CHE;0.304;2086.2;2959;3847.2;4838.5;5959.6;7462.7;9356.5;11897.5;14829.2;15021.2;17370.2;20015
RU-SFO;0.327;2269.6;3190.8;4309.5;5325.3;6507.8;8109.7;9877.5;12344.8;15381.4;16606.4;18657.6;20889.9
RU-AL;0.248;1248.2;1902.3;3058.3;3816.7;4549.9;5736.1;7438.1;9228.2;11453.9;13075.4;14235.8;15632.4
RU-BU;0.315;1923.7;2734.7;3941.1;5011.2;6162.7;7650.5;9190.1;11528.6;14417;15976.2;17999.7;19924
RU-TY;0.265;1582;2385;3757.9;4698.1;5469.9;6814.4;8647.2;10701.6;13614.6;16154.6;17530;19163.1
RU-KK;0.295;2193;3067.1;4093.9;5054.1;6160.8;7770.8;9443.1;11251.2;14488.4;16211.6;18358.4;20689.5
RU-ALT;0.299;1364.8;1870.4;2567.6;3147.5;3955.3;4913.8;6147;7804.7;9731.5;10871.6;12050.7;13822.6
RU-ZAB;0.318;2106.3;2871.8;4246.2;5442.2;6671.6;8152.7;9942.6;12161.5;15142.5;16553.6;18684.5;21099.6
RU-KYA;0.354;3503.4;4813.3;6171.4;7366.8;8673.7;10502.4;12471.7;15510;18934.7;20277;23254.2;25658.6
RU-IRK;0.351;2694.7;3642.7;5024.7;6137.6;7329.3;9125.3;11103.1;13770;17072.1;18192.9;20475.6;22647.7
RU-KEM;0.351;2425.4;3312.7;4248.3;5263.6;6706.6;8653.6;10407.7;12554.9;15410;15995;18027.8;20478.8
RU-NVS;0.316;1819.1;2657.8;3708.8;4623.5;5833.4;7264.3;9165.6;12017;15713.6;16798.5;18229.7;20308.5
RU-OMS;0.29;1466.1;2294.8;3452.9;4426.9;5482.5;7124.3;8866.6;11003.6;13524.8;14780.5;16708.2;19087.8
RU-TOM;0.358;2544.9;4055.1;5235.2;6685.4;7972.2;9609.9;11317.2;14429;17675.3;19340;21450.2;24001
RU-DVFO;0.445;3113.6;4298;5979.1;7554.7;9115.2;11507.9;13711.4;16713;20778.3;23157.8;25814.2;29319.7
RU-SA;0.528;4539.1;6052.3;8171.8;9697.4;11315.3;13436.9;16167.5;19409.2;23815.9;26532.6;28708;34051.5
RU-KAM;0.589;4448.5;6157.2;8678.6;10319.6;12297.7;15477.1;18540.9;21814.7;27254.2;31569.9;35747.6;39325.9
RU-PRI;0.371;2383.2;3302.5;4514.8;5793.1;7033.4;8925.7;10903.1;13174.1;16805.1;18997.4;21888.7;24423
RU-KHA;0.39;2800;3997.4;5612.2;7368.5;8948.4;11335.6;12887.6;15883.5;18984.5;20455;22656.5;26155.7
RU-AMU;0.39;2232.2;3147;4692.2;5930.2;7353.7;9391.8;11110.8;13534.4;16665;19019;21207.5;24202.1
RU-MAG;0.639;4247.9;5614.3;7444.3;9386;11174.6;14672.6;17747.2;22101.6;28030.4;32656.5;36582;41933.7
RU-SAK;0.489;3680.8;4979.2;6959.3;9331;11711.1;15242.6;18842.1;23346.3;30060.4;32625.9;35847.9;38770.7
RU-YEV;0.335;1982.4;2790.3;4203.9;5409.6;6513.8;8190.2;9529.1;11968.9;15037.5;16890.3;19718;22927.5
RU-CHU;0.646;5686.5;8215.5;13501.7;17270.7;18618.2;23314.4;25703;30859.1;38317.4;42533.9;46865.7;53369.3
