;2000;2002;2003;2004;2005;2006;2007;2008;2009;2010
Центральный;48205;75739,2;94244,6;121487,7;164887,9;208806,5;267272,1;331472,2;297793;348099,9
федеральный округ;;;;;;;;;;
Белгородская область;27969,5;41327,4;50271,4;75629,4;95911,2;118211,4;156225,1;208548,1;199046,1;259172,7
Брянская область;17413,5;27020;31953,4;37719,1;49923,4;62187,8;78518,8;96885,4;98014,5;112622,9
Владимирская область;21073,3;32923,6;40809,4;49353,4;58261;76184,8;99682,5;119941,8;127815,1;151310,8
Воронежская область;20365,1;34789,6;42237,5;49530;56534,5;70492,7;94849,5;122591,1;129112,5;140810,1
Ивановская область;14240;23396,9;29192,4;35732,7;40039,1;50271,5;68865,7;80708,5;81286,7;92306,2
Калужская область;22438;35708,4;47136,5;56325,6;69192,2;84317,4;109790,3;147929,5;152611,6;182375
Костромская область;21984,7;35109,5;40741,1;52661;63304,4;78226,9;95687,2;119071,5;116856,2;137817,3
Курская область;23677,7;36545,7;46131,2;63512,1;72995,3;88949,4;111348,4;146276,4;141833,5;170254,8
Липецкая область;39050,9;58065,7;79661,2;117959,2;121376,2;150197,1;176534,6;219135,8;192165,2;216883,5
Московская область;26687,7;47323,5;62023,3;79833,2;104738,3;137092,1;188565,3;237595,8;217339,7;254279,1
Орловская область;25168,4;41322,8;49342,3;54740,1;64180,4;79341,5;95387,1;120531,4;113848,8;129787,5
Рязанская область;22070,3;37164,2;48977,6;58094,5;70665,8;89010,9;102982,5;128211,5;131891,2;150002,3
Смоленская область;25798,1;39983,1;47084,3;54178,9;63687;77366,8;94432,4;121012,7;125743,1;150909,5
Тамбовская область;19133,8;32858,4;40133,5;49098,8;55573,9;70416,2;94532,5;108653,3;123512;126994,2
Тверская область;23073,1;37695,3;47233,8;61158,4;68048,7;90517,8;112021,5;139216,2;144257,9;161038,9
Тульская область;24291,8;38894,3;43541,9;53715,1;71587,4;88476,2;109225,6;146465,6;136851,6;152301,3
Ярославская область;29828;54917,2;67915,1;84008,1;99335,1;117309,2;143936,4;166711,8;165757,6;183643,8
г. Москва;115630,5;171127,8;209174,1;268390,3;381997,1;477873;601146,9;734242;628930,3;733042,2
Северо-Западный;40564,9;63297,1;78466,3;106667,8;130846,1;160590,9;202974,4;248742,7;251018,3;286827,7
федеральный округ;;;;;;;;;;
Республика Карелия;38539,2;57575,7;65708;77509,7;112950,3;125613,2;157959;175465,8;162649,3;197837,5
Республика Коми;56619,5;84101,9;106304,1;132733,1;176075,2;229053,7;256586,2;314251,6;329967,4;389063,7
Архангельская область;44797,4;61989,4;78507;109045,7;128965,3;169458,4;212908,3;231492,8;260584,7;289058
Вологодская область;53432,8;63433,6;85259,1;129015,6;156379,7;164130,2;199003;242347,7;176179,2;209219,8
Калининградская область;24308,8;42019,6;49167,4;70426;87122,8;110255,4;153964;191533,4;180797,2;207463,8
Ленинградская область;33265,1;56738,1;72578,7;99230;122024,2;157122,1;182657,9;226011;252890,9;293342
Мурманская область;59157,8;76236,9;91442,1;144469,3;156652,5;190124,3;233765,5;263755,5;251956,9;294444,7
Новгородская область;29347;45178,5;55387,3;72549,3;95286,2;113246,4;132334,8;177472,4;183196,9;200033,4
Псковская область;20544,7;31547,3;39190,7;48358,5;55772,9;72029,1;87456,7;105449;108797,9;124662,9
г. Санкт-Петербург;39811,1;72059,8;87919,3;116030,9;141795,6;174432,8;235410,3;299436;306454,8;343951,2
Южный;23417,9;37122,4;44227;55215,5;67566;86428,1;114085,8;144633,8;144046;165578,8
федеральный округ;;;;;;;;;;
Республика Адыгея;12315,1;17707,5;22091,7;28133,2;38514,5;48050,2;66366,2;82378,2;94436,5;104920,5
Республика Калмыкия;20183,7;24676,8;22394,9;29105,7;33017,9;43797,2;58925,2;71450,7;82586,8;84150
Краснодарский край;26713,9;42477,6;48572,8;61291,7;72794,1;94244;125700,4;155103,6;165555,1;193054,6
Астраханская область;27815,3;40786,8;50386,3;56357,5;69814;84950;99999,4;146391;133018,5;143924,4
Волгоградская область;23340,8;38617,7;47934,1;57928;76740,6;95683,4;126313,1;159001,5;144303,4;167538,1
Ростовская область;20003,8;31941,7;39180,4;50678,6;60575;78642;104603,1;134137,4;129626;147709,6
Северо-Кавказский;13802,7;22374,6;28078,5;35083,2;39050,8;50434,2;62724,1;78921,5;84493,9;94465,2
федеральный округ;;;;;;;;;;
Республика Дагестан;8489,7;16195,5;22168,7;30629,6;33839,8;45741,7;56812,6;77033,8;90542,5;98661,9
