Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
 1. НАСЕЛЕНИЕ;;;;;;;;;;;;;;;;;;;
ОЖИДАЕМАЯ ПРОДОЛЖИТЕЛЬНОСТЬ ЖИЗНИ ПРИ РОЖДЕНИИ;;;;;;;;;;;;;;;;;;;
1.16.3. Женщины;;;;;;;;;;;;;;;;;;;
(число лет);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Российская Федерация;72,26;72,17;71,90;71,86;72,36;72,47;73,34;74,02;74,28;74,79;74,88;75,61;75,86;76,30;76,47;76,71;77,06;77,64;77,82
Центральный федеральный округ;72,95;72,82;72,58;72,68;73,25;73,53;74,17;74,85;75,04;75,64;75,65;76,71;76,81;77,21;77,45;77,71;77,90;78,49;78,62
Белгородская область;74,41;74,01;74,04;74,29;74,57;75,02;75,13;76,08;76,34;76,57;76,47;77,11;77,18;77,32;77,48;77,73;77,88;78,40;78,30
Брянская область;72,45;72,86;71,73;72,29;72,77;72,22;73,36;74,01;74,25;74,94;74,75;75,71;75,77;76,32;75,99;76,37;76,81;77,23;77,78
Владимирская область;71,50;71,32;70,66;71,02;71,52;71,58;72,42;73,15;73,28;73,63;73,81;74,42;74,88;75,44;75,58;75,59;75,95;76,84;76,77
Воронежская область;73,49;73,50;73,63;73,39;73,83;73,99;74,76;75,14;75,11;75,71;75,68;76,44;76,86;77,03;77,12;77,70;77,94;78,45;78,41
Ивановская область;70,78;70,85;69,87;70,35;70,73;70,38;72,01;72,61;72,69;73,28;73,36;74,79;75,06;75,42;75,71;76,14;76,21;76,66;76,58
Калужская область;71,54;71,67;71,49;71,68;71,86;72,14;73,06;73,61;74,07;73,95;74,76;75,63;75,26;75,51;76,76;76,28;76,87;77,27;77,14
Костромская область;71,52;71,43;70,37;70,24;70,57;70,47;71,58;73,42;72,89;73,64;73,91;74,27;75,32;75,29;76,00;75,68;75,98;77,15;76,66
Курская область;72,61;72,99;72,65;72,41;72,79;73,12;73,23;74,06;73,73;74,97;74,94;75,67;75,90;76,00;76,56;76,78;76,58;77,11;76,98
Липецкая область;73,83;73,51;73,81;73,21;73,40;73,80;74,21;74,63;74,99;75,53;75,44;76,41;76,39;76,77;76,68;76,77;77,11;78,01;78,17
Московская область;72,44;72,21;72,09;72,16;72,81;73,28;73,66;74,19;74,35;74,91;74,92;75,85;75,91;76,30;76,39;77,12;77,32;77,84;78,08
Орловская область;72,89;73,05;72,49;72,77;72,47;72,78;73,36;74,24;74,51;75,09;74,78;75,82;76,02;75,92;76,56;76,83;76,49;77,16;77,09
Рязанская область;72,73;72,94;72,22;72,07;72,56;72,80;73,02;73,45;74,13;74,93;74,83;75,80;75,96;76,61;76,78;77,08;77,65;78,08;78,04
Смоленская область;70,74;70,39;70,02;70,09;70,79;70,63;70,84;72,47;72,66;72,94;73,58;74,58;74,63;74,97;75,62;75,34;75,63;76,30;76,65
Тамбовская область;73,01;73,58;72,92;72,83;73,29;73,78;74,11;74,94;75,14;75,64;75,82;76,68;76,89;77,15;77,03;77,51;77,78;78,54;78,40
Тверская область;70,44;69,85;69,22;69,48;70,05;69,88;70,74;71,51;71,99;72,62;72,81;73,48;74,18;74,03;74,70;74,85;75,00;75,83;76,14
Тульская область;70,84;70,94;70,88;70,42;71,14;71,06;71,84;72,56;72,55;73,77;73,67;74,77;75,05;75,57;75,57;76,01;76,13;76,48;77,01
Ярославская область;72,76;72,03;71,33;71,39;71,82;71,97;73,39;73,77;74,25;75,23;75,06;76,26;75,90;76,37;76,92;76,69;76,74;77,14;77,40
г. Москва;75,00;74,75;74,84;75,04;75,83;76,31;76,88;77,48;77,75;78,33;78,14;79,81;79,59;80,17;80,38;80,36;80,43;81,11;81,19
Северо-Западный      федеральный округ;71,57;71,30;71,00;70,72;71,35;71,60;72,73;73,72;74,06;74,54;74,82;75,81;76,08;76,57;76,73;76,83;77,20;77,81;78,14
Республика Карелия;70,24;70,03;69,15;68,95;69,49;69,85;70,81;71,73;72,00;73,14;73,41;74,23;74,70;75,05;75,69;75,50;75,74;76,15;76,14
Республика Коми;70,05;70,41;69,24;68,69;69,25;69,46;71,04;72,15;72,49;72,73;73,32;74,58;74,54;75,39;75,12;75,66;75,30;76,60;76,60
Архангельская область;70,57;71,13;70,22;69,92;70,53;71,12;72,26;73,42;74,06;74,45;74,50;75,00;75,67;76,27;76,34;76,60;76,72;77,71;77,69
в том числе: ;;;;;;;;;;;;;;;;;;;
Ненецкий автономный округ;68,33;68,45;69,24;68,04;70,87;72,43;70,68;70,49;71,73;71,00;71,36;73,47;75,86;75,21;76,21;76,90;78,36;77,18;78,32
Архангельская область   без автономного округа;;;;70,00;70,52;71,08;72,31;73,51;74,12;74,57;74,59;75,06;75,64;76,30;76,32;76,60;76,65;77,72;77,65
Вологодская область;73,05;71,86;71,71;70,80;71,61;71,72;73,32;74,38;74,10;74,48;74,17;75,06;75,52;75,63;75,93;76,47;76,42;76,88;77,01
Калининградская область;70,52;69,73;69,36;68,91;68,74;69,35;70,88;72,39;72,99;73,22;74,16;75,26;75,17;75,68;75,58;75,40;76,54;77,29;77,54
Ленинградская область;70,61;69,77;69,64;69,35;70,23;70,21;71,31;72,20;72,71;73,96;74,14;75,48;75,57;76,05;75,87;76,60;76,82;77,57;77,98
Мурманская область;70,96;70,46;70,20;70,03;70,75;70,46;71,89;72,79;72,86;73,17;73,90;74,62;75,34;75,26;75,72;75,72;75,61;76,28;76,61
Новгородская область;71,12;70,16;70,25;69,24;70,15;70,12;70,65;71,36;71,61;71,84;72,15;73,61;74,24;74,75;74,49;74,93;75,39;75,34;76,01
Псковская область;69,41;68,70;68,53;68,28;68,37;68,15;69,12;71,04;71,38;71,36;72,05;73,10;73,37;74,05;74,21;74,27;75,19;75,84;76,16
г. Санкт-Петербург;73,02;73,13;73,08;73,18;73,88;74,28;75,19;75,86;76,25;76,61;76,79;77,71;77,81;78,38;78,68;78,38;78,94;79,35;79,85
Южный                    федеральный округ1);73,38;73,52;73,39;73,46;73,94;73,66;74,60;75,22;75,50;75,78;75,59;75,96;76,46;76,79;76,83;77,06;77,17;77,77;78,07
Республика Адыгея;73,26;73,96;74,21;73,72;73,50;74,59;74,10;74,94;74,78;75,59;75,74;76,14;76,96;76,97;77,06;77,51;77,35;78,13;78,01
Республика Калмыкия;72,33;72,13;71,68;71,84;72,89;73,87;73,99;74,84;75,37;75,26;75,08;76,62;76,83;77,25;77,03;77,31;78,94;78,43;78,55
Республика Крым;;;;;;;;;;;;;;;75,62;75,63;75,76;76,63;76,95
Краснодарский край;73,37;73,58;73,35;73,58;73,86;73,91;74,80;75,10;75,31;75,98;76,22;76,16;76,70;77,27;77,23;77,35;77,64;78,04;78,66
Астраханская область;72,85;72,50;72,12;72,26;72,89;72,98;73,74;74,57;74,85;74,84;74,98;75,55;75,84;76,72;75,97;76,58;77,43;78,14;77,93
Волгоградская область;73,38;72,93;73,16;72,90;73,56;73,81;74,44;74,97;75,17;75,50;75,28;76,10;76,59;76,57;77,04;77,13;77,53;78,18;78,25
Ростовская область;72,84;72,84;72,77;72,67;73,14;73,26;73,53;74,26;74,61;75,03;75,19;75,68;76,14;76,28;76,37;76,73;76,85;77,53;77,67
г. Севастополь;;;;;;;;;;;;;;;77,04;76,17;77,06;78,02;78,43
Северо-Кавказский   федеральный округ;74,10;74,55;74,35;74,38;74,97;75,32;75,46;76,16;76,46;76,36;76,78;77,06;77,29;77,93;78,10;78,55;78,91;79,43;79,88
Республика Дагестан;74,95;75,64;76,02;76,03;76,43;77,07;77,03;77,66;77,62;77,21;77,68;77,85;78,10;78,82;78,95;79,47;80,12;80,42;81,36
Республика Ингушетия ;76,58;78,86;77,97;77,42;78,58;76,75;76,95;78,95;79,74;77,37;78,03;79,66;80,72;81,32;81,99;83,02;83,62;84,06;85,41
Кабардино-Балкарская Республика;74,87;74,81;74,65;74,80;75,06;75,19;74,92;75,60;76,86;76,89;76,84;77,19;77,72;78,08;78,69;79,10;79,09;79,56;80,23
Карачаево-Черкесская Республика;73,56;74,83;74,80;74,40;75,18;75,69;76,27;76,62;77,02;77,39;77,34;77,80;77,98;78,33;78,47;78,66;78,90;80,04;80,39
Республика Северная Осетия - Алания;75,07;75,81;75,39;75,20;74,55;76,01;77,08;77,11;77,05;77,56;78,16;78,19;78,60;79,06;78,48;79,42;79,92;80,02;80,57
Чеченская Республика ;-;-;-;-;75,55;76,55;75,71;76,41;77,68;75,11;74,70;75,57;74,64;76,01;75,99;76,44;76,78;77,48;77,67
Ставропольский край;73,76;73,67;73,24;73,19;73,98;73,88;74,37;75,25;75,31;75,64;76,30;76,53;76,75;77,27;77,42;77,82;77,95;78,62;78,62
Приволжский                          федеральный округ;72,71;72,60;72,29;72,19;72,59;72,63;73,46;73,99;74,29;74,79;74,72;75,44;75,84;76,10;76,26;76,55;77,00;77,55;77,67
Республика Башкортостан;73,60;73,33;72,86;72,94;73,17;73,29;74,00;74,31;74,35;75,14;74,95;75,17;75,53;75,84;75,99;76,03;76,77;77,21;77,40
Республика Марий Эл;71,59;71,54;70,89;71,47;71,21;71,37;72,31;73,41;73,56;73,96;74,30;75,08;75,55;76,13;76,39;76,36;76,93;77,87;77,61
Республика Мордовия;73,91;74,04;73,60;72,99;74,05;74,01;74,31;75,36;75,37;75,70;75,27;76,23;76,94;76,39;77,66;77,54;77,66;78,49;78,47
Республика Татарстан;74,45;74,57;74,47;74,57;74,92;75,01;75,60;75,83;76,15;76,57;76,47;77,18;77,53;77,73;77,83;78,38;78,83;79,17;79,44
Удмуртская Республика;72,45;72,06;71,18;71,70;71,65;72,19;73,42;73,94;74,32;75,16;74,76;75,26;76,07;76,33;76,52;76,64;77,08;77,96;78,15
Чувашская Республика;72,99;72,79;72,63;72,85;73,16;73,44;73,58;74,17;74,45;75,20;75,17;76,17;76,48;77,19;77,02;77,24;77,57;78,44;78,62
Пермский край;70,61;70,58;69,72;69,27;70,00;69,89;71,20;72,00;72,47;73,00;73,19;73,86;74,30;74,89;74,84;75,09;75,38;76,23;76,27
Кировская область;72,36;72,37;71,21;71,02;71,51;71,48;72,57;73,52;73,66;74,46;74,76;75,43;75,80;76,29;76,89;77,09;77,65;78,28;78,03
Нижегородская область ;72,44;72,15;71,88;71,37;71,64;71,45;72,38;73,02;73,43;73,94;73,79;74,93;75,30;75,75;75,69;76,14;76,61;77,16;77,03
Оренбургская область;72,43;72,13;72,16;71,93;72,36;71,92;72,94;73,11;73,19;73,83;74,31;74,47;74,63;74,82;74,87;75,47;76,18;76,24;76,88
Пензенская область;73,52;73,43;73,00;72,89;73,28;73,37;74,36;75,12;75,52;75,92;75,81;76,79;76,80;77,52;77,51;77,58;78,04;78,60;78,28
Самарская область;72,28;72,30;72,54;72,61;73,08;73,24;73,75;74,17;74,58;74,64;74,32;75,16;75,77;75,50;75,93;76,28;76,58;77,03;77,40
Саратовская область;72,27;72,37;72,51;72,20;72,74;72,83;73,81;74,21;74,53;74,83;74,85;75,59;75,94;76,19;76,48;76,78;76,97;77,61;77,72
Ульяновская область;73,03;72,59;72,19;72,27;72,93;72,80;73,44;74,02;74,69;75,16;74,91;75,90;76,43;76,30;76,20;76,45;76,67;77,37;77,23
Уральский    федеральный округ;71,77;71,95;71,55;71,48;72,09;72,25;73,25;73,91;74,14;74,62;74,86;75,31;75,43;75,93;76,04;76,15;76,50;77,24;77,25
Курганская область;71,81;71,98;71,56;71,22;71,66;71,78;72,90;73,53;73,30;74,07;74,30;75,01;74,87;74,97;75,20;75,51;75,71;76,50;76,55
Свердловская область ;71,11;71,54;70,97;70,79;71,72;71,87;72,99;73,90;74,13;74,48;74,91;75,27;75,34;75,86;75,68;75,83;76,02;77,03;76,85
Тюменская область;72,76;72,74;72,52;72,58;73,00;73,32;74,03;74,59;74,71;74,96;75,14;75,89;76,24;76,72;76,84;77,01;77,30;77,96;78,19
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский   автономный округ – Югра;72,55;72,43;72,75;73,08;74,02;74,01;74,60;75,10;75,22;75,59;75,41;75,73;76,64;77,08;77,13;77,47;77,89;78,30;78,40
Ямало-Ненецкий автономный округ;72,28;71,75;71,72;72,22;72,85;73,72;72,53;73,77;73,76;74,42;74,57;74,88;75,15;75,88;76,86;76,37;77,01;77,93;78,48
Тюменская область без автономных округов;;;;71,50;71,63;72,19;73,32;73,78;73,96;74,15;74,55;75,60;75,63;76,13;76,14;76,26;76,55;77,43;77,57
Челябинская область;71,85;71,80;71,45;71,38;71,71;71,77;72,83;73,31;73,74;74,49;74,54;74,78;74,82;75,46;75,76;75,75;76,34;76,85;76,86
Сибирский                                       федеральный округ2);70,69;70,58;70,12;70,01;70,44;70,13;71,49;72,27;72,65;73,15;73,37;73,79;74,01;74,58;74,83;75,02;75,50;75,91;76,19
Республика Алтай;69,47;68,15;67,57;66,87;68,66;67,64;68,85;70,18;71,75;72,31;71,70;71,28;73,05;73,44;73,86;74,19;75,11;76,24;76,16
Республика Тыва;61,45;61,29;60,19;60,19;62,29;61,57;63,52;64,60;65,61;65,48;66,61;66,58;66,91;67,51;67,22;68,29;69,35;71,16;71,50
Республика Хакасия;69,16;68,95;68,55;67,59;69,03;68,15;70,68;72,15;72,36;72,92;72,58;73,51;73,47;74,14;74,66;73,83;74,99;75,28;75,90
Алтайский край;73,05;72,74;72,25;72,40;72,33;71,73;73,16;73,60;73,72;74,37;74,17;74,72;74,79;75,44;75,72;75,84;76,34;76,39;76,40
Красноярский край;69,81;70,25;70,02;69,70;70,55;70,35;72,09;72,68;72,89;73,35;73,77;74,07;74,26;74,77;74,83;75,34;75,67;76,07;76,44
Иркутская область;69,01;69,01;68,64;68,33;68,91;68,64;70,14;71,26;71,52;71,98;72,01;72,50;72,92;73,28;73,36;73,48;74,18;75,00;75,19
Кемеровская область;69,83;69,64;69,09;68,95;69,53;68,90;70,24;71,09;71,60;72,06;72,24;72,76;73,16;74,04;74,06;74,32;74,73;74,90;74,88
Новосибирская область ;72,95;72,70;72,05;72,32;72,60;72,45;73,40;74,12;74,46;75,02;75,41;75,51;75,58;76,13;76,17;76,60;76,91;77,04;77,13
Омская область;72,73;73,00;72,31;72,35;72,31;72,22;73,00;73,19;73,98;74,49;74,69;75,24;75,02;75,57;76,13;76,17;76,42;76,72;77,23
Томская область;71,50;71,74;71,41;71,18;71,78;71,51;73,04;73,73;74,00;74,33;74,83;75,49;75,70;75,90;76,50;76,46;77,07;77,31;77,76
Дальневосточный федеральный округ2);70,03;69,62;69,65;69,31;69,49;69,39;70,58;71,21;71,35;72,06;72,13;72,63;73,06;73,76;74,05;74,35;74,84;75,53;75,40
Республика Бурятия;69,90;68,81;68,35;68,54;68,92;68,68;69,48;70,53;70,98;71,63;72,46;72,26;72,89;73,06;74,51;74,54;74,95;75,97;75,81
Республика Саха (Якутия);70,27;70,12;70,32;70,61;70,63;71,54;71,85;72,13;71,78;72,41;73,13;73,96;73,89;75,00;75,50;75,84;75,98;77,07;77,83
Забайкальский край;68,55;67,99;67,64;67,39;66,80;67,18;68,66;70,28;70,52;71,11;71,15;72,09;72,24;73,10;73,41;73,03;73,89;74,66;74,32
Камчатский край;69,71;68,63;70,11;69,76;70,20;70,07;70,68;71,68;71,84;71,83;71,84;72,17;72,99;74,07;73,88;74,41;74,54;75,25;75,72
Приморский край;70,45;70,51;70,43;69,56;70,00;69,77;71,00;71,42;71,71;72,62;72,60;73,07;73,62;73,92;74,35;74,58;75,06;75,50;75,51
