Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
ОСНОВНЫЕ ПОКАЗАТЕЛИ СЕЛЬСКОГО ХОЗЯЙСТВА;;;;;;;;;;;;;;;;;;;
14.1. ПРОДУКЦИЯ СЕЛЬСКОГО ХОЗЯЙСТВА1);;;;;;;;;;;;;;;;;;;
"(в хозяйствах всех категорий; в фактически действовавших ценах; миллионов рублей)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Республика Калмыкия;1289;1948;2188;2300;3932;4445;6311;8057;9546;10274;11172;14314;17486;19878;21479;22714;26736;27084;26559
Республика Крым;;;;;;;;;;;;;;;35586;50111;52880;47290;43841
Краснодарский край;46699;60106;63364;66825;88088;97106;111249;128008;166498;158685;184083;220629;213646;229951;266663;340567;370762;364026;382468
Астраханская область;2991;3584;4160;4736;5748;7893;9147;11261;14984;18104;19962;20185;23756;26657;29070;36287;37313;41051;43707
Волгоградская область;16477;22255;23733;28662;33064;32959;39370;51036;67489;62337;60161;72370;78664;83791;100673;121330;136631;133764;128275
Ростовская область;27530;34795;36609;41254;56936;61481;67550;74369;106007;95148;108662;134905;140035;143513;172459;219008;252777;254431;255129
г. Севастополь;;;;;;;;;;;;;;;1749;2016;2269;2474;2061
Северо-Кавказский федеральный округ;41867;54852;61823;73889;94709;104073;117094;144637;170548;171354;197873;237056;247461;283713;322988;384914;428067;436752;461495
Республика Дагестан;8171;12123;13898;18968;21632;25197;28164;32273;38752;43800;47410;55339;63150;71892;83391;94478;108473;118960;124371
Республика Ингушетия ;814;1142;1334;1647;1861;1958;2157;2372;2961;2926;3231;4570;3884;4614;5421;6885;8518;9031;10392
Кабардино-Балкарская Республика;7750;9912;11084;12257;13695;13581;14556;16640;19176;20117;23588;27134;29618;31774;33326;37920;42424;45710;49385
Карачаево-Черкесская Республика;3017;3434;4422;4630;5257;6633;7971;9476;11564;13591;15041;17578;17768;19884;20845;26032;26802;27580;29513
Республика Северная Осетия – Алания;2729;3743;4466;5362;7001;7639;8374;9986;14427;14373;16911;19997;22189;24668;22832;23210;22165;22291;24198
Чеченская Республика ;…;…;…;…;3768;4552;5277;6939;8560;10390;10893;12889;13565;14659;15156;17549;21123;25997;27778
Ставропольский край;19387;24497;26619;30768;41496;44513;50596;66952;75109;66157;80801;99549;97288;116221;142016;178840;198563;187182;195858
Приволжский федеральный округ;198051;247406;255100;281898;322717;355588;405289;480806;619134;605168;562141;766230;767821;838917;958093;1113852;1204826;1194371;1191874
Республика Башкортостан;27552;35848;42881;49106;55276;60351;70904;80481;102814;100725;86172;107122;102932;119797;128186;149965;158709;157270;157486
Республика Марий Эл;5021;6211;6074;7171;8306;10142;11146;12120;14797;15994;15588;20002;22844;27183;35069;43315;39217;38913;43262
Республика Мордовия;8618;10072;11344;11907;12702;16056;18471;22126;28707;31123;25881;37863;39299;40286;46301;53540;58873;59703;63662
Республика Татарстан;30649;39385;39010;44882;53660;61603;71639;90724;113975;112200;98044;147628;147840;157707;184289;211810;229813;235297;226034
Удмуртская Республика;9963;13182;14410;15000;15844;18660;21829;24427;30870;31474;32680;43607;44230;45513;56512;62292;64544;65293;64539
Чувашская Республика;8318;9748;10111;10896;11869;13483;14655;16150;21314;23072;20912;30531;30868;29086;33925;39604;39554;38615;37468
Пермский край;14006;16902;15989;16137;17601;18127;19010;19697;25933;25924;28054;37009;33039;33733;37288;40628;40049;41560;44193
Кировская область;10920;12958;12829;13437;15387;16253;16818;17005;22378;22103;22089;27281;26062;27152;33947;36232;38529;39272;41226
Нижегородская область ;14556;17600;18083;19848;22563;26548;29038;32111;41914;38084;36242;46591;44312;50224;62019;67203;67368;69004;67560
Оренбургская область;19368;22414;20949;24228;28228;29419;34054;44921;62920;55288;47708;69144;68019;77641;83840;99108;110727;113038;107971
Пензенская область;7642;10032;11546;11494;14331;15716;17877;21301;28310;30178;27018;37867;42704;46385;56754;74486;83619;73919;82455
Самарская область;15745;19401;19753;19818;22709;23093;28113;33276;42047;41710;38105;48616;55611;64167;71144;82193;93053;89052;88976
Саратовская область;18546;24149;23603;28749;34013;34921;38650;51951;64031;59053;67085;84395;83337;92418;100621;119768;142010;134973;129175
Ульяновская область;7146;9503;8518;9226;10226;11219;13087;14517;19123;18241;16563;28571;26725;27625;28198;33707;38762;38462;37868
Уральский       федеральный округ;47313;60424;63053;71766;82159;97487;120196;129904;166284;172107;169204;224728;199399;226003;253025;292396;304672;320285;321680
Курганская область;7603;9641;9236;9584;10679;10982;13755;16873;21802;24115;19651;29477;25554;33084;28472;34781;38094;38577;39511
Свердловская область ;15493;19637;20463;21870;24303;27396;30393;30852;40262;43315;44464;56587;51374;58576;65686;75605;74607;79134;84960
Тюменская область;11915;15273;15536;17913;21991;24214;30660;33509;43219;45331;46654;58660;56125;58853;67111;70657;74486;76716;77793
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ – Югра;1658;1963;1604;2405;2482;2551;3096;3233;4360;5418;5749;8021;8374;8244;7800;7651;8748;9451;10027
Ямало-Ненецкий автономный округ;239;303;402;532;573;497;705;888;1274;1345;1475;1855;1915;1963;2047;2084;2274;2687;2761
Тюменская область без автономных   округов;;;;;;;;29388;37585;38568;39430;48784;45836;48646;57264;60922;63464;64578;65005
Челябинская область;12302;15873;17818;22398;25186;34895;45388;48670;61002;59347;58435;80004;66346;75490;91756;111353;117486;125859;119417
Сибирский федеральный округ;109604;136202;137503;154333;179336;185004;212383;252632;308986;323589;337213;382371;362498;424707;449793;520459;554765;539652;556883
Республика Алтай;1436;1836;2327;2697;2871;3057;3632;4485;4831;5192;6080;7581;8602;8008;8675;9522;11088;10933;11700
Республика Тыва;1261;1556;1602;1872;2072;2261;2564;2876;3898;3979;4184;4536;4686;5185;5179;5422;5595;5714;6141
Республика Хакасия;3090;3418;3305;3622;3845;4008;4806;5563;6050;6618;7034;8748;9257;10499;11382;12217;13986;14870;13824
Алтайский край;24042;30759;30521;35249;41466;39839;46440;56142;66992;72626;78563;87685;85051;102220;98774;123741;143325;125999;131825
Красноярский край;20407;21977;23151;24374;29730;31037;35359;42733;53634;53518;56408;61214;56615;61183;66302;76204;80983;71935;77914
Иркутская область;10006;14544;14894;15568;17825;19670;21926;25943;29997;33196;35120;40990;44079;46630;51765;53601;58722;61900;63549
Кемеровская область;9147;10189;11265;13161;15257;16148;20040;24295;31906;30805;31881;35428;33598;39379;43163;48464;48596;48028;46912
Новосибирская область ;19664;23338;22876;25198;26570;27027;29596;33995;43122;46560;47695;55336;50352;59470;63759;75229;78483;81101;80192
Омская область;15462;23051;21487;25277;31168;32861;37783;44702;52796;55822;52963;62821;52063;71117;77548;89527;88002;90419;94097
Томская область;5090;5533;6074;7314;8533;9095;10237;11897;15761;15273;17286;18034;18196;21016;23245;26533;25985;28753;30728
Дальневосточный федеральный округ;35101;42620;46398;49184;56251;63769;72606;79114;90760;105571;114219;131413;134456;131173;165686;180454;187831;199642;198823
Республика Бурятия;4482;5164;5638;6345;7471;8037;8994;9314;10188;10185;10219;12458;12672;13261;15528;16034;15599;15013;16214
Республика Саха (Якутия);5441;7209;8140;9103;10755;12200;13144;13445;15025;15900;17064;17465;18227;19443;20255;20723;21930;24972;25781
Забайкальский край;5712;5847;6617;6813;7078;8427;9389;10437;11961;13003;13528;15190;17102;17789;18705;19519;21464;22512;22904
Камчатский край;1557;1603;1780;1915;1949;2184;2629;2709;2979;3899;4085;4668;4750;5226;6853;6721;7378;7916;8249
Приморский край;5035;6257;6218;7210;8347;9476;11923;12071;15368;19183;20547;24834;26092;26691;34697;37482;39390;42393;39963
Хабаровский край ;3591;4686;5269;6043;6365;7478;7928;8969;9656;12610;14839;15018;15346;15265;16709;17439;16347;16702;17099
Амурская область;6201;7509;8287;6244;8496;8705;10000;12296;14496;19395;19851;26487;26500;20733;37048;43567;47012;50420;47637
Магаданская область ;405;459;644;812;722;714;849;966;1240;1461;1485;1518;1694;1415;1700;1981;2259;2521;2723
Сахалинская область;1732;2615;2365;2863;2792;3499;4224;4791;5052;5037;6836;7182;6826;7588;8551;10840;10388;10526;11147
Еврейская автономная область;875;1176;1306;1626;2034;2758;3091;3651;4299;4301;5142;5751;4558;3123;4780;5751;5486;5216;5772
Чукотский автономный округ;72;94;134;211;241;293;435;467;497;599;623;842;690;638;860;397;578;1453;1334
?????;;;;;;;;;;;;;;;;;;;
1) 2007 - 2017 гг. - данные пересчитаны с учетом итогов Всероссийской сельскохозяйственной переписи 2016 года.;;;;;;;;;;;;;;;;;;;
