Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
12. ПРЕДПРИЯТИЯ И ОРГАНИЗАЦИИ;;;;;;;;;;;;;;;;;;;
ФИНАНСОВЫЕ РЕЗУЛЬТАТЫ ДЕЯТЕЛЬНОСТИ ОРГАНИЗАЦИЙ ;;;;;;;;;;;;;;;;;;;
12.10. ПРОСРОЧЕННАЯ ЗАДОЛЖЕННОСТЬ ПО ЗАРАБОТНОЙ ПЛАТЕ РАБОТНИКАМ ОРГАНИЗАЦИЙ1);;;;;;;;;;;;;;;;;;;
"(на конец года; миллионов рублей)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Кировская область;440;356;561;304;142;132;96;35;71;258;114;104;58;38;22;7;26;20;47
Нижегородская область;355;326;364;403;256;99;28;12;63;109;198;72;57;37;25;15;78;12;13
Оренбургская область;570;898;963;755;430;134;46;4;33;20;11;14;20;17;24;20;20;10;7
Пензенская область;376;307;340;272;172;58;31;15;12;28;14;30;2;11;20;28;6;5;3
Самарская область;229;195;366;376;138;125;63;67;190;77;21;27;40;48;43;73;44;41;19
Саратовская область;415;453;337;310;190;46;43;32;12;7;14;13;40;18;15;23;22;19;17
Ульяновская область;318;376;440;517;255;132;66;17;12;5;2;13;6;1;9;8;3;5;5
Уральский  федеральный округ;4856;4459;4132;2898;1027;277;105;15;212;61;21;6;8;10;5;77;55;34;26
Курганская область;358;360;281;191;106;77;59;-;9;6;3;3;2;2;2;-;2;-;-
Свердловская область;1085;981;1044;827;202;52;4;15;82;36;6;1;1;4;-;8;3;21;17
Тюменская область;1187;941;832;571;180;88;37;-;50;1;-;-;-;-;-;53;30;11;2
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский    автономный округ – Югра;99;133;190;185;81;63;18;-;14;-;-;-;-;-;-;8;30;-;1
Ямало-Ненецкий автономный округ;942;661;515;307;77;8;7;-;10;-;-;-;-;-;-;41;-;11;-
Тюменская область  без автономных округов;145;146;127;79;21;17;12;-;26;1;-;-;;-;-;4;-;-;1
Челябинская область;1040;1237;1143;739;359;60;4;-;70;17;12;-;4;4;3;15;20;2;8
Сибирский   федеральный округ;5844;5423;5336;3843;1885;1111;702;456;1099;642;391;277;327;348;427;654;465;221;223
Республика Алтай;71;21;21;5;3;2;0,2;0,2;7;7;3;2;2;9;1;-;-;-;-
Республика Тыва;228;224;127;128;76;40;38;22;48;36;20;25;23;19;16;19;3;8;7
Республика Хакасия;281;305;158;103;16;4;5;3;8;2;3;10;10;8;5;10;1;3;2
Алтайский край;812;774;959;722;490;314;180;230;93;155;20;16;30;25;17;16;11;7;12
Красноярский край;1128;1150;951;714;251;142;71;77;605;50;61;64;97;69;176;106;80;62;64
Иркутская область;905;777;802;577;326;127;30;24;98;108;89;54;41;40;72;171;96;23;25
Кемеровская область;1151;890;768;429;88;22;13;11;148;74;56;3;33;61;17;34;43;35;82
Новосибирская область;347;457;617;378;308;238;163;57;53;126;51;69;60;57;58;185;96;46;12
Омская область;703;624;682;631;229;189;183;19;10;38;35;9;6;6;13;12;25;13;5
Томская область;219;201;251;155;98;33;19;14;29;45;53;25;25;54;52;101;110;24;13
Дальневосточный    федеральный округ;6875;5613;4943;4063;2419;1200;803;521;638;515;244;178;141;321;255;585;847;771;562
Республика Бурятия;475;296;196;194;119;77;49;25;34;21;15;49;32;31;44;66;42;40;47
Республика Саха (Якутия);1710;1440;1428;839;247;9;15;1;1;21;-;4;13;10;20;21;42;23;11
Забайкальский край;317;287;268;233;137;115;82;95;88;73;69;55;27;67;28;54;81;16;16
Камчатский край;396;504;399;386;439;259;258;79;18;15;24;1;30;107;4;63;26;11;6
Приморский край;1380;1106;771;705;418;191;112;70;83;17;8;6;9;13;16;282;577;472;358
Хабаровский край;770;618;594;520;280;261;71;89;298;298;61;36;13;49;79;6;30;194;83
Амурская область;700;581;571;546;173;75;49;19;9;10;4;5;5;5;-;7;31;9;9
Магаданская область;328;178;127;112;134;86;110;116;93;55;51;17;2;37;41;56;4;4;24
Сахалинская область;409;447;483;427;417;77;19;9;3;3;5;3;2;1;21;14;14;3;8
Еврейская автономная область;48;28;38;58;18;8;12;1;4;1;3;2;8;1;2;16;0,1;-;-
Чукотский автономный округ;343;129;69;44;37;42;26;15;5;-;4;-;-;-;-;-;-;-;-
_____________;;;;;;;;;;;;;;;;;;;
1) Без субъектов малого предпринимательства.;;;;;;;;;;;;;;;;;;;
